iteration,Mnd_percent,gray_fraction,mid_fraction,broad_core_fraction,omega1_preupdate,omega2_preupdate,omega3_preupdate,move,stage,exA,exB,exE,gap12_preupdate,gap23_preupdate,warning
7.200000000000000000e+01,4.912514109471860024e+01,5.274305555555555136e-01,2.780555555555555558e-01,3.859027777777777612e-01,1.538331424433262384e+02,1.549950003836745225e+02,4.070319717640455224e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.552715376508185516e-03,1.626097427378166094e+00,0.000000000000000000e+00
7.300000000000000000e+01,4.890736878627019735e+01,5.242361111111111249e-01,2.766666666666666718e-01,3.826388888888888618e-01,1.539366252985263657e+02,1.554480813760975195e+02,4.074707858931577675e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.818690481488832889e-03,1.621266099176265074e+00,0.000000000000000000e+00
7.400000000000000000e+01,4.868883827194261471e+01,5.220138888888888884e-01,2.752777777777777879e-01,3.812499999999999778e-01,1.540518466409463088e+02,1.556638400021003292e+02,4.071781756803862322e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046396649117193808e-02,1.615753123364374710e+00,0.000000000000000000e+00
7.500000000000000000e+01,4.843903769228840872e+01,5.198611111111111072e-01,2.736111111111111382e-01,3.789583333333333415e-01,1.541621398499374038e+02,1.556217752042228710e+02,4.060205021345345813e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.468183016311835370e-03,1.609021145027505151e+00,0.000000000000000000e+00
7.600000000000000000e+01,4.828894298854410749e+01,5.184027777777777679e-01,2.734027777777777724e-01,3.773611111111110916e-01,1.542916672936102600e+02,1.557582997716197610e+02,4.052704327438314067e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.505584479935418746e-03,1.601918699279962777e+00,0.000000000000000000e+00
7.700000000000000000e+01,4.813573129276777252e+01,5.166666666666667185e-01,2.727083333333333304e-01,3.756944444444444420e-01,1.543623034356084247e+02,1.561539993211850970e+02,4.055765927070245311e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160708181790038283e-02,1.597285977112984368e+00,0.000000000000000000e+00
7.800000000000000000e+01,4.792605106637495282e+01,5.142361111111111160e-01,2.729166666666666408e-01,3.740277777777777923e-01,1.544393723675668753e+02,1.561973017265854935e+02,4.047203460940322657e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138265024047581050e-02,1.591084107217628274e+00,0.000000000000000000e+00
7.900000000000000000e+01,4.773730064925925376e+01,5.123611111111111560e-01,2.727777777777777857e-01,3.725694444444444531e-01,1.545422328046233531e+02,1.563699606165571936e+02,4.039814262677120382e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182672062364017659e-02,1.583497653096783919e+00,0.000000000000000000e+00
8.000000000000000000e+01,4.752323297318998385e+01,5.097222222222221877e-01,2.722222222222221988e-01,3.698611111111110850e-01,1.546454475943890827e+02,1.562582449191140199e+02,4.026452383659428165e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.042899968808039778e-02,1.576793554633672434e+00,0.000000000000000000e+00
8.100000000000000000e+01,4.732085474599182362e+01,5.077777777777777724e-01,2.715972222222222121e-01,3.679861111111111249e-01,1.547592188050055881e+02,1.562750770824904123e+02,4.014279883586953588e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.794946557560387304e-03,1.568726861973006814e+00,0.000000000000000000e+00
8.200000000000000000e+01,4.712552600178295847e+01,5.056249999999999911e-01,2.708333333333333148e-01,3.663194444444444198e-01,1.548698703981955305e+02,1.562640085740161453e+02,4.002281424564288272e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.001997433303583415e-03,1.561230484925493434e+00,0.000000000000000000e+00
8.300000000000000000e+01,4.698642072034623141e+01,5.042361111111111072e-01,2.704861111111110938e-01,3.653472222222222121e-01,1.549740062972512931e+02,1.563710088515375105e+02,3.995434660655499215e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.014431437015741136e-03,1.555099369122100672e+00,0.000000000000000000e+00
8.400000000000000000e+01,4.694320034694572996e+01,5.036805555555555758e-01,2.704166666666666941e-01,3.650694444444444464e-01,1.550364558889057491e+02,1.564300310361682591e+02,3.989331167748475764e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.988693267479631183e-03,1.550233571727733350e+00,0.000000000000000000e+00
8.500000000000000000e+01,4.682276537810191286e+01,5.022222222222222365e-01,2.705555555555555491e-01,3.635416666666666519e-01,1.550580815565039074e+02,1.567630903147841934e+02,3.993920566824286880e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099593611094029123e-02,1.547742940512587984e+00,0.000000000000000000e+00
8.600000000000000000e+01,4.663320854533508708e+01,5.003472222222222765e-01,2.699305555555555625e-01,3.616666666666666918e-01,1.551114294474475344e+02,1.573236101342543805e+02,4.004575841678937422e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.426188060214056072e-02,1.545438563392725673e+00,0.000000000000000000e+00
8.700000000000000000e+01,4.656051497023572239e+01,4.996527777777777790e-01,2.699305555555555625e-01,3.610416666666666496e-01,1.552113677319518956e+02,1.573627526463076549e+02,3.995833068594463384e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.386100094209062258e-02,1.539249600936757112e+00,0.000000000000000000e+00
8.800000000000000000e+01,4.644027867874333282e+01,4.986805555555555713e-01,2.699305555555555625e-01,3.603472222222222077e-01,1.552487896722102789e+02,1.573752853566759882e+02,3.991206414794743296e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.369734146691614814e-02,1.536107499820608346e+00,0.000000000000000000e+00
8.900000000000000000e+01,4.625389014299710766e+01,4.977083333333333082e-01,2.693055555555555758e-01,3.595138888888889106e-01,1.553102493226834042e+02,1.575059085637421674e+02,3.988451706886278885e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.413724625795241899e-02,1.532255293313116828e+00,0.000000000000000000e+00
9.000000000000000000e+01,4.613149023005846061e+01,4.962500000000000244e-01,2.686111111111111338e-01,3.584722222222222476e-01,1.554054789538877515e+02,1.575132049056266226e+02,3.980264807420488751e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.356275187932260741e-02,1.526940398302001345e+00,0.000000000000000000e+00
9.100000000000000000e+01,4.602771187992937030e+01,4.946527777777777746e-01,2.676388888888888706e-01,3.575694444444444398e-01,1.554678836130715354e+02,1.575885322642969015e+02,3.976574634714445438e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.364042914807560118e-02,1.523390869613025833e+00,0.000000000000000000e+00
9.200000000000000000e+01,4.589904114253169354e+01,4.936805555555555669e-01,2.670138888888888840e-01,3.566666666666666874e-01,1.555212699022833363e+02,1.575897710908848524e+02,3.971171746699487244e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330043916115905382e-02,1.519942582065964887e+00,0.000000000000000000e+00
9.300000000000000000e+01,4.573901632845116438e+01,4.918750000000000067e-01,2.663194444444444420e-01,3.547222222222222165e-01,1.555797637538173035e+02,1.577770513870530920e+02,3.970828520312084038e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.412322258512155489e-02,1.516733888359332871e+00,0.000000000000000000e+00
9.400000000000000000e+01,4.562626104197967436e+01,4.908333333333333437e-01,2.659027777777777657e-01,3.538888888888888640e-01,1.556567019818534163e+02,1.577837869054982320e+02,3.964762413741751743e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.366523186321134432e-02,1.512781884311329872e+00,0.000000000000000000e+00
9.500000000000000000e+01,4.543877725698344960e+01,4.897222222222222254e-01,2.665277777777777524e-01,3.526388888888888906e-01,1.557127872072975379e+02,1.578698024199466090e+02,3.960976718981608542e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.385252458282361203e-02,1.509014807306267469e+00,0.000000000000000000e+00
9.600000000000000000e+01,4.529087784815960305e+01,4.874999999999999889e-01,2.654166666666666896e-01,3.502083333333333437e-01,1.558113338794858009e+02,1.580992437377417161e+02,3.958696617349958160e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468384745377718931e-02,1.503931406475748744e+00,0.000000000000000000e+00
9.700000000000000000e+01,4.512548228577586684e+01,4.854166666666666630e-01,2.645833333333333370e-01,3.487500000000000044e-01,1.558854308053170428e+02,1.581149955064027779e+02,3.953134517874140670e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.430258549222733142e-02,1.500164203409828145e+00,0.000000000000000000e+00
9.800000000000000000e+01,4.499031181278220259e+01,4.843055555555555447e-01,2.636805555555555292e-01,3.477777777777777968e-01,1.559668774593751834e+02,1.582815922998019289e+02,3.949198474630242686e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.484106675809843644e-02,1.495045960335075863e+00,0.000000000000000000e+00
9.900000000000000000e+01,4.481391523253220299e+01,4.820138888888889084e-01,2.637499999999999845e-01,3.458333333333333259e-01,1.560363102122801990e+02,1.583013360224591679e+02,3.943750505505854562e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.451601750321771835e-02,1.491293254117786349e+00,0.000000000000000000e+00
1.000000000000000000e+02,4.471686496852938575e+01,4.810416666666666452e-01,2.639583333333333504e-01,3.450694444444444287e-01,1.561183974081708641e+02,1.583552459502198815e+02,3.939055718385866385e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.432789843595938702e-02,1.487480408210876126e+00,0.000000000000000000e+00
1.010000000000000000e+02,4.455352740689176727e+01,4.798611111111111271e-01,2.636111111111111294e-01,3.434722222222222343e-01,1.561624568000944180e+02,1.584863700784929392e+02,3.936699513815931368e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.488138267044167122e-02,1.483935692303519405e+00,0.000000000000000000e+00
1.020000000000000000e+02,4.445758376596879202e+01,4.793055555555555403e-01,2.632638888888889084e-01,3.428472222222222476e-01,1.562356153797080935e+02,1.587830942640241005e+02,3.938345443879152299e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.630536595720974077e-02,1.480330454658152828e+00,0.000000000000000000e+00
1.030000000000000000e+02,4.431792471055833715e+01,4.782638888888888773e-01,2.631249999999999978e-01,3.418749999999999845e-01,1.562841998541787802e+02,1.588775840318455153e+02,3.936036044870314186e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.659402665199998655e-02,1.477401748557161332e+00,0.000000000000000000e+00
1.040000000000000000e+02,4.423983671710687560e+01,4.776388888888888906e-01,2.635416666666666741e-01,3.412499999999999978e-01,1.563513667495365382e+02,1.589857172225807176e+02,3.932640653846148098e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.684891234282727066e-02,1.473581100584295589e+00,0.000000000000000000e+00
1.050000000000000000e+02,4.407595557277866760e+01,4.765277777777777724e-01,2.639583333333333504e-01,3.405555555555555558e-01,1.563891080539266056e+02,1.590933985950457838e+02,3.931705934511856526e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729206448435447255e-02,1.471319344003435559e+00,0.000000000000000000e+00
1.060000000000000000e+02,4.394784829847101548e+01,4.749999999999999778e-01,2.640277777777777501e-01,3.393749999999999822e-01,1.564614546836706097e+02,1.592981653562859776e+02,3.929612371746823101e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.813041223699824595e-02,1.466828392503993550e+00,0.000000000000000000e+00
1.070000000000000000e+02,4.378871385202129574e+01,4.736111111111110938e-01,2.636111111111111294e-01,3.382638888888888640e-01,1.565169928877011500e+02,1.595185378210513534e+02,3.929524782215721643e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.917711858611909070e-02,1.463365597435378307e+00,0.000000000000000000e+00
1.080000000000000000e+02,4.364841680210491148e+01,4.725694444444444309e-01,2.640277777777777501e-01,3.372916666666666563e-01,1.565916677043094580e+02,1.598356634782668664e+02,3.929621944585656479e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.071627323161928658e-02,1.458538888675476430e+00,0.000000000000000000e+00
1.090000000000000000e+02,4.348714241197842512e+01,4.718749999999999889e-01,2.640972222222222054e-01,3.368055555555555802e-01,1.566584251943203014e+02,1.599526225515405997e+02,3.924780241737454389e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102789781739571734e-02,1.453714218079040998e+00,0.000000000000000000e+00
1.100000000000000000e+02,4.329491499324610260e+01,4.697916666666666630e-01,2.647222222222222476e-01,3.352777777777777857e-01,1.567395536368872229e+02,1.601143753473283766e+02,3.919368470631416699e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.153139799198024520e-02,1.447855454658159235e+00,0.000000000000000000e+00
1.110000000000000000e+02,4.322572620374991459e+01,4.691666666666666763e-01,2.657638888888889106e-01,3.348611111111111094e-01,1.568402011060113637e+02,1.603465360977175180e+02,3.913980325238888440e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235609854476119929e-02,1.440950968129209642e+00,0.000000000000000000e+00
1.120000000000000000e+02,4.300414755830383484e+01,4.684027777777777790e-01,2.663888888888888973e-01,3.340972222222222121e-01,1.568778933400886331e+02,1.605954447176914925e+02,3.914316564429989853e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.369710160209599972e-02,1.437377082090287583e+00,0.000000000000000000e+00
1.130000000000000000e+02,4.280553602043841721e+01,4.669444444444444398e-01,2.669444444444444287e-01,3.282638888888889106e-01,1.569912976452002624e+02,1.608527231489241842e+02,3.907478393283436162e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.459643025851489251e-02,1.429227380667798197e+00,0.000000000000000000e+00
1.140000000000000000e+02,4.265744468389549127e+01,4.650694444444444242e-01,2.675694444444444708e-01,3.227083333333333193e-01,1.571011002724124239e+02,1.610967724795723655e+02,3.900068348356896877e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.543376335513544001e-02,1.420947538754346651e+00,0.000000000000000000e+00
1.150000000000000000e+02,4.250559138692335637e+01,4.627083333333333326e-01,2.682638888888889128e-01,3.188194444444444331e-01,1.571914397335846445e+02,1.614140484210408033e+02,3.897529234940492984e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.686284122476918779e-02,1.414615873318519901e+00,0.000000000000000000e+00
1.160000000000000000e+02,4.233217568951707932e+01,4.602777777777777857e-01,2.683333333333333126e-01,3.128472222222222210e-01,1.572957305221295883e+02,1.617668078153424744e+02,3.894634021736030149e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.842465767107302602e-02,1.407560657425948714e+00,0.000000000000000000e+00
1.170000000000000000e+02,4.214281087830793382e+01,4.579166666666666941e-01,2.685416666666666785e-01,3.085416666666666585e-01,1.574168076025783023e+02,1.621449559013596229e+02,3.892862709432291126e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.003585430799880426e-02,1.400853414028187194e+00,0.000000000000000000e+00
1.180000000000000000e+02,4.195080269094049896e+01,4.550694444444444708e-01,2.684722222222222232e-01,3.040972222222222410e-01,1.575403967986833891e+02,1.624923841303277925e+02,3.890980845863605282e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.143312719957417484e-02,1.394561976974148854e+00,0.000000000000000000e+00
1.190000000000000000e+02,4.176063814676744101e+01,4.529166666666666896e-01,2.679861111111110916e-01,3.010416666666666519e-01,1.576636748709894960e+02,1.627547531498759099e+02,3.888006237759025225e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.229074980684206592e-02,1.388874157290311828e+00,0.000000000000000000e+00
1.200000000000000000e+02,4.154899986448807425e+01,4.509027777777777635e-01,2.683333333333333126e-01,2.980555555555555736e-01,1.577872150639394420e+02,1.630271978189352922e+02,3.886028025837516111e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.320917194002362405e-02,1.383668539867500158e+00,0.000000000000000000e+00
1.210000000000000000e+02,4.136420501951446482e+01,4.482638888888889062e-01,2.683333333333333126e-01,2.941666666666666874e-01,1.579225261540282190e+02,1.633365668045282177e+02,3.886037498873142795e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.428289036625127573e-02,1.379159532307133951e+00,0.000000000000000000e+00
1.220000000000000000e+02,4.116201454866453702e+01,4.461111111111111249e-01,2.672916666666666496e-01,2.909027777777777879e-01,1.580400123647318935e+02,1.635900584512105240e+02,3.885396311612961995e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.511798058880166717e-02,1.375080948315543061e+00,0.000000000000000000e+00
1.230000000000000000e+02,4.095437696771628566e+01,4.435416666666666674e-01,2.666666666666666630e-01,2.874305555555555780e-01,1.581696286806993612e+02,1.638678403984484362e+02,3.885787667589128773e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.602595368831638944e-02,1.371293634028950548e+00,0.000000000000000000e+00
1.240000000000000000e+02,4.071987987216380844e+01,4.409027777777777546e-01,2.656250000000000000e-01,2.844444444444444442e-01,1.583022264719587326e+02,1.641652541538268792e+02,3.887529888709401007e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703692495384269812e-02,1.368058885997087915e+00,0.000000000000000000e+00
1.250000000000000000e+02,4.049757829130554398e+01,4.384027777777777524e-01,2.646527777777777923e-01,2.810416666666666896e-01,1.584519141658697663e+02,1.644866797204930720e+02,3.889980564507462759e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.808578511904896213e-02,1.364921324399994917e+00,0.000000000000000000e+00
1.260000000000000000e+02,4.026258639212766610e+01,4.360416666666666607e-01,2.638888888888888951e-01,2.783333333333333215e-01,1.585944766375253892e+02,1.648095983852730910e+02,3.893336775722695506e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.918876545715166415e-02,1.362324047790770321e+00,0.000000000000000000e+00
1.270000000000000000e+02,4.003934516382346231e+01,4.339583333333333348e-01,2.625694444444444664e-01,2.753472222222222432e-01,1.587501522872273654e+02,1.651819260228091935e+02,3.898519854348546119e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.051507127970996325e-02,1.360137061127509650e+00,0.000000000000000000e+00
1.280000000000000000e+02,3.977892710846420954e+01,4.314583333333333326e-01,2.615972222222222032e-01,2.731944444444444620e-01,1.588980774331486714e+02,1.654867237705877585e+02,3.902145799606268497e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.146460702276937027e-02,1.357981178608482109e+00,0.000000000000000000e+00
1.290000000000000000e+02,3.951204386858957207e+01,4.284027777777777990e-01,2.598611111111110983e-01,2.691666666666666652e-01,1.590687908318563473e+02,1.658547769750715588e+02,3.907846433848729930e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.266070112011059040e-02,1.356185637291647206e+00,0.000000000000000000e+00
1.300000000000000000e+02,3.926618688867822016e+01,4.256249999999999756e-01,2.589583333333333459e-01,2.675694444444444708e-01,1.592471170244819518e+02,1.662743778102179704e+02,3.916215192419897448e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.412802515385994689e-02,1.355272799089816349e+00,0.000000000000000000e+00
1.310000000000000000e+02,3.899277487611965398e+01,4.223611111111111316e-01,2.578472222222222276e-01,2.645833333333333370e-01,1.594169626953755312e+02,1.666160095193527866e+02,3.922546591927107329e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.515859982688084223e-02,1.354243510718275534e+00,0.000000000000000000e+00
1.320000000000000000e+02,3.874167636723615971e+01,4.184027777777777901e-01,2.565972222222221988e-01,2.613888888888888928e-01,1.596049371952726688e+02,1.670000595737433002e+02,3.930038565755056084e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.633391991767073920e-02,1.353315666944204576e+00,0.000000000000000000e+00
1.330000000000000000e+02,3.845667995712729947e+01,4.120138888888889017e-01,2.550000000000000044e-01,2.587499999999999800e-01,1.597858106882177367e+02,1.673280996932696780e+02,3.936196226691525908e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.720249546919308425e-02,1.352382076834073299e+00,0.000000000000000000e+00
1.340000000000000000e+02,3.816899371561664367e+01,4.076388888888888840e-01,2.532638888888888995e-01,2.554861111111111360e-01,1.600030871487576007e+02,1.677152771813277923e+02,3.943951487852910418e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.820025769502832985e-02,1.351575571490038152e+00,0.000000000000000000e+00
1.350000000000000000e+02,3.788995980563859689e+01,4.022222222222222032e-01,2.521527777777777812e-01,2.528472222222222232e-01,1.602140155126826073e+02,1.680769536866340559e+02,3.950887952488414498e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907771738190417482e-02,1.350642289635095805e+00,0.000000000000000000e+00
1.360000000000000000e+02,3.764279036001676104e+01,3.995138888888888906e-01,2.501388888888889106e-01,2.508333333333333526e-01,1.604039642657838272e+02,1.684242619210853604e+02,3.958575303360330508e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000061994734854298e-02,1.350359299906036092e+00,0.000000000000000000e+00
1.370000000000000000e+02,3.743646288580663395e+01,3.979166666666666408e-01,2.470833333333333215e-01,2.495138888888888962e-01,1.605622000201974231e+02,1.687226458499920341e+02,3.965667817703286460e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.082420288690671362e-02,1.350406371192805599e+00,0.000000000000000000e+00
1.380000000000000000e+02,3.725154817952927289e+01,3.963194444444444464e-01,2.450694444444444509e-01,2.482638888888888951e-01,1.606734118160375715e+02,1.689575888197484801e+02,3.971462663146435261e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155910309040954986e-02,1.350567790940346180e+00,0.000000000000000000e+00
1.390000000000000000e+02,3.708456162986929883e+01,3.948611111111111072e-01,2.413888888888888751e-01,2.472222222222222321e-01,1.607640428227274185e+02,1.691691030474151205e+02,3.977114469805772501e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.228196602368267998e-02,1.350969768215332545e+00,0.000000000000000000e+00
1.400000000000000000e+02,3.694111300889960603e+01,3.937499999999999889e-01,2.397222222222222254e-01,2.460416666666666585e-01,1.608463864870761313e+02,1.693921998519091687e+02,3.982663725694339973e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.313027884228960218e-02,1.351149420797520095e+00,0.000000000000000000e+00
1.410000000000000000e+02,3.679617574489319054e+01,3.922222222222222499e-01,2.375694444444444442e-01,2.452083333333333337e-01,1.609172486826558668e+02,1.696021826135186927e+02,3.987595509511789373e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.397142942699910406e-02,1.351146340255850564e+00,0.000000000000000000e+00
1.420000000000000000e+02,3.666132466948503321e+01,3.913194444444444420e-01,2.364583333333333259e-01,2.442361111111110983e-01,1.609865681692070609e+02,1.699408855190266081e+02,3.994551331667946101e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.562151831454655027e-02,1.350553440667293437e+00,0.000000000000000000e+00
1.430000000000000000e+02,3.651086271564502539e+01,3.897916666666666474e-01,2.343750000000000000e-01,2.429861111111111249e-01,1.610501069266158822e+02,1.702660753672899148e+02,4.000670747024324214e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.722423049910412007e-02,1.349658167896491845e+00,0.000000000000000000e+00
