iteration,Mnd_percent,gray_fraction,mid_fraction,broad_core_fraction,omega1_preupdate,omega2_preupdate,omega3_preupdate,move,stage,exA,exB,exE,gap12_preupdate,gap23_preupdate,warning
1.180000000000000000e+02,3.431471079068083441e+01,3.684000000000000052e-01,1.996999999999999886e-01,2.114000000000000046e-01,1.620602847064890852e+02,1.719866786660303148e+02,3.848007946264966108e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.125124349570987281e-02,1.237387207027330849e+00,0.000000000000000000e+00
1.190000000000000000e+02,3.419027573470187775e+01,3.668000000000000149e-01,1.996999999999999886e-01,2.099000000000000032e-01,1.621198228090267150e+02,1.721357987876650100e+02,3.849698517337915291e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.178131585078819321e-02,1.236431087810293983e+00,0.000000000000000000e+00
1.200000000000000000e+02,3.406286927971958534e+01,3.649000000000000021e-01,1.981999999999999873e-01,2.083000000000000129e-01,1.621745487890747484e+02,1.722953496966521527e+02,3.851783179979775582e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.240683870032271569e-02,1.235570017856737923e+00,0.000000000000000000e+00
1.210000000000000000e+02,3.392271739013018816e+01,3.634999999999999898e-01,1.978999999999999926e-01,2.071999999999999953e-01,1.622281195546536594e+02,1.724666299413878505e+02,3.854001375676147632e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.311181079359610979e-02,1.234635985515526002e+00,0.000000000000000000e+00
1.220000000000000000e+02,3.381361873734973500e+01,3.629999999999999893e-01,1.973999999999999921e-01,2.066999999999999948e-01,1.622880860623810975e+02,1.726724618910319293e+02,3.856753667652018294e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.398729617563690686e-02,1.233566154912351998e+00,0.000000000000000000e+00
1.230000000000000000e+02,3.370163250897660845e+01,3.613000000000000100e-01,1.965000000000000080e-01,2.058000000000000107e-01,1.623341564297039383e+02,1.728437483973516464e+02,3.858877348641050844e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.474048468166161696e-02,1.232581383140252118e+00,0.000000000000000000e+00
1.240000000000000000e+02,3.360570386600313242e+01,3.603000000000000091e-01,1.960000000000000075e-01,2.051999999999999935e-01,1.623792567817413328e+02,1.730212358404326949e+02,3.861034361991231663e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.553779879036861211e-02,1.231537847499850624e+00,0.000000000000000000e+00
1.250000000000000000e+02,3.348923396442275191e+01,3.593000000000000083e-01,1.955000000000000071e-01,2.043000000000000094e-01,1.624191612279151116e+02,1.731533469902987576e+02,3.862289746807349502e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.608940522307507615e-02,1.230560259989511795e+00,0.000000000000000000e+00
1.260000000000000000e+02,3.338894420032573152e+01,3.578000000000000069e-01,1.945000000000000062e-01,2.033999999999999975e-01,1.624640961454629746e+02,1.733522225259652032e+02,3.864888125556358887e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.701866220800868634e-02,1.229500187098821140e+00,0.000000000000000000e+00
1.270000000000000000e+02,3.329589448774871840e+01,3.563000000000000056e-01,1.942000000000000115e-01,2.023999999999999966e-01,1.625010530985165360e+02,1.735287466096176843e+02,3.867069541947124662e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.786228951030606749e-02,1.228489295002373805e+00,0.000000000000000000e+00
1.280000000000000000e+02,3.319769914470535355e+01,3.548999999999999932e-01,1.938000000000000000e-01,2.011999999999999900e-01,1.625353317085591414e+02,1.736678472335541130e+02,3.868670263880076732e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.849289571670853782e-02,1.227626083645388055e+00,0.000000000000000000e+00
1.290000000000000000e+02,3.309503057386125136e+01,3.541000000000000258e-01,1.932000000000000106e-01,2.003000000000000058e-01,1.625720749138777137e+02,1.738435562732685185e+02,3.870863895635430367e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.933221074629115910e-02,1.226636395743500696e+00,0.000000000000000000e+00
1.300000000000000000e+02,3.298615768489291611e+01,3.536000000000000254e-01,1.918999999999999873e-01,1.995000000000000107e-01,1.626155618297385104e+02,1.740163904426927104e+02,3.872647887499709896e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.010908725261533192e-02,1.225450072632701337e+00,0.000000000000000000e+00
1.310000000000000000e+02,3.290040823710804574e+01,3.529999999999999805e-01,1.910999999999999921e-01,1.986999999999999877e-01,1.626602129461037123e+02,1.742097116168489492e+02,3.874882625853734339e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.100383346093416814e-02,1.224263268615025657e+00,0.000000000000000000e+00
1.320000000000000000e+02,3.281345854299038933e+01,3.514999999999999791e-01,1.900000000000000022e-01,1.973000000000000032e-01,1.626935953451337014e+02,1.743620723638785819e+02,3.876621658903843013e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.172056769654451547e-02,1.223317035836594346e+00,0.000000000000000000e+00
1.330000000000000000e+02,3.272712905885795465e+01,3.506000000000000227e-01,1.895999999999999908e-01,1.960000000000000075e-01,1.627275071164900453e+02,1.745114637426064519e+02,3.878365995317096235e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.241527160912474004e-02,1.222413308639393792e+00,0.000000000000000000e+00
1.340000000000000000e+02,3.263947991710092822e+01,3.499999999999999778e-01,1.885000000000000009e-01,1.955999999999999961e-01,1.627609844313024041e+02,1.746656260651737398e+02,3.880177326867965917e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.314186305438577507e-02,1.221488803652837074e+00,0.000000000000000000e+00
1.350000000000000000e+02,3.255678602496652019e+01,3.493999999999999884e-01,1.882999999999999952e-01,1.943999999999999895e-01,1.627926171901870873e+02,1.748401705990798973e+02,3.882200878553624079e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.400552688957580394e-02,1.220428443447225897e+00,0.000000000000000000e+00
1.360000000000000000e+02,3.247433920738630064e+01,3.486000000000000210e-01,1.875999999999999890e-01,1.933999999999999886e-01,1.628215163576450379e+02,1.750023743479090399e+02,3.884162203987694966e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.481110766410122015e-02,1.219491146026330242e+00,0.000000000000000000e+00
1.370000000000000000e+02,3.239568669663215417e+01,3.478999999999999870e-01,1.875000000000000000e-01,1.925000000000000044e-01,1.628497070477627346e+02,1.751656467987905899e+02,3.886079938904746882e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.562764449687141288e-02,1.218517163567244488e+00,0.000000000000000000e+00
1.380000000000000000e+02,3.231778997179873869e+01,3.472000000000000086e-01,1.880999999999999894e-01,1.913999999999999868e-01,1.628766057400436296e+02,1.753172787162209545e+02,3.887796850931811150e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.638096901425514562e-02,1.217577685097902984e+00,0.000000000000000000e+00
1.390000000000000000e+02,3.223976542090568387e+01,3.463999999999999857e-01,1.869000000000000106e-01,1.907000000000000084e-01,1.629029468919674457e+02,1.754700946382687619e+02,3.889494542480975383e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.714499943721390973e-02,1.216613919596476245e+00,0.000000000000000000e+00
1.400000000000000000e+02,3.216330925561664600e+01,3.457999999999999963e-01,1.860999999999999877e-01,1.897999999999999965e-01,1.629298717638593530e+02,1.756281362404524771e+02,3.891175039093282066e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.793699423637438783e-02,1.215576115757371900e+00,0.000000000000000000e+00
1.410000000000000000e+02,3.208548634245691034e+01,3.454999999999999738e-01,1.852999999999999925e-01,1.887000000000000066e-01,1.629562849991386599e+02,1.757809994140959020e+02,3.892783387865142117e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.870033619768043720e-02,1.214564373191849844e+00,0.000000000000000000e+00
1.420000000000000000e+02,3.201130623962490063e+01,3.449999999999999734e-01,1.857000000000000040e-01,1.882999999999999952e-01,1.629823468309453744e+02,1.759457987165461930e+02,3.894383457235543347e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.953899387058926962e-02,1.213399516012035440e+00,0.000000000000000000e+00
1.430000000000000000e+02,3.193321721511390621e+01,3.447999999999999954e-01,1.844000000000000083e-01,1.877000000000000057e-01,1.630068077375080975e+02,1.761000587390739156e+02,3.895742402997593672e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.032333853595884088e-02,1.212232313204327117e+00,0.000000000000000000e+00
1.440000000000000000e+02,3.185996650296811339e+01,3.436000000000000165e-01,1.839999999999999969e-01,1.860999999999999877e-01,1.630324238311004592e+02,1.762647710392093359e+02,3.897268257902903770e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.116389916288935247e-02,1.211030732304399837e+00,0.000000000000000000e+00
1.450000000000000000e+02,3.178584839934173800e+01,3.425000000000000266e-01,1.834999999999999964e-01,1.850999999999999868e-01,1.630573783148321070e+02,1.764172142394395166e+02,3.898483494326756045e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.193334188663430051e-02,1.209809009360957255e+00,0.000000000000000000e+00
1.460000000000000000e+02,3.170870173860979691e+01,3.418999999999999817e-01,1.827000000000000013e-01,1.844999999999999973e-01,1.630844956675575759e+02,1.765703936974213093e+02,3.899727824399489009e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.269270462934930066e-02,1.208596663765858725e+00,0.000000000000000000e+00
1.470000000000000000e+02,3.162763011469293417e+01,3.412000000000000033e-01,1.819999999999999951e-01,1.841000000000000136e-01,1.631125883812268000e+02,1.767276196079966439e+02,3.900763693895897859e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.347014391647558651e-02,1.207217922443739155e+00,0.000000000000000000e+00
1.480000000000000000e+02,3.154856341995188984e+01,3.407000000000000028e-01,1.819000000000000061e-01,1.834999999999999964e-01,1.631413162318502543e+02,1.768863088290769383e+02,3.901841307596399133e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.425206388363828958e-02,1.205846983537148809e+00,0.000000000000000000e+00
1.490000000000000000e+02,3.146531024917553765e+01,3.397000000000000020e-01,1.814000000000000057e-01,1.822000000000000008e-01,1.631688788805524268e+02,1.770447097045406792e+02,3.902675179073767708e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.503968967112923716e-02,1.204344419885072348e+00,0.000000000000000000e+00
1.500000000000000000e+02,3.138502727596211272e+01,3.387000000000000011e-01,1.812999999999999889e-01,1.814000000000000057e-01,1.631973417506860073e+02,1.772095880673416843e+02,3.903495960132721621e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.586075095550246838e-02,1.202756635633816851e+00,0.000000000000000000e+00
1.510000000000000000e+02,3.130302489736357430e+01,3.377000000000000002e-01,1.812000000000000000e-01,1.806999999999999995e-01,1.632236542893784019e+02,1.773670637014607792e+02,3.904049375970041069e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.665048870311160834e-02,1.201112931846933352e+00,0.000000000000000000e+00
1.520000000000000000e+02,3.122236941096818086e+01,3.373999999999999777e-01,1.819999999999999951e-01,1.796000000000000096e-01,1.632514430324741852e+02,1.775265314824906113e+02,3.904522691074538443e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.744234161027787666e-02,1.199402341987197751e+00,0.000000000000000000e+00
1.530000000000000000e+02,3.113758918472850468e+01,3.371000000000000107e-01,1.817000000000000004e-01,1.794999999999999929e-01,1.632787874828821657e+02,1.776851500512244399e+02,3.904723016459408882e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.823168514680825025e-02,1.197551689228798955e+00,0.000000000000000000e+00
1.540000000000000000e+02,3.106052590741000685e+01,3.358999999999999764e-01,1.814999999999999947e-01,1.784999999999999920e-01,1.633082006795675056e+02,1.778549416719141618e+02,3.904822738062615031e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.907538587660582263e-02,1.195509835912106356e+00,0.000000000000000000e+00
1.550000000000000000e+02,3.097215718617630742e+01,3.350000000000000200e-01,1.814999999999999947e-01,1.764999999999999902e-01,1.633351694717063651e+02,1.780040521401817557e+02,3.904556937408563044e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.980847612869069518e-02,1.193521378004162692e+00,0.000000000000000000e+00
1.560000000000000000e+02,3.089373962890911685e+01,3.337999999999999856e-01,1.814999999999999947e-01,1.733999999999999986e-01,1.633653243481663253e+02,1.781739386570686179e+02,3.904550084043901279e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.064723109380286303e-02,1.191426037653569914e+00,0.000000000000000000e+00
1.570000000000000000e+02,3.080636356616485827e+01,3.335000000000000187e-01,1.801999999999999991e-01,1.726000000000000034e-01,1.633955547836821438e+02,1.783233758276244032e+02,3.904009329900350167e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.136001933287024590e-02,1.189286352269455449e+00,0.000000000000000000e+00
1.580000000000000000e+02,3.071878302706264563e+01,3.330000000000000182e-01,1.796999999999999986e-01,1.715000000000000135e-01,1.634273725207241341e+02,1.784840639013102361e+02,3.903853662364355159e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.213078047055288378e-02,1.187228135125231843e+00,0.000000000000000000e+00
1.590000000000000000e+02,3.063631605619169207e+01,3.322999999999999843e-01,1.789999999999999925e-01,1.708000000000000074e-01,1.634593100468476905e+02,1.786509590133722156e+02,3.903541945904111117e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.293841361602819817e-02,1.185010350608824314e+00,0.000000000000000000e+00
1.600000000000000000e+02,3.054642707712471505e+01,3.311000000000000054e-01,1.791000000000000092e-01,1.700000000000000122e-01,1.634880138083887857e+02,1.788061100408972948e+02,3.903199325940401536e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.369553079568036791e-02,1.182922789969338861e+00,0.000000000000000000e+00
1.610000000000000000e+02,3.045294393412376621e+01,3.301999999999999935e-01,1.786000000000000087e-01,1.693999999999999950e-01,1.635183099883308557e+02,1.789781682228171178e+02,3.903002051721296652e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.454511996601189239e-02,1.180714044889705550e+00,0.000000000000000000e+00
1.620000000000000000e+02,3.036353289439982461e+01,3.291000000000000036e-01,1.778000000000000136e-01,1.683000000000000052e-01,1.635535052976319434e+02,1.791621199368634336e+02,3.902715856614242398e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.543430213144740715e-02,1.178315292311542084e+00,0.000000000000000000e+00
1.630000000000000000e+02,3.027548956945050307e+01,3.281000000000000028e-01,1.776000000000000079e-01,1.668000000000000038e-01,1.635873406441213262e+02,1.793352069181819957e+02,3.902405856679532690e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.626580034893784943e-02,1.176040011184153800e+00,0.000000000000000000e+00
1.640000000000000000e+02,3.017633095800372800e+01,3.269000000000000239e-01,1.771999999999999964e-01,1.661999999999999866e-01,1.636173124438897730e+02,1.795019162562136898e+02,3.902115961307587213e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.708388174247339908e-02,1.173857551324336113e+00,0.000000000000000000e+00
1.650000000000000000e+02,3.007831840771548571e+01,3.261000000000000010e-01,1.768000000000000127e-01,1.658000000000000029e-01,1.636495276706030779e+02,1.797021964818396782e+02,3.901893505561179722e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.809175156036943621e-02,1.171310970011152142e+00,0.000000000000000000e+00
1.660000000000000000e+02,2.998741364222762229e+01,3.250000000000000111e-01,1.769999999999999907e-01,1.642000000000000126e-01,1.636756522527453797e+02,1.799075565177195131e+02,3.901837607826787462e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.917115980029260480e-02,1.168801401870235734e+00,0.000000000000000000e+00
1.670000000000000000e+02,2.990615417954948185e+01,3.240999999999999992e-01,1.769999999999999907e-01,1.630000000000000060e-01,1.636922461951956507e+02,1.801398032929397743e+02,3.901855284764055227e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004785350561513552e-01,1.166015069095493351e+00,0.000000000000000000e+00
1.680000000000000000e+02,2.982596051259389469e+01,3.236999999999999877e-01,1.764000000000000012e-01,1.625999999999999945e-01,1.637071899581889625e+02,1.804172557388183691e+02,3.901874864553992097e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020728887038937077e-01,1.162694942108283724e+00,0.000000000000000000e+00
1.690000000000000000e+02,2.973865343316818866e+01,3.226999999999999869e-01,1.759000000000000008e-01,1.617999999999999994e-01,1.637226302180261541e+02,1.806780723710258769e+02,3.901953722577171675e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035619946394734786e-01,1.159616643775363665e+00,0.000000000000000000e+00
1.700000000000000000e+02,2.965350861955683825e+01,3.217999999999999750e-01,1.749999999999999889e-01,1.610000000000000042e-01,1.637403569862448478e+02,1.809468072663591158e+02,3.902086530339895489e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050837472008181311e-01,1.156482664320187315e+00,0.000000000000000000e+00
1.710000000000000000e+02,2.956858290239161491e+01,3.205000000000000071e-01,1.743999999999999995e-01,1.605000000000000038e-01,1.637595073184240562e+02,1.812110679396554076e+02,3.902124343906253330e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065682286604432982e-01,1.153358725972350118e+00,0.000000000000000000e+00
1.720000000000000000e+02,2.950429973162829356e+01,3.200000000000000067e-01,1.743000000000000105e-01,1.600000000000000033e-01,1.637793964785154515e+02,1.814695614675922002e+02,3.902141985809304856e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080121515247941533e-01,1.150301105183510364e+00,0.000000000000000000e+00
1.730000000000000000e+02,2.942222457508189493e+01,3.190000000000000058e-01,1.741999999999999937e-01,1.585999999999999910e-01,1.637931449582181074e+02,1.816706524595978465e+02,3.902110077103982917e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091468602421676592e-01,1.147903375847555862e+00,0.000000000000000000e+00
1.740000000000000000e+02,2.934061228247792741e+01,3.181999999999999829e-01,1.726000000000000034e-01,1.577000000000000068e-01,1.638123232629668564e+02,1.819180918235226443e+02,3.901914414383446683e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105275122158588530e-01,1.144874308690893683e+00,0.000000000000000000e+00
1.750000000000000000e+02,2.926048758636455815e+01,3.179000000000000159e-01,1.716000000000000025e-01,1.570000000000000007e-01,1.638326572920331046e+02,1.821637985441711578e+02,3.901683895344461916e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.118894215300594019e-01,1.141854707975020533e+00,0.000000000000000000e+00
1.760000000000000000e+02,2.917983489414123710e+01,3.174000000000000155e-01,1.716999999999999915e-01,1.565000000000000002e-01,1.638520091509113286e+02,1.824029747347820205e+02,3.901395939743021017e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.132178096564250419e-01,1.138888329763117824e+00,0.000000000000000000e+00
1.770000000000000000e+02,2.910780767022962578e+01,3.166999999999999815e-01,1.706999999999999906e-01,1.559000000000000108e-01,1.638702856113270627e+02,1.826349915814317910e+02,3.901127979122879879e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.145095091529374359e-01,1.136024397812878561e+00,0.000000000000000000e+00
1.780000000000000000e+02,2.902675159974762309e+01,3.158000000000000251e-01,1.693999999999999950e-01,1.552000000000000046e-01,1.638873821116127942e+02,1.828412954670664021e+02,3.900882287559380188e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156520600380653990e-01,1.133479899928849344e+00,0.000000000000000000e+00
1.790000000000000000e+02,2.894885257171396731e+01,3.149000000000000132e-01,1.688999999999999946e-01,1.542999999999999927e-01,1.639099207269617295e+02,1.830696271939291933e+02,3.900515281760737025e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.168916828340327702e-01,1.130618465524511063e+00,0.000000000000000000e+00
1.800000000000000000e+02,2.887150874587945282e+01,3.143000000000000238e-01,1.685999999999999999e-01,1.535999999999999865e-01,1.639300176162991534e+02,1.832899028602237763e+02,3.900056190894936208e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180984759559967068e-01,1.127807440581767962e+00,0.000000000000000000e+00
1.810000000000000000e+02,2.879313240743586277e+01,3.140000000000000013e-01,1.680999999999999994e-01,1.529999999999999971e-01,1.639493129174979344e+02,1.835062508368588681e+02,3.899509300517471502e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192864890455644367e-01,1.125000801190266797e+00,0.000000000000000000e+00
1.820000000000000000e+02,2.871711197257258519e+01,3.125000000000000000e-01,1.680000000000000104e-01,1.511000000000000121e-01,1.639671872913599202e+02,1.837173755227594256e+02,3.898976546347578847e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204520767701198480e-01,1.122268802966087886e+00,0.000000000000000000e+00
1.830000000000000000e+02,2.864197835704638351e+01,3.120999999999999885e-01,1.670999999999999985e-01,1.502999999999999892e-01,1.639846816872893953e+02,1.839224661816354285e+02,3.898408080465879380e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.215832130733185967e-01,1.119593196741907049e+00,0.000000000000000000e+00
1.840000000000000000e+02,2.856955555045338002e+01,3.115999999999999881e-01,1.665000000000000091e-01,1.494999999999999940e-01,1.640015015558806795e+02,1.841227493413324794e+02,3.897808751289973657e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.226894119539255062e-01,1.116962062120903099e+00,0.000000000000000000e+00
1.850000000000000000e+02,2.849937421560343864e+01,3.111999999999999766e-01,1.661999999999999866e-01,1.492999999999999883e-01,1.640174331707600004e+02,1.843176962337795999e+02,3.897126571874014758e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.237689352319324282e-01,1.114352908866161673e+00,0.000000000000000000e+00
1.860000000000000000e+02,2.843103248047472675e+01,3.105999999999999872e-01,1.655999999999999972e-01,1.486000000000000099e-01,1.640332624287294720e+02,1.845091657091434456e+02,3.896350946223977303e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.248277512575262788e-01,1.111738422993092446e+00,0.000000000000000000e+00
1.870000000000000000e+02,2.835874334085644577e+01,3.104999999999999982e-01,1.648999999999999910e-01,1.482999999999999874e-01,1.640487114481685751e+02,1.846969280647008134e+02,3.895491175947099691e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258663748971662610e-01,1.109126132613574400e+00,0.000000000000000000e+00
1.880000000000000000e+02,2.828910093569471584e+01,3.095999999999999863e-01,1.640999999999999959e-01,1.468000000000000138e-01,1.640766548791311266e+02,1.848028895520141930e+02,3.894261423842181102e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.263204365554092823e-01,1.107251371059385647e+00,0.000000000000000000e+00
1.890000000000000000e+02,2.821216421347060432e+01,3.088000000000000189e-01,1.630999999999999950e-01,1.458000000000000129e-01,1.640886460217650153e+02,1.849887076875915852e+02,3.893354655872321928e+02,4.000000000000000083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.273705534937155104e-01,1.104644496704852097e+00,0.000000000000000000e+00
