iteration,final_core_gray_fraction,final_core_mid_fraction,domain_L1_to_final,final_core_L1_to_final,threshold_flip_to_final
1.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.345855549740894608e-02,0.000000000000000000e+00,8.419999999999999707e-02
1.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.285529961364269447e-02,0.000000000000000000e+00,8.340000000000000191e-02
1.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.226056780931557455e-02,0.000000000000000000e+00,8.219999999999999529e-02
1.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.167995719885231598e-02,0.000000000000000000e+00,8.150000000000000300e-02
1.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.110986286160317749e-02,0.000000000000000000e+00,8.079999999999999682e-02
1.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.055306129534013149e-02,0.000000000000000000e+00,7.889999999999999791e-02
1.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.000932403591760389e-02,0.000000000000000000e+00,7.829999999999999460e-02
2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.947041639314590178e-02,0.000000000000000000e+00,7.720000000000000473e-02
2.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.893502977712720858e-02,0.000000000000000000e+00,7.649999999999999856e-02
2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.840357606350043862e-02,0.000000000000000000e+00,7.589999999999999525e-02
2.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.787308907382852807e-02,0.000000000000000000e+00,7.580000000000000626e-02
2.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.734770578917827599e-02,0.000000000000000000e+00,7.560000000000000053e-02
2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.683266557649574335e-02,0.000000000000000000e+00,7.499999999999999722e-02
2.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.632036026174280674e-02,0.000000000000000000e+00,7.409999999999999920e-02
2.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.581577522273320380e-02,0.000000000000000000e+00,7.349999999999999589e-02
2.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.532057315839831901e-02,0.000000000000000000e+00,7.309999999999999831e-02
2.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.483128617724469689e-02,0.000000000000000000e+00,7.280000000000000360e-02
2.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.434793678966168162e-02,0.000000000000000000e+00,7.230000000000000315e-02
2.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.387018953491023887e-02,0.000000000000000000e+00,7.119999999999999940e-02
2.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.340117115264528147e-02,0.000000000000000000e+00,7.069999999999999896e-02
2.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.293729276494148095e-02,0.000000000000000000e+00,7.009999999999999565e-02
2.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.247544377231101620e-02,0.000000000000000000e+00,6.919999999999999762e-02
2.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.201964019888259572e-02,0.000000000000000000e+00,6.840000000000000246e-02
2.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.157342755603751161e-02,0.000000000000000000e+00,6.740000000000000158e-02
2.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.113140775156545137e-02,0.000000000000000000e+00,6.660000000000000642e-02
2.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.069039730034287261e-02,0.000000000000000000e+00,6.550000000000000266e-02
2.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.025828597046062718e-02,0.000000000000000000e+00,6.439999999999999891e-02
2.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.983264948626631052e-02,0.000000000000000000e+00,6.379999999999999560e-02
2.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.941306833574697521e-02,0.000000000000000000e+00,6.320000000000000617e-02
2.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.899679499281062056e-02,0.000000000000000000e+00,6.279999999999999472e-02
2.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.858413801023951539e-02,0.000000000000000000e+00,6.260000000000000286e-02
2.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.817756176139531443e-02,0.000000000000000000e+00,6.140000000000000319e-02
2.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.777650609725014763e-02,0.000000000000000000e+00,6.090000000000000274e-02
2.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.737753454485957194e-02,0.000000000000000000e+00,6.010000000000000064e-02
2.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.697708023248663045e-02,0.000000000000000000e+00,5.940000000000000141e-02
2.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.657864368885587691e-02,0.000000000000000000e+00,5.890000000000000097e-02
2.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.618625349628672938e-02,0.000000000000000000e+00,5.800000000000000294e-02
2.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.579849491046290744e-02,0.000000000000000000e+00,5.779999999999999721e-02
2.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.541274436377637391e-02,0.000000000000000000e+00,5.720000000000000084e-02
2.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.503007991112684016e-02,0.000000000000000000e+00,5.689999999999999919e-02
2.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.465034319383251349e-02,0.000000000000000000e+00,5.639999999999999875e-02
2.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.427180302396299560e-02,0.000000000000000000e+00,5.609999999999999709e-02
2.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.390038163381240643e-02,0.000000000000000000e+00,5.550000000000000072e-02
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.353074313307245147e-02,0.000000000000000000e+00,5.500000000000000028e-02
2.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.316518325621636232e-02,0.000000000000000000e+00,5.469999999999999862e-02
2.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.280398250732629528e-02,0.000000000000000000e+00,5.380000000000000060e-02
2.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.244489601622210173e-02,0.000000000000000000e+00,5.299999999999999850e-02
2.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.208775203846719271e-02,0.000000000000000000e+00,5.229999999999999927e-02
2.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.173150940614493598e-02,0.000000000000000000e+00,5.199999999999999761e-02
2.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.137419478068283973e-02,0.000000000000000000e+00,5.179999999999999882e-02
2.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.101833114555904103e-02,0.000000000000000000e+00,5.140000000000000124e-02
2.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.066228156441455022e-02,0.000000000000000000e+00,5.109999999999999959e-02
2.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.030727149851449809e-02,0.000000000000000000e+00,5.050000000000000322e-02
2.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.995807394630024212e-02,0.000000000000000000e+00,4.989999999999999991e-02
2.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.961101381671704058e-02,0.000000000000000000e+00,4.929999999999999660e-02
2.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.926266079266781006e-02,0.000000000000000000e+00,4.900000000000000189e-02
2.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.891661925298417368e-02,0.000000000000000000e+00,4.889999999999999902e-02
2.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.857255532206883719e-02,0.000000000000000000e+00,4.839999999999999858e-02
2.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.822708943864144726e-02,0.000000000000000000e+00,4.819999999999999979e-02
2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.788268242852357748e-02,0.000000000000000000e+00,4.769999999999999934e-02
2.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.753929867507052487e-02,0.000000000000000000e+00,4.719999999999999890e-02
2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.719553558207792821e-02,0.000000000000000000e+00,4.719999999999999890e-02
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.685239001241373435e-02,0.000000000000000000e+00,4.660000000000000253e-02
2.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.650915562321603469e-02,0.000000000000000000e+00,4.580000000000000043e-02
2.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.616714929126711608e-02,0.000000000000000000e+00,4.549999999999999878e-02
2.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.582522606208397742e-02,0.000000000000000000e+00,4.469999999999999668e-02
2.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.548093284513124834e-02,0.000000000000000000e+00,4.399999999999999745e-02
2.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.513660178270999634e-02,0.000000000000000000e+00,4.359999999999999987e-02
2.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.479474152132980169e-02,0.000000000000000000e+00,4.340000000000000108e-02
2.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.445259729614136179e-02,0.000000000000000000e+00,4.309999999999999942e-02
2.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.410980745116251489e-02,0.000000000000000000e+00,4.279999999999999777e-02
2.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.376701854308267081e-02,0.000000000000000000e+00,4.240000000000000019e-02
2.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.342408677538642625e-02,0.000000000000000000e+00,4.179999999999999688e-02
2.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.307988303398487373e-02,0.000000000000000000e+00,4.100000000000000172e-02
2.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.273489208051076516e-02,0.000000000000000000e+00,4.070000000000000007e-02
2.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.238862305750234039e-02,0.000000000000000000e+00,4.030000000000000249e-02
2.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.204156719597961334e-02,0.000000000000000000e+00,4.030000000000000249e-02
2.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.169272457786903474e-02,0.000000000000000000e+00,3.960000000000000325e-02
2.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.134200530688499464e-02,0.000000000000000000e+00,3.919999999999999873e-02
2.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.099017478095147132e-02,0.000000000000000000e+00,3.860000000000000236e-02
2.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.063343651991778827e-02,0.000000000000000000e+00,3.830000000000000071e-02
2.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.027635616806770874e-02,0.000000000000000000e+00,3.790000000000000313e-02
2.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.991825260986118062e-02,0.000000000000000000e+00,3.760000000000000148e-02
2.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.955579036447841007e-02,0.000000000000000000e+00,3.719999999999999696e-02
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.918942929637616840e-02,0.000000000000000000e+00,3.699999999999999817e-02
2.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.881940506936484542e-02,0.000000000000000000e+00,3.640000000000000180e-02
2.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.844615818774274302e-02,0.000000000000000000e+00,3.629999999999999893e-02
2.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.806938781214355388e-02,0.000000000000000000e+00,3.590000000000000135e-02
2.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.768824702840925217e-02,0.000000000000000000e+00,3.529999999999999805e-02
2.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.730261201688809092e-02,0.000000000000000000e+00,3.509999999999999926e-02
2.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.691267746239279945e-02,0.000000000000000000e+00,3.479999999999999760e-02
2.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.651611261824482368e-02,0.000000000000000000e+00,3.450000000000000289e-02
2.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.611574087093491869e-02,0.000000000000000000e+00,3.429999999999999716e-02
2.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.570872601551701830e-02,0.000000000000000000e+00,3.389999999999999958e-02
2.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.529831785756834928e-02,0.000000000000000000e+00,3.370000000000000079e-02
2.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.488512542885748413e-02,0.000000000000000000e+00,3.339999999999999913e-02
2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.446656220310245461e-02,0.000000000000000000e+00,3.300000000000000155e-02
2.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.404300122642718973e-02,0.000000000000000000e+00,3.250000000000000111e-02
2.910000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.361334647678518001e-02,0.000000000000000000e+00,3.239999999999999825e-02
2.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.317575317539240121e-02,0.000000000000000000e+00,3.230000000000000232e-02
2.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.272984437874971703e-02,0.000000000000000000e+00,3.189999999999999780e-02
2.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.227905541810978080e-02,0.000000000000000000e+00,3.139999999999999736e-02
2.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.182021291943256919e-02,0.000000000000000000e+00,3.099999999999999978e-02
2.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.135533726039197971e-02,0.000000000000000000e+00,3.099999999999999978e-02
2.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.088231302765026942e-02,0.000000000000000000e+00,3.070000000000000159e-02
2.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.040102097881107163e-02,0.000000000000000000e+00,3.020000000000000115e-02
2.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.991150152378649035e-02,0.000000000000000000e+00,2.989999999999999949e-02
3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.941310215130636369e-02,0.000000000000000000e+00,2.970000000000000070e-02
3.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.890431681641786016e-02,0.000000000000000000e+00,2.939999999999999905e-02
3.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.838748894056460470e-02,0.000000000000000000e+00,2.850000000000000103e-02
3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.786097907352743208e-02,0.000000000000000000e+00,2.829999999999999877e-02
3.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.732216562375603924e-02,0.000000000000000000e+00,2.800000000000000058e-02
3.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.676723561631408732e-02,0.000000000000000000e+00,2.769999999999999893e-02
3.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.620055392652040044e-02,0.000000000000000000e+00,2.719999999999999848e-02
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.562153341989801797e-02,0.000000000000000000e+00,2.670000000000000151e-02
3.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.502959938313678967e-02,0.000000000000000000e+00,2.659999999999999865e-02
3.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.442177622836828571e-02,0.000000000000000000e+00,2.630000000000000046e-02
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.379758528726376832e-02,0.000000000000000000e+00,2.599999999999999881e-02
3.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.315552367486562985e-02,0.000000000000000000e+00,2.549999999999999836e-02
3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.249354451307136432e-02,0.000000000000000000e+00,2.510000000000000078e-02
3.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.180889733146157805e-02,0.000000000000000000e+00,2.529999999999999957e-02
3.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.110198021596715018e-02,0.000000000000000000e+00,2.450000000000000094e-02
3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.037433614128844994e-02,0.000000000000000000e+00,2.369999999999999885e-02
3.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.962104975228166598e-02,0.000000000000000000e+00,2.359999999999999945e-02
3.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.884511809927362197e-02,0.000000000000000000e+00,2.340000000000000066e-02
3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.804552837795716069e-02,0.000000000000000000e+00,2.350000000000000006e-02
3.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.726019439458351512e-02,0.000000000000000000e+00,2.299999999999999961e-02
3.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.644163733732174587e-02,0.000000000000000000e+00,2.249999999999999917e-02
3.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.559633031593597424e-02,0.000000000000000000e+00,2.230000000000000038e-02
3.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.473138278036865673e-02,0.000000000000000000e+00,2.170000000000000054e-02
3.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.383768871321363170e-02,0.000000000000000000e+00,2.149999999999999828e-02
3.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.293432732739959290e-02,0.000000000000000000e+00,2.120000000000000009e-02
3.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.204107320963243966e-02,0.000000000000000000e+00,2.100000000000000130e-02
3.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.116817034584644375e-02,0.000000000000000000e+00,2.060000000000000026e-02
3.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.031523894403890043e-02,0.000000000000000000e+00,2.019999999999999921e-02
3.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.948142309400534483e-02,0.000000000000000000e+00,1.980000000000000163e-02
3.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.867150997295667483e-02,0.000000000000000000e+00,1.959999999999999937e-02
3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.785223320800024605e-02,0.000000000000000000e+00,1.909999999999999892e-02
3.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.705297805172015776e-02,0.000000000000000000e+00,1.849999999999999908e-02
3.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.626167657623078647e-02,0.000000000000000000e+00,1.799999999999999864e-02
3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.547980603567574429e-02,0.000000000000000000e+00,1.770000000000000046e-02
3.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.470696616161353193e-02,0.000000000000000000e+00,1.739999999999999880e-02
3.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.393816802769314564e-02,0.000000000000000000e+00,1.710000000000000062e-02
3.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.317777422700807374e-02,0.000000000000000000e+00,1.650000000000000078e-02
3.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.242041061867158791e-02,0.000000000000000000e+00,1.580000000000000154e-02
3.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.168533954910902353e-02,0.000000000000000000e+00,1.569999999999999868e-02
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.098031897103944804e-02,0.000000000000000000e+00,1.519999999999999997e-02
3.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.030471113739694758e-02,0.000000000000000000e+00,1.499999999999999944e-02
3.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.966293042908627900e-02,0.000000000000000000e+00,1.439999999999999961e-02
3.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.904944711603898458e-02,0.000000000000000000e+00,1.420000000000000082e-02
3.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.845386385046774921e-02,0.000000000000000000e+00,1.370000000000000037e-02
3.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.787673733880756205e-02,0.000000000000000000e+00,1.340000000000000045e-02
3.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.731362870901161435e-02,0.000000000000000000e+00,1.290000000000000001e-02
3.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.676707439517775844e-02,0.000000000000000000e+00,1.260000000000000009e-02
3.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.623109240028302105e-02,0.000000000000000000e+00,1.200000000000000025e-02
3.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.570645473128915934e-02,0.000000000000000000e+00,1.159999999999999920e-02
3.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.519208841400500852e-02,0.000000000000000000e+00,1.129999999999999928e-02
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.468706475785305082e-02,0.000000000000000000e+00,1.129999999999999928e-02
3.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.419022820133228682e-02,0.000000000000000000e+00,1.069999999999999944e-02
3.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.370365553992892831e-02,0.000000000000000000e+00,1.030000000000000013e-02
3.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.323003168879700354e-02,0.000000000000000000e+00,1.000000000000000021e-02
3.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.276705614576233334e-02,0.000000000000000000e+00,9.599999999999999159e-03
3.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.231433145814913449e-02,0.000000000000000000e+00,9.199999999999999845e-03
3.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.187126038664700067e-02,0.000000000000000000e+00,8.899999999999999925e-03
3.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.143911994136176564e-02,0.000000000000000000e+00,8.500000000000000611e-03
3.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.101501969810173530e-02,0.000000000000000000e+00,8.300000000000000086e-03
3.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.060883538795772199e-02,0.000000000000000000e+00,8.099999999999999561e-03
3.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.021786088954290510e-02,0.000000000000000000e+00,7.799999999999999642e-03
3.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.841434932303584626e-03,0.000000000000000000e+00,7.700000000000000247e-03
3.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.475891618500832322e-03,0.000000000000000000e+00,7.300000000000000065e-03
3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.118039777372268645e-03,0.000000000000000000e+00,7.300000000000000065e-03
3.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.772693434451304603e-03,0.000000000000000000e+00,7.100000000000000408e-03
3.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.436393475268132505e-03,0.000000000000000000e+00,6.799999999999999621e-03
3.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.107409629753183078e-03,0.000000000000000000e+00,6.700000000000000226e-03
3.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.787394131212677442e-03,0.000000000000000000e+00,6.400000000000000307e-03
3.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.475805163200439571e-03,0.000000000000000000e+00,6.100000000000000387e-03
3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.172060666378547895e-03,0.000000000000000000e+00,5.799999999999999600e-03
3.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.876340464332136859e-03,0.000000000000000000e+00,5.599999999999999943e-03
3.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.587400541632021551e-03,0.000000000000000000e+00,5.499999999999999681e-03
3.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.304856820575444575e-03,0.000000000000000000e+00,5.300000000000000024e-03
3.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.028660300481887557e-03,0.000000000000000000e+00,5.100000000000000366e-03
3.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.757996932288470850e-03,0.000000000000000000e+00,4.700000000000000185e-03
3.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.492314934301880530e-03,0.000000000000000000e+00,4.599999999999999922e-03
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.233118554381562502e-03,0.000000000000000000e+00,4.400000000000000265e-03
3.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.979094073537269037e-03,0.000000000000000000e+00,4.000000000000000083e-03
3.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.730169206481295817e-03,0.000000000000000000e+00,3.700000000000000164e-03
3.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.485245965501525635e-03,0.000000000000000000e+00,3.500000000000000073e-03
3.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.246646484360711016e-03,0.000000000000000000e+00,3.299999999999999982e-03
3.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.013074581480492384e-03,0.000000000000000000e+00,3.299999999999999982e-03
3.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.784893523383624312e-03,0.000000000000000000e+00,3.000000000000000062e-03
3.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.560875676617132352e-03,0.000000000000000000e+00,2.700000000000000143e-03
3.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.341206164122588126e-03,0.000000000000000000e+00,2.399999999999999790e-03
3.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.126040491833065663e-03,0.000000000000000000e+00,2.299999999999999961e-03
