mesh,k,evaluator,selected_ordinal_double,selected_ordinal_single,selected_ordinal_identical,escalation_double,escalation_single,final_requested_double,final_requested_single,relevant_classifier_mismatch,all_examined_classifier_mismatch_count,omega_double,omega_single,lambda_double,lambda_single,selected_min_abs_margin_double,selected_min_abs_margin_single
96x12,1769,E3,1,1,1,0,0,3,3,0,0,163.003985567802,163.00398556481,26570.2993109881,26570.2993100129,0.415757837857386,0.41575783928751
96x12,1770,E1,1,1,1,0,0,3,3,0,0,162.713712848318,162.713712891112,26475.7523488848,26475.7523628113,0.409469612663116,0.409469617648344
96x12,1770,E2,1,1,1,0,0,3,3,0,0,163.024660583589,163.02466059314,26577.0399583942,26577.0399615086,0.41584556890306,0.415845573167613
96x12,1770,E3,1,1,1,0,0,3,3,0,0,163.024660166204,163.024660175235,26577.0398223062,26577.0398252507,0.415845630668535,0.415845634941722
96x12,1771,E1,1,1,1,0,0,3,3,0,0,162.732021966961,162.732021969424,26481.7109734554,26481.7109742572,0.409985114374542,0.409985114465952
96x12,1771,E2,1,1,1,0,0,3,3,0,0,163.012326987309,163.012326984309,26573.0187498174,26573.0187488392,0.416412752741823,0.416412752880742
96x12,1771,E3,1,1,1,0,0,3,3,0,0,163.01232654182,163.012326538866,26573.0186045768,26573.0186036137,0.416412833589343,0.416412833726203
96x12,1772,E1,1,1,1,0,0,3,3,0,0,162.719637696725,162.719637718417,26477.6804921535,26477.6804992129,0.407163393013861,0.407163392834339
96x12,1772,E2,1,1,1,0,0,3,3,0,0,163.04557893227,163.045578944793,26583.8608093591,26583.8608134428,0.414746705199165,0.414746705379069
96x12,1772,E3,1,1,1,0,0,3,3,0,0,163.045578616755,163.045578629414,26583.8607064723,26583.8607106005,0.41474672213481,0.414746722316346
96x12,1773,E1,1,1,1,0,0,3,3,0,0,162.734802150882,162.734802150388,26482.6158310868,26482.6158309261,0.409085408399046,0.409085409885951
96x12,1773,E2,1,1,1,0,0,3,3,0,0,163.028451302938,163.028451291001,26578.2759342344,26578.2759303421,0.41576931320629,0.415769313964732
96x12,1773,E3,1,1,1,0,0,3,3,0,0,163.028450959802,163.028450948181,26578.2758223527,26578.2758185635,0.415769373276733,0.415769374029476
96x12,1774,E1,1,1,1,0,0,3,3,0,0,162.73578902282,162.735789035663,26482.9370288796,26482.9370330597,0.408884112075466,0.408884113734021
96x12,1774,E2,1,1,1,0,0,3,3,0,0,163.062098608631,163.062098604493,26589.2480026508,26589.2480013014,0.415811554183285,0.415811555405532
96x12,1774,E3,1,1,1,0,0,3,3,0,0,163.062098212795,163.062098208753,26589.2478735592,26589.2478722409,0.41581161904045,0.415811620264409
96x12,1775,E1,1,1,1,0,0,3,3,0,0,162.745229133569,162.745229119172,26486.009605738,26486.0096010519,0.409973320599138,0.40997332140139
96x12,1775,E2,1,1,1,0,0,3,3,0,0,163.033446327463,163.033446305445,26579.9046214099,26579.9046142303,0.41648008951537,0.416480089646419
96x12,1775,E3,1,1,1,0,0,3,3,0,0,163.033445880657,163.033445858656,26579.9044757212,26579.9044685474,0.416480179032307,0.416480179162414
96x12,1776,E1,1,1,1,0,0,3,3,0,0,162.740527842573,162.740527853023,26484.4794024791,26484.4794058804,0.408973420805626,0.408973422186633
96x12,1776,E2,1,1,1,0,0,3,3,0,0,163.06087510208,163.060875098664,26588.848989056,26588.8489879419,0.416104835925696,0.416104837770207
96x12,1776,E3,1,1,1,0,0,3,3,0,0,163.060874656036,163.060874652494,26588.8488435913,26588.8488424365,0.416104920981132,0.416104922829402
96x12,1777,E1,1,1,1,0,0,3,3,0,0,162.734552330779,162.73455232261,26482.534522299,26482.5345196401,0.410735766237535,0.410735765039387
96x12,1777,E2,1,1,1,0,0,3,3,0,0,163.011043067887,163.011043065119,26572.6001620805,26572.6001611781,0.416320775975684,0.416320775392611
96x12,1777,E3,1,1,1,0,0,3,3,0,0,163.011042659761,163.011042657135,26572.6000290226,26572.6000281663,0.416320838436519,0.416320837855124
96x12,1778,E1,1,1,1,0,0,3,3,0,0,162.726384260066,162.726384276798,26479.8761343547,26479.8761398002,0.410724983577516,0.410724982801023
96x12,1778,E2,1,1,1,0,0,3,3,0,0,163.031409270455,163.031409287526,26579.2404087105,26579.2404142769,0.41651709548552,0.416517094865085
96x12,1778,E3,1,1,1,0,0,3,3,0,0,163.031408780166,163.03140879688,26579.2402488457,26579.2402542955,0.416517167609433,0.41651716698926
96x12,1779,E1,1,1,1,0,0,3,3,0,0,162.721745153775,162.721745147272,26478.3663458901,26478.3663437738,0.411766885206054,0.411766886344022
96x12,1779,E2,1,1,1,0,0,3,3,0,0,162.999783608153,162.999783596811,26568.9294563047,26568.9294526073,0.416907082991662,0.416907083978628
96x12,1779,E3,1,1,1,0,0,3,3,0,0,162.999783063496,162.999783052524,26568.9292787469,26568.92927517,0.416907158557123,0.416907159548691
96x12,1780,E1,1,1,1,0,0,3,3,0,0,162.718009715562,162.718009732608,26477.1506857936,26477.1506913411,0.411554941164276,0.411554941867879
96x12,1780,E2,1,1,1,0,0,3,3,0,0,163.025833753129,163.025833763812,26577.4224709028,26577.422474386,0.417039381292171,0.41703938172624
96x12,1780,E3,1,1,1,0,0,3,3,0,0,163.025833131508,163.025833141825,26577.4222682223,26577.4222715863,0.417039465610268,0.417039466039687
96x12,1781,E1,1,1,1,0,0,3,3,0,0,162.720786273123,162.720786254612,26478.0542853435,26478.0542793193,0.412405435707147,0.412405436486684
96x12,1781,E2,1,1,1,0,0,3,3,0,0,162.996104378308,162.996104355808,26567.7300425043,26567.7300351696,0.417394573232678,0.417394573943869
96x12,1781,E3,1,1,1,0,0,3,3,0,0,162.996103698275,162.996103675956,26567.729820819,26567.7298135429,0.417394659758527,0.417394660465702
96x12,1782,E1,1,1,1,0,0,3,3,0,0,162.716314338442,162.716314347564,26476.5989518866,26476.5989548553,0.412169088434801,0.412169088924006
96x12,1782,E2,1,1,1,0,0,3,3,0,0,163.021155680444,163.02115568376,26575.8971993874,26575.8972004688,0.41752797944466,0.417527979718015
96x12,1782,E3,1,1,1,0,0,3,3,0,0,163.021154916825,163.02115491996,26575.8969504154,26575.8969514375,0.417528076775528,0.417528077040407
96x12,1783,E1,1,1,1,0,0,3,3,0,0,162.725591876039,162.725591857488,26479.6182514071,26479.6182453697,0.412805368138097,0.412805368536656
96x12,1783,E2,1,1,1,0,0,3,3,0,0,162.991274207666,162.991274187139,26566.1554678386,26566.1554611473,0.417874160247382,0.417874160575744
96x12,1783,E3,1,1,1,0,0,3,3,0,0,162.99127335834,162.991273337837,26566.155190973,26566.1551842895,0.417874261423463,0.417874261753427
96x12,1784,E1,1,1,1,0,0,3,3,0,0,162.728980600122,162.728980611525,26480.7211271547,26480.7211308661,0.412048419582175,0.412048422060144
96x12,1784,E2,1,1,1,0,0,3,3,0,0,163.027526541855,163.027526535488,26577.9744103551,26577.9744082791,0.417728848286738,0.417728850324292
96x12,1784,E3,1,1,1,0,0,3,3,0,0,163.027525721741,163.027525715454,26577.9741429531,26577.9741409029,0.417728961240551,0.417728963279415
96x12,1785,E1,1,1,1,0,0,3,3,0,0,162.738704254652,162.73870424036,26483.8858624832,26483.8858578314,0.412810749375244,0.412810749064921
96x12,1785,E2,1,1,1,0,0,3,3,0,0,163.002029223913,163.002029209714,26569.6615311134,26569.6615264845,0.418157649530746,0.418157649273689
96x12,1785,E3,1,1,1,0,0,3,3,0,0,163.00202829452,163.002028280654,26569.6612281277,26569.661223607,0.418157766656072,0.418157766400529
96x12,1786,E1,1,1,1,0,0,3,3,0,0,162.735882880934,162.735882903848,26482.9675770372,26482.967584495,0.408941551606252,0.408941556009376
96x12,1786,E2,1,1,1,0,0,3,3,0,0,163.055522312265,163.055522300708,26587.1033565255,26587.1033527565,0.416114620394059,0.416114624553094
96x12,1786,E3,1,1,1,0,0,3,3,0,0,163.055521876823,163.055521865103,26587.1032145233,26587.103210701,0.416114704272317,0.416114708425514
96x12,1787,E1,1,1,1,0,0,3,3,0,0,162.754891990078,162.754891985777,26489.154866702,26489.154865302,0.411266806675726,0.411266807580168
96x12,1787,E2,1,1,1,0,0,3,3,0,0,163.036541279887,163.036541274065,26580.9137925083,26580.9137906098,0.417350925348297,0.417350925376786
96x12,1787,E3,1,1,1,0,0,3,3,0,0,163.036540624329,163.036540618373,26580.9135787486,26580.9135768063,0.417351051768149,0.417351051797832
96x12,1788,E1,1,1,1,0,0,3,3,0,0,162.75648911738,162.756489109608,26489.6747498157,26489.6747472859,0.408634852404068,0.408634852979646
96x12,1788,E2,1,1,1,0,0,3,3,0,0,163.090208942683,163.090208922202,26598.416252968,26598.4162462875,0.415914142948332,0.415914143853955
96x12,1788,E3,1,1,1,0,0,3,3,0,0,163.090208542321,163.090208521689,26598.4161223779,26598.416115648,0.415914215563035,0.415914216475008
96x12,1789,E1,1,1,1,0,0,3,3,0,0,162.779063511151,162.779063508421,26497.0235175672,26497.0235166784,0.412044656040957,0.41204465164627
96x12,1789,E2,1,1,1,0,0,3,3,0,0,163.069286268289,163.069286285064,26591.5921240493,26591.5921295201,0.418216734556483,0.418216731077247
96x12,1789,E3,1,1,1,0,0,3,3,0,0,163.069285351519,163.069285368071,26591.5918250552,26591.5918304532,0.418216937776312,0.418216934299131
96x12,1790,E1,1,1,1,0,0,3,3,0,0,162.744992768984,162.744992807941,26485.9326713765,26485.9326840569,0.40245599167585,0.40245599453044
96x12,1790,E2,1,1,1,0,0,3,3,0,0,163.118075721994,163.118075747397,26607.5066272461,26607.5066355334,0.409618830090931,0.409618833756075
96x12,1790,E3,1,1,1,0,0,3,3,0,0,163.118073960744,163.118073986249,26607.5060526629,26607.5060609834,0.409618227186168,0.409618230837945
96x12,1791,E1,1,1,1,0,0,3,3,0,0,162.564087667696,162.564087706137,26427.0825992305,26427.0826117288,0.397232459992341,0.397232462346511
96x12,1791,E2,1,1,1,0,0,3,3,0,0,162.964225325801,162.964225361292,26557.3387360385,26557.3387476061,0.402248866535246,0.402248869068591
96x12,1791,E3,1,1,1,0,0,3,3,0,0,162.964217391311,162.964217426696,26557.3361499624,26557.3361614954,0.402248310583845,0.40224831311387
96x12,1792,E1,1,1,1,0,0,3,3,0,0,162.393285158629,162.393285130647,26371.5790646118,26371.5790555235,0.395807846282287,0.395807845103223
96x12,1792,E2,1,1,1,0,0,3,3,0,0,162.816586923093,162.816586910699,26509.240977285,26509.2409732494,0.400514788052247,0.40051478697458
96x12,1792,E3,1,1,1,0,0,3,3,0,0,162.816577048786,162.816577036558,26509.2377618833,26509.2377579014,0.400514435586929,0.400514434509286
96x12,1793,E1,1,1,1,0,0,3,3,0,0,162.309274558856,162.309274548471,26344.300607822,26344.3006044509,0.395825773892782,0.395825772440621
96x12,1793,E2,1,1,1,0,0,3,3,0,0,162.712873517541,162.712873508332,26475.4792083354,26475.4792053384,0.400349985790114,0.400349984337954
96x12,1793,E3,1,1,1,0,0,3,3,0,0,162.712863255363,162.712863246064,26475.4758687586,26475.4758657324,0.400349709626822,0.400349708172646
96x12,1794,E1,1,1,1,0,0,3,3,0,0,162.46108499122,162.461084895026,26393.6041365245,26393.6041052689,0.396990099607196,0.396990096780381
96x12,1794,E2,1,1,1,0,0,3,3,0,0,162.853798197494,162.853798108402,26521.3595873502,26521.3595583323,0.401328317360888,0.401328314768789
96x12,1794,E3,1,1,1,0,0,3,3,0,0,162.853789562971,162.853789473786,26521.3567750206,26521.3567459723,0.401327953055232,0.40132795046476
96x12,1795,E1,1,1,1,0,0,3,3,0,0,162.576859264243,162.576859341466,26431.2351682255,26431.2351933347,0.398424025666884,0.398424028364377
96x12,1795,E2,1,1,1,0,0,3,3,0,0,162.953606889174,162.953606967924,26553.8779981913,26553.8780238566,0.402322623461271,0.402322625919514
96x12,1795,E3,1,1,1,0,0,3,3,0,0,162.953599461145,162.953599539568,26553.8755773431,26553.8756029018,0.402322194048845,0.402322196509098
96x12,1796,E1,1,1,1,0,0,3,3,0,0,162.625990560322,162.62599066195,26447.2128057259,26447.2128387807,0.399754758417817,0.399754761665956
96x12,1796,E2,1,1,1,0,0,3,3,0,0,163.02522563039,163.025225733413,26577.2241918396,26577.2242254304,0.403373592778832,0.40337359570931
96x12,1796,E3,1,1,1,0,0,3,3,0,0,163.025218643744,163.025218746713,26577.2219138406,26577.2219474136,0.403373049320477,0.403373052248036
96x12,1797,E1,1,1,1,0,0,3,3,0,0,162.662708285698,162.66270831343,26459.1566668382,26459.1566758602,0.401100205631906,0.401100207440246
96x12,1797,E2,1,1,1,0,0,3,3,0,0,163.052669710331,163.052669745137,26586.1730996663,26586.1731110168,0.404094594940098,0.404094596387968
96x12,1797,E3,1,1,1,0,0,3,3,0,0,163.052663286655,163.052663321692,26586.1710048713,26586.171016297,0.404094102160374,0.404094103610105
96x12,1798,E1,1,1,1,0,0,3,3,0,0,162.692259960544,162.692259950644,26468.7714510692,26468.771447848,0.402669872645794,0.402669870187934
96x12,1798,E2,1,1,1,0,0,3,3,0,0,163.105820114009,163.105820092116,26603.5085550633,26603.5085479218,0.4050174608487,0.405017458146151
96x12,1798,E3,1,1,1,0,0,3,3,0,0,163.105814121367,163.105814099688,26603.5066001938,26603.5065931219,0.405016890067542,0.405016887364943
96x12,1799,E1,1,1,1,0,0,3,3,0,0,162.722641088473,162.722641102013,26478.6579228081,26478.6579272146,0.404319049517847,0.404319048349989
96x12,1799,E2,1,1,1,0,0,3,3,0,0,163.133154909222,163.133154916507,26612.4262306363,26612.4262330131,0.405976007690826,0.405976006119778
96x12,1799,E3,1,1,1,0,0,3,3,0,0,163.133149506006,163.133149513102,26612.4244677488,26612.424470064,0.4059754976181,0.405975496045514
96x12,1800,E1,1,1,1,0,0,3,3,0,0,162.740151134027,162.740151177285,26484.3567911258,26484.3568052056,0.406279516847439,0.406279521365605
96x12,1800,E2,1,1,1,0,0,3,3,0,0,163.173923493196,163.173923557486,26625.7293081635,26625.7293291441,0.406743217721808,0.406743220811432
96x12,1800,E3,1,1,1,0,0,3,3,0,0,163.173918339663,163.173918403917,26625.7276263189,26625.7276472881,0.406742656070197,0.406742659159443
96x12,1801,E1,1,1,1,0,0,3,3,0,0,162.763712682512,162.763712714101,26492.0261661952,26492.0261764784,0.408572012137913,0.408572020076287
96x12,1801,E2,1,1,1,0,0,3,3,0,0,163.201558995602,163.201559093656,26634.7488585949,26634.7488906002,0.407885891223561,0.407885896921141
96x12,1801,E3,1,1,1,0,0,3,3,0,0,163.20155456783,163.201554665923,26634.7474133566,26634.7474453743,0.407885352731585,0.407885358420028
96x12,1802,E1,1,1,1,0,0,3,3,0,0,162.755199379293,162.755199393631,26489.2549249934,26489.2549296607,0.409830095544759,0.409830095924346
96x12,1802,E2,1,1,1,0,0,3,3,0,0,163.221134655543,163.221134679396,26641.138798243,26641.1388060297,0.408505830514062,0.408505832619988
96x12,1802,E3,1,1,1,0,0,3,3,0,0,163.221130547178,163.221130571331,26641.1374570988,26641.1374649834,0.408505267321196,0.408505269426526
96x12,1803,E1,1,1,1,0,0,3,3,0,0,162.76387095459,162.763870962961,26492.0776881224,26492.0776908474,0.411389968109231,0.411389966634425
96x12,1803,E2,1,1,1,0,0,3,3,0,0,163.240125567902,163.240125556424,26647.3385954244,26647.3385916771,0.409738110958058,0.409738110771973
96x12,1803,E3,1,1,1,0,0,3,3,0,0,163.240122270886,163.240122259312,26647.3375190138,26647.337515235,0.409737613117853,0.409737612925869
96x12,1804,E1,1,1,1,0,0,3,3,0,0,162.734919961528,162.73491998201,26482.6541748851,26482.6541815511,0.411897760206318,0.411897760447608
96x12,1804,E2,1,1,1,0,0,3,3,0,0,163.243230073649,163.243230117269,26648.3521648782,26648.3521791197,0.410132675296771,0.410132678907243
96x12,1804,E3,1,1,1,0,0,3,3,0,0,163.243227031016,163.243227074569,26648.3511714997,26648.3511857194,0.410132163136874,0.410132166750766
96x12,1805,E1,1,1,1,0,0,3,3,0,0,162.728275029487,162.728275038934,26480.4914940725,26480.4914971468,0.412384306028548,0.412384306121374
96x12,1805,E2,1,1,1,0,0,3,3,0,0,163.246613728409,163.246613758269,26649.4568937925,26649.4569035416,0.411065891956102,0.4110658944219
96x12,1805,E3,1,1,1,0,0,3,3,0,0,163.246611289261,163.246611319106,26649.456097427,26649.4561071714,0.411065474704316,0.411065477169457
96x12,1806,E1,1,1,1,0,0,3,3,0,0,162.715953072644,162.7159531006,26476.4813843389,26476.4813934366,0.411568627088611,0.411568629177469
96x12,1806,E2,1,1,1,0,0,3,3,0,0,163.232411212163,163.232411297116,26644.8200701365,26644.8200978709,0.410349305253961,0.410349308370317
96x12,1806,E3,1,1,1,0,0,3,3,0,0,163.232407943422,163.232408028067,26644.8190030076,26644.8190306413,0.410348886600336,0.410348889725136
96x12,1807,E1,1,1,1,0,0,3,3,0,0,162.69999431351,162.699994303296,26471.2881496163,26471.2881462927,0.412123688136932,0.412123689512519
96x12,1807,E2,1,1,1,0,0,3,3,0,0,163.240817158261,163.240817249123,26647.5643864968,26647.5644161616,0.411373045798554,0.411373050506549
96x12,1807,E3,1,1,1,0,0,3,3,0,0,163.240814666839,163.240814757713,26647.5635730934,26647.5636027619,0.411372671454638,0.411372676161096
96x12,1808,E1,1,1,1,0,0,3,3,0,0,162.679945186697,162.679945194766,26464.7645659468,26464.7645685721,0.411390855541871,0.411390856864622
96x12,1808,E2,1,1,1,0,0,3,3,0,0,163.224200356738,163.224200405732,26642.1395820965,26642.1395980904,0.410741594177032,0.410741594310849
96x12,1808,E3,1,1,1,0,0,3,3,0,0,163.224196570595,163.224196619507,26642.1383461162,26642.1383620834,0.410741186244276,0.410741186382592
96x12,1809,E1,1,1,1,0,0,3,3,0,0,162.674400553267,162.674400525602,26462.9605953648,26462.9605863641,0.411436883067254,0.411436883943147
96x12,1809,E2,1,1,1,0,0,3,3,0,0,163.227048414185,163.227048467638,26643.0693340066,26643.0693514566,0.411476193842971,0.411476194581534
96x12,1809,E3,1,1,1,0,0,3,3,0,0,163.227045640172,163.227045693627,26643.0684284188,26643.0684458693,0.411475867810994,0.411475868550266
96x12,1810,E1,1,1,1,0,0,3,3,0,0,162.649890069439,162.6498900526,26454.9867396007,26454.9867341229,0.410949688009022,0.410949688354973
96x12,1810,E2,1,1,1,0,0,3,3,0,0,163.232108800741,163.232108851635,26644.7213435371,26644.721360152,0.411485787069633,0.411485787339243
96x12,1810,E3,1,1,1,0,0,3,3,0,0,163.232105002006,163.23210505297,26644.720103386,26644.7201200237,0.411485408474745,0.411485408738946
96x12,1811,E1,1,1,1,0,0,3,3,0,0,162.631111981055,162.63111193509,26448.8785841945,26448.8785692437,0.410670207591667,0.410670207355003
96x12,1811,E2,1,1,1,0,0,3,3,0,0,163.238805811008,163.238805891964,26646.907722604,26646.9077490342,0.412444267712779,0.412444269617773
96x12,1811,E3,1,1,1,0,0,3,3,0,0,163.238803483978,163.238803564988,26646.9069628808,26646.9069893288,0.412443977438996,0.412443979348222
96x12,1812,E1,1,1,1,0,0,3,3,0,0,162.601467342681,162.601467349904,26439.2371819929,26439.237184342,0.409982929861275,0.409982929966165
96x12,1812,E2,1,1,1,0,0,3,3,0,0,163.215237187444,163.215237303406,26639.2136501537,26639.2136880072,0.412148400093144,0.412148402121808
96x12,1812,E3,1,1,1,0,0,3,3,0,0,163.215233598013,163.215233713954,26639.2124784539,26639.2125163007,0.412148077420552,0.412148079445222
96x12,1813,E1,1,1,1,0,0,3,3,0,0,162.593629247751,162.593629258775,26436.688271955,26436.68827554,0.409651132117733,0.409651132323459
96x12,1813,E2,1,1,1,0,0,3,3,0,0,163.22229929482,163.222299380251,26641.5189870878,26641.5190149763,0.413109218140019,0.413109220660639
96x12,1813,E3,1,1,1,0,0,3,3,0,0,163.222297238249,163.222297323801,26641.5183157314,26641.5183436594,0.413108999134667,0.413109001653011
96x12,1814,E1,1,1,1,0,0,3,3,0,0,162.548237484328,162.548237485021,26421.9295092615,26421.9295094867,0.408871069472621,0.408871069613851
96x12,1814,E2,1,1,1,0,0,3,3,0,0,163.189796279656,163.189796361612,26630.9096097958,26630.9096365445,0.413284948987013,0.413284951579157
96x12,1814,E3,1,1,1,0,0,3,3,0,0,163.189793787992,163.189793870229,26630.9087965673,26630.9088234077,0.413284746038416,0.413284748631389
96x12,1815,E1,1,1,1,0,0,3,3,0,0,162.528710428669,162.528710392069,26415.5817136062,26415.5817017092,0.408237554824875,0.408237554425697
96x12,1815,E2,1,1,1,0,0,3,3,0,0,163.203779135748,163.203779180061,26635.4735241899,26635.473538654,0.414360144002634,0.414360145678991
96x12,1815,E3,1,1,1,0,0,3,3,0,0,163.203778110312,163.203778154517,26635.4731894798,26635.4732039089,0.414360033119524,0.414360034793464
96x12,1816,E1,1,1,1,0,0,3,3,0,0,162.498136883312,162.498136834971,26405.6444905477,26405.6444748369,0.407931692961251,0.407931692049807
96x12,1816,E2,1,1,1,0,0,3,3,0,0,163.165858183789,163.165858248746,26623.0972768523,26623.09729805,0.414590808122318,0.414590810128649
96x12,1816,E3,1,1,1,0,0,3,3,0,0,163.165857345333,163.165857410374,26623.0970032374,26623.0970244625,0.414590744862034,0.414590746870131
96x12,1817,E1,1,1,1,0,0,3,3,0,0,162.438984133579,162.438984094854,26386.4235663491,26386.4235537683,0.406503801318936,0.406503800372174
96x12,1817,E2,1,1,1,0,0,3,3,0,0,163.155291425056,163.155291427544,26619.649119995,26619.6491208069,0.415308481177661,0.415308481673399
96x12,1817,E3,1,1,1,0,0,3,3,0,0,163.155291121228,163.155291124348,26619.6490208528,26619.6490218708,0.415308488817023,0.415308489315375
96x12,1818,E1,1,1,1,0,0,3,3,0,0,162.300809013852,162.300809063007,26341.5526065508,26341.5526225066,0.406048396852833,0.406048397262636
96x12,1818,E2,1,1,1,0,0,3,3,0,0,163.081362308624,163.081362365769,26595.5307324368,26595.5307510752,0.415521315587879,0.415521316034685
96x12,1818,E3,1,1,1,0,0,3,3,0,0,163.081359374451,163.081359431653,26595.5297754187,26595.5297940762,0.415521307462042,0.415521307908782
96x12,1819,E1,1,1,1,0,0,3,3,0,0,162.356640628916,162.35664057055,26359.6787563071,26359.6787373547,0.407101339458916,0.407101339448423
96x12,1819,E2,1,1,1,0,0,3,3,0,0,163.084203723842,163.084203702781,26596.4575042397,26596.4574973701,0.415681792608476,0.415681793309413
96x12,1819,E3,1,1,1,0,0,3,3,0,0,163.084202216697,163.084202195956,26596.4570126564,26596.4570058915,0.415681814810679,0.41568181551171
96x12,1820,E1,1,1,1,0,0,3,3,0,0,162.362937559426,162.362937466324,26361.7234929262,26361.7234626933,0.407849791128371,0.407849790881471
96x12,1820,E2,1,1,1,0,0,3,3,0,0,163.102494250421,163.102494242144,26602.4236307086,26602.4236280085,0.416003896105782,0.41600389788754
96x12,1820,E3,1,1,1,0,0,3,3,0,0,163.102492961535,163.102492953305,26602.4232102677,26602.423207583,0.416003941108098,0.416003942888584
96x12,1821,E1,1,1,1,0,0,3,3,0,0,162.397346418412,162.397346280879,26372.8981237417,26372.8980790717,0.408419125622099,0.408419125210205
96x12,1821,E2,1,1,1,0,0,3,3,0,0,163.103187938139,163.10318791621,26602.6499155839,26602.6499084304,0.416010728618501,0.416010730934403
96x12,1821,E3,1,1,1,0,0,3,3,0,0,163.103186970763,163.103186948947,26602.6496000196,26602.6495929031,0.416010772576911,0.416010774892877
96x12,1822,E1,1,1,1,0,0,3,3,0,0,162.420109106992,162.420109070363,26380.2918423272,26380.2918304286,0.409115480713333,0.409115480777211
96x12,1822,E2,1,1,1,0,0,3,3,0,0,163.125557337718,163.125557351031,26609.947456741,26609.9474610844,0.415981423267098,0.415981424924648
96x12,1822,E3,1,1,1,0,0,3,3,0,0,163.125556610766,163.125556624028,26609.9472195721,26609.947223899,0.415981477833548,0.41598147948825
96x12,1823,E1,1,1,1,0,0,3,3,0,0,162.457795866856,162.45779583087,26392.5354379172,26392.5354262245,0.409618205089422,0.409618205063121
96x12,1823,E2,1,1,1,0,0,3,3,0,0,163.125894579356,163.125894588012,26610.0574823151,26610.0574851391,0.415958781565737,0.415958782710721
96x12,1823,E3,1,1,1,0,0,3,3,0,0,163.125894040586,163.125894049219,26610.0573065404,26610.0573093569,0.415958825311884,0.415958826454095
96x12,1824,E1,1,1,1,0,0,3,3,0,0,162.479861032208,162.479861060919,26399.7052410456,26399.7052503756,0.410276547537989,0.410276547853179
96x12,1824,E2,1,1,1,0,0,3,3,0,0,163.137219344252,163.137219389847,26613.7523353744,26613.752350251,0.415751267306766,0.415751267731385
96x12,1824,E3,1,1,1,0,0,3,3,0,0,163.137218876614,163.137218922317,26613.7521827961,26613.752197708,0.415751309350198,0.415751309774827
96x12,1825,E1,1,1,1,0,0,3,3,0,0,162.503771777836,162.503771713386,26407.4758420231,26407.4758210762,0.410649560071686,0.410649560615751
96x12,1825,E2,1,1,1,0,0,3,3,0,0,163.131370906671,163.13137090935,26611.84417389,26611.844174764,0.415716637406199,0.415716640399098
96x12,1825,E3,1,1,1,0,0,3,3,0,0,163.131370539286,163.131370541891,26611.8440540258,26611.8440548756,0.41571667136454,0.415716674359431
96x12,1826,E1,1,1,1,0,0,3,3,0,0,162.521154675696,162.521154632963,26413.1257171215,26413.1257032316,0.411154978362044,0.411154978935085
96x12,1826,E2,1,1,1,0,0,3,3,0,0,163.138890854982,163.138890876306,26614.2977093936,26614.2977163514,0.415465324996181,0.415465328180699
96x12,1826,E3,1,1,1,0,0,3,3,0,0,163.138890489425,163.138890510638,26614.2975901206,26614.297597042,0.415465352091461,0.415465355273111
96x12,1827,E1,1,1,1,0,0,3,3,0,0,162.539040910627,162.539040911471,26418.9398201466,26418.9398204208,0.411520705437457,0.41152070592431
96x12,1827,E2,1,1,1,0,0,3,3,0,0,163.127744457969,163.127744471116,26610.6610119446,26610.6610162336,0.415322803060729,0.415322804621703
96x12,1827,E3,1,1,1,0,0,3,3,0,0,163.12774416203,163.127744175115,26610.6609153925,26610.6609196619,0.415322818841529,0.415322820402723
96x12,1828,E1,1,1,1,0,0,3,3,0,0,162.56295031993,162.56295040293,26426.7128167201,26426.7128437054,0.411942367465341,0.41194236721431
96x12,1828,E2,1,1,1,0,0,3,3,0,0,163.14453623277,163.144536268862,26616.1397026056,26616.1397143821,0.415356057902123,0.415356055920926
96x12,1828,E3,1,1,1,0,0,3,3,0,0,163.14453588816,163.144535924283,26616.1395901632,26616.1396019495,0.415356077086464,0.415356075109081
96x12,1829,E1,1,1,1,0,0,3,3,0,0,162.574707109796,162.574707198357,26430.5353918359,26430.5354206316,0.412320406866381,0.412320405970827
96x12,1829,E2,1,1,1,0,0,3,3,0,0,163.124539555937,163.124539577417,26609.6154053364,26609.6154123443,0.415029267394853,0.415029264025844
96x12,1829,E3,1,1,1,0,0,3,3,0,0,163.124539269708,163.124539291206,26609.6153119545,26609.6153189683,0.415029267163091,0.415029263796954
96x12,1830,E1,1,1,1,0,0,3,3,0,0,162.585040134206,162.585040233005,26433.8952754413,26433.8953075679,0.412462081540747,0.412462079063505
96x12,1830,E2,1,1,1,0,0,3,3,0,0,163.145051647724,163.145051658373,26616.3078771387,26616.3078806131,0.415226256307637,0.415226250501037
96x12,1830,E3,1,1,1,0,0,3,3,0,0,163.145051298015,163.145051308694,26616.307763032,26616.3077665165,0.415226270379532,0.415226264575479
96x12,1831,E1,1,1,1,0,0,3,3,0,0,162.623377419944,162.623377513587,26446.3628834695,26446.3629139267,0.412788010323848,0.412788008320983
96x12,1831,E2,1,1,1,0,0,3,3,0,0,163.146048594192,163.146048608712,26616.6331718985,26616.6331766361,0.415465109389876,0.415465104096102
96x12,1831,E3,1,1,1,0,0,3,3,0,0,163.146048308736,163.146048323245,26616.6330787564,26616.6330834906,0.415465117975395,0.415465112679684
