outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,itersSinceMoveChange,moveDescent,maxAbs,rms,l2,r_rho,r_rho_below_thr,utilPersistCount,beta,betaStallRel,betaStallFires,objRelRange_W10,nInner,innerConv,multN,degen,multJ
198,166.674280688182,199.385545554034,0.196258623290825,0.499998997631702,13.6772490392086,0.15796875,0.03296875,0.04,1,197,0,0.0194435212307945,0.00139767604634888,0.158128993644047,0.486088030769863,1,1,27784.7352219632,-0.00104901999404476,1,0.000411456330164245,18,1,2,1,0
199,166.693194811229,199.480734267095,0.196693929185269,0.499998898695413,13.6531428076831,0.158125,0.0328125,0.04,1,198,0,0.0264717147898183,0.0015298187573963,0.173079234774608,0.661792869745459,0,2,27791.2036159895,-0.00111581326913188,1,0.000411460940895491,17,1,2,1,0
200,166.660141523395,199.61319611398,0.197726068689072,0.499999084618983,13.6146007032429,0.1575,0.03265625,0.04,1,199,0,0.0181491487508996,0.0014710807690631,0.166433789996423,0.453728718772491,1,0,27779.7668183015,-0.00108128249112496,1,0.000447695932610015,18,1,2,1,0
201,166.669997270466,199.76730211877,0.198579860744787,0.499999094062565,13.5838476689419,0.1575,0.03234375,0.04,1,200,0,0.0203050057221535,0.00139435464857719,0.157753220382067,0.507625143053838,0,1,27782.8561970473,-0.00105413892103431,1,0.000447710649540806,18,1,2,1,0
202,166.648274096762,199.906622249177,0.199572112778703,0.499999210295617,13.5522293555948,0.1571875,0.0321875,0.04,1,201,0,0.0169501219196765,0.0013410835578352,0.151726284461288,0.423753047991914,1,0,27774.8596777931,-0.00106493143408738,1,0.000472312067967871,18,1,2,1,0
203,166.653728748014,200.046781559462,0.200373871393775,0.49999917144791,13.5315578797398,0.15703125,0.03203125,0.04,1,202,0,0.0216880610926453,0.00130909837383175,0.148107573980274,0.542201527316133,0,1,27776.8452121819,-0.00103056627910279,1,0.000472327099400989,17,1,2,1,0
204,166.627693034151,200.166985153757,0.20128282105383,0.499999263889582,13.5018109262008,0.15640625,0.0321875,0.04,1,203,0,0.0153116260269375,0.00128207176096164,0.145049861783001,0.382790650673438,1,0,27767.9767355547,-0.00101147325602979,1,0.000393005631244593,18,1,2,1,0
205,166.631629432839,200.298822912994,0.202045635601995,0.499999316384928,13.4782712963258,0.1559375,0.031875,0.04,1,204,0,0.0144391997176353,0.00117255137984009,0.132659045115931,0.360979992940882,1,1,27768.7752985439,-0.00100879560163496,1,0.000393016643242247,17,1,2,1,0
206,166.616774959995,200.416769356325,0.202860692775054,0.499999331773157,13.4529983610994,0.15640625,0.03203125,0.04,1,205,0,0.0122427606628031,0.00117242835454957,0.132645126393181,0.306069016570077,1,2,27763.9203072745,-0.000977234469101429,1,0.000458546385991334,17,1,2,1,0
207,166.614343719995,200.53369186117,0.203580000280037,0.499999369494603,13.4285826899943,0.15515625,0.03171875,0.04,1,206,0,0.0141853381037609,0.00117806744871245,0.133283117068753,0.354633452594021,1,3,27763.1648335728,-0.000927935878547505,1,0.000473156685465464,18,1,2,1,0
208,166.602268718146,200.650080727527,0.204365836499996,0.49999941803294,13.4075490659331,0.15484375,0.03109375,0.04,1,207,0,0.01117290573787,0.00105915106593582,0.119829264163868,0.27932264344675,1,4,27758.5139913747,-0.000959781846214644,1,0.000545637952514537,17,1,2,1,0
209,166.59873566644,200.757003155047,0.20503317358301,0.499999356139026,13.3865340834361,0.1553125,0.03109375,0.04,1,208,0,0.014735845112227,0.00112139320959703,0.126871158861218,0.368396127805675,1,5,27757.8084094091,-0.000908618993973992,1,0.000427657656502664,18,1,2,1,0
210,166.586962372242,200.863584695524,0.205758132780467,0.499999467258952,13.3706816651663,0.1553125,0.03109375,0.04,1,209,0,0.00981927083971829,0.0010049966053823,0.113702386357646,0.245481770992957,1,6,27752.983150874,-0.000992890221993922,1,0.000498333850812715,17,1,2,1,0
211,166.579946241341,200.961129956665,0.206394494001776,0.499999497473406,13.3522650654148,0.155625,0.0315625,0.04,1,210,0,0.00928431301547381,0.000969202311896475,0.109652724333388,0.232107825386845,1,7,27750.7735288028,-0.000977010782937,1,0.000442829565376921,17,1,2,1,0
212,166.573401224865,201.057323805728,0.207019382009929,0.499999447605022,13.3352100174729,0.1553125,0.031875,0.04,1,211,0,0.0136349719785214,0.00101141691267178,0.114428761209116,0.340874299463035,1,8,27748.9180222654,-0.0010162026700394,1,0.000482133263359882,18,1,2,1,0
213,166.562680741644,201.151557624727,0.207662825364428,0.499999485309091,13.3182452098055,0.155,0.0321875,0.04,1,212,0,0.0095145928111779,0.000960987979551427,0.108723378716732,0.237864820279447,1,9,27744.9160510979,-0.00099301839094418,1,0.000413859072398556,18,1,2,1,0
214,166.55655856017,201.244653207189,0.208266158636362,0.499999793057952,13.3044921390227,0.155,0.03203125,0.02,2,0,1,0.00649663015303676,0.000288164504932317,0.0326020920855849,0.324831507651838,1,10,27742.3644410067,-0.00103318727805205,1,0.000450626223883097,17,1,2,1,0
215,166.555575962616,201.271088479832,0.20843200425189,0.49999981017986,13.2971749521219,0.155,0.03203125,0.02,2,1,0,0.00552242353505067,0.000274103264942017,0.0310112443817396,0.276121176752534,1,1,27741.4093381627,-0.000989229511061523,1,0.000367374604402843,17,1,2,1,0
216,166.554045681192,201.295508237121,0.208589724817792,0.499999817043429,13.2912478553547,0.15484375,0.031875,0.02,2,2,0,0.00478425019759419,0.000266305967509532,0.0301290808794295,0.239212509879709,1,2,27740.7915902014,-0.00102238870176067,1,0.000361979824639083,17,1,2,1,0
217,166.552544917206,201.319503951274,0.208744688058357,0.499999822620628,13.2859213310783,0.155,0.031875,0.02,2,3,0,0.00419787955588007,0.000259746739138402,0.0293869889017372,0.209893977794004,1,3,27740.2477993582,-0.00100778645742928,1,0.00029851187319859,17,1,2,1,0
218,166.551027521747,201.343361179643,0.208898943318458,0.49999982685187,13.280909631087,0.1546875,0.03171875,0.02,2,4,0,0.00371968754851531,0.000254231324386011,0.0287629909541416,0.185984377425766,1,4,27739.7178773772,-0.000991443841097607,1,0.000286419893106048,17,1,2,1,0
219,166.54951678256,201.367099168222,0.209052437126662,0.499999829883834,13.2761072503836,0.15453125,0.03171875,0.02,2,5,0,0.00332256109168173,0.000249952393538564,0.0282788851911883,0.166128054584086,1,5,27739.1938268534,-0.000964802224700324,1,0.000224814416693475,17,1,2,1,0
220,166.548012578441,201.390759632403,0.209205420794508,0.49999983208539,13.2713669343456,0.15421875,0.03171875,0.02,2,6,0,0.00298910073276247,0.000246916927653859,0.0279354614294067,0.149455036638124,1,6,27738.6866279388,-0.00091169204455607,1,0.000191726602347596,17,1,2,1,0
221,166.546549123351,201.414326014505,0.209357546431836,0.499999833643466,13.2667278145904,0.15421875,0.031875,0.02,2,7,0,0.00270487199272823,0.000244375511353935,0.0276479329974876,0.135243599636411,1,7,27738.1833989069,-0.00086680844497076,1,0.000161220635316193,17,1,2,1,0
222,166.545108201377,201.437782236694,0.209508849657276,0.499999835334119,13.2621543587418,0.15421875,0.0315625,0.02,2,8,0,0.00246094533177203,0.000241974843213848,0.0273763284020902,0.123047266588601,1,8,27737.6999025965,-0.00079669954201219,1,0.000105507728364885,17,1,2,1,0
223,166.543709867241,201.461080523938,0.209658897862498,0.499999838576599,13.2571643796008,0.15421875,0.03140625,0.02,2,9,0,0.00246182142370638,0.000251525978831473,0.028456916044211,0.123091071185319,1,9,27737.3185422961,-0.00074373716627447,1,7.71460371758828e-05,18,1,2,1,0
224,166.542418223881,201.485473439853,0.209814746228786,0.499999705503584,13.2529867153823,0.15421875,0.03140625,0.01,3,0,1,0.000507257822090535,6.45317007695353e-05,0.00730092851450233,0.0507257822090535,1,10,27734.3365708967,-0.000656165646764501,1,7.90022786964399e-05,15,1,2,1,0
225,166.538532650948,201.486647097009,0.20985002023111,0.499998568229017,13.2442363479634,0.15421875,0.03140625,0.01,3,1,0,0.000622752431300457,6.76598794715549e-05,0.00765484153417615,0.0622752431300457,1,1,27734.4705088088,-0.000592870805462193,1,9.31449776482547e-05,17,1,2,1,0
226,166.540261832865,201.493362792353,0.209877783154716,0.499998802626684,13.233906224721,0.15421875,0.03140625,0.01,3,2,0,0.000617558806244269,7.01920625273162e-05,0.00794132534376567,0.0617558806244269,1,2,27737.2906215051,-0.000519324554452653,1,8.4134628047414e-05,17,1,2,1,0
227,166.543290613964,201.502409563391,0.209910100974647,0.499998005127922,13.230263044942,0.15421875,0.03140625,0.01,3,3,0,0.000630245795783816,6.37944876316563e-05,0.00721752236906649,0.0630245795783816,1,3,27737.0748560566,-0.000448637632282518,1,7.50240631460601e-05,17,1,2,1,0
228,166.543782948479,201.508123435621,0.209940832783644,0.499997582708249,13.2284097579263,0.15421875,0.03140625,0.01,3,4,0,0.00062746678010277,6.26028520325315e-05,0.00708270419101137,0.062746678010277,1,4,27736.3065075311,-0.000377519353304616,1,6.5953284482685e-05,17,1,2,1,0
229,166.543438102797,201.513053365231,0.209972939557364,0.499998946636488,13.2204042713687,0.15421875,0.03140625,0.01,3,5,0,0.000639839237755948,6.89941584821252e-05,0.00780579797199522,0.0639839237755948,1,5,27738.9442518389,-0.000322096401806387,1,5.69216264837017e-05,18,1,2,1,0
230,166.547073562944,201.523059016812,0.210006604773207,0.499999412759973,13.2144284862185,0.15453125,0.03140625,0.01,3,6,0,0.000596664526091139,6.54131790263799e-05,0.00740065639496366,0.0596664526091139,1,6,27738.545419339,-0.000255923806677145,1,5.12833960957458e-05,17,1,2,1,0
231,166.548393176465,201.530638550899,0.210042527023173,0.499997926318983,13.2142394341534,0.15453125,0.0315625,0.01,3,7,0,0.000610479477486577,6.34271008443087e-05,0.00717595729888219,0.0610479477486577,1,7,27736.7866909,-0.000204913434433588,1,5.92068711285492e-05,17,1,2,1,0
232,166.546578198674,201.533616921819,0.210073596837333,0.49999929057945,13.2098478157512,0.15453125,0.0315625,0.01,3,8,0,0.000584463648434293,6.39896544431205e-05,0.0072396029732023,0.0584463648434293,1,8,27739.0657475515,-0.000164573636522919,1,5.92068188696433e-05,17,1,2,1,0
233,166.548017271289,201.541462216415,0.21011024639294,0.499998622656541,13.2163914500531,0.15453125,0.0315625,0.01,3,9,0,0.000475433406060077,5.46708542312514e-05,0.00618530108162866,0.0475433406060077,1,9,27737.0056563756,-0.000119216849272452,1,5.92066657404896e-05,13,1,2,1,0
234,166.545104260633,201.542658250438,0.210138593657104,0.499999144936725,13.2221404630345,0.15453125,0.0315625,0.005,4,0,1,0.000168331840309671,2.70091053926455e-05,0.00305573145230748,0.0336663680619341,1,10,27735.4145343009,-9.29593427373436e-05,1,5.92065702516981e-05,22,1,2,1,0
235,166.540488197524,201.539080148673,0.210150650631207,0.499999266530974,13.222593109147,0.15453125,0.0315625,0.005,4,1,0,0.000136721864933524,1.34546868792048e-05,0.00152222405296439,0.0273443729867048,1,1,27735.7154095028,-6.01349204286649e-05,1,4.88238076141392e-05,20,1,2,1,0
236,166.541141206917,201.540370883965,0.210153655867915,0.499999145460577,13.2235061876594,0.15453125,0.0315625,0.005,4,2,0,0.000147313990078052,1.27545514669519e-05,0.00144301277332392,0.0294627980156104,1,2,27735.8172456241,-3.06328160784683e-05,1,4.7464599480097e-05,17,1,2,1,0
237,166.54089208243,201.540765137311,0.210157833414013,0.499999263665166,13.2222874242327,0.15453125,0.0315625,0.005,4,3,0,0.00016351111203629,1.35754436300484e-05,0.00153588611974767,0.032702222407258,1,3,27736.0082190474,-2.33233257242965e-05,1,4.74646678374097e-05,20,1,2,1,0
238,166.541436761719,201.542074666083,0.2101617386335,0.499999181578667,13.2233523778438,0.15453125,0.0315625,0.005,4,4,0,0.000141000432816006,1.20053745900373e-05,0.001358253085328,0.0282000865632012,1,4,27735.5617540293,-1.57298508641184e-05,1,4.74647347031052e-05,17,1,2,1,0
239,166.540851540453,201.542092679357,0.210166099279263,0.499999272328441,13.2217854420959,0.15453125,0.0315625,0.005,4,5,0,0.000159067264707336,1.33756166400227e-05,0.00151327827659386,0.0318134529414672,1,5,27736.2640657474,-6.11613169034376e-06,1,4.74648084196589e-05,20,1,2,1,0
240,166.541649518093,201.543685337414,0.210169863938561,0.499999245986105,13.2215337762317,0.15453125,0.0315625,0.005,4,6,0,0.000146632865553314,1.188669936346e-05,0.00134482651613254,0.0293265731106628,1,6,27735.9546115745,-1.48791913987486e-05,1,4.74649630046886e-05,20,1,2,1,0
241,166.541542161016,201.544462001002,0.210175307528643,0.499999176976285,13.2216062130836,0.15453125,0.0315625,0.005,4,7,0,0.000143417227096086,1.17488324673668e-05,0.00132922865739196,0.0286834454192172,1,7,27736.3327401211,-2.37107152089575e-05,1,4.52080493125739e-05,17,1,2,1,0
242,166.541547757272,201.545302485955,0.210180313561749,0.499998932010687,13.2187293354308,0.15453125,0.0315625,0.005,4,8,0,0.000171453757314026,1.6530466532669e-05,0.00187020879702841,0.0342907514628053,1,8,27736.6008563376,-2.03119039513984e-05,1,4.52081858643616e-05,21,1,2,1,0
243,166.542772799236,201.547685203876,0.210185718757294,0.499999281222793,13.2191181824292,0.15453125,0.0315625,0.005,4,9,0,0.000124404391948158,1.21416516629699e-05,0.00137367107611055,0.0248808783896315,1,9,27735.8056710364,-3.41227216192242e-05,1,2.77171538818567e-05,20,1,2,1,0
244,166.542236557487,201.548049709166,0.210191804044831,0.499998984286861,13.2198101619108,0.15453125,0.0315625,0.005,4,10,0,0.000141783707023551,1.20964586304321e-05,0.00136855806814738,0.0283567414047102,1,10,27736.325112837,-3.73210150508322e-05,1,1.3717916055589e-05,17,1,2,1,0
245,166.541843279671,201.548441346886,0.210197013422197,0.499998981478628,13.2178368744955,0.15453125,0.0315625,0.005,4,11,0,0.000159317776700482,1.23145303560237e-05,0.00139323006749951,0.0318635553400964,1,11,27736.8592702402,-3.7924339460466e-05,1,1.15362100659188e-05,22,1,2,1,0
246,166.542966185691,201.550622326277,0.210201949336924,0.499999266949379,13.2182167798468,0.15453125,0.0315625,0.005,4,12,0,0.000124676125195129,1.15538235627522e-05,0.0013071659183768,0.0249352250390257,1,12,27735.7989036444,-3.82884450301208e-05,1,1.26973863030511e-05,20,1,2,1,0
247,166.542417369352,201.550864252054,0.210207390019218,0.499999243773585,13.2184044784463,0.15453125,0.03140625,0.005,4,13,0,0.000124911865075492,1.06570869404e-05,0.00120571175092023,0.0249823730150984,1,13,27736.2307373302,-3.30428382941566e-05,1,1.26973746740531e-05,20,1,2,1,0
248,166.542144988078,201.551557935149,0.210213534535517,0.499998741512967,13.2165805314222,0.15453125,0.03140625,0.005,4,14,0,0.000142797220666785,1.43532256135611e-05,0.00162388210611992,0.028559444133357,1,14,27736.6650989956,-2.83951768262654e-05,1,1.26973692744448e-05,21,1,2,1,0
249,166.542876835274,201.553713003411,0.210221156457902,0.499999259426659,13.2172850475235,0.15453125,0.03140625,0.005,4,15,0,0.000139020750552945,1.18296790267931e-05,0.00133837540145691,0.027804150110589,1,15,27735.9865009544,-2.17322901279303e-05,1,8.55053360517459e-06,20,1,2,1,0
250,166.542024284197,201.55359932015,0.21022666913312,0.499999242068902,13.2174565170565,0.15453125,0.03140625,0.005,4,16,0,0.000124324723024566,1.1015215756882e-05,0.00124622940126786,0.0248649446049132,1,16,27736.2153818203,-1.30702282611622e-05,1,8.550531681068e-06,20,1,2,1,0
251,166.541991086518,201.554510325181,0.210232380496006,0.499999224240866,13.2174747297761,0.15453125,0.03140625,0.005,4,17,0,0.000123416241596959,1.084293591672e-05,0.00122673816234942,0.0246832483193918,1,17,27736.2016597864,-2.78933988885992e-06,1,8.51692675797291e-06,20,1,2,1,0
252,166.541954920851,201.555452363463,0.210238299768084,0.499999217273236,13.2173933901592,0.15453125,0.03140625,0.005,4,18,0,0.000122801106496392,1.07840308993523e-05,0.00122007382039317,0.0245602212992784,1,18,27736.1881569953,-1.62527325119189e-06,1,6.74246642475735e-06,20,1,2,1,0
253,166.541927418629,201.556422515318,0.210244324894084,0.499999243319494,13.2161170256617,0.15453125,0.03140625,0.005,4,19,0,0.000154730022042105,1.31834950730701e-05,0.00149154220254517,0.0309460044084211,1,19,27736.3726044945,5.77371315857086e-06,1,6.74246984728272e-06,20,1,2,1,0
254,166.54224167781,201.557864573438,0.210250700019811,0.499999205832358,13.2152399780609,0.15453125,0.03140625,0.005,4,20,0,0.000133348350914905,1.2288272039726e-05,0.00139025927813685,0.0266696701829811,1,20,27736.2777386502,1.21442390797812e-05,1,6.74246982655307e-06,20,1,2,1,0
255,166.542383867745,201.558909404702,0.210255940402315,0.499999238549981,13.2154697661797,0.15453125,0.03140625,0.005,4,21,0,0.000124103586386855,1.08091217858022e-05,0.00122291253014592,0.024820717277371,1,21,27736.1921434062,8.69037965776823e-06,1,6.23725688066699e-06,20,1,2,1,0
256,166.542083870959,201.559619139245,0.210262382062052,0.499999163172113,13.2113314149804,0.154375,0.03140625,0.005,4,22,0,0.000162927871813004,1.85062519001517e-05,0.00209374339407099,0.0325855743626007,1,22,27737.1415154117,2.16100438772785e-06,1,5.7007570335068e-06,24,1,2,1,0
257,166.543645509432,201.562804409618,0.210270159471215,0.49999929058282,13.2123804356441,0.154375,0.03140625,0.005,4,23,0,0.000122885334403128,1.16246976715806e-05,0.0013151844084509,0.0245770668806257,1,23,27736.1245165083,7.06779113188143e-06,1,1.03162410956875e-05,20,1,2,1,0
258,166.542738019775,201.562714766241,0.210276215960297,0.499999259460872,13.2130387559065,0.154375,0.03140625,0.005,4,24,0,0.000124158092868144,1.12089449549108e-05,0.00126814735801027,0.0248316185736287,1,24,27736.3658422719,5.88254948760217e-06,1,1.03162374222335e-05,20,1,2,1,0
259,166.542504173316,201.563451375813,0.210282338291565,0.499999235627639,13.2127829464645,0.15453125,0.03140625,0.005,4,25,0,0.000131763499007623,1.12791847413301e-05,0.00127609408269605,0.0263526998015246,1,25,27736.3941610061,8.25606043389955e-07,1,1.03162397306369e-05,20,1,2,1,0
260,166.542585769502,201.564356461186,0.210287179881757,0.49999923651737,13.2131440490423,0.15453125,0.03140625,0.005,4,26,0,0.000122579412658406,1.0939845347084e-05,0.00123770221280884,0.0245158825316812,1,26,27736.3709812358,3.29610918282836e-06,1,1.03162362525936e-05,20,1,2,1,0
261,166.542420517683,201.565273221989,0.210293885458373,0.49999892787095,13.2106410184311,0.15453125,0.03140625,0.005,4,27,0,0.000165351556945002,1.60007868077426e-05,0.00181028237697201,0.0330703113890004,1,27,27737.0890102575,2.91692465583422e-06,1,1.0316233592543e-05,21,1,2,1,0
262,166.543409918221,201.567671499212,0.210301095661418,0.499999257560719,13.2114197382412,0.15453125,0.03140625,0.005,4,28,0,0.000122404077334492,1.11498979863736e-05,0.00126146695611248,0.0244808154668983,1,28,27735.9967390529,6.58876383219743e-06,1,1.0316224579778e-05,20,1,2,1,0
263,166.542716186742,201.567869627519,0.210307326809197,0.499999214446553,13.2112652284938,0.15453125,0.03140625,0.005,4,29,0,0.000130293573656713,1.14997907743024e-05,0.00130105280619772,0.0260587147313427,1,29,27736.4441588362,7.38658003804699e-06,1,9.37680682559455e-06,20,1,2,1,0
264,166.542709016475,201.56880021008,0.210312966568475,0.4999992283966,13.2108273755256,0.15453125,0.03140625,0.005,4,30,0,0.00013124829432627,1.14367402610871e-05,0.00129391945492542,0.026249658865254,1,30,27736.5014207982,5.60053221020397e-06,1,9.37680419435111e-06,20,1,2,1,0
265,166.542818515235,201.5698322515,0.210318367663873,0.499999228637366,13.2112526032813,0.15453125,0.03140625,0.005,4,31,0,0.000120932378064993,1.08588130412411e-05,0.00122853445393576,0.0241864756129986,1,31,27736.3664625205,6.57779593909153e-06,1,9.37680174716918e-06,20,1,2,1,0
266,166.542514216789,201.57059932511,0.210325184971838,0.499998635882049,13.2075917816754,0.15453125,0.03140625,0.005,4,32,0,0.000154711537494795,1.83125594532122e-05,0.0020718295952397,0.0309423074989591,1,32,27737.0850756731,9.6115566752471e-06,1,7.35541676654463e-06,23,1,2,1,0
267,166.543925709719,201.573281242014,0.210331030585586,0.499999272640723,13.2049796871308,0.15453125,0.03140625,0.005,4,33,0,0.00013722778899339,1.42313977832622e-05,0.00161009886052927,0.0274455577986781,1,33,27737.1930711834,4.56740142801363e-06,1,9.03786730609081e-06,25,1,2,1,0
268,166.544886138265,201.575315602443,0.210336265954734,0.499999229080212,13.2034834497316,0.15453125,0.03140625,0.005,4,34,0,0.000129428785059035,1.32671303281443e-05,0.00150100445150664,0.025885757011807,1,34,27737.6224185368,8.80291386044242e-06,1,1.48047042269851e-05,24,1,2,1,0
269,166.545276195676,201.577028417049,0.21034371566452,0.499999383490798,13.2028457918429,0.15453125,0.03140625,0.005,4,35,0,0.000126004679934403,1.14054475468633e-05,0.00129037908845672,0.0252009359868807,1,35,27737.1123941486,1.44122966995635e-05,1,1.71467572943731e-05,24,1,2,1,0
270,166.545293039279,201.578068270791,0.210349836925445,0.499999388015818,13.2020910776797,0.15453125,0.03140625,0.005,4,36,0,0.000128189374681515,1.15267468398128e-05,0.00130410253687236,0.0256378749363029,1,36,27737.3898867488,1.55320087193165e-05,1,1.72478657151542e-05,24,1,2,1,0
271,166.545466012104,201.579372033611,0.210356408135184,0.499999346301396,13.2014358395453,0.15453125,0.03140625,0.005,4,37,0,0.00012749565666452,1.11389704802167e-05,0.00126023064991968,0.0254991313329041,1,37,27737.5031349417,1.86445425539508e-05,1,1.77238271058257e-05,24,1,2,1,0
272,166.545649964943,201.580547302248,0.210362128009223,0.499999302244888,13.2009636207049,0.15453125,0.03140625,0.005,4,38,0,0.000125740434674755,1.07292388817146e-05,0.00121387481123692,0.0251480869349509,1,38,27737.4846744471,1.69383317641427e-05,1,1.88283324035381e-05,24,1,2,1,0
273,166.545724493178,201.581507090244,0.210367349289125,0.49999933693339,13.2006172818587,0.15453125,0.03140625,0.005,4,39,0,0.000125111458038906,1.06603775538531e-05,0.00120608404133414,0.0250222916077812,1,39,27737.4298241803,2.29930274331765e-05,1,1.92757960131605e-05,24,1,2,1,0
274,166.545746013601,201.5824523318,0.21037286845704,0.4999992879226,13.2000393517587,0.15453125,0.03140625,0.005,4,40,0,0.000128021767934437,1.13894129519956e-05,0.0012885649811344,0.0256043535868875,1,40,27737.5842241471,2.62887256833158e-05,1,1.94049779424211e-05,24,1,2,1,0
275,166.545891771939,201.583741198396,0.210379547965294,0.499999365084211,13.199978559336,0.15453125,0.03140625,0.005,4,41,0,0.000124616526888679,1.07380967000882e-05,0.00121487695898708,0.0249233053777357,1,41,27737.252526368,2.9386147838363e-05,1,2.02801308527727e-05,24,1,2,1,0
276,166.545691567442,201.584566270573,0.210385956990919,0.499999351895906,13.1994472343527,0.15453125,0.03140625,0.005,4,42,0,0.000127729461205779,1.1620803421832e-05,0.00131474382438612,0.0255458922411559,1,42,27737.6622614643,3.19522255236154e-05,1,1.18049657938167e-05,24,1,2,1,0
277,166.545828154364,201.585859206719,0.21039272757933,0.499999292576061,13.1960042149973,0.15453125,0.03140625,0.005,4,43,0,0.000127443455979177,1.52492205174473e-05,0.00172525235771136,0.0254886911958355,1,43,27738.1492844419,3.42366807751196e-05,1,6.03819016902916e-06,30,1,2,1,0
278,166.547630353281,201.588802935525,0.210397305010672,0.499999261031043,13.2047659956249,0.15453125,0.03140625,0.005,4,44,0,0.000143274553752206,3.20493042317372e-05,0.00362596485673154,0.0286549107504412,1,44,27735.7791603649,3.38315190802026e-05,1,1.41351947973347e-05,20,1,2,1,0
279,166.542019845219,201.584166203753,0.21041023995687,0.499999241133283,13.2047052000685,0.15453125,0.03140625,0.005,4,45,0,0.000125464200252986,1.29569038115087e-05,0.00146590632772794,0.0250928400505971,1,45,27736.3393022247,2.26554374300883e-05,1,3.3687540406359e-05,20,1,2,1,0
280,166.542600600402,201.585907209355,0.210416472918147,0.499999235743464,13.2047089942071,0.15453125,0.03140625,0.005,4,46,0,0.000131936446289126,1.2474141250832e-05,0.00141128797887074,0.0263872892578252,1,46,27736.4785571776,1.72786725839573e-05,1,3.36875948670279e-05,20,1,2,1,0
281,166.542728153689,201.587122575374,0.210422843496023,0.499999090330176,13.2000239068585,0.15453125,0.03140625,0.005,4,47,0,0.000135460724382621,1.8325085250004e-05,0.00207324672737591,0.0270921448765242,1,47,27737.4782740045,1.0319516813186e-05,1,3.36876502465902e-05,28,1,2,1,0
282,166.545127284216,201.591018168653,0.210428797623297,0.499998889511188,13.2008598708796,0.15453125,0.03140625,0.005,4,48,0,0.000142907065651908,1.29163267876854e-05,0.00146131556153501,0.0285814131303816,1,48,27737.2997132309,8.73682532601845e-06,1,3.36876608190459e-05,22,1,2,1,0
283,166.544341413873,201.591037339223,0.210434624363828,0.499999324441685,13.199074943849,0.15453125,0.03140625,0.005,4,49,0,0.000138527611891433,1.30162439993909e-05,0.00147261990360768,0.0277055223782866,1,49,27736.9942099184,2.70551201874244e-06,1,3.36876887951325e-05,25,1,2,1,0
284,166.545040486991,201.592788434327,0.210440057805708,0.499999149844857,13.1984591772185,0.15453125,0.03140625,0.005,4,50,0,0.000133774622905026,1.25264939163969e-05,0.00141721100684421,0.0267549245810052,1,50,27737.0392060636,-2.41859520828025e-06,1,3.36877030661134e-05,26,1,2,1,0
285,166.545010985716,201.594091383606,0.210448095625606,0.499999274940508,13.2011674032395,0.15453125,0.03140625,0.005,4,51,0,0.000121294822856677,1.45857646023116e-05,0.00165019088945364,0.0242589645713355,1,51,27736.4425456315,-8.28729964741422e-06,1,3.36877208821605e-05,21,1,2,1,0
286,166.543069858936,201.592838874388,0.210454683254843,0.499999277765465,13.2022542235349,0.15453125,0.03140625,0.005,4,52,0,0.000123229725615347,1.19452084763121e-05,0.00135144606660597,0.0246459451230694,1,52,27736.4773453393,-1.4401929486029e-05,1,3.36877739127135e-05,20,1,2,1,0
287,166.542832752348,201.593703801643,0.210461599998222,0.499999359059503,13.1944374339788,0.15453125,0.03140625,0.005,4,53,0,0.000115310288307068,2.65410067257779e-05,0.00300277213365046,0.0230620576614135,1,53,27738.6685292054,-2.0754695478757e-05,1,3.36878345023484e-05,34,1,2,1,0
288,166.547367786678,201.599860527044,0.210465606308851,0.499999172977656,13.2001836478382,0.15453125,0.03140625,0.005,4,54,0,0.000143244235405155,2.76084304619232e-05,0.0031235373436069,0.0286488470810309,1,54,27735.4745650861,-2.23299937164928e-05,1,3.2111279975639e-05,25,1,2,1,0
289,166.542161042699,201.59367493324,0.210466308777836,0.499999327715185,13.1988340674508,0.15453125,0.03140625,0.005,4,55,0,0.000137273353436766,1.9256699281531e-05,0.00217864682323851,0.0274546706873532,1,55,27737.4201510899,-1.67828791586349e-05,1,3.12634685266208e-05,28,1,2,1,0
290,166.543820156272,201.598280533939,0.210481904070502,0.49999884177957,13.1973068121044,0.15453125,0.03140625,0.005,4,56,0,0.00013332802367006,1.3745156594211e-05,0.00155508694979802,0.0266656047340119,1,56,27736.6317296288,-1.0098989018104e-05,1,3.1263445633264e-05,26,1,2,1,0
291,166.544221903571,201.60007690238,0.210489770213143,0.499998858876031,13.196320726555,0.15453125,0.03140625,0.005,4,57,0,0.000132211576821103,1.19534130541868e-05,0.00135237430863028,0.0264423153642206,1,57,27736.9948229859,-6.26120397720369e-06,1,3.12634175928156e-05,26,1,2,1,0
292,166.544374332295,201.60139452787,0.210496573877831,0.499999249319677,13.1972960075487,0.15453125,0.03140625,0.005,4,58,0,0.000138201816712986,1.26703026235595e-05,0.00143348110476874,0.0276403633425973,1,58,27736.8824205769,-7.914546187149e-06,1,3.12634317271097e-05,22,1,2,1,0
293,166.543705422784,201.601501259029,0.21050207660054,0.499999264894484,13.19400730915,0.15453125,0.03140625,0.005,4,59,0,0.000123535470207549,1.52253164366031e-05,0.00172254791968529,0.0247070940415098,1,59,27737.5697935633,-8.75216988323591e-06,1,3.12634436658435e-05,28,1,2,1,0
