outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
93,166.136554122861,202.298592252339,371.107021639872,618.628436804246,693.732712176938,0.217664549023539,2,18,1797,1,0.225889259406541,0.0119620924438991,0.1,0.0307907284902423,0.499999556533225,-4.43466774913137e-07,0.130959079450822,27602.9142304274,11.7598672083333,0.26662025,0.0125009166666667,11.4797485416667
94,166.132579315361,202.358895852611,371.11480157911,618.693627380359,693.605494040463,0.218056667069997,2,18,1815,1,0.220714493957828,0.0114601187994076,0.1,0.0305691880336651,0.499999578408828,-4.21591172194979e-07,0.130875472529433,27601.5181679689,11.8796001666667,0.25935525,0.012762,11.6064884166667
95,166.128029122076,202.416762913899,371.118218958257,618.75363321818,693.483837683605,0.218438357353633,2,18,1833,1,0.215568613631095,0.0123105059750291,0.1,0.0304207565993326,0.499999602199516,-3.97800483886712e-07,0.130814738884311,27599.8669120637,12.1648609583333,0.274309875,0.0126532916666667,11.876903
96,166.122565732122,202.473770690421,371.126383750597,618.809763370543,693.359433059004,0.218821595958951,2,18,1851,1,0.209767501467928,0.0130320937006214,0.1,0.0302059042747581,0.499999618368001,-3.81631998835896e-07,0.130760889367387,27598.0068705073,12.03916275,0.266512916666667,0.01273825,11.7589090833333
97,166.117222189433,202.529162924737,371.133468622401,618.862343657672,693.239786071862,0.21919425484843,2,18,1869,1,0.205583894799025,0.0125688425874474,0.1,0.029945818329864,0.499999634133644,-3.65866355711564e-07,0.130717272887767,27596.1677290813,12.3337335,0.2736145,0.01271225,12.0464045416667
98,166.111324044828,202.58347245789,371.135647123526,618.90956158238,693.11721519145,0.219564491600941,2,18,1887,1,0.203863686707548,0.0121799590798665,0.1,0.0297294905460736,0.49999964858712,-3.51412880295054e-07,0.130688015821836,27594.0944765803,12.5901048333333,0.26792675,0.01276425,12.3084125
99,166.103546853199,202.64581489464,371.13102571977,618.953332172004,692.977841993932,0.219996915982394,2,18,1905,1,0.201258497574271,0.0117795525776118,0.1,0.0294848732527046,0.49999966223573,-3.37764270053054e-07,0.130666505546754,27591.4739659242,12.4428387083333,0.26060025,0.012823,12.168417875
100,166.094818823114,202.716525857912,371.107369586022,618.994722454525,692.829913743286,0.220486751448877,2,18,1923,1,0.198296368663312,0.011376817542761,0.1,0.0292606174089431,0.499999676440773,-3.23559227133341e-07,0.130661320312959,27588.5358798087,12.10158525,0.263888791666667,0.012535875,11.8241458333333
101,166.085033009247,202.790824120773,371.066497526787,619.038418420783,692.676766532455,0.221006013886166,2,18,1941,1,0.19279672195954,0.0109536266718263,0.1,0.0291159824444353,0.499999692339329,-3.07660671161614e-07,0.130655439428822,27585.2040867669,12.0202449166667,0.269620541666667,0.0123588333333333,11.737259375
102,166.07590185386,202.863974695358,371.03819685169,619.104243042861,692.529471086095,0.221513611733202,2,18,1959,1,0.187408459796165,0.0105555169955458,0.1,0.0289996208728707,0.499999702544893,-2.97455107101108e-07,0.130648095196428,27582.1864782856,11.692421625,0.264630208333333,0.013147375,11.4136203333333
103,166.067705752623,202.933694181866,371.012752353848,619.177181307881,692.392525797452,0.221993723958343,2,18,1977,1,0.181609254316778,0.0101689860069956,0.1,0.0289386423193775,0.499999710884353,-2.89115647034155e-07,0.130633052485448,27579.5030543884,11.6315840416667,0.264578458333333,0.0131124583333333,11.3528874583333
104,166.061134843577,202.99779576575,370.996506218393,619.248997049209,692.271839853099,0.222428089251385,2,17,1994,1,0.169764374904938,0.00936265189685719,0.1,0.0288108491211616,0.499999723286671,-2.76713329028233e-07,0.130639498618682,27577.0576200277,11.12941925,0.262805708333333,0.0123809166666667,10.8532364166667
105,166.053623592809,203.05594806344,370.974582376938,619.308002686928,692.154138494545,0.222833586344167,2,17,2011,1,0.165414852784947,0.00902808761864068,0.1,0.0286569862824802,0.49999972816179,-2.71838210441633e-07,0.130640485611071,27574.6586324082,11.0115140833333,0.26290025,0.0124794583333333,10.735137375
106,166.046977851172,203.112141685664,370.955904482662,619.373218832472,692.047103509119,0.223220948156695,2,18,2029,1,0.169508700149936,0.00914048534459942,0.1,0.0284526100864634,0.49999973775127,-2.6224873028724e-07,0.130635750739988,27572.5323794465,11.8006925416667,0.260206666666667,0.0124346666666667,11.5270406666667
107,166.040983047362,203.16856588503,370.93576861106,619.439633041794,691.945530162457,0.223604932687477,2,18,2047,1,0.165637198787159,0.00881762126622248,0.1,0.028316412590982,0.499999747201691,-2.52798309063884e-07,0.130639376985783,27570.4163888786,11.8849260416667,0.264508833333333,0.0128108333333333,11.6065927916667
108,166.034742579823,203.22099783948,370.917278336732,619.495462410087,691.848427160597,0.223966711315128,2,18,2065,1,0.161671419209893,0.00849854667747714,0.1,0.0281526226698722,0.499999753894651,-2.46105349488435e-07,0.130637194128702,27568.3676000848,11.9157599583333,0.270543541666667,0.0126743333333333,11.6315399166667
109,166.029475696663,203.270944343309,370.900918527113,619.551149393362,691.762170021611,0.22430636783246,2,18,2083,1,0.15801871998383,0.00819849126639608,0.1,0.0280430663470868,0.499999759636117,-2.4036388290849e-07,0.130641305414806,27566.5751015038,11.9098622916667,0.263645125,0.0124147083333333,11.6328122083333
110,166.024274688757,203.317347474458,370.88277746729,619.602779161238,691.681268792992,0.224624217486355,2,18,2101,1,0.154656076131976,0.00790379483556971,0.1,0.0279945675335635,0.499999766057669,-2.3394233084062e-07,0.130650433368573,27564.7607158939,12.0551707083333,0.265715125,0.0124899166666667,11.7759595
111,166.019014009661,203.361294197495,370.868851437018,619.649068793998,691.60630685882,0.224927731384199,2,18,2119,1,0.151429877109659,0.00761371921771947,0.1,0.0278702280730639,0.499999770283295,-2.29716705435479e-07,0.1306613317902,27563.0398219296,12.0623885,0.268669916666667,0.012617,11.7800803333333
112,166.014001020327,203.402369319857,370.853392282043,619.692681063568,691.5375081505,0.225212139155374,2,18,2137,1,0.148399045987568,0.00734984813165749,0.1,0.0277969063740298,0.499999773499545,-2.26500455058343e-07,0.130673337906628,27561.3535856402,11.9054255,0.269878416666667,0.0127265,11.6218379166667
