arm_N,iteration,max_design_change,surrogate_objective,feasibility_relative,reference_mac_phi0,reference_mode_index,reference_omega,reference_identity,reference_event_id
inf,1040,0.00473750386229632,7334.73421317282,7.7941903851575e-05,1,1,136.483085251141,solid_phi0,0
inf,1041,0.00505942211474053,7334.49725415399,9.69432977806495e-05,1,1,136.483085251141,solid_phi0,0
inf,1042,0.0052560523726618,7334.89678447965,6.42699401690594e-05,1,1,136.483085251141,solid_phi0,0
inf,1043,0.00540699665328181,7334.66566811718,0.000110616723681511,1,1,136.483085251141,solid_phi0,0
inf,1044,0.00549321818254289,7335.05518714545,5.19946284448514e-05,1,1,136.483085251141,solid_phi0,0
inf,1045,0.00556566177194329,7334.82512428074,0.000122529675373961,1,1,136.483085251141,solid_phi0,0
inf,1046,0.00560195951901199,7335.20666980659,4.08502996200877e-05,1,1,136.483085251141,solid_phi0,0
inf,1047,0.00393225217351356,7334.97534069407,0.000128364277447668,1,1,136.483085251141,solid_phi0,0
inf,1048,0.00286864013529664,7334.40764055324,3.22190078532181e-05,1,1,136.483085251141,solid_phi0,0
inf,1049,0.00282604730066272,7334.79458554195,0.000106067338172422,1,1,136.483085251141,solid_phi0,0
inf,1050,0.00279946713321211,7334.48211884549,6.37519224409022e-05,1,1,136.483085251141,solid_phi0,0
inf,1051,0.00360979540172279,7334.90112714682,8.71622024658514e-05,1,1,136.483085251141,solid_phi0,0
inf,1052,0.00430220616521237,7334.65449871196,8.62169496977927e-05,1,1,136.483085251141,solid_phi0,0
inf,1053,0.0047397151986327,7335.06306431937,7.08026759095315e-05,1,1,136.483085251141,solid_phi0,0
inf,1054,0.00506121453695318,7334.83348315191,0.000103588521814801,1,1,136.483085251141,solid_phi0,0
inf,1055,0.00525625198112478,7335.22848295546,5.6655191345234e-05,1,1,136.483085251141,solid_phi0,0
inf,1056,0.00540706773130728,7335.00113977227,0.000117786792559027,1,1,136.483085251141,solid_phi0,0
inf,1057,0.00549232626539975,7335.38566278766,4.42549886003896e-05,1,1,136.483085251141,solid_phi0,0
inf,1058,0.00556441970592048,7335.15597291832,0.000129914323843794,1,1,136.483085251141,solid_phi0,0
inf,1059,0.00560017544151215,7335.53286721065,3.35028294273787e-05,1,1,136.483085251141,solid_phi0,0
inf,1060,0.00392966734110611,7335.29777219465,0.000121494705379699,1,1,136.483085251141,solid_phi0,0
inf,1061,0.00293395976165756,7334.72355900546,3.92306599450443e-05,1,1,136.483085251141,solid_phi0,0
inf,1062,0.00291116203407293,7335.10822451559,9.99029673904861e-05,1,1,136.483085251141,solid_phi0,0
inf,1063,0.00279711384238568,7334.78646977415,6.97095269932557e-05,1,1,136.483085251141,solid_phi0,0
inf,1064,0.00360496227123275,7335.20138125054,8.21088806923775e-05,1,1,136.483085251141,solid_phi0,0
inf,1065,0.00429658026851665,7334.94440459444,8.99196998154217e-05,1,1,136.483085251141,solid_phi0,0
inf,1066,0.00473609867740721,7335.3448089182,6.73365830256012e-05,1,1,136.483085251141,solid_phi0,0
inf,1067,0.00505726793075301,7335.10591943013,0.00010480432602189,1,1,136.483085251141,solid_phi0,0
inf,1068,0.00525560778664558,7335.48766424686,5.56626924878012e-05,1,1,136.483085251141,solid_phi0,0
inf,1069,0.00540473793739982,7335.24932062484,0.000116258937658431,1,1,136.483085251141,solid_phi0,0
inf,1070,0.0054939646147798,7335.61623862031,4.62516901649224e-05,1,1,136.483085251141,solid_phi0,0
inf,1071,0.00556250276242287,7335.37185027329,0.000125163448500887,1,1,136.483085251141,solid_phi0,0
inf,1072,0.00560323408292207,7335.72695691669,3.86538355795496e-05,1,1,136.483085251141,solid_phi0,0
inf,1073,0.00392769254995728,7335.47554997103,0.000128052566184311,1,1,136.483085251141,solid_phi0,0
inf,1074,0.00285681216209732,7334.8841022971,2.97820794536996e-05,1,1,136.483085251141,solid_phi0,0
inf,1075,0.00274124551439148,7335.24676668398,0.000109235941424202,1,1,136.483085251141,solid_phi0,0
inf,1076,0.00267630009180908,7334.91093129045,5.75405843825649e-05,1,1,136.483085251141,solid_phi0,0
inf,1077,0.00360760772664492,7335.30323623591,9.43877211529998e-05,1,1,136.483085251141,solid_phi0,0
inf,1078,0.00429194504389407,7335.03019460747,7.59257774942679e-05,1,1,136.483085251141,solid_phi0,0
inf,1079,0.00473846743972817,7335.41093629154,8.23498252104926e-05,1,1,136.483085251141,solid_phi0,0
inf,1080,0.00505080434103633,7335.15235522327,8.8938697323071e-05,1,1,136.483085251141,solid_phi0,0
inf,1081,0.00525703886952777,7335.51945093002,7.27205330803837e-05,1,1,136.483085251141,solid_phi0,0
inf,1082,0.00539776715850682,7335.26111874879,9.84048795704684e-05,1,1,136.483085251141,solid_phi0,0
inf,1083,0.00549700921469798,7335.61670569179,6.51203456721872e-05,1,1,136.483085251141,solid_phi0,0
inf,1084,0.0055584423452274,7335.35476225701,0.00010551131703096,1,1,136.483085251141,solid_phi0,0
inf,1085,0.00560967625379161,7335.70167210039,5.9139642858308e-05,1,1,136.483085251141,solid_phi0,0
inf,1086,0.00563410507129514,7335.43498210541,0.000110997619819253,1,1,136.483085251141,solid_phi0,0
inf,1087,0.00566396834876337,7335.77608827016,5.44202062854326e-05,1,1,136.483085251141,solid_phi0,0
inf,1088,0.00567097815092266,7335.5043024958,0.000115374787093891,1,1,136.483085251141,solid_phi0,0
inf,1089,0.00569121984219467,7335.84223647377,5.06123393478886e-05,1,1,136.483085251141,solid_phi0,0
inf,1090,0.00568873432179362,7335.56638415002,0.000118968566340083,1,1,136.483085251141,solid_phi0,0
inf,1091,0.00570409512479997,7335.90233666575,4.74398548211408e-05,1,1,136.483085251141,solid_phi0,0
inf,1092,0.00569677178912864,7335.62308934735,0.00012201817222568,1,1,136.483085251141,solid_phi0,0
inf,1093,0.0057096767465078,7335.95797573613,4.47162447755334e-05,1,1,136.483085251141,solid_phi0,0
inf,1094,0.0057001907851244,7335.67562464239,0.000124671364026607,1,1,136.483085251141,solid_phi0,0
inf,1095,0.00571185413183184,7336.0100585476,4.23256036734543e-05,1,1,136.483085251141,solid_phi0,0
inf,1096,0.00570147015314904,7335.72512450863,0.000126939825589645,1,1,136.483085251141,solid_phi0,0
inf,1097,0.0057124458121961,7336.05862820437,4.02167623975158e-05,1,1,136.483085251141,solid_phi0,0
inf,1098,0.00570179973991725,7335.77241654292,0.000129017008371646,1,1,136.483085251141,solid_phi0,0
inf,1099,0.00571216037593381,7336.1056289507,3.82500086069104e-05,1,1,136.483085251141,solid_phi0,0
inf,1100,0.00399574819519799,7335.81881419252,0.000129103088984395,1,1,136.483085251141,solid_phi0,0
inf,1101,0.0025285504139072,7335.20465576811,2.73732499931345e-05,1,1,136.483085251141,solid_phi0,0
inf,1102,0.00246989876735249,7335.56535338191,0.000113391869119406,1,1,136.483085251141,solid_phi0,0
inf,1103,0.00260898753230443,7335.20785282285,5.26897278083638e-05,1,1,136.483085251141,solid_phi0,0
inf,1104,0.00360372520121111,7335.60143731847,0.000100700308110602,1,1,136.483085251141,solid_phi0,0
inf,1105,0.00428972389531834,7335.3127379317,6.93243034703972e-05,1,1,136.483085251141,solid_phi0,0
inf,1106,0.00474309093539305,7335.69867763473,8.97733761332509e-05,1,1,136.483085251141,solid_phi0,0
inf,1107,0.00505694676037538,7335.43222473541,8.1723138194878e-05,1,1,136.483085251141,solid_phi0,0
inf,1108,0.0052636239106989,7335.80901875699,8.02940710342703e-05,1,1,136.483085251141,solid_phi0,0
inf,1109,0.00540755214620525,7335.5499340138,9.19478795866624e-05,1,1,136.483085251141,solid_phi0,0
inf,1110,0.00550079292906824,7335.92237001146,7.13742174873744e-05,1,1,136.483085251141,solid_phi0,0
inf,1111,0.00556756718633356,7335.66650682317,0.000101226014656453,1,1,136.483085251141,solid_phi0,0
inf,1112,0.00560854483192386,7336.03700388179,6.2673624595444e-05,1,1,136.483085251141,solid_phi0,0
inf,1113,0.00564035919798211,7335.78283182709,0.000110104610599571,1,1,136.483085251141,solid_phi0,0
inf,1114,0.0056574317520417,7336.15275469552,5.39965527237563e-05,1,1,136.483085251141,solid_phi0,0
inf,1115,0.00567335477548658,7335.89983918931,0.0001189335758498,1,1,136.483085251141,solid_phi0,0
inf,1116,0.0056795453851981,7336.27002755427,4.51917079741238e-05,1,1,136.483085251141,solid_phi0,0
inf,1117,0.00568809111099333,7336.01817510364,0.000127884077146367,1,1,136.483085251141,solid_phi0,0
inf,1118,0.00568946371373358,7336.38899645125,3.63382463736128e-05,1,1,136.483085251141,solid_phi0,0
inf,1119,0.00398858858415685,7336.13726011927,0.000123693829870208,1,1,136.483085251141,solid_phi0,0
inf,1120,0.00218189067262586,7335.56071596989,3.67335963706861e-05,1,1,136.483085251141,solid_phi0,0
inf,1121,0.00232297418659122,7335.95898435508,0.000100884718098326,1,1,136.483085251141,solid_phi0,0
inf,1122,0.00261242814062246,7335.63613557696,6.93495993406845e-05,1,1,136.483085251141,solid_phi0,0
inf,1123,0.00359378490451978,7336.06747680644,8.08825601772423e-05,1,1,136.483085251141,solid_phi0,0
inf,1124,0.00428800788553818,7335.81166474759,9.3428263320039e-05,1,1,136.483085251141,solid_phi0,0
inf,1125,0.00473192663234878,7336.23480679299,6.27538602362421e-05,1,1,136.483085251141,solid_phi0,0
inf,1126,0.0050525513373455,7335.99801918681,0.000112913708050222,1,1,136.483085251141,solid_phi0,0
inf,1127,0.0052534190308603,7336.40946765775,4.63172701249404e-05,1,1,136.483085251141,solid_phi0,0
inf,1128,0.00539828615547133,7336.17690323468,0.000129696378827093,1,1,136.483085251141,solid_phi0,0
inf,1129,0.00549054229529222,7336.57941212402,3.12067067247401e-05,1,1,136.483085251141,solid_phi0,0
inf,1130,0.0038467143060481,7336.34628984179,0.000116309156802719,1,1,136.483085251141,solid_phi0,0
inf,1131,0.00211767084245684,7335.7913759023,4.70710084703452e-05,1,1,136.483085251141,solid_phi0,0
inf,1132,0.00233024994004116,7336.20786472965,8.86845687227966e-05,1,1,136.483085251141,solid_phi0,0
inf,1133,0.00264663386962816,7335.90154371276,8.37127507460345e-05,1,1,136.483085251141,solid_phi0,0
inf,1134,0.00361689500703322,7336.34765599637,6.48557506114367e-05,1,1,136.483085251141,solid_phi0,0
inf,1135,0.00429834785977812,7336.10541627144,0.000111184913912821,1,1,136.483085251141,solid_phi0,0
inf,1136,0.0047396969419744,7336.54062387833,4.36300645179077e-05,1,1,136.483085251141,solid_phi0,0
inf,1137,0.00335419295163664,7336.31528737353,0.000127509191325537,1,1,136.483085251141,solid_phi0,0
inf,1138,0.00208353343948475,7335.78547985739,3.96424439814691e-05,1,1,136.483085251141,solid_phi0,0
inf,1139,0.0023385858459074,7336.21431388586,9.4646513229435e-05,1,1,136.483085251141,solid_phi0,0
inf,1140,0.00280101990246784,7335.92717053102,8.02973395852558e-05,1,1,136.483085251141,solid_phi0,0
inf,1141,0.00371934354285897,7336.38595249604,6.69112082621881e-05,1,1,136.483085251141,solid_phi0,0
inf,1142,0.00435547665749469,7336.15911408757,0.000111085574779457,1,1,136.483085251141,solid_phi0,0
inf,1143,0.00477826644208545,7336.60574339886,4.25271807534822e-05,1,1,136.483085251141,solid_phi0,0
inf,1144,0.0033938802843303,7336.39316530458,0.000124833891904208,1,1,136.483085251141,solid_phi0,0
inf,1145,0.00205113270086377,7335.87326987731,4.34312451051966e-05,1,1,136.483085251141,solid_phi0,0
inf,1146,0.0023420496363511,7336.31264453479,8.96782497531445e-05,1,1,136.483085251141,solid_phi0,0
inf,1147,0.00277896639423492,7336.0344514317,8.62945126722803e-05,1,1,136.483085251141,solid_phi0,0
inf,1148,0.00370363394402684,7336.50192912054,6.00004658765085e-05,1,1,136.483085251141,solid_phi0,0
inf,1149,0.00433666160314461,7336.28309846801,0.000118967805070591,1,1,136.483085251141,solid_phi0,0
inf,1150,0.00476568017886547,7336.73687525045,3.39117496676034e-05,1,1,136.483085251141,solid_phi0,0
inf,1151,0.00339773246808839,7336.53137020578,0.000115349016681421,1,1,136.483085251141,solid_phi0,0
inf,1152,0.00202115600293951,7336.0172661969,5.35974684803264e-05,1,1,136.483085251141,solid_phi0,0
inf,1153,0.00234413106426512,7336.46255338916,7.89045846395497e-05,1,1,136.483085251141,solid_phi0,0
inf,1154,0.00276129671511738,7336.18969597049,9.77555657803997e-05,1,1,136.483085251141,solid_phi0,0
inf,1155,0.00369119088024017,7336.66182776018,4.80697696387811e-05,1,1,136.483085251141,solid_phi0,0
inf,1156,0.00267597676597731,7336.44772976766,0.000129552697980206,1,1,136.483085251141,solid_phi0,0
inf,1157,0.00200217719362994,7335.95402411325,4.33846933654003e-05,1,1,136.483085251141,solid_phi0,0
inf,1158,0.00235150105702631,7336.40375371294,8.84537497175542e-05,1,1,136.483085251141,solid_phi0,0
inf,1159,0.00298061694441076,7336.14725478503,9.07244190548884e-05,1,1,136.483085251141,solid_phi0,0
inf,1160,0.003837377034279,7336.62691498889,5.4281974743553e-05,1,1,136.483085251141,solid_phi0,0
inf,1161,0.00442432224880684,7336.42554713799,0.000127015666866015,1,1,136.483085251141,solid_phi0,0
inf,1162,0.00482375268411983,7336.89066525984,2.48140923660989e-05,1,1,136.483085251141,solid_phi0,0
inf,1163,0.00345771112367244,7336.69921633387,0.000104326866034565,1,1,136.483085251141,solid_phi0,0
inf,1164,0.00197423402474695,7336.19570377457,6.56443645181692e-05,1,1,136.483085251141,solid_phi0,0
inf,1165,0.00234718588738758,7336.6506932165,6.59747197933047e-05,1,1,136.483085251141,solid_phi0,0
inf,1166,0.00271952307967371,7336.38663847508,0.000112007017016413,1,1,136.483085251141,solid_phi0,0
inf,1167,0.00366069274521352,7336.86641583067,3.34705597361262e-05,1,1,136.483085251141,solid_phi0,0
inf,1168,0.00267241520869421,7336.65882433289,0.000113823661431534,1,1,136.483085251141,solid_phi0,0
inf,1169,0.00198141714479549,7336.17272460246,5.99479128240432e-05,1,1,136.483085251141,solid_phi0,0
inf,1170,0.0023533334853596,7336.62508542145,7.20767094662955e-05,1,1,136.483085251141,solid_phi0,0
inf,1171,0.00296209064887598,7336.37196728195,0.000108312476161609,1,1,136.483085251141,solid_phi0,0
inf,1172,0.00382258012594539,7336.85427398441,3.72402883953571e-05,1,1,136.483085251141,solid_phi0,0
inf,1173,0.00279099414656492,7336.65425048008,0.000116189905486119,1,1,136.483085251141,solid_phi0,0
inf,1174,0.00198684763564505,7336.17287643153,5.79181127828843e-05,1,1,136.483085251141,solid_phi0,0
inf,1175,0.00235405970291003,7336.62981012587,7.34502608383814e-05,1,1,136.483085251141,solid_phi0,0
inf,1176,0.00291999228855389,7336.37998822591,0.000107243141229896,1,1,136.483085251141,solid_phi0,0
inf,1177,0.00379241826597188,7336.86541831795,3.78851090568899e-05,1,1,136.483085251141,solid_phi0,0
inf,1178,0.00277758674803319,7336.66784808499,0.000116523499638421,1,1,136.483085251141,solid_phi0,0
inf,1179,0.00199133602720336,7336.18902862433,5.78443896199765e-05,1,1,136.483085251141,solid_phi0,0
inf,1180,0.00235472510976675,7336.64686530291,7.34018331804975e-05,1,1,136.483085251141,solid_phi0,0
inf,1181,0.00291908475709923,7336.39843239109,0.000107526813357905,1,1,136.483085251141,solid_phi0,0
inf,1182,0.0037904647635103,7336.88448577751,3.75407765833558e-05,1,1,136.483085251141,solid_phi0,0
inf,1183,0.00278313907751104,7336.68777572793,0.000116055350378508,1,1,136.483085251141,solid_phi0,0
inf,1184,0.00199385190313917,7336.20928699382,5.84272021832977e-05,1,1,136.483085251141,solid_phi0,0
inf,1185,0.0023547762700864,7336.6673062804,7.27936296703868e-05,1,1,136.483085251141,solid_phi0,0
inf,1186,0.00291218650701008,7336.41912197303,0.000108233749697595,1,1,136.483085251141,solid_phi0,0
inf,1187,0.00378451833844773,7336.9050522709,3.6850618106099e-05,1,1,136.483085251141,solid_phi0,0
inf,1188,0.00278585304806189,7336.70845864535,0.000115329029626299,1,1,136.483085251141,solid_phi0,0
inf,1189,0.00199530549041871,7336.22978102315,5.92144063165101e-05,1,1,136.483085251141,solid_phi0,0
inf,1190,0.00235457207927947,7336.68750490876,7.2024274203053e-05,1,1,136.483085251141,solid_phi0,0
inf,1191,0.00291160855823358,7336.43929684363,0.000109008190110282,1,1,136.483085251141,solid_phi0,0
inf,1192,0.00378091724320218,7336.92541817739,3.58467363128501e-05,1,1,136.483085251141,solid_phi0,0
inf,1193,0.00321810722309463,7336.73202854946,0.000112928715745197,1,1,136.483085251141,solid_phi0,0
inf,1194,0.00743497733862211,7336.27213659472,6.47806366487202e-05,1,1,136.483085251141,solid_phi0,0
inf,1195,0.00801478362919533,7336.77430897681,6.25157790833386e-05,1,1,136.483085251141,solid_phi0,0
inf,1196,0.0059422285463336,7336.57525605816,0.000121887764370054,1,1,136.483085251141,solid_phi0,0
inf,1197,0.00377821725610894,7337.09933291416,2.05146425013014e-05,1,1,136.483085251141,solid_phi0,0
inf,1198,0.00279943891816159,7336.92942832294,9.69236430226061e-05,1,1,136.483085251141,solid_phi0,0
inf,1199,0.00199614564641526,7336.4678880705,7.89318514200499e-05,1,1,136.483085251141,solid_phi0,0
inf,1200,0.00235529579548455,7336.93866597837,5.10195753021803e-05,1,1,136.483085251141,solid_phi0,0
inf,1201,0.00129708165713638,7336.70067124422,0.000130245514239458,1,1,136.483085251141,solid_phi0,0
inf,1202,0.00199364194811802,7336.24756517194,5.20279142297575e-05,1,1,136.483085251141,solid_phi0,0
inf,1203,0.00236720159909698,7336.70577414178,7.81795056367107e-05,1,1,136.483085251141,solid_phi0,0
inf,1204,0.00339364630681638,7336.48506023404,0.000107384169309555,1,1,136.483085251141,solid_phi0,0
inf,1205,0.00409435033125893,7336.98168215265,3.6222830764765e-05,1,1,136.483085251141,solid_phi0,0
inf,1206,0.00302915719536112,7336.80784520984,0.00011141891758748,1,1,136.483085251141,solid_phi0,0
inf,1207,0.00199495293108276,7336.34167592889,6.4206517181864e-05,1,1,136.483085251141,solid_phi0,0
inf,1208,0.00235545531319725,7336.81764294864,6.47610091760731e-05,1,1,136.483085251141,solid_phi0,0
inf,1209,0.00285224758239777,7336.58291631827,0.000117330608039756,1,1,136.483085251141,solid_phi0,0
inf,1210,0.00372780266970718,7337.08272464296,2.61956952243292e-05,1,1,136.483085251141,solid_phi0,0
inf,1211,0.00278147857460254,7336.89866661932,0.000103216219803692,1,1,136.483085251141,solid_phi0,0
inf,1212,0.00199236446541151,7336.43091252992,7.21660348033115e-05,1,1,136.483085251141,solid_phi0,0
inf,1213,0.00235474215274678,7336.89944278814,5.80006184607296e-05,1,1,136.483085251141,solid_phi0,0
inf,1214,0.00293153684865477,7336.66201491684,0.000123819834810357,1,1,136.483085251141,solid_phi0,0
inf,1215,0.0037779727806081,7337.15619155759,2.05059570689281e-05,1,1,136.483085251141,solid_phi0,0
inf,1216,0.00282020475613454,7336.96914096842,9.78603775448894e-05,1,1,136.483085251141,solid_phi0,0
inf,1217,0.00198965553215713,7336.49703520105,7.69997669343159e-05,1,1,136.483085251141,solid_phi0,0
inf,1218,0.00235316048311907,7336.9625453813,5.34897107475896e-05,1,1,136.483085251141,solid_phi0,0
inf,1219,0.00291808010101458,7336.72162040028,0.000127997307920902,1,1,136.483085251141,solid_phi0,0
inf,1220,0.00376082417968571,7337.21284671323,1.66639791426837e-05,1,1,136.483085251141,solid_phi0,0
inf,1221,0.00281457934229934,7337.02303137142,9.43235213699545e-05,1,1,136.483085251141,solid_phi0,0
inf,1222,0.0019868909524331,7336.54831425093,8.02696334540887e-05,1,1,136.483085251141,solid_phi0,0
inf,1223,0.00235212580099775,7337.01137338111,5.04713040266891e-05,1,1,136.483085251141,solid_phi0,0
inf,1224,0.00129675620780412,7336.76812205697,0.000130179514670314,1,1,136.483085251141,solid_phi0,0
inf,1225,0.00198433002086507,7336.31070938768,5.15368384192971e-05,1,1,136.483085251141,solid_phi0,0
inf,1226,0.00236411248811552,7336.76556911444,7.91383834981563e-05,1,1,136.483085251141,solid_phi0,0
inf,1227,0.00339866816558165,7336.54297719605,0.000106408795905955,1,1,136.483085251141,solid_phi0,0
inf,1228,0.00407184552129969,7337.03835192203,3.71621880224104e-05,1,1,136.483085251141,solid_phi0,0
inf,1229,0.00304035939128222,7336.8696615747,0.000111510716403029,1,1,136.483085251141,solid_phi0,0
inf,1230,0.00198431709279867,7336.41083882614,6.46468220861784e-05,1,1,136.483085251141,solid_phi0,0
inf,1231,0.00235290164285717,7336.89351837238,6.39150780871178e-05,1,1,136.483085251141,solid_phi0,0
inf,1232,0.00284818694328448,7336.66274406912,0.000118628543879229,1,1,136.483085251141,solid_phi0,0
inf,1233,0.00369102807324462,7337.16408841871,2.49457186429769e-05,1,1,136.483085251141,solid_phi0,0
inf,1234,0.00278374391716718,7336.98160171217,0.000101867822353441,1,1,136.483085251141,solid_phi0,0
inf,1235,0.00198110771221749,7336.51396898838,7.34907249213546e-05,1,1,136.483085251141,solid_phi0,0
inf,1236,0.00235340420855923,7336.98283800046,5.66453517462095e-05,1,1,136.483085251141,solid_phi0,0
inf,1237,0.00292796865869749,7336.74516224698,0.000125330508556454,1,1,136.483085251141,solid_phi0,0
inf,1238,0.00374637114078857,7337.23888252188,1.91283693591338e-05,1,1,136.483085251141,solid_phi0,0
inf,1239,0.00282042085722689,7337.05213203527,9.64688505433742e-05,1,1,136.483085251141,solid_phi0,0
inf,1240,0.00197734246700898,7336.57970677381,7.83365868621821e-05,1,1,136.483085251141,solid_phi0,0
inf,1241,0.00235204268484535,7337.04531193919,5.21369737483957e-05,1,1,136.483085251141,solid_phi0,0
inf,1242,0.00291527860540963,7336.80405287061,0.000129447418717232,1,1,136.483085251141,solid_phi0,0
inf,1243,0.00373847912044534,7337.29498309499,1.52957387650199e-05,1,1,136.483085251141,solid_phi0,0
inf,1244,0.0028139465841216,7337.10530590781,9.29430071482384e-05,1,1,136.483085251141,solid_phi0,0
inf,1245,0.00197380007524628,7336.63035396093,8.16199278765861e-05,1,1,136.483085251141,solid_phi0,0
inf,1246,0.00235123443493235,7337.09349008573,4.91028758721201e-05,1,1,136.483085251141,solid_phi0,0
inf,1247,0.00129355178095591,7336.84995574412,0.000128824111098269,1,1,136.483085251141,solid_phi0,0
inf,1248,0.00197071116449421,7336.39235658881,5.28838780851082e-05,1,1,136.483085251141,solid_phi0,0
inf,1249,0.00236339803989161,7336.84695423149,7.78470583583379e-05,1,1,136.483085251141,solid_phi0,0
inf,1250,0.00339889963809847,7336.62344968544,0.000107565395898845,1,1,136.483085251141,solid_phi0,0
inf,1251,0.00406042843105592,7337.11642305836,3.66985278771326e-05,1,1,136.483085251141,solid_phi0,0
inf,1252,0.00303961886558257,7336.94087947347,0.000112044515246601,1,1,136.483085251141,solid_phi0,0
inf,1253,0.00197019899828521,7336.47169241702,6.31709361882393e-05,1,1,136.483085251141,solid_phi0,0
inf,1254,0.00235243382599637,7336.94573587296,6.60705819335305e-05,1,1,136.483085251141,solid_phi0,0
inf,1255,0.00284498318352877,7336.70861629461,0.000115968173777903,1,1,136.483085251141,solid_phi0,0
inf,1256,0.00368816263492333,7337.20598549672,2.79469192820958e-05,1,1,136.483085251141,solid_phi0,0
inf,1257,0.00278096098794134,7337.0204673954,0.00010513746783325,1,1,136.483085251141,solid_phi0,0
inf,1258,0.00196652736261727,7336.55066800247,7.00100631867429e-05,1,1,136.483085251141,solid_phi0,0
inf,1259,0.00235250891921412,7337.01784237559,6.0293314780191e-05,1,1,136.483085251141,solid_phi0,0
inf,1260,0.00292626162332332,7336.77853298255,0.00012153768747214,1,1,136.483085251141,solid_phi0,0
inf,1261,0.00374417246745151,7337.27110287563,2.30245657759642e-05,1,1,136.483085251141,solid_phi0,0
inf,1262,0.00281818729247796,7337.08319789221,0.000100445581132425,1,1,136.483085251141,solid_phi0,0
inf,1263,0.00196255845529159,7336.61006521453,7.43093855530841e-05,1,1,136.483085251141,solid_phi0,0
inf,1264,0.00235142534153754,7337.07554778971,5.61496614749357e-05,1,1,136.483085251141,solid_phi0,0
inf,1265,0.00291319507870047,7336.83479915312,0.000125531055946038,1,1,136.483085251141,solid_phi0,0
inf,1266,0.00373555953535276,7337.32805038234,1.89351512152047e-05,1,1,136.483085251141,solid_phi0,0
inf,1267,0.00281184463739614,7337.14319773677,9.62360210229329e-05,1,1,136.483085251141,solid_phi0,0
inf,1268,0.00195919709125858,7336.67388251828,7.86187403150063e-05,1,1,136.483085251141,solid_phi0,0
inf,1269,0.00235093566013345,7337.14118428531,5.1868894380469e-05,1,1,136.483085251141,solid_phi0,0
inf,1270,0.00291435677633323,7336.90013877268,0.000129683065164921,1,1,136.483085251141,solid_phi0,0
inf,1271,0.00373627323034464,7337.39081478081,1.51076704869579e-05,1,1,136.483085251141,solid_phi0,0
inf,1272,0.00281180035079465,7337.20020994385,9.2810820771283e-05,1,1,136.483085251141,solid_phi0,0
inf,1273,0.00195521595184123,7336.72427556306,8.16894115711619e-05,1,1,136.483085251141,solid_phi0,0
inf,1274,0.00235081073828158,7337.18653889585,4.90883693213817e-05,1,1,136.483085251141,solid_phi0,0
inf,1275,0.00128969830542236,7336.94182803997,0.000128867962696844,1,1,136.483085251141,solid_phi0,0
inf,1276,0.00195790778815197,7336.48322041575,5.27870254052321e-05,1,1,136.483085251141,solid_phi0,0
inf,1277,0.00236314805981497,7336.93700104108,7.799155178001e-05,1,1,136.483085251141,solid_phi0,0
inf,1278,0.00339695209021174,7336.71243622488,0.000107376201775145,1,1,136.483085251141,solid_phi0,0
inf,1279,0.00406141319572217,7337.20477170696,3.69174719240251e-05,1,1,136.483085251141,solid_phi0,0
inf,1280,0.00303714207242356,7337.02832353058,0.00011229493567011,1,1,136.483085251141,solid_phi0,0
inf,1281,0.00195121144572674,7336.55841788864,6.28915408797948e-05,1,1,136.483085251141,solid_phi0,0
inf,1282,0.00235236809157691,7337.03192140513,6.63706157949528e-05,1,1,136.483085251141,solid_phi0,0
inf,1283,0.00284240584675688,7336.79401143912,0.000115646466787522,1,1,136.483085251141,solid_phi0,0
inf,1284,0.00368467531736227,7337.29099606126,2.82739093107054e-05,1,1,136.483085251141,solid_phi0,0
inf,1285,0.00277814231408424,7337.10481114249,0.000105474736592837,1,1,136.483085251141,solid_phi0,0
inf,1286,0.0019502159507977,7336.63451532218,6.96646631541675e-05,1,1,136.483085251141,solid_phi0,0
inf,1287,0.00235258053296439,7337.10133426946,6.06427972857926e-05,1,1,136.483085251141,solid_phi0,0
inf,1288,0.00292389524449543,7336.8613839491,0.000121179651801695,1,1,136.483085251141,solid_phi0,0
inf,1289,0.00374080742468452,7337.35363566413,2.34187941084985e-05,1,1,136.483085251141,solid_phi0,0
inf,1290,0.0028155857423926,7337.16501204055,0.000100795880553006,1,1,136.483085251141,solid_phi0,0
inf,1291,0.00195058269008852,7336.69124606075,7.39020189637341e-05,1,1,136.483085251141,solid_phi0,0
inf,1292,0.00235166497476968,7337.15564409178,5.67491412826193e-05,1,1,136.483085251141,solid_phi0,0
inf,1293,0.0029110261245503,7336.91278962075,0.00012495983045091,1,1,136.483085251141,solid_phi0,0
inf,1294,0.00373247342153282,7337.40328735502,2.00575344955212e-05,1,1,136.483085251141,solid_phi0,0
inf,1295,0.00280947637761009,7337.21214766495,9.74065270842317e-05,1,1,136.483085251141,solid_phi0,0
inf,1296,0.00195040629787857,7336.73693458369,7.70308718913704e-05,1,1,136.483085251141,solid_phi0,0
inf,1297,0.00235134899399081,7337.19912732901,5.39746804814056e-05,1,1,136.483085251141,solid_phi0,0
inf,1298,0.00291241559921596,7336.95433259641,0.000127821545269358,1,1,136.483085251141,solid_phi0,0
inf,1299,0.0037338662891242,7337.44361991875,1.75956193890769e-05,1,1,136.483085251141,solid_phi0,0
inf,1300,0.00281007896484975,7337.2506166175,9.49757760401182e-05,1,1,136.483085251141,solid_phi0,0
