outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
176,162.33660289432393,175.13867486970409,404.84699616209838,547.79873280641641,737.51230705448222,1.3115796466045422,5.7246352083333329,0.265546375,0.018352083333333335,5.4396029583333334,0.0011337916666658288,2,0,1,17,0.030485752239473866,0.33594967236973472,0.040000000000000001,1,0.49999678730652147
177,162.37189472478701,175.28682529037809,404.84115629614178,548.07700194724032,737.70243097555147,1.3095926098580808,5.9583400833333338,0.26448083333333333,0.018331500000000001,5.6743587083333331,0.0011690416666665371,2,0,1,17,0.031798103445829166,0.33319146604624039,0.040000000000000001,1,0.49999666625999795
178,162.40585776554417,175.42370557958714,404.82511908489113,548.33481985235369,737.8962932571776,1.3076990521171494,5.7410195000000002,0.26288479166666667,0.0180015,5.4589868749999999,0.0011463333333336934,2,0,1,17,0.025042177018647929,0.33994075891398901,0.040000000000000001,1,0.49999678418888882
179,162.4367713607237,175.60339177517562,404.81145415771465,548.63536904769649,738.05877606799015,1.3052598817452983,5.7935124583333337,0.273621375,0.018389124999999999,5.5003756666666668,0.0011262916666670009,2,0,1,17,0.029629151438167464,0.35482679747624102,0.040000000000000001,1,0.49999675712732899
180,162.46495561335445,175.80060532306075,404.79918534818961,549.01939325248259,738.18982704390373,1.3026040473769054,6.1049367500000002,0.26961433333333334,0.018484416666666666,5.815689541666667,0.0011484583333336573,2,0,1,17,0.034636871953493367,0.3325704008607524,0.040000000000000001,1,0.49999687319940944
181,162.50265990110125,175.94083541343616,404.78599910749409,549.27594517613738,738.40604602822941,1.3006938562972266,6.1773594166666665,0.26548541666666664,0.018443375000000001,5.8923021666666671,0.0011284583333326381,2,0,1,17,0.030236777915244779,0.33147177151618701,0.040000000000000001,1,0.49999698057538838
182,162.53731195999089,176.0758172130341,404.7768625629862,549.52499633830234,738.62094072049604,1.29887822740159,4.8754742083333333,0.267694875,0.018506916666666668,4.5881413750000002,0.0011310416666665546,2,0,1,14,0.029985698730328483,0.28112173872152346,0.040000000000000001,1,0.49999690702920241
183,162.56745441813078,176.18958788768111,404.75739309358693,549.73464912866905,738.82387243013602,1.2972832727868984,5.7842353749999997,0.26254237499999999,0.018080916666666665,5.5024841249999996,0.0011279583333339005,2,0,1,17,0.031250877120210546,0.33848860457684432,0.040000000000000001,1,0.49999682211582319
184,162.60449994748512,176.3552901291466,404.75278285424378,550.0126988567489,739.05478321028045,1.2950986191445666,4.8728657916666664,0.26377808333333336,0.018615333333333334,4.5893251666666668,0.0011472083333332606,2,0,1,14,0.029096998482953041,0.27961230117782532,0.040000000000000001,1,0.49999668474430714
185,162.63442471995577,176.45502949203296,404.70521929605957,550.17569478309906,739.25596595719264,1.2935317880204271,5.7777789583333332,0.25755458333333331,0.017951083333333333,5.5011514166666666,0.0011218749999999389,2,0,1,17,0.029840954774723316,0.34028518453196299,0.040000000000000001,1,0.49999674798678312
186,162.66836503224576,176.60319113017636,404.70653359960232,550.42959958585732,739.48650931176314,1.2916150665776374,6.1952146250000002,0.25985287499999998,0.018093583333333333,5.916069666666667,0.0011985000000001023,2,0,1,17,0.033501504699315926,0.31907841297761941,0.040000000000000001,1,0.49999700718674123
187,162.69987554643004,176.70893879743926,404.6582798713826,550.59042898839039,739.6937257983102,1.2899706298120026,6.1870782499999999,0.27352775000000001,0.018572458333333333,5.8938540833333333,0.0011239583333324532,2,0,1,17,0.025527555747959306,0.30416736408397022,0.040000000000000001,1,0.49999729754111594
188,162.73065904746846,176.81761071746027,404.61890486651231,550.7636453468948,739.91295232081234,1.2883405291176535,6.2074321250000004,0.27013520833333332,0.019245916666666668,5.9169360416666663,0.0011149583333338597,2,0,1,17,0.025699203365035245,0.29920299667252287,0.040000000000000001,1,0.49999724529151174
189,162.76146372994063,176.921127433473,404.56119390729134,550.90909693141066,740.12813993007228,1.2866754229757946,6.1986943749999996,0.27080129166666667,0.01885125,5.9078192083333336,0.0012226249999995886,2,0,1,17,0.029229926728322045,0.29097053867288059,0.040000000000000001,1,0.49999728759044748
190,162.79103978960359,177.020526684326,404.4987105948984,551.04018257134987,740.33775949991593,1.2850384538524486,5.940477041666667,0.26031616666666668,0.018036416666666666,5.660942125,0.0011823333333333963,2,0,1,16,0.03296678335732571,0.28012250863134885,0.040000000000000001,1,0.49999728604435745
191,162.81974668545908,177.11502548019132,404.44870371270787,551.17660932028548,740.54783829423673,1.2835369422564418,6.7056758333333333,0.26939191666666668,0.018374999999999999,6.4167782916666667,0.0011306250000000517,2,0,1,18,0.024852953957686632,0.3168304143267201,0.040000000000000001,1,0.49999737677921757
192,162.85373777862546,177.23672235461353,404.4136201602264,551.36256826603301,740.79649427536333,1.2817710392493014,6.6812852916666667,0.26765412500000002,0.018430083333333333,6.394056458333333,0.0011446250000002323,2,0,1,18,0.026828748055715092,0.31440734799770642,0.040000000000000001,1,0.4999973239677673
193,162.88594161976485,177.34940273639299,404.37109535899475,551.531727094536,741.04018026941446,1.2800815177260012,6.2842310416666667,0.27001495833333333,0.018104374999999999,5.9949672083333336,0.0011444999999996597,2,0,1,17,0.02773644571667596,0.30129444165471619,0.040000000000000001,1,0.49999735925012767
194,162.91391873367411,177.4564794760644,404.33449474561263,551.68775575170707,741.25553419288087,1.2784994717544247,6.3547889166666662,0.27220883333333334,0.018748375000000001,6.0627027499999997,0.0011289583333331521,2,0,1,17,0.027439327791920796,0.2991148875938619,0.040000000000000001,1,0.49999745330713635
195,162.94188482943875,177.57034720182094,404.30764964302847,551.85664287071256,741.47029752653157,1.2768871943664386,5.5504414166666667,0.26816679166666668,0.018078250000000001,5.2630297916666668,0.0011665833333331932,2,0,1,16,0.031603122229733979,0.28930045279803229,0.040000000000000001,1,0.49999726645473302
196,162.96788510887063,177.69485883355844,404.29151364815948,552.0396729194656,741.67460724023158,1.2752009613674162,5.9373746250000003,0.26907379166666667,0.018161458333333335,5.6489919166666667,0.0011474583333335175,2,0,1,17,0.022980235536369662,0.2985864312930262,0.040000000000000001,1,0.49999748229390112
197,162.99571063980414,177.82885342877316,404.2654231281648,552.22149656012073,741.87053151579619,1.2733398733298791,6.1895529583333335,0.26867099999999999,0.018569666666666668,5.9011585416666668,0.0011537499999993983,2,0,1,17,0.02159852905607295,0.29196862599937679,0.040000000000000001,1,0.49999742923265084
198,163.02321947203686,177.94179951139907,404.22855717435397,552.37529593079944,742.06445003421788,1.271689722618877,5.920809291666667,0.26942149999999998,0.018608916666666666,5.6316402083333337,0.0011386666666668432,2,0,1,17,0.023611798340221386,0.29680164146748156,0.040000000000000001,1,0.49999752526687447
199,163.04638708282869,178.07676354290339,404.19381154981903,552.54491487497637,742.24202426720376,1.269772897419253,5.9534050000000001,0.26542175000000001,0.018127875000000002,5.6685544583333334,0.0013009166666666516,2,0,1,17,0.019738918501380681,0.28655484246951241,0.040000000000000001,1,0.49999770034148705
200,163.06925480696094,178.20271828637939,404.15430285424043,552.69576114542201,742.40879677881526,1.2679469019364069,6.4615249166666668,0.27159633333333333,0.018595625000000001,6.170190625,0.0011423333333340224,2,0,1,17,0.020023269519786675,0.28707145527246641,0.040000000000000001,1,0.49999778483756108
201,163.08867067193313,178.33381123567696,404.08794649947293,552.83314894430157,742.5362123152704,1.2659076464498968,6.4383058333333336,0.26790379166666667,0.018200708333333333,6.1510345416666663,0.0011667916666668887,2,0,1,17,0.022122725042899038,0.28293017703819734,0.040000000000000001,1,0.49999781691613787
202,163.10986895862575,178.46394089049301,404.04458272242385,552.98459234538416,742.6763760303453,1.2640124425491033,6.4185603333333336,0.26675575000000001,0.018702666666666666,6.1318875833333335,0.0012143333333334283,2,0,1,17,0.024027647940379235,0.28335758127499161,0.040000000000000001,1,0.49999782952079702
203,163.12913655205287,178.5947453952142,403.99263910797447,553.13431501443449,742.81444930307623,1.2620634118544467,6.4026604583333331,0.26609308333333331,0.018568000000000001,6.1168575000000001,0.0011418749999991817,2,0,1,17,0.023086329904197411,0.28031404441645069,0.040000000000000001,1,0.49999788521033012
204,163.14785226413525,178.72295298318252,403.9427458087593,553.27966677561335,742.94758765582924,1.2601615464957627,6.2851600833333334,0.26950449999999998,0.018671,5.9958625833333334,0.0011219999999996233,2,0,1,17,0.020954208989038003,0.27614913452831241,0.040000000000000001,1,0.49999797518870132
205,163.16520198177801,178.8486755153528,403.8887428147608,553.4255848480035,743.07620364870309,1.2582708071555724,5.9974102499999997,0.26503004166666666,0.018578041666666666,5.7126553333333332,0.0011468333333333192,2,0,1,17,0.020555134410173675,0.27397493802221207,0.040000000000000001,1,0.49999799627921299
206,163.1819857399359,178.97750261168986,403.83802589749064,553.58580201420148,743.19582107090355,1.2563619449627637,5.6146923333333332,0.26914429166666665,0.018621833333333334,5.3257915000000002,0.0011347083333328456,2,0,1,17,0.017051639728313309,0.26915008685041653,0.040000000000000001,1,0.49999804999221253
207,163.19917694814004,179.10588013362693,403.79149140439677,553.74696140515152,743.31395658573604,1.254484839376222,6.0417236250000004,0.26722891666666665,0.018656625,5.7547152500000003,0.0011228333333335172,2,0,1,17,0.018456061023381477,0.266122189927952,0.040000000000000001,1,0.49999810679178758
208,163.21657813034145,179.23268164072303,403.75408098747067,553.91561475213905,743.43415453643695,1.2526811365619532,6.2947320833333329,0.26686616666666668,0.018705416666666665,6.0079755416666663,0.0011849583333338742,2,0,1,17,0.018318231310342773,0.26201039841298451,0.040000000000000001,1,0.4999981559448981
209,163.23402555993366,179.35457804066317,403.70947133072082,554.06220332892235,743.55473418550821,1.2509014029136856,6.4583740833333332,0.27369183333333336,0.018836041666666668,6.1647148749999996,0.001131333333333373,2,0,1,17,0.017929851288331553,0.25644124193743378,0.040000000000000001,1,0.49999818135469204
210,163.25235544113642,179.47134289589567,403.68544761050498,554.2096917014353,743.67499608263188,1.2493030981813469,5.9867317499999997,0.26534745833333334,0.019085624999999998,5.701150208333333,0.0011484583333336573,2,0,1,17,0.018430160740122142,0.24892563678414689,0.040000000000000001,1,0.4999981689665044
211,163.27436187164469,179.56551669299702,403.67814102307716,554.34812756315557,743.84215677307702,1.2480827525100227,6.0223312083333331,0.26825883333333334,0.017833333333333333,5.7351235416666668,0.001115500000000047,2,0,1,17,0.018736188177687421,0.25012880835069612,0.040000000000000001,1,0.49999815259853508
212,163.29329953063004,179.65668625592639,403.65962019685259,554.47221938108555,743.98994957283003,1.2468388380593152,6.0697921666666668,0.26102154166666669,0.017371625000000002,5.7902671666666663,0.001131833333333887,2,0,1,17,0.019100513923501324,0.24789909923499667,0.040000000000000001,1,0.49999821996843302
213,163.31223726844058,179.74008796734543,403.63306648989885,554.58230491983045,744.14606249825135,1.2456485420393781,6.5400082916666671,0.26795095833333332,0.017664708333333334,6.2532446249999998,0.001148000000000593,2,0,1,18,0.018165443772684777,0.25525183052697775,0.040000000000000001,1,0.49999828511261479
214,163.33030634870576,179.82765949659137,403.6011600332605,554.68957808839286,744.29092917977835,1.2443775399351775,6.0893266666666666,0.26940199999999997,0.017701999999999999,5.8010958333333331,0.0011268333333331881,2,0,1,17,0.01914649455918601,0.2428705698631278,0.040000000000000001,1,0.49999826673535547
215,163.34592174092276,179.91253888833893,403.56318015137413,554.7841419312864,744.42998908680602,1.2431075824117068,6.0576979583333337,0.26915450000000002,0.01773725,5.7696545416666662,0.0011516666666677722,2,0,1,17,0.019223551702545985,0.24256701437382261,0.040000000000000001,1,0.49999827688982801
216,163.36065322475565,180.00481420312713,403.51641905896253,554.87558037075246,744.5550771129665,1.2416979281654816,6.1286771250000003,0.27108441666666666,0.017693791666666667,5.838765041666667,0.0011338749999998399,2,0,1,17,0.020892359724743098,0.23535086032258279,0.040000000000000001,1,0.49999838218903364
217,163.37724980435797,180.08277260284129,403.47806344288847,554.95936161909844,744.6961868097693,1.2405145012550884,6.0741223333333334,0.26929712500000003,0.017724,5.7859834583333329,0.0011177500000005836,2,0,1,17,0.019474169362295988,0.23400197095723685,0.040000000000000001,1,0.49999840706616372
218,163.38959523957652,180.17131503242126,403.4341523932178,555.04218671297588,744.80811727697994,1.2391697164480433,6.1121983333333336,0.26318266666666668,0.017965041666666667,5.8298782083333336,0.0011724166666668978,2,0,1,17,0.019593911046394945,0.23031549936753937,0.040000000000000001,1,0.49999844734996013
219,163.40221486217854,180.25866353226402,403.39075054964775,555.12219226662182,744.92037759748519,1.2378438996772319,6.4539992916666664,0.27271499999999999,0.017858416666666668,6.1622863333333333,0.0011395416666664104,2,0,1,17,0.014927819135036177,0.23405608756961652,0.040000000000000001,1,0.49999850566999532
220,163.41038942628299,180.34413056189806,403.29681255067203,555.16070580790858,745.00609400811038,1.2362624793727441,6.7309724583333335,0.26907608333333333,0.017822999999999999,6.4429335416666671,0.0011398333333332289,2,0,1,18,0.016447861460392336,0.24339150344315011,0.040000000000000001,1,0.49999852972696612
221,163.42144220128142,180.44059887789163,403.22292386271306,555.23427613286469,745.11041903776891,1.2346574239402932,6.9373423750000001,0.26811362500000002,0.017419166666666666,6.650677833333333,0.0011317500000007641,2,0,1,18,0.017274510403079951,0.24054629599353369,0.040000000000000001,1,0.49999853999835309
222,163.4335936195408,180.5387798718902,403.16499371011554,555.32381625465689,745.2169419275242,1.233121293919236,6.9523054166666665,0.26509991666666666,0.017426958333333332,6.6686540416666666,0.0011245000000004168,2,0,1,18,0.017167592307129574,0.23841095802174,0.040000000000000001,1,0.49999855813518707
223,163.44504289610416,180.63512278589181,403.11433319861584,555.41961112930778,745.32264717710382,1.2316497864949019,6.5171703333333335,0.26113799999999998,0.017395416666666667,6.2375126249999999,0.0011242916666667213,2,0,1,17,0.016604141367789125,0.22392779347468911,0.040000000000000001,1,0.49999859322741602
224,163.45630499207419,180.72493079820404,403.08358657636342,555.52271863914439,745.42648155766949,1.2303706787772586,6.5527537916666665,0.26831112499999998,0.017763541666666667,6.2655370000000001,0.0011421249999994387,2,0,1,17,0.018202725492437358,0.22343331756626705,0.040000000000000001,1,0.4999986021388097
225,163.46865588117382,180.81093758366953,403.06088484362971,555.62928462213097,745.53693405700892,1.2291841977596898,7.0129466666666671,0.26252116666666669,0.017457375000000001,6.7318212083333338,0.0011469166666664421,2,0,1,18,0.017252502707258033,0.23156909421531632,0.040000000000000001,1,0.4999986202748295
226,163.48025123899308,180.90025188192345,403.03058898181087,555.73332599271532,745.64544831020385,1.2279161294085732,7.0148745833333335,0.27325558333333333,0.017794999999999998,6.7227060416666671,0.0011179583333333909,2,0,1,18,0.017047173992854749,0.22816200926873492,0.040000000000000001,1,0.49999864997552673
227,163.49130903526742,180.986752223211,403.00180001104661,555.83363428056282,745.75290840418438,1.226692258193707,6.9916916666666671,0.26279595833333336,0.017423708333333333,6.7103611666666669,0.0011108333333336162,2,0,1,18,0.016809699622205045,0.22824950772191666,0.040000000000000001,1,0.49999865764971457
228,163.5017476231003,181.07327655004926,402.96664829402533,555.93074737552809,745.86220370298474,1.2254341224263647,6.4624604166666666,0.261904625,0.017352833333333335,6.1820743333333334,0.0011286249999997722,2,0,1,17,0.017211701795470002,0.2170319068909462,0.040000000000000001,1,0.49999867908624412
229,163.51013348074534,181.15401247696445,402.92249403771569,556.01488120065017,745.96327388769112,1.2241985619222833,6.4647091666666663,0.26486395833333332,0.017424333333333333,6.1812887083333337,0.0011321666666654906,2,0,1,17,0.016805507153456026,0.21287464827220298,0.040000000000000001,1,0.49999873255598476
230,163.51838643203499,181.23331643409401,402.87951732551431,556.09557852268063,746.05805847183876,1.2229881638347802,6.9794128750000004,0.26488466666666666,0.017757874999999999,6.6956182083333333,0.0011521250000008365,2,0,1,18,0.018298962419650566,0.22170561889459453,0.040000000000000001,1,0.49999872567769316
231,163.52753695576405,181.31564721766682,402.84238599352699,556.18316177477436,746.15703232263252,1.2217739735937987,6.9401051249999997,0.26332108333333332,0.017518291666666668,6.6581223749999996,0.0011433749999998355,2,0,1,18,0.017794510317439519,0.21940891132934218,0.040000000000000001,1,0.4999987511969281
232,163.53535761633543,181.39505135217394,402.80330492974366,556.26618172397161,746.25203717303725,1.2205859637687202,6.971069541666667,0.26402008333333332,0.017445583333333334,6.6884766249999998,0.0011272500000005792,2,0,1,18,0.01902012614465845,0.21622787292667361,0.040000000000000001,1,0.49999878605637843
233,163.54351477355547,181.47333920420931,402.7701251326971,556.35082706686649,746.34851843197009,1.2194451642258357,6.5168020000000002,0.263181375,0.017475583333333333,6.2350136666666662,0.0011313749999999345,2,0,1,17,0.014918154720400438,0.20301613011184083,0.040000000000000001,1,0.4999988205399496
234,163.55140390292456,181.54599479233269,402.74510352358368,556.43416967710505,746.44532564011035,1.2184191063222123,6.5398959999999997,0.26603679166666666,0.017833541666666668,6.2548966249999998,0.001129041666666275,2,0,1,17,0.015296004964402331,0.20059989353467511,0.040000000000000001,1,0.49999885761393414
235,163.55988014483682,181.61673514806316,402.72144938008057,556.51699877297665,746.54588885813769,1.2174247822028166,6.5812824583333329,0.27377095833333331,0.017772833333333335,6.2886154166666666,0.0011232500000000201,2,0,1,17,0.01465121997011283,0.19753014387025017,0.040000000000000001,1,0.49999886720019732
236,163.56819264819052,181.68316810204621,402.70047652444185,556.59615255201436,746.64617580144568,1.2164985382589573,6.56349625,0.26900408333333331,0.017818000000000001,6.2755328749999997,0.0011412916666673212,2,0,1,17,0.014763597458432743,0.19594389522332684,0.040000000000000001,1,0.4999988953129666
237,163.57551111246062,181.74974268487784,402.67378744571721,556.66868868900679,746.74435761491975,1.2155397938795593,7.099986958333333,0.27184095833333333,0.017847333333333333,6.8091452916666668,0.0011533749999994569,2,0,1,18,0.015522078904244672,0.2042241849835324,0.040000000000000001,1,0.49999889585250862
238,163.58390077429959,181.81885235216134,402.6455916522882,556.74287926106194,746.84953800610583,1.2145425869942899,7.0810241249999999,0.28296387499999998,0.017827291666666668,6.7790940416666663,0.0011389166666671002,2,0,1,18,0.013337033288108924,0.20406889170491568,0.040000000000000001,1,0.49999890390247381
239,163.59198734509275,181.88710864648894,402.61666219771951,556.81591657886088,746.95846416926872,1.2135524897492036,7.0263772083333329,0.26285712500000002,0.017457791666666667,6.7449320000000004,0.0011302916666657836,2,0,1,18,0.013466121768127727,0.20302501152875577,0.040000000000000001,1,0.49999890479456366
240,163.60006365575913,181.95458177015985,402.58671859446594,556.88608626045709,747.06870779739961,1.2125670850267607,7.0483465000000001,0.26769937500000002,0.017778083333333333,6.761725208333333,0.001143833333333788,2,0,1,18,0.014521468201671252,0.20155797070681417,0.040000000000000001,1,0.49999892340681423
241,163.60879438103566,182.02105227686175,402.56278936126876,556.96204933887282,747.1850240326205,1.2116276349669359,7.0179054166666663,0.26996825000000002,0.017795624999999999,6.7289962916666664,0.0011452500000004306,2,0,1,18,0.016190353626795433,0.20306725375946508,0.040000000000000001,1,0.49999891758986376
242,163.61659729378087,182.08747266476379,402.52864944337642,557.03038053533874,747.30136725739112,1.2106334035645647,6.9645494166666664,0.26250841666666669,0.017485375000000001,6.6834080833333331,0.0011475416666666405,2,0,1,18,0.014965999327990136,0.20366614198141614,0.040000000000000001,1,0.49999891448318079
243,163.62454790623431,182.15343191248488,402.493385641119,557.0969297047601,747.42091891512268,1.2096393211767531,6.4779232916666665,0.26968516666666664,0.017838875000000001,6.1892855833333336,0.0011136666666660133,2,0,1,17,0.014141536360583778,0.19254513939829698,0.040000000000000001,1,0.49999894283550467
244,163.63149111576132,182.21519395658774,402.46337700892371,557.16120558728699,747.53471979229687,1.2087256735835623,6.9192908749999997,0.27036266666666664,0.017896166666666668,6.6299024166666669,0.0011296249999999119,2,0,1,18,0.01387143728016893,0.19890690597778571,0.040000000000000001,1,0.4999989584227934
245,163.63906170871869,182.27826477497413,402.42741452847594,557.21951654883026,747.6516016215885,1.2077641293397212,6.843709416666667,0.26906054166666665,0.017887458333333332,6.5555949166666663,0.0011665000000009584,2,0,1,18,0.015017875562519666,0.19776146949077536,0.040000000000000001,1,0.4999989690416089
246,163.6457484581816,182.33991874940264,402.38483616404204,557.27058613703241,747.76798213919471,1.206784114657067,6.5351488333333334,0.26969874999999999,0.017880625000000001,6.246435,0.0011344583333334768,2,0,1,18,0.015712911520881813,0.19703615334125754,0.040000000000000001,1,0.49999898352326722
247,163.65226119609832,182.40054634677463,402.34378227278211,557.3202872534373,747.8841745494733,1.2058255324951592,6.7815049583333336,0.26444391666666667,0.017539166666666668,6.4983545833333336,0.0011672916666665145,2,0,1,18,0.015112170613976839,0.19340742018410689,0.040000000000000001,1,0.49999901685402365
248,163.6586189452423,182.46053857999618,402.31160476645664,557.37652761910613,747.995124349261,1.204923913397697,6.8315947916666664,0.26914737500000002,0.017797625000000001,6.5435157500000001,0.0011340416666660857,2,0,1,18,0.014067431374789201,0.18938112723059453,0.040000000000000001,1,0.49999905159235497
249,163.66414201056207,182.5188318374135,402.28131857291277,557.43089690574868,748.09745742596863,1.204053765428776,6.9505513749999999,0.26298062500000002,0.017572541666666667,6.6688682083333335,0.0011299999999998533,2,0,1,18,0.014006009372695666,0.18630100132382604,0.040000000000000001,1,0.4999990734433728
250,163.66980218342678,182.57691640204911,402.26043124402372,557.49296532412859,748.19856842840545,1.2032381703622039,7.0129852916666664,0.26341454166666667,0.017489958333333333,6.7309265833333329,0.001154208333334239,2,0,1,18,0.012519939282884283,0.18587957949757211,0.040000000000000001,1,0.49999907419537842
251,163.67583720797217,182.63548741771191,402.2449912776969,557.56236120489677,748.30348789564039,1.202447054321423,7.0254384999999999,0.26241941666666668,0.017590083333333333,6.7443165833333332,0.0011124166666665047,2,0,1,18,0.012967213786790997,0.18474122842884325,0.040000000000000001,1,0.49999907635815583
252,163.68203820901962,182.69394217900353,402.23225323300409,557.6330345635871,748.4101357097037,1.2016726358605636,7.0635790416666664,0.26684837500000003,0.017857250000000002,6.7777428333333329,0.0011305833333334903,2,0,1,18,0.01326262922985919,0.18383102356237865,0.040000000000000001,1,0.49999909425810707
253,163.68748638544926,182.75045650691209,402.21575537041713,557.69835067724068,748.51392880973253,1.2009015083100725,7.0662168333333337,0.26711337499999999,0.017604749999999999,6.7803348333333338,0.0011638749999995923,2,0,1,18,0.015205880590025755,0.18336937367762646,0.040000000000000001,1,0.49999909352501931
254,163.69209089364296,182.80537377932481,402.1937369275397,557.75624958590163,748.61259437727483,1.2001198794793175,7.0656731666666666,0.26701987500000002,0.017592166666666666,6.7799205000000002,0.0011406249999996732,2,0,1,18,0.013963271294045015,0.18172882050014044,0.040000000000000001,1,0.49999911052478746
255,163.69715273626946,182.85932697401938,402.18027343547573,557.81875693615245,748.71354909240029,1.1993970998953607,7.0536665833333334,0.27058966666666667,0.017883,6.7639140416666663,0.0012798749999998194,2,0,1,18,0.013362441853190406,0.17928151585057026,0.040000000000000001,1,0.49999912512144556
256,163.70174215469987,182.91135313590155,402.1643752466328,557.87555133368687,748.81226409565056,1.1986845996805249,6.9977647083333334,0.26914429166666665,0.017856083333333335,6.7096241250000004,0.0011402083333331703,2,0,1,18,0.012962394447894708,0.17837301925372739,0.040000000000000001,1,0.49999913324054673
257,163.70590614518514,182.96120567316433,402.14178130799439,557.92184556592474,748.91146005674921,1.1979620205737318,6.922747208333333,0.26908016666666668,0.017620458333333332,6.6348747083333333,0.0011718749999998224,2,0,1,18,0.013219141372572397,0.17755910833493013,0.040000000000000001,1,0.49999915310644494
258,163.71002539353211,183.00825145849754,402.10496806676053,557.94894920967874,749.01589100378783,1.197195836046494,6.7324540833333337,0.26861783333333333,0.017842333333333335,6.4448602499999996,0.0011336666666670325,2,0,1,18,0.012982118272245602,0.17653134046325084,0.040000000000000001,1,0.49999916509462394
259,163.71449263711554,183.05480374126373,402.06837750012522,557.97344389209081,749.12278349047938,1.1964371831969141,6.9115605000000002,0.268993125,0.017900416666666665,6.6235228333333334,0.0011441250000006065,2,0,1,18,0.011930165402313885,0.17437252072455733,0.040000000000000001,1,0.49999917363808583
260,163.71922141245372,183.10219173474658,402.03877653212328,558.00766802288274,749.22679364811688,1.1957070678571782,6.9754896249999998,0.27103458333333336,0.018011124999999999,6.6853224583333333,0.001121458333333436,2,0,1,18,0.012990226691296342,0.17277998640269107,0.040000000000000001,1,0.49999918887843003
261,163.72395545156934,183.15031054482205,402.01324426414919,558.04783136195613,749.32951003188407,1.1949907869021341,7.0557269583333335,0.26944579166666666,0.017935916666666666,6.7672288749999998,0.0011163750000005024,2,0,1,18,0.011711433553849836,0.17139708797126027,0.040000000000000001,1,0.49999919650144264
262,163.72900605681946,183.19954301672601,401.99464273119509,558.09683093994056,749.43136698445869,1.1942993749416351,7.1055525833333331,0.270634125,0.017945208333333334,6.8158564999999998,0.0011167500000004438,2,0,1,18,0.012382202622576128,0.17072694988790763,0.040000000000000001,1,0.49999919967175421
263,163.7346165285754,183.24846652983103,401.98527496435133,558.15293299899054,749.53721733305861,1.1936624222659573,7.1094449166666669,0.26404041666666667,0.019393458333333332,6.8248837499999997,0.0011272916666671406,2,0,1,18,0.01251726305553722,0.17046109381868463,0.040000000000000001,1,0.49999920429534622
264,163.74050131290596,183.29637270395168,401.97804270000466,558.21126314197852,749.64600031325335,1.1930496319709138,7.0945766666666668,0.27077475000000001,0.017747333333333334,6.8048442083333329,0.0012103750000003188,2,0,1,18,0.012555472734438185,0.16907476402762539,0.040000000000000001,1,0.49999921209850873
265,163.74584179241731,183.3429143043071,401.97055084746199,558.26640377930516,749.75369120405855,1.1924520637884226,7.0653031249999998,0.26805091666666669,0.017507374999999999,6.7784977083333331,0.0012471249999999046,2,0,1,18,0.012566212001858696,0.16802717764799335,0.040000000000000001,1,0.49999922055522322
266,163.75040434209845,183.38799835012389,401.95618585315265,558.31360137558772,749.85848503486091,1.191834740928569,7.0631438333333332,0.25791341666666667,0.017496624999999998,6.7865982916666665,0.001135500000000178,2,0,1,18,0.015557066205570454,0.16936726091524149,0.040000000000000001,1,0.49999921218777749
267,163.75500597616877,183.43254160589646,401.93861940954878,558.35746361957513,749.96712683178635,1.1912067285918717,7.0156834166666666,0.26894083333333335,0.017667875,6.7279186666666666,0.0011560416666664963,2,0,1,18,0.014057281735692853,0.17001110494969357,0.040000000000000001,1,0.49999920347010957
268,163.75961662723859,183.47670963808818,401.91613786777634,558.39649174529382,750.07960553058547,1.1905567124054313,7.0008222083333331,0.27569279166666666,0.017487583333333334,6.7065181666666662,0.0011236666666665229,2,0,1,18,0.01176529833826969,0.1680103664233622,0.040000000000000001,1,0.49999922486289516
269,163.76387899073944,183.51987319676127,401.89079389617854,558.4305470063382,750.19032797181251,1.1899033979022553,6.912794166666667,0.26587037499999999,0.017681208333333333,6.6281220416666669,0.0011205416666673074,2,0,1,18,0.0123720553518192,0.1658136925895187,0.040000000000000001,1,0.49999924615187569
270,163.76747240125707,183.56148428132605,401.86068954658674,558.4560001823113,750.29722284519823,1.1892429728378948,6.8787508333333331,0.266871625,0.017616416666666666,6.5931230416666669,0.0011397499999992178,2,0,1,18,0.011934088883568688,0.16373422727594719,0.040000000000000001,1,0.49999926156151103
271,163.77046248479601,183.60167907405204,401.82988739440464,558.47695325209406,750.39979052070282,1.1885959290837129,6.8461815416666667,0.26636033333333331,0.017574166666666665,6.5611426249999996,0.0011044166666671629,2,0,1,18,0.011468305395983957,0.16224637824726459,0.040000000000000001,1,0.49999927678169115
272,163.7733123844076,183.64047303143212,401.79974248859753,558.49517074073913,750.50163405829653,1.1879694375423713,6.7801403333333337,0.26903191666666665,0.017600083333333332,6.4923937499999997,0.0011145833333339183,2,0,1,18,0.011563012569411429,0.1623405878073356,0.040000000000000001,1,0.49999927557899809
273,163.77615142219372,183.67902833260774,401.76944789069717,558.51237497796797,750.60468760842116,1.1873452377109117,6.6558819583333335,0.26961454166666665,0.017660749999999999,6.3674885000000003,0.0011181666666661982,2,0,1,18,0.012196188903091652,0.16157715469469591,0.040000000000000001,1,0.49999927892871293
