outer,omega1,omega2,gap12,volume,volErr,Mnd,gray,mid,move,stage,moveChanged,descent,beta,betaStallRel,betaStallFires,prodStageShadow,prodMoveShadow,prodTol,prodStopRaw,prodSettled,prodStopAdmit,exA,exB,exE,exNA,exNB,exDecl,exAmp,exCos,exNet,exMedcos,exMednet,exTol,exStageStart,cosT,net_ratio,cosT_unsat,net_ratio_unsat,boundFrac,revFrac,maxAbs,ratio,l2,rms,stepNorm,path_W,net_W,nInner,cumInner,innerConv,multN,multJ,degen,tOuter
227,157.6129633992814,159.41297860371776,0.011420476879661091,0.49998452325311998,-1.5476746880016545e-05,43.917576151513209,0.46489999999999998,0.30385000000000001,0.040000000000000001,1,0,0,24875.942087482428,0.017467440433734379,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.46614482142974811,0.98107652184775995,0.91839427699212683,0.96099958677164099,0.92493453378110213,0.25,1,0.98107652184775995,0.91839427699212683,0.98107652184775995,0.91839427699212706,0,0.2828,0.016404088932830258,0.41010222332075646,0.46614482142974811,0.0016480708212398359,0.0016480708212398365,0.020530050096941289,0.01885468051539254,23,4952,1,2,0,1,16.454650958333332
228,157.69191167191354,159.36668003091813,0.010620508948417299,0.49998104720430564,-1.8952795694360258e-05,43.809168580520335,0.46325,0.3034,0.040000000000000001,1,0,0,24892.858486010464,0.017053691867128195,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.41681048449784991,0.95647755726736094,0.91650133209146911,0.9601299368965488,0.92237677064471546,0.25,1,0.95647755726736094,0.91650133209146911,0.95647755726736094,0.91650133209146922,0,0.20485,0.015545223623298424,0.38863059058246058,0.41681048449784991,0.0014736476002904001,0.0014736476002904003,0.019883747542114354,0.01822348110931828,21,4973,1,2,0,1,15.663316125
229,157.7574717642527,159.288331048777,0.0097038781580625223,0.49997512475429196,-2.487524570804478e-05,43.674181954515809,0.46195000000000003,0.30232500000000001,0.040000000000000001,1,0,0,24913.822394512517,0.016406511674766134,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.51622374460854092,0.93325854580482259,0.91979803938700255,0.9601299368965488,0.9213922451291231,0.25,1,0.93325854580482259,0.91979803938700255,0.93325854580482259,0.91979803938700255,0,0.41667500000000002,0.019094712125689552,0.47736780314223881,0.51622374460854092,0.0018251265521110585,0.0018251265521110579,0.019238274593955669,0.017695327252709208,27,5000,1,2,0,1,19.883904083333334
230,157.84017580583279,159.24303208279349,0.0088878276382967896,0.49997109160666653,-2.8908393333471061e-05,43.555999485608069,0.460675,0.30127500000000002,0.040000000000000001,1,0,0,24927.797795882456,0.01577815274128274,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.46834147417941857,0.95100359428157244,0.92394858181433159,0.95940611369728446,0.9213922451291231,0.25,1,0.95100359428157244,0.92394858181433159,0.95100359428157244,0.92394858181433137,0,0.342275,0.017412480058135092,0.43531200145337728,0.46834147417941857,0.0016558371615158561,0.0016558371615158563,0.018563699400691989,0.017151903734496921,25,5025,1,2,0,1,17.678370749999999
231,157.91420073037406,159.20811094479109,0.0081937546365844181,0.49996742849344672,-3.257150655328056e-05,43.465846978872015,0.45974999999999999,0.3004,0.040000000000000001,1,0,0,24957.219979325248,0.014931590108848867,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.4024371352085464,0.95500534053474873,0.92761240645179655,0.95938841657066232,0.9213922451291231,0.25,1,0.95500534053474873,0.92761240645179655,0.95500534053474873,0.92761240645179666,0,0.22017500000000001,0.015500877558183744,0.38752193895459358,0.4024371352085464,0.0014228301365362532,0.0014228301365362538,0.017812728552910998,0.016523307998438399,22,5047,1,2,0,1,15.646976625000001
232,157.96776336902096,159.40767101495447,0.0091151992990482281,0.49997695987900104,-2.3040120998962799e-05,43.341414621473206,0.45837499999999998,0.299425,0.040000000000000001,1,0,0,24979.82688892532,0.014110211385854488,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.46260225828843865,0.94333741847016661,0.92947928247847478,0.95807308677105674,0.9213922451291231,0.25,1,0.94333741847016661,0.92947928247847478,0.94333741847016661,0.92947928247847489,0,0.2157,0.019562730560383594,0.48906826400958986,0.46260225828843865,0.0016355459691398287,0.0016355459691398287,0.017397281255243528,0.016170412498199973,26,5073,1,2,0,1,17.598175000000001
233,158.03387376932429,159.47595417284387,0.0091251348152392303,0.49997775381727716,-2.2246182722840402e-05,43.273600859988683,0.45734999999999998,0.29854999999999998,0.040000000000000001,1,0,0,24988.418472402751,0.013385204913432617,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.38625466818445936,0.93831089851111338,0.93186490375412823,0.95807308677105674,0.9213922451291231,0.25,1,0.93831089851111338,0.93186490375412823,0.93831089851111338,0.93186490375412834,0,0.45372499999999999,0.015250626524168769,0.38126566310421922,0.38625466818445936,0.001365616475690955,0.0013656164756909548,0.016597758804321891,0.015466868910723653,22,5095,1,2,0,1,16.138592625000001
234,158.0791893077504,159.59663201289172,0.0095992566243944064,0.49996231889535558,-3.7681104644415875e-05,43.20330816932632,0.45657500000000001,0.29754999999999998,0.040000000000000001,1,0,0,25003.858244300794,0.012621707949794185,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.36720204455037686,0.97571227533777805,0.93451118478538431,0.95953540878375787,0.9213922451291231,0.25,1,0.97571227533777805,0.93451118478538431,0.97571227533777805,0.93451118478538464,0,0.11885,0.015740107004292243,0.39350267510730608,0.36720204455037686,0.001298255278835681,0.0012982552788356814,0.015927762821256887,0.014884672505073368,21,5116,1,2,0,1,15.318556125000001
235,158.12048815374163,159.73056669809975,0.010182605449539386,0.49999125113006537,-8.7488699346272014e-06,43.119107454859652,0.45555000000000001,0.29665000000000002,0.040000000000000001,1,0,0,25029.745505349576,0.01176219015147849,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.37704613917097113,0.95843888329796822,0.93755640552137853,0.95861638587791986,0.9213922451291231,0.25,1,0.95843888329796822,0.93755640552137853,0.95843888329796822,0.93755640552137853,0,0.18112500000000001,0.016252749165821742,0.40631872914554357,0.37704613917097113,0.001333059409140002,0.001333059409140002,0.015282639757294597,0.014328336797727236,23,5139,1,2,0,1,16.334723333333333
236,158.17530730756658,159.77101576842719,0.010088227347381126,0.49999146276674344,-8.5372332565558651e-06,43.032689935870806,0.45479999999999998,0.29577500000000001,0.040000000000000001,1,0,0,25041.83792943359,0.010997841456332879,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.37065325336372623,0.9467439391674356,0.93815699051058221,0.9578955841911051,0.9213922451291231,0.25,1,0.9467439391674356,0.93815699051058221,0.9467439391674356,0.93815699051058254,0,0.207875,0.016150125284411471,0.40375313211028679,0.37065325336372623,0.0013104571446117316,0.0013104571446117309,0.014968446549111607,0.014042752767133055,23,5162,1,2,0,1,16.861872833333333
237,158.22769555547976,159.71354817333091,0.0093905975981945777,0.49994822823527868,-5.1771764721320057e-05,42.943009838291857,0.45419999999999999,0.29520000000000002,0.040000000000000001,1,0,0,25056.034378670563,0.010281940998327278,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.32173147322952256,0.9472636012904847,0.93895095701883302,0.9569163157780467,0.9213922451291231,0.25,1,0.9472636012904847,0.93895095701883302,0.9472636012904847,0.93895095701883324,0,0.33405000000000001,0.016070436931511733,0.40176092328779334,0.32173147322952256,0.0011374925322086679,0.0011374925322086683,0.014457868260080437,0.013575229239254737,22,5184,1,2,0,1,15.679967124999999
238,158.27108822251947,159.67615006357087,0.0088775647961425227,0.49997995042734039,-2.0049572659608383e-05,42.851876658126457,0.45327499999999998,0.29404999999999998,0.040000000000000001,1,0,0,25066.571903465923,0.0096029830122883447,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.39743649545070159,0.9344492404259499,0.94128986293364136,0.95647895186960619,0.9213922451291231,0.25,1,0.9344492404259499,0.94128986293364136,0.9344492404259499,0.94128986293364159,0,0.344725,0.017242069857320276,0.43105174643300687,0.39743649545070159,0.0014051502051210375,0.0014051502051210378,0.014389370864911074,0.013544568929133477,26,5210,1,2,0,1,18.870528125
239,158.32970308321916,159.61332626944017,0.0081072796905728179,0.49998277228775662,-1.722771224338393e-05,42.797358479329667,0.45252500000000001,0.29325000000000001,0.040000000000000001,1,0,0,25079.091403605762,0.0090463534992781935,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.34486928369179876,0.93726750879840193,0.94422444528203286,0.95574144890105484,0.92267236123563834,0.25,1,0.93726750879840193,0.94422444528203286,0.93726750879840193,0.94422444528203275,0,0.29060000000000002,0.014410707718044313,0.36026769295110783,0.34486928369179876,0.0012192970456070906,0.0012192970456070908,0.013783541358407104,0.013014756693163905,22,5232,1,2,0,1,16.255507583333333
240,158.36363337331412,159.69521237452193,0.0084083635418294115,0.49997852703036699,-2.1472969633007377e-05,42.736620855346281,0.4521,0.29260000000000003,0.040000000000000001,1,0,0,25085.581906803509,0.0084932157992159071,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.32278863930818436,0.9438617024874395,0.9443917133002333,0.95300446740816058,0.92578049413306407,0.25,1,0.9438617024874395,0.9443917133002333,0.9438617024874395,0.9443917133002333,0,0.1633,0.015093751592617922,0.37734378981544803,0.32278863930818436,0.0011412301787239786,0.0011412301787239788,0.013268934375615226,0.012531071668655625,21,5253,1,2,0,1,15.881854125
241,158.39733635016944,159.80781473944486,0.0089046850267562386,0.49997971543601744,-2.0284563982564396e-05,42.676705935976948,0.45140000000000002,0.29167500000000002,0.040000000000000001,1,0,0,25099.568738502025,0.008033970719026803,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.31760059985824363,0.98527037307095422,0.94548355889094382,0.95300446740816058,0.92854584446513566,0.25,1,0.98527037307095422,0.94548355889094382,0.98527037307095422,0.94548355889094371,0,0.13295000000000001,0.01494023503401282,0.37350587585032047,0.31760059985824363,0.0011228876893433965,0.0011228876893433963,0.012968991928422369,0.012261968643712706,21,5274,1,2,0,1,15.510773458333333
242,158.42868338605976,159.96004220879581,0.0096659190116756208,0.49998100596796174,-1.8994032038255337e-05,42.617490512101938,0.45072499999999999,0.29110000000000003,0.040000000000000001,1,0,0,25111.776897195141,0.0075734620877552583,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.30914271211645683,0.98331035683891932,0.94840124003546689,0.95300446740816058,0.9306720931163015,0.25,1,0.98331035683891932,0.94840124003546689,0.98331035683891932,0.94840124003546677,0,0.104675,0.013760369366334384,0.3440092341583596,0.30914271211645683,0.0010929845404597364,0.0010929845404597366,0.012426430499742276,0.011785242095170121,21,5295,1,2,0,1,15.360270583333334
243,158.45891932974945,160.11047025664453,0.010422581031606327,0.49997948314902008,-2.0516850979923618e-05,42.556282066281334,0.44995000000000002,0.29017500000000002,0.040000000000000001,1,0,0,25120.932936380439,0.0070880423937686628,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.3104774561519954,0.97798476522452604,0.94871856319291681,0.95300446740816058,0.93318804426975621,0.25,1,0.97798476522452604,0.94871856319291681,0.97798476522452604,0.94871856319291659,0,0.27897499999999997,0.01436386495912524,0.35909662397813097,0.3104774561519954,0.0010977035732531244,0.0010977035732531247,0.012158517597304444,0.011535011345470468,21,5316,1,2,0,1,15.467763083333333
244,158.49175960667708,160.22646322942256,0.010945071384470918,0.49997845539109748,-2.1544608902523965e-05,42.494218417917729,0.44937500000000002,0.28922500000000001,0.040000000000000001,1,0,0,25131.623119295375,0.0066876509863662992,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.30995488911885932,0.97480531900194201,0.94906201545871738,0.95300446740816058,0.93603379515338148,0.25,1,0.97480531900194201,0.94906201545871738,0.97480531900194201,0.94906201545871738,0,0.13412499999999999,0.015031809193453869,0.37579522983634672,0.30995488911885932,0.0010958560197893493,0.0010958560197893491,0.011956118338258114,0.011347097767170177,21,5337,1,2,0,1,15.557402708333333
245,158.52503671993045,160.31722015608088,0.011305365216957573,0.49998264875022497,-1.7351249775032773e-05,42.417602283334851,0.44879999999999998,0.28804999999999997,0.040000000000000001,1,0,0,25146.962638460096,0.0064064803213947103,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.35054963884851492,0.9637373207515052,0.94996518187565793,0.95574144890105484,0.93785669801598037,0.25,1,0.9637373207515052,0.94996518187565793,0.9637373207515052,0.94996518187565759,0,0.19587499999999999,0.015515945058077924,0.38789862645194811,0.35054963884851492,0.0012393801338614005,0.0012393801338614007,0.011862439062979511,0.01126890408195224,24,5361,1,2,0,1,16.947614666666666
246,158.5676176788424,160.33595514718749,0.011151945739177511,0.49998810081048095,-1.1899189519049003e-05,42.352769624034096,0.44774999999999998,0.2873,0.040000000000000001,1,0,0,25164.664134352897,0.0060814630447313528,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.30741911901488472,0.93740966104933432,0.951648879024802,0.95300446740816058,0.93855397376470762,0.25,1,0.93740966104933432,0.951648879024802,0.93740966104933432,0.951648879024802,0,0.38450000000000001,0.01420629792771624,0.35515744819290601,0.30741911901488472,0.0010868907186090966,0.0010868907186090966,0.011638872636976881,0.01107612009809149,22,5383,1,2,0,1,16.186799666666666
247,158.604504577109,160.28965388001734,0.010624851465609359,0.49997732410862938,-2.2675891370615986e-05,42.269813006770448,0.44700000000000001,0.28652499999999997,0.040000000000000001,1,0,0,25171.014863603836,0.0058149615483990367,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.31220251116959757,0.84225212772011249,0.94747953284645647,0.94913359778602857,0.94012040997623725,0.25,1,0.84225212772011249,0.94747953284645647,0.84225212772011249,0.94747953284645636,0,0.43722499999999997,0.013439407169718526,0.33598517924296317,0.31220251116959757,0.0011038025637574564,0.0011038025637574568,0.011605182668525667,0.010995673053372493,20,5403,1,2,0,1,14.55133775
248,158.64244341025858,160.19542528779493,0.0097891954016382128,0.49998794560890758,-1.2054391092419792e-05,42.193324440285522,0.44597500000000001,0.28565000000000002,0.040000000000000001,1,0,0,25187.536402509111,0.0055501044288730466,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.33597737449966658,0.89438978367792876,0.9495182775586859,0.94700377022896021,0.94275715410783711,0.25,1,0.89438978367792876,0.9495182775586859,0.89438978367792876,0.94951827755868579,0,0.23415,0.015229022799154415,0.38072556997886037,0.33597737449966658,0.0011878593991698323,0.0011878593991698323,0.011387891862574462,0.010813011466376279,24,5427,1,2,0,1,17.809862166666665
249,158.68352394836984,160.11411454505813,0.0090153694667995613,0.49998249548341045,-1.7504516589550434e-05,42.114051232871766,0.445525,0.28462500000000002,0.040000000000000001,1,0,0,25196.614741028654,0.0053352222760329098,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.27366507481440439,0.92162341338015397,0.94775907751093569,0.94700377022896021,0.94430807929113314,0.25,1,0.92162341338015397,0.94775907751093569,0.92162341338015397,0.94775907751093558,0,0.23572499999999999,0.015650712612962886,0.39126781532407212,0.27366507481440439,0.00096755215087594596,0.00096755215087594574,0.011136146967843317,0.010554384377269386,23,5450,1,2,0,1,15.740121166666666
250,158.72266557013162,160.07772570001706,0.0085372818369579169,0.49999120826407545,-8.7917359245515136e-06,42.071169582978726,0.44490000000000002,0.28375,0.040000000000000001,1,0,0,25204.853888338599,0.0051408140070542145,0,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.30920533182517251,0.92876699531824092,0.94938642921646044,0.94530282082743755,0.94493763609558856,0.25,1,0.92876699531824092,0.94938642921646044,0.92876699531824092,0.94938642921646044,0,0.47349999999999998,0.013957933329739936,0.34894833324349839,0.30920533182517251,0.0010932059345630804,0.0010932059345630807,0.01108812272368242,0.010526913239350746,22,5472,1,2,0,1,17.206660041666666
251,158.75313867813264,160.06311106843853,0.0082516314399415942,0.49996748064070917,-3.2519359290827943e-05,41.990513797351007,0.44414999999999999,0.28247499999999998,0.040000000000000001,1,0,0,25213.957267254496,0.0049837020446970312,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.33964209353459557,0.956204218916336,0.95181906941944072,0.94530282082743755,0.94648154586870015,0.25,1,0.956204218916336,0.95181906941944072,0.956204218916336,0.95181906941944072,0,0.42707499999999998,0.015164715980316193,0.37911789950790481,0.33964209353459557,0.0012008161375735408,0.0012008161375735404,0.011166051171912564,0.010628060435539672,25,5497,1,2,0,1,17.478474291666668
252,158.79392271891373,159.95950845319879,0.0073402414546323699,0.49998231752098937,-1.7682479010627805e-05,41.946049232102467,0.44362499999999999,0.28129999999999999,0.040000000000000001,1,0,0,25225.898283124043,0.0048692205810690796,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28433973158315173,0.921772223854886,0.95272500326550402,0.94530282082743755,0.94761930517869608,0.25,1,0.921772223854886,0.95272500326550402,0.921772223854886,0.95272500326550402,0,0.46260000000000001,0.014097774555131099,0.35244436387827749,0.28433973158315173,0.0010052927618160465,0.0010052927618160467,0.011078359393268873,0.010554629989128515,21,5518,1,2,0,1,16.164328416666667
253,158.82303787342363,159.93641794203009,0.007010192497978694,0.49998585896273506,-1.4141037264936429e-05,41.89583063565442,0.44314999999999999,0.28025,0.040000000000000001,1,0,0,25234.352264361485,0.0047955019794640669,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28188831173018125,0.94362821873980862,0.95123832465946534,0.94530282082743755,0.94808015877320129,0.25,1,0.94362821873980862,0.95123832465946534,0.94362821873980862,0.95123832465946512,0,0.23965,0.013424658657877904,0.33561646644694759,0.28188831173018125,0.00099662568380819291,0.00099662568380819226,0.010977281503823939,0.010442010867012821,21,5539,1,2,0,1,16.032842708333334
254,158.84834832529828,160.0084822525138,0.0073034056661372424,0.49995884214247943,-4.1157857520568442e-05,41.841612014614107,0.44255,0.27912500000000001,0.040000000000000001,1,0,0,25236.246426190297,0.0047167983380542811,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28396850361842318,0.96519403264154457,0.95015966636807381,0.94530282082743755,0.9485599016141919,0.25,1,0.96519403264154457,0.95015966636807381,0.96519403264154457,0.9501596663680737,0,0.40455000000000002,0.013528221461127329,0.33820553652818319,0.28396850361842318,0.0010039802727599184,0.0010039802727599182,0.01088540575679451,0.010342873502156982,21,5560,1,2,0,1,15.699026041666666
255,158.87351081291703,160.08805011715489,0.0076446935554162453,0.499984285704616,-1.5714295383995047e-05,41.775873212285958,0.442025,0.27744999999999997,0.040000000000000001,1,0,0,25252.451437425378,0.0046221330500913864,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.30228063682836448,0.98007211252360094,0.94909718850312152,0.94530282082743755,0.94889028932581709,0.25,1,0.98007211252360094,0.94909718850312152,0.98007211252360094,0.9490971885031213,0,0.15790000000000001,0.013943835232815975,0.34859588082039938,0.30228063682836448,0.0010687234406136228,0.0010687234406136219,0.010714749063546731,0.010169338211728657,23,5583,1,2,0,1,16.337884708333334
256,158.90466558329061,160.22578787779267,0.0083139301772709034,0.49997941326238471,-2.0586737615291284e-05,41.720013692675131,0.44140000000000001,0.27627499999999999,0.040000000000000001,1,0,0,25257.045690722171,0.0045732363886679377,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.30042649230418306,0.97469003170259239,0.94925000054182207,0.94556265188896216,0.94907960198091945,0.25,1,0.97469003170259239,0.94925000054182207,0.97469003170259239,0.94925000054182207,0,0.34399999999999997,0.014687824035576166,0.36719560088940412,0.30042649230418306,0.0010621680497818798,0.0010621680497818794,0.010690026394719514,0.010147507560979591,23,5606,1,2,0,1,16.745621750000002
257,158.92891096753925,160.3360081547697,0.0088536263079147613,0.49997982230388954,-2.0177696110457166e-05,41.673536473479956,0.44097500000000001,0.2752,0.040000000000000001,1,0,0,25270.626151340839,0.0044497359703469163,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.27660324424308064,0.97460457821824065,0.95720822669322414,0.95003296070188781,0.94917359452247174,0.25,1,0.97460457821824065,0.95720822669322414,0.97460457821824065,0.95720822669322403,0,0.231575,0.013683947972982767,0.34209869932456916,0.27660324424308064,0.00097794014851240577,0.00097794014851240621,0.010564163979474463,0.010112104669289185,21,5627,1,2,0,1,16.150090083333332
258,158.94886382961883,160.44426892518567,0.0094080892403848766,0.4999869493687738,-1.3050631226196874e-05,41.621211005959495,0.44022499999999998,0.27415,0.040000000000000001,1,0,0,25280.931526370059,0.0043865105152295194,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.27569699974643153,0.98332233016544413,0.96049272438756006,0.9599707698339206,0.94931821487914125,0.25,1,0.98332233016544413,0.96049272438756006,0.98332233016544413,0.96049272438755995,0,0.151,0.01299764526464626,0.32494113161615651,0.27569699974643153,0.00097473609036743795,0.00097473609036743795,0.010351040670672069,0.0099420992540202521,21,5648,1,2,0,1,15.970115833333333
259,158.9724942824507,160.52919543143855,0.0097922672473265884,0.49998704363809404,-1.2956361905958058e-05,41.562768832099842,0.43980000000000002,0.273175,0.040000000000000001,1,0,0,25283.548298375179,0.0042746914676246384,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.29909883171337603,0.94969569262760545,0.96587412514131865,0.9599707698339206,0.94945235338757317,0.25,1,0.94969569262760545,0.96587412514131865,0.94969569262760545,0.96587412514131865,0,0.18395,0.013723633065599513,0.3430908266399878,0.29909883171337603,0.0010574740607475108,0.0010574740607475108,0.010440962580543634,0.010084655598115827,22,5670,1,2,0,1,16.737626666666667
260,159.00128058805038,160.53730820872465,0.0096604732678468395,0.49998232828294692,-1.767171705308046e-05,41.51127438163595,0.43942500000000001,0.2717,0.040000000000000001,1,0,0,25288.331183077495,0.0041510234357375556,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.27175971091829093,0.95691155558305485,0.96740891035049392,0.96032443816727997,0.94974172971717197,0.25,1,0.95691155558305485,0.96740891035049392,0.95691155558305485,0.96740891035049381,0,0.19600000000000001,0.011951103954704445,0.29877759886761113,0.27175971091829093,0.00096081567221809679,0.00096081567221809657,0.01030857231819865,0.0099726047136178206,21,5691,1,2,0,1,16.085199958333334
261,159.02785178125333,160.55916951555275,0.0096292424072091827,0.49998558985439678,-1.4410145603216407e-05,41.45338264002465,0.43885000000000002,0.27079999999999999,0.040000000000000001,1,0,0,25306.954370923624,0.0040067504380500007,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.2800262974172073,0.97418244730145254,0.97331058960302497,0.96032443816727997,0.95006242412186581,0.25,1,0.97418244730145254,0.97331058960302497,0.97418244730145254,0.97331058960302497,0,0.21715000000000001,0.013726268101240911,0.34315670253102276,0.2800262974172073,0.00099004246907134145,0.0009900424690713421,0.010097798649696453,0.0098282943574286834,22,5713,1,2,0,1,16.791962625
262,159.05481473181015,160.61386981085968,0.0098019986485685766,0.49998551687546144,-1.4483124538555714e-05,41.392651346341353,0.438525,0.269675,0.040000000000000001,1,0,0,25306.054089565449,0.0039199244620884552,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.29901310752309662,0.93515650913899195,0.97155000815946246,0.95655788724969537,0.95069899551376957,0.25,1,0.93515650913899195,0.97155000815946246,0.93515650913899195,0.97155000815946257,0,0.44009999999999999,0.013420464326318268,0.33551160815795666,0.29901310752309662,0.0010571709799662194,0.0010571709799662196,0.010149676867846626,0.0098609186437722974,22,5735,1,2,0,1,16.597820208333335
263,159.08556641333072,160.59723521674206,0.0095022373021809714,0.49996668793236332,-3.3312067636681597e-05,41.337729315148934,0.43827500000000003,0.26869999999999999,0.040000000000000001,1,0,0,25311.845969790407,0.0037832372521041952,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28013939390020554,0.97090220967534457,0.97181007339016467,0.95655788724969537,0.95144360184213372,0.25,1,0.97090220967534457,0.97181007339016467,0.97090220967534457,0.97181007339016479,0,0.22547500000000001,0.012802850150121047,0.32007125375302614,0.28013939390020554,0.00099044232552162334,0.00099044232552162399,0.010143493509560057,0.0098575491719582187,21,5756,1,2,0,1,16.114777541666665
264,159.11117613485897,160.62189655468978,0.0094947473617463946,0.49995576090450938,-4.4239095490616887e-05,41.28601015334462,0.43782500000000002,0.26800000000000002,0.040000000000000001,1,0,0,25324.187603148286,0.003638902335282882,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28606192814223025,0.96898803467697425,0.9704685176220168,0.95655788724969537,0.95173397422212136,0.25,1,0.96898803467697425,0.9704685176220168,0.96898803467697425,0.9704685176220168,0,0.130075,0.011918432220199513,0.29796080550498782,0.28606192814223025,0.0010113816461433493,0.0010113816461433491,0.010150894882943488,0.0098511239095870826,21,5777,1,2,0,1,15.322184791666666
265,159.13319570243152,160.70378495794486,0.0098696519515025487,0.49998306877330134,-1.6931226698657653e-05,41.218651140325505,0.4375,0.26719999999999999,0.040000000000000001,1,0,0,25340.232668194531,0.0035711878275019458,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.29415457146862567,0.95791186025296526,0.96808871424757148,0.95655788724969537,0.95227203634247237,0.25,1,0.95791186025296526,0.96808871424757148,0.95791186025296526,0.96808871424757137,0,0.30685000000000001,0.013329482805019464,0.33323707012548659,0.29415457146862567,0.0010399934610124408,0.0010399934610124404,0.010122164903342307,0.0097991536066785474,22,5799,1,2,0,1,15.778445749999999
266,159.16566238137125,160.77698347153625,0.01012354716499201,0.4999621476327139,-3.7852367286095312e-05,41.171959520630523,0.43704999999999999,0.26634999999999998,0.040000000000000001,1,0,0,25336.344394020751,0.0034994497124606555,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28042243813985196,0.95142869027661314,0.96684180658718566,0.95655788724969537,0.95496661497936408,0.25,1,0.95142869027661314,0.96684180658718566,0.95142869027661314,0.96684180658718566,0,0.42752499999999999,0.011441581956406105,0.2860395489101526,0.28042243813985196,0.00099144303802777218,0.00099144303802777239,0.0100514398915882,0.00971815230358564,21,5820,1,2,0,1,15.3719445
267,159.18660986607659,160.79597867065513,0.010109950867931016,0.49998350212679588,-1.6497873204124325e-05,41.120895808425352,0.43657499999999999,0.26572499999999999,0.040000000000000001,1,0,0,25355.913351037998,0.0034462887194828548,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.27875641722009592,0.94195274924417227,0.96898759976699256,0.95655788724969537,0.95885047554039216,0.25,1,0.94195274924417227,0.96898759976699256,0.94195274924417227,0.96898759976699245,0,0.241725,0.011268068360853891,0.28170170902134728,0.27875641722009592,0.00098555276457798144,0.00098555276457798166,0.010059052507653774,0.0097470971453215774,21,5841,1,2,0,1,15.577869791666666
268,159.21165504452276,160.87449140369051,0.01044418738504258,0.49998627587346817,-1.3724126531833303e-05,41.063184258336591,0.43595,0.26490000000000002,0.040000000000000001,1,0,0,25365.262205415642,0.0033881493443152786,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.28077544319438902,0.88853426316863637,0.96515251628070553,0.95655788724969537,0.96282262033413279,0.25,1,0.88853426316863637,0.96515251628070553,0.88853426316863637,0.96515251628070542,0,0.19092500000000001,0.011699124776307485,0.29247811940768714,0.28077544319438902,0.00099269109936705362,0.00099269109936705384,0.010077007516653389,0.0097258491612776023,21,5862,1,2,0,1,15.766815625
269,159.2442382623681,160.7665785651931,0.0095597826297289228,0.49997982958501652,-2.0170414983478047e-05,41.006939442537686,0.43554999999999999,0.26440000000000002,0.040000000000000001,1,0,0,25367.070326878984,0.0033509786395536575,1,3,0.01,0.25,0,1,0,0,0,0,0,0,0,0.27758267749246363,0.9223488283563398,0.96563506830093138,0.95655788724969537,0.96539379229081845,0.25,1,0.9223488283563398,0.96563506830093138,0.9223488283563398,0.96563506830093138,0,0.25107499999999999,0.012612260847785781,0.31530652119464453,0.27758267749246363,0.00098140296797419725,0.00098140296797419725,0.010000936423880075,0.0096572549267467094,21,5883,1,2,0,1,15.842362124999999
