2026-09-14T14:30:19	git mv	examples/Performance/test_shared_topology_renderer.m	development/benchmark_history/examples_Performance/test_shared_topology_renderer.m
2026-09-14T14:30:19	git mv	examples/Performance/validate_determinism.m	development/benchmark_history/examples_Performance/validate_determinism.m
2026-09-14T14:30:19	git mv	examples/Performance/validate_extension_invariance.m	development/benchmark_history/examples_Performance/validate_extension_invariance.m
2026-09-14T14:30:19	git mv	examples/Performance/validate_history_logging.m	development/benchmark_history/examples_Performance/validate_history_logging.m
2026-09-14T14:30:19	git mv	examples/Performance/validate_instrumentation_invariance.m	development/benchmark_history/examples_Performance/validate_instrumentation_invariance.m
2026-09-14T14:30:19	git mv	examples/Performance/verify_repro2007_benchmark_equivalence.m	development/benchmark_history/examples_Performance/verify_repro2007_benchmark_equivalence.m
2026-09-14T14:30:19	git mv	analysis/LabandaApproach	development/experiments/LabandaApproach
2026-09-14T14:30:19	git mv	analysis/OLHOFF_CURRENT_EFFECTIVE_CONFIG_AUDIT.md	development/migration_history/olhoff_current_promotion/OLHOFF_CURRENT_EFFECTIVE_CONFIG_AUDIT.md
2026-09-14T14:30:19	git mv	analysis/OLHOFF_CURRENT_PROMOTION_REPORT.md	development/migration_history/olhoff_current_promotion/OLHOFF_CURRENT_PROMOTION_REPORT.md
2026-09-14T14:30:19	git mv	analysis/OLHOFF_IMPLEMENTATION_MAP.md	development/migration_history/olhoff_current_promotion/OLHOFF_IMPLEMENTATION_MAP.md
2026-09-14T14:30:19	git mv	analysis/OLHOFF_IMPLEMENTATION_STATUS.md	development/migration_history/olhoff_current_promotion/OLHOFF_IMPLEMENTATION_STATUS.md
2026-09-14T14:30:19	git mv	analysis/OLHOFF_SOURCE_LINEAGE_AUDIT.md	development/migration_history/olhoff_current_promotion/OLHOFF_SOURCE_LINEAGE_AUDIT.md
2026-09-14T14:30:19	git mv	analysis/OlhoffApproach	development/legacy_implementations/OlhoffApproach
2026-09-14T14:30:19	git mv	analysis/OlhoffApproachExact	development/legacy_implementations/OlhoffApproachExact
2026-09-14T14:30:19	mv	analysis/OlhoffArchive.zip	development/legacy_implementations/OlhoffArchive.zip
2026-09-14T14:30:19	git mv	analysis/OlhoffCurrent	analysis/Olhoff
2026-09-14T14:30:20	git mv	analysis/OlhoffM4Reconstruction	development/reconstruction/OlhoffM4Reconstruction
2026-09-14T14:30:20	git mv	analysis/OlhoffRegularized	development/experiments/OlhoffRegularized
2026-09-14T14:30:20	git mv	analysis/OlhoffReproduced2007	development/reconstruction/OlhoffReproduced2007
2026-09-14T14:30:20	git mv	analysis/YukselApproach	analysis/Yuksel
2026-09-14T14:30:20	git mv	analysis/iteration_count_audit	development/audits/iteration_count_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_evaluator_discontinuity_audit	development/experiments/iteration_efficiency/iteration_efficiency_evaluator_discontinuity_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_final	development/experiments/iteration_efficiency/iteration_efficiency_final
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_final_audit	development/experiments/iteration_efficiency/iteration_efficiency_final_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_final_blocker_fix	development/experiments/iteration_efficiency/iteration_efficiency_final_blocker_fix
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_methodology_audit	development/experiments/iteration_efficiency/iteration_efficiency_methodology_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_methodology_delta_audit	development/experiments/iteration_efficiency/iteration_efficiency_methodology_delta_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_methodology_final_recheck	development/experiments/iteration_efficiency/iteration_efficiency_methodology_final_recheck
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2a	development/experiments/iteration_efficiency/iteration_efficiency_phase2a
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2b_precision	development/experiments/iteration_efficiency/iteration_efficiency_phase2b_precision
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2b_recheck	development/experiments/iteration_efficiency/iteration_efficiency_phase2b_recheck
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2d_delta_audit	development/experiments/iteration_efficiency/iteration_efficiency_phase2d_delta_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2d_evaluator_amendment	development/experiments/iteration_efficiency/iteration_efficiency_phase2d_evaluator_amendment
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2f_evaluator_redesign	development/experiments/iteration_efficiency/iteration_efficiency_phase2f_evaluator_redesign
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2g_evaluator_selection_audit	development/experiments/iteration_efficiency/iteration_efficiency_phase2g_evaluator_selection_audit
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2h_c_refreeze	development/experiments/iteration_efficiency/iteration_efficiency_phase2h_c_refreeze
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_phase2i_precision_qualification	development/experiments/iteration_efficiency/iteration_efficiency_phase2i_precision_qualification
2026-09-14T14:30:20	git mv	analysis/iteration_efficiency_study_design	development/experiments/iteration_efficiency/iteration_efficiency_study_design
