outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
69,165.194942120181,191.530193770923,383.614866810223,595.543956890273,728.744372128169,0.159419237131262,2,17,1305,1,1.11036925980073,0.0543360529862713,0.1,0.0462198844701438,0.499993519683544,-6.48031645550384e-06,0.221021770922464,27321.2692227191,10.586481375,0.44632675,0.0182162083333333,10.1207396666667
70,165.226562889088,192.09320739386,383.587648751405,596.619636818927,727.255142094003,0.162604874391817,2,17,1322,1,1.09183022454715,0.0470238661320832,0.1,0.0458901219501519,0.499993757614866,-6.24238513446951e-06,0.218078107502106,27330.7586630006,10.4952861666667,0.370379416666667,0.0181258333333333,10.10556925
71,165.254005835456,192.630205786439,383.582587230781,597.654270760557,725.528167054359,0.165661339418552,2,17,1339,1,1.09218728139461,0.0468961816100822,0.1,0.0455769931949806,0.499993804851212,-6.19514878757998e-06,0.215132619462037,27339.4064514825,10.5595635833333,0.365259541666667,0.0181719583333333,10.1749349583333
72,165.279409983367,193.149415142089,383.614115848794,598.679646716274,723.550069595476,0.16862357604935,2,17,1356,1,1.10550037530302,0.0470947043627817,0.1,0.0453318246895595,0.499993693491568,-6.30650843153058e-06,0.212139122508944,27347.9443626405,10.658849625,0.377546791666667,0.0181017916666667,10.2619888333333
73,165.304080093983,193.660025166271,383.69292262798,599.724537867265,721.31521150214,0.171538083368334,2,17,1373,1,1.12887211292295,0.0462830981947808,0.1,0.0448618411901118,0.499993459126444,-6.54087355617117e-06,0.209036092222738,27357.1523506594,10.6575870416667,0.375337541666667,0.0185744583333333,10.2624621666667
74,165.329523653925,194.167528970781,383.822311724978,600.81238575554,718.800685483728,0.174427438484734,2,17,1390,1,1.1627300213805,0.0475767592844111,0.1,0.0445203449088449,0.499993135147407,-6.86485259310254e-06,0.205777897660801,27367.0818604847,10.598705,0.373787875,0.018188625,10.2055323333333
75,165.356675804569,194.674651216732,384.007067786631,601.959348168432,715.987462021068,0.177301432007581,2,17,1407,1,1.2055875433231,0.0497824257083805,0.1,0.0443813729611398,0.49999268122692,-7.31877307968976e-06,0.202314348709219,27378.0184934528,10.6918533333333,0.370296416666667,0.0182184583333333,10.3021475833333
76,165.387402118033,195.184417279031,384.262124278757,603.181399467952,712.873955365973,0.180164962865382,2,17,1424,1,1.25716988375154,0.0492960080697838,0.1,0.0441603041583832,0.499992077237029,-7.92276297073569e-06,0.19859595983947,27390.8001016744,10.63419875,0.367712833333333,0.0181385833333333,10.2471439583333
77,165.422385119227,195.70312438873,384.592038818817,604.492329233632,709.452278299174,0.183051037788379,2,17,1441,1,1.32227578911184,0.0501415456669004,0.1,0.0439188219674212,0.499991300142621,-8.69985737894652e-06,0.194554530748803,27405.8337433395,10.6758412916667,0.371577541666667,0.018294875,10.2847620833333
78,165.462601438741,196.237152889095,385.00601400445,605.916885668812,705.773836170837,0.185990980334901,2,17,1458,1,1.39996967701053,0.0493490966618902,0.1,0.0436141244319146,0.499990266676048,-9.73332395226567e-06,0.190117462712731,27423.5455399411,10.6451703333333,0.361317958333333,0.0183529583333333,10.2643065833333
