outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,moveDescent,maxAbs,rms,l2,r_rho,Neff,u_min,u_P50,u_P75,u_P90,u_P95,u_P975,u_P99,u_max,u_mean,u_RMS,nActive_1e4,nActive_epsRMS,nActive_1e3,nActive_1e2,beta,nInner,innerConv,multN,degen
125,162.419161227915,173.153346990299,0.0660894052230751,0.499996881836366,33.4892339644228,0.3593,0.1955,0.04,1,0,0.0280645341505628,0.00221114020781849,0.312702447020538,0.70161335376407,124.15004583712,4.21454196892977e-08,0.00104097024294557,0.021035098773676,0.0729846803347397,0.124977995028164,0.171766113966647,0.224786921007193,0.70161335376407,0.0228287832854191,0.0552785051954624,7936,4888,4640,130,26397.0158436268,18,1,2,1
126,162.464096145463,173.352222525965,0.0670186622080087,0.49999690470505,33.3889442003258,0.3578,0.1945,0.04,1,0,0.0262267061759645,0.00210560026870906,0.297776845694478,0.655667654399113,128.912297583147,1.38223138776216e-08,0.000731222326272281,0.0210376614656416,0.0735802860072601,0.120071160468093,0.157309223944423,0.208752417840229,0.655667654399113,0.0218600587832035,0.0526400067177265,7852,4920,4622,96,26408.2641764739,18,1,2,1
127,162.501053098517,173.528746609618,0.0678622895103061,0.49999692140616,33.2958944877487,0.3563,0.1942,0.04,1,0,0.0278457936633288,0.00201683073345205,0.285222937625877,0.696144841583219,104.91792569476,1.5295392280193e-08,0.000742536036869265,0.0215795120114796,0.0731410879843502,0.114208550650483,0.152070165186676,0.194954844982012,0.696144841583219,0.0214007861000622,0.0504207683363012,7870,4936,4688,92,26418.8075868588,18,1,2,1
128,162.535331708559,173.667847233554,0.0684928957167085,0.499997142707012,33.1976991447054,0.3549,0.1938,0.04,1,0,0.0260247068440442,0.00200696496876307,0.283827707803242,0.650617671101106,118.942725951304,3.9760055616072e-08,0.000637948780230504,0.0207331325055193,0.0732042507872374,0.116120489569145,0.15464816872355,0.205034987836794,0.650617671101106,0.0214743097156834,0.0501741242190767,7844,4844,4596,88,26431.5445317887,18,1,2,1
129,162.572074913878,173.843556273269,0.0693322107462912,0.499996877343633,33.0950305738613,0.3541,0.1932,0.04,1,0,0.0268174376192265,0.00219993608144859,0.311117944273852,0.670435940480663,134.590858373499,3.72278640730082e-08,0.000646717877510023,0.023343312602145,0.0807622668531607,0.126159654367816,0.169043080465674,0.217900928770784,0.670435940480663,0.0234571511339815,0.0549984020362148,7904,5104,4856,120,26443.9861610599,20,1,2,1
130,162.615561829739,174.016390442693,0.0701090872526153,0.499996821788243,32.9861576848929,0.3536,0.1919,0.04,1,0,0.0268635770732796,0.00230684486230345,0.326237129056024,0.67158942683199,147.482024338275,1.17156447118501e-08,0.000366350310585121,0.0243297743930721,0.0845281857206695,0.136151279826583,0.177058588138932,0.231051831243708,0.67158942683199,0.0245567857438978,0.0576711215575864,7974,5212,4932,136,26459.1351872013,21,1,2,1
131,162.660212946104,174.209711616849,0.0710038334609342,0.499997267791708,32.9004082371081,0.353,0.1911,0.04,1,0,0.0218581318617408,0.00195804733183586,0.276909709245073,0.546453296543519,160.49085255423,7.45730808568505e-09,0.000523278591208465,0.0212968964757839,0.0712518873503803,0.116121994966402,0.151805538237651,0.198090683927228,0.546453296543519,0.0210860577070202,0.0489511832958966,7854,4924,4666,78,26470.1248417306,18,1,2,1
132,162.693595345134,174.362072363879,0.0717205676965445,0.499997095987295,32.8134585429904,0.3515,0.19,0.04,1,0,0.0253011122233556,0.0019527709902208,0.276163521857899,0.632527805583889,119.138848758245,5.4761517522906e-10,0.000258644217197274,0.0212649388547492,0.0717810242965712,0.11453802147024,0.153025189320666,0.198663814825225,0.632527805583889,0.020965747352747,0.0488192747555199,7710,4908,4642,72,26481.3137845426,18,1,2,1
133,162.72750711649,174.511463742606,0.0724152716091247,0.499997173712028,32.7271290588579,0.3506,0.1896,0.04,1,0,0.0256666948224394,0.00196954763209106,0.278536097304299,0.641667370560986,117.766855389674,1.10938621916531e-08,0.000221790687787232,0.0211368779884396,0.0713133726619519,0.116342121469012,0.15264585971121,0.196397222563577,0.641667370560986,0.0210018888826878,0.0492386908022766,7700,4914,4646,74,26492.5768672316,18,1,2,1
134,162.760984431302,174.665626065174,0.0731418630543858,0.499997109421029,32.6394799171009,0.35,0.1885,0.04,1,0,0.0234329524320316,0.00199515488819945,0.282157510192663,0.585823810800791,144.987047799078,1.96336067033882e-08,0.000398807363803069,0.0201288357966514,0.072618904654484,0.118857071756316,0.152881049153207,0.207190854735473,0.585823810800791,0.0212829470771053,0.0498788722049862,7750,4828,4570,82,26503.7795768079,18,1,2,1
135,162.792617190187,174.84017059908,0.0740055268895758,0.499997282088209,32.5567860249665,0.3494,0.1883,0.04,1,0,0.0222734359197188,0.00195527899152506,0.276518206803793,0.556835897992971,154.124978854062,1.04062095862185e-08,0.000335646010118301,0.0210773421509668,0.072542346142719,0.115844470074933,0.152179423624195,0.197357254058457,0.556835897992971,0.0210513807137065,0.0488819747881266,7676,4892,4630,78,26513.3250733685,18,1,2,1
136,162.821516357645,175.002374347909,0.0748111076641012,0.499997266950185,32.4743392073863,0.3486,0.1876,0.04,1,0,0.0230016152670062,0.00194680819617997,0.275320255437681,0.575040381675156,143.271450443682,8.40780234175007e-09,0.000181624253176595,0.0212187309283423,0.0721838102657591,0.115846585929707,0.153683521764774,0.198580358248135,0.575040381675156,0.0210057576300013,0.0486702049044993,7670,4888,4622,84,26522.824977479,18,1,2,1
137,162.849707047763,175.165646798791,0.0756276444968714,0.499997327323349,32.3956866966321,0.3479,0.1875,0.04,1,0,0.0211971472205113,0.00192870992007481,0.272760772685332,0.529928680512784,165.580424574046,3.99486150025276e-10,0.000263098191450231,0.0213874240946364,0.0707786771193713,0.113350060077434,0.153489254837502,0.199018627924156,0.529928680512784,0.0209086739250274,0.0482177480018701,7670,4930,4648,86,26531.6878738145,18,1,2,1
138,162.876605740044,175.317278716221,0.0763809690142551,0.499999102145344,32.3587906620971,0.3476,0.1879,0.02,2,1,0.00569502190696479,0.000647092985455431,0.0915127676147566,0.284751095348239,258.209717034258,6.40677091819885e-08,0.00576021575662167,0.0133810257211209,0.0521168016730727,0.0843883093701739,0.104652017733327,0.12265325948384,0.284751095348239,0.0161957499228287,0.0323546492727716,11858,2352,2070,0,26534.3003974684,17,1,2,1
139,162.882615630062,175.403921349379,0.0768731866865097,0.499999149662958,32.3283256233213,0.3476,0.1882,0.02,2,0,0.00666917320800575,0.000662277952707785,0.0936602462780037,0.333458660400287,197.227103742261,5.86736180589078e-08,0.00223593459538265,0.0144435399849837,0.0532196041318857,0.0864549344825422,0.108734253792535,0.126568223250671,0.333458660400287,0.0154487759240872,0.0331138976353893,6916,2408,2130,0,26535.6580732912,18,1,2,1
