k,max_abs_density_error,mean_abs_density_error,rms_density_error,max_relative_density_error,n_changed,n_single_equal_single_0p1,n_cross_rho_eff_0p1
2829,2.97041665708875e-08,3.19436297960236e-09,7.27576083148378e-09,5.52250113521295e-08,771,8,8
2830,2.9723208450072e-08,3.10326119997505e-09,7.17418222036276e-09,5.5670867229136e-08,766,0,0
2831,2.97041665708875e-08,3.20888940727504e-09,7.30447811021123e-09,5.52250113521295e-08,771,8,8
2832,2.9723208450072e-08,3.09242618941972e-09,7.15798183686344e-09,5.5670867229136e-08,766,0,0
2833,2.97041665708875e-08,3.19471005986649e-09,7.29697822234755e-09,5.52250113521295e-08,771,8,8
2834,2.9723208450072e-08,3.11436779681656e-09,7.21200093227343e-09,5.5670867229136e-08,766,0,0
2835,2.97041665708875e-08,3.19200713175184e-09,7.28266384509191e-09,5.52250113521295e-08,771,8,8
2836,2.9723208450072e-08,3.11466600228202e-09,7.22632971304554e-09,5.85712856822951e-08,766,0,0
2837,2.97041665708875e-08,3.22119538649441e-09,7.35755646649424e-09,5.52250113521295e-08,771,8,8
2838,2.9723208450072e-08,3.11635633490291e-09,7.21779654290747e-09,5.5670867229136e-08,766,0,0
2839,2.97041665708875e-08,3.21807695734541e-09,7.33190906572074e-09,5.52250113521295e-08,771,8,8
2840,2.9723208450072e-08,3.09166958221186e-09,7.17129610343096e-09,5.5670867229136e-08,766,0,0
2841,2.97041665708875e-08,3.21859765284822e-09,7.33613602741829e-09,5.52250113521295e-08,771,8,8
2842,2.9723208450072e-08,3.10003887531612e-09,7.18355990399392e-09,5.5670867229136e-08,766,0,0
2843,2.97041665708875e-08,3.18501605796623e-09,7.26511506182686e-09,5.52250113521295e-08,771,8,8
2844,2.9723208450072e-08,3.09556726180207e-09,7.18142606226486e-09,5.5670867229136e-08,766,0,0
2845,2.97041665708875e-08,3.19627806908639e-09,7.30086725813582e-09,5.52250113521295e-08,771,8,8
2846,2.9723208450072e-08,3.11876724695963e-09,7.23013380261164e-09,5.5670867229136e-08,766,0,0
2847,2.97041665708875e-08,3.19095327553212e-09,7.27538248367922e-09,5.52250113521295e-08,771,8,8
2848,2.9723208450072e-08,3.08950899179176e-09,7.15534406242028e-09,5.5670867229136e-08,766,0,0
2849,2.97041665708875e-08,3.18672552823382e-09,7.2668168610374e-09,5.52250113521295e-08,771,8,8
2850,2.9723208450072e-08,3.09603611883392e-09,7.16439157364271e-09,5.5670867229136e-08,766,0,0
2851,2.97041665708875e-08,3.19815966502422e-09,7.29082574187423e-09,5.52250113521295e-08,771,8,8
2852,2.9723208450072e-08,3.08780265101501e-09,7.15826899333223e-09,5.5670867229136e-08,766,0,0
2853,2.97041665708875e-08,3.16769283181513e-09,7.22650383886792e-09,5.52250113521295e-08,771,8,8
2854,2.9723208450072e-08,3.09767694418717e-09,7.15585359109923e-09,5.5670867229136e-08,766,0,0
2855,2.97041665708875e-08,3.17840781861875e-09,7.24727966342204e-09,5.52250113521295e-08,771,8,8
2856,2.9723208450072e-08,3.11375991457377e-09,7.19003293365346e-09,5.5670867229136e-08,766,0,0
2857,2.97041665708875e-08,3.19285082557776e-09,7.27530063992637e-09,5.52250113521295e-08,771,8,8
2858,2.9723208450072e-08,3.10963350927262e-09,7.18866566157959e-09,5.5670867229136e-08,766,0,0
2859,2.97041665708875e-08,3.20520241530626e-09,7.2977025250837e-09,5.52250113521295e-08,771,8,8
2860,2.9723208450072e-08,3.14696687135641e-09,7.26267723479183e-09,5.5670867229136e-08,766,0,0
2861,2.97041665708875e-08,3.20872273651129e-09,7.3077934594314e-09,5.52250113521295e-08,771,8,8
2862,2.9723208450072e-08,3.10916407733843e-09,7.18214585907949e-09,5.5670867229136e-08,766,0,0
2863,2.97041665708875e-08,3.21327570717777e-09,7.31480200237646e-09,5.52250113521295e-08,771,8,8
2864,2.9723208450072e-08,3.07006323769071e-09,7.10551396056746e-09,5.5670867229136e-08,766,0,0
2865,2.97041665708875e-08,3.19147146118087e-09,7.27317701699857e-09,5.52250113521295e-08,771,8,8
2866,2.9723208450072e-08,3.07371187105194e-09,7.11182812338368e-09,5.5670867229136e-08,766,0,0
2867,2.97041665708875e-08,3.17608205500984e-09,7.26121569884739e-09,5.52250113521295e-08,771,8,8
2868,2.9723208450072e-08,3.0805018551919e-09,7.14304887649304e-09,5.5670867229136e-08,766,0,0
2869,2.97041665708875e-08,3.18565924735027e-09,7.27890818082807e-09,5.52250113521295e-08,771,8,8
2870,2.9723208450072e-08,3.10933031423648e-09,7.18414891488041e-09,5.5670867229136e-08,766,0,0
2871,2.97041665708875e-08,3.20149431159202e-09,7.30843456124512e-09,5.52250113521295e-08,771,8,8
2872,2.9723208450072e-08,3.12299572166291e-09,7.21569245215234e-09,5.5670867229136e-08,766,0,0
2873,2.97041665708875e-08,3.18683133490079e-09,7.27669334193076e-09,5.52250113521295e-08,771,8,8
2874,2.9723208450072e-08,3.09212873404673e-09,7.16385331798621e-09,5.5670867229136e-08,766,0,0
2875,2.97041665708875e-08,3.16840975529827e-09,7.23330355891819e-09,5.52250113521295e-08,771,8,8
2876,2.9723208450072e-08,3.11059298514228e-09,7.19131732253264e-09,5.5670867229136e-08,766,0,0
2877,2.97041665708875e-08,3.17569182774419e-09,7.24751498958645e-09,5.52250113521295e-08,771,8,8
2878,2.9723208450072e-08,3.07379659642072e-09,7.11199435815351e-09,5.5670867229136e-08,766,0,0
2879,2.97041665708875e-08,3.18389405877242e-09,7.27499456560438e-09,5.52250113521295e-08,771,8,8
2880,2.9723208450072e-08,3.08033363340955e-09,7.12925230723658e-09,5.5670867229136e-08,766,0,0
2881,2.97041665708875e-08,3.17666287527315e-09,7.25818278765111e-09,5.52250113521295e-08,771,8,8
2882,2.9723208450072e-08,3.07832271305468e-09,7.13308394278535e-09,5.5670867229136e-08,766,0,0
2883,2.97041665708875e-08,3.18169666085558e-09,7.2614372913003e-09,5.52250113521295e-08,771,8,8
2884,2.9723208450072e-08,3.09378169554801e-09,7.16611741437547e-09,5.5670867229136e-08,766,0,0
2885,2.97041665708875e-08,3.18516342123813e-09,7.29659324860349e-09,5.52250113521295e-08,771,8,8
2886,2.9723208450072e-08,3.076616087548e-09,7.14296312670984e-09,5.5670867229136e-08,766,0,0
2887,2.97041665708875e-08,3.20400767982268e-09,7.33192449034306e-09,5.52250113521295e-08,771,8,8
2888,2.9723208450072e-08,3.10150794426672e-09,7.19698016140108e-09,5.5670867229136e-08,766,0,0
2889,2.97041665708875e-08,3.20014190334858e-09,7.32200034525859e-09,5.52250113521295e-08,771,8,8
2890,2.9723208450072e-08,3.08080366613291e-09,7.15370832824475e-09,5.5670867229136e-08,766,0,0
2891,2.97041665708875e-08,3.1796248506914e-09,7.27260807434214e-09,5.52250113521295e-08,771,8,8
2892,2.9723208450072e-08,3.09398695930464e-09,7.17402342319436e-09,5.5670867229136e-08,766,0,0
2893,2.97041665708875e-08,3.18110832718905e-09,7.26969207510972e-09,5.52250113521295e-08,771,8,8
2894,2.9723208450072e-08,3.11433033843863e-09,7.20988319672929e-09,5.5670867229136e-08,766,0,0
2895,2.97041665708875e-08,3.19543893998427e-09,7.2951683491205e-09,5.52250113521295e-08,771,8,8
2896,2.9723208450072e-08,3.10577564801309e-09,7.20704428780026e-09,5.5670867229136e-08,766,0,0
2897,2.97041665708875e-08,3.22381344994026e-09,7.374328645764e-09,5.52250113521295e-08,771,8,8
2898,2.9723208450072e-08,3.11250097088851e-09,7.20523069992164e-09,5.5670867229136e-08,766,0,0
2899,2.97041665708875e-08,3.21956441618692e-09,7.34384060698651e-09,5.52250113521295e-08,771,8,8
2900,2.9723208450072e-08,3.12022812669857e-09,7.22004640161949e-09,5.5670867229136e-08,766,0,0
2901,2.97041665708875e-08,3.19740556560798e-09,7.31543030336107e-09,5.52250113521295e-08,771,8,8
2902,2.9723208450072e-08,3.12964614481159e-09,7.24959626493638e-09,5.5670867229136e-08,766,0,0
2903,2.97041665708875e-08,3.23001823648316e-09,7.39231273186864e-09,5.52250113521295e-08,771,8,8
2904,2.9723208450072e-08,3.1355259271798e-09,7.26196859046696e-09,5.5670867229136e-08,766,0,0
2905,2.97041665708875e-08,3.21733557291373e-09,7.35791685955382e-09,5.52250113521295e-08,771,8,8
2906,2.9723208450072e-08,3.12290703660597e-09,7.22997859907668e-09,5.5670867229136e-08,766,0,0
2907,2.97041665708875e-08,3.20490217926678e-09,7.34623345228332e-09,5.52250113521295e-08,771,8,8
2908,2.9723208450072e-08,3.14871384881399e-09,7.29319371949336e-09,5.5670867229136e-08,766,0,0
2909,2.97041665708875e-08,3.21165909203117e-09,7.3521248068162e-09,5.52250113521295e-08,771,8,8
2910,2.9723208450072e-08,3.12253071392825e-09,7.22998007490923e-09,5.5670867229136e-08,766,0,0
2911,2.9764020137435e-08,3.21158064183878e-09,7.34944921829899e-09,5.52250113521295e-08,771,8,8
2912,2.9723208450072e-08,3.092253982577e-09,7.17299524093012e-09,5.5670867229136e-08,766,0,0
2913,2.97041665708875e-08,3.18718722982233e-09,7.28778794053816e-09,5.52250113521295e-08,771,8,8
2914,2.9723208450072e-08,3.0929363971601e-09,7.16062014421112e-09,5.5670867229136e-08,766,0,0
2915,2.97041665708875e-08,3.20195496977674e-09,7.31782424522349e-09,5.52250113521295e-08,771,8,8
2916,2.9723208450072e-08,3.11249368271548e-09,7.20976742046397e-09,5.5670867229136e-08,766,0,0
2917,2.97041665708875e-08,3.20351645275987e-09,7.33850499917986e-09,5.52250113521295e-08,771,8,8
2918,2.9723208450072e-08,3.10811164788717e-09,7.21829455021203e-09,5.5670867229136e-08,766,0,0
2919,2.97041665708875e-08,3.19818109594976e-09,7.32737680998508e-09,5.52250113521295e-08,771,8,8
2920,2.9723208450072e-08,3.09526981909505e-09,7.19209651339666e-09,5.5670867229136e-08,766,0,0
2921,2.97041665708875e-08,3.19136646760981e-09,7.30706046096925e-09,5.52250113521295e-08,771,8,8
2922,2.9723208450072e-08,3.09519475262178e-09,7.19157919592575e-09,5.5670867229136e-08,766,0,0
2923,2.97041665708875e-08,3.17174078527519e-09,7.26401623915625e-09,5.52250113521295e-08,771,8,8
2924,2.9723208450072e-08,3.06891343154403e-09,7.12154602223424e-09,5.5670867229136e-08,766,0,0
2925,2.97041665708875e-08,3.15670911746303e-09,7.24622692430241e-09,5.52250113521295e-08,771,8,8
2926,2.9723208450072e-08,3.04570421627485e-09,7.08502410508112e-09,5.5670867229136e-08,766,0,0
2927,2.97041665708875e-08,3.16589439705218e-09,7.26188952423525e-09,5.52250113521295e-08,771,8,8
2928,2.9723208450072e-08,3.07711733749747e-09,7.14260498183475e-09,5.5670867229136e-08,766,0,0
2929,2.97041665708875e-08,3.18190447048832e-09,7.27222783693204e-09,5.52250113521295e-08,771,8,8
2930,2.9723208450072e-08,3.07674213807503e-09,7.12765270921259e-09,5.5670867229136e-08,766,0,0
2931,2.97041665708875e-08,3.1659733924185e-09,7.23385995439155e-09,5.52250113521295e-08,771,8,8
2932,2.9723208450072e-08,3.0824243352752e-09,7.15706175544515e-09,5.58992060307009e-08,766,0,0
2933,2.97041665708875e-08,3.18210313789493e-09,7.29141222011904e-09,5.52250113521295e-08,771,8,8
2934,2.9723208450072e-08,3.06457624664798e-09,7.11271386193092e-09,5.5670867229136e-08,766,0,0
2935,2.97041665708875e-08,3.17745529555127e-09,7.26290764171274e-09,5.52250113521295e-08,771,8,8
2936,2.9723208450072e-08,3.06155342140489e-09,7.11966709375194e-09,5.5670867229136e-08,766,0,0
2937,2.97041665708875e-08,3.18416651448372e-09,7.30287453617316e-09,5.52250113521295e-08,771,8,8
2938,2.9723208450072e-08,3.06990734908039e-09,7.14702108544945e-09,5.5670867229136e-08,766,0,0
2939,2.97041665708875e-08,3.18569203247163e-09,7.29290917230311e-09,5.52250113521295e-08,771,8,8
2940,2.9723208450072e-08,3.05331088920181e-09,7.09735274458295e-09,5.5670867229136e-08,766,0,0
2941,2.97041665708875e-08,3.15869673571452e-09,7.23542308844018e-09,5.52250113521295e-08,771,8,8
2942,2.9723208450072e-08,3.07782508953824e-09,7.13887781406822e-09,5.5670867229136e-08,766,0,0
2943,2.97041665708875e-08,3.2062230586863e-09,7.32651357692994e-09,5.52250113521295e-08,771,8,8
2944,2.9723208450072e-08,3.09553588353091e-09,7.17784384911325e-09,5.5670867229136e-08,766,0,0
2945,2.97041665708875e-08,3.19895504248937e-09,7.30907540048957e-09,5.52250113521295e-08,771,8,8
2946,2.9723208450072e-08,3.09561889712818e-09,7.17232807680486e-09,5.5670867229136e-08,766,0,0
2947,2.97041665708875e-08,3.22433668531314e-09,7.36016903097125e-09,5.52250113521295e-08,771,8,8
2948,2.9723208450072e-08,3.10029983897116e-09,7.18477657722293e-09,5.5670867229136e-08,766,0,0
2949,2.97041665708875e-08,3.16636158380093e-09,7.2461079711885e-09,5.52250113521295e-08,771,8,8
2950,2.9723208450072e-08,3.10791091464475e-09,7.19956512044494e-09,5.5670867229136e-08,766,0,0
2951,2.97041665708875e-08,3.18600962651899e-09,7.29047651560522e-09,5.52250113521295e-08,771,8,8
2952,2.9723208450072e-08,3.08284928279179e-09,7.1478170089097e-09,5.5670867229136e-08,766,0,0
2953,2.97041665708875e-08,3.21755477141736e-09,7.34829791014865e-09,5.52250113521295e-08,771,8,8
2954,2.9723208450072e-08,3.11418489058079e-09,7.22271024935025e-09,5.5670867229136e-08,766,0,0
2955,2.97041665708875e-08,3.21182730751348e-09,7.33549419002508e-09,5.52250113521295e-08,771,8,8
2956,2.9723208450072e-08,3.09505289906054e-09,7.16481917173142e-09,5.5670867229136e-08,766,0,0
2957,2.97041665708875e-08,3.18792697240506e-09,7.28607969345395e-09,5.52250113521295e-08,771,8,8
2958,2.9723208450072e-08,3.12708137148779e-09,7.22502508128482e-09,5.5670867229136e-08,766,0,0
2959,2.97041665708875e-08,3.22135105748541e-09,7.33552018154314e-09,5.52250113521295e-08,771,8,8
2960,2.9723208450072e-08,3.12436353345687e-09,7.2354893109642e-09,5.5670867229136e-08,766,0,0
2961,2.97041665708875e-08,3.20969375831641e-09,7.33874469440478e-09,5.52250113521295e-08,771,8,8
2962,2.9723208450072e-08,3.08961987169631e-09,7.16069301318907e-09,5.5670867229136e-08,766,0,0
2963,2.97041665708875e-08,3.1910380817517e-09,7.2797878394016e-09,5.52250113521295e-08,771,8,8
2964,2.9723208450072e-08,3.08524372489744e-09,7.14481547812386e-09,5.5670867229136e-08,766,0,0
2965,2.97041665708875e-08,3.20228452039399e-09,7.30730019820485e-09,5.52250113521295e-08,771,8,8
2966,2.9723208450072e-08,3.07332865895231e-09,7.12694460454454e-09,5.5670867229136e-08,766,0,0
2967,2.97041665708875e-08,3.16728081660634e-09,7.2407137732778e-09,5.52250113521295e-08,771,8,8
2968,2.9723208450072e-08,3.05826077314334e-09,7.09364310445738e-09,5.5670867229136e-08,766,0,0
2969,2.97041665708875e-08,3.16528794498838e-09,7.21748877660805e-09,5.52250113521295e-08,771,8,8
2970,2.9723208450072e-08,3.06619893689031e-09,7.10794430782119e-09,5.5670867229136e-08,766,0,0
2971,2.97041665708875e-08,3.18175749103114e-09,7.24995279301711e-09,5.52250113521295e-08,771,8,8
2972,2.9723208450072e-08,3.05427845783808e-09,7.0960946216151e-09,5.5670867229136e-08,766,0,0
2973,2.97041665708875e-08,3.16442955802676e-09,7.23181377445071e-09,5.52250113521295e-08,771,8,8
2974,2.9723208450072e-08,3.07447917534101e-09,7.12624824446986e-09,5.5670867229136e-08,766,0,0
2975,2.97041665708875e-08,3.18969093951793e-09,7.29085517143806e-09,5.52250113521295e-08,771,8,8
2976,2.9723208450072e-08,3.07531914065138e-09,7.14215690496093e-09,5.5670867229136e-08,765,0,0
2977,2.97041665708875e-08,3.18950554958786e-09,7.28613146792022e-09,5.52250113521295e-08,771,8,8
2978,2.9723208450072e-08,3.08686732029348e-09,7.16213539619484e-09,5.5670867229136e-08,766,0,0
2979,2.97041665708875e-08,3.20458818723003e-09,7.30593935552702e-09,5.52250113521295e-08,771,8,8
2980,2.9723208450072e-08,3.11357429373932e-09,7.21414080954336e-09,5.5670867229136e-08,766,0,0
2981,2.97041665708875e-08,3.19804493838542e-09,7.31073500720986e-09,5.52250113521295e-08,771,8,8
2982,2.9723208450072e-08,3.1138890007931e-09,7.2126469109273e-09,5.5670867229136e-08,766,0,0
2983,2.97041665708875e-08,3.19742482416054e-09,7.29218522368147e-09,5.52250113521295e-08,771,8,8
2984,2.9723208450072e-08,3.10463716931406e-09,7.1816301637e-09,5.5670867229136e-08,766,0,0
2985,2.97041665708875e-08,3.19044465375158e-09,7.27279444081931e-09,5.52250113521295e-08,771,8,8
2986,2.9723208450072e-08,3.10120965432234e-09,7.17631524201772e-09,5.5670867229136e-08,766,0,0
2987,2.97041665708875e-08,3.16391286418693e-09,7.23472028969321e-09,5.52250113521295e-08,771,8,8
2988,2.9723208450072e-08,3.09034348321833e-09,7.17404666024319e-09,5.5670867229136e-08,766,0,0
2989,2.97041665708875e-08,3.20200797651695e-09,7.32597167400906e-09,5.52250113521295e-08,771,8,8
2990,2.9723208450072e-08,3.10573544576491e-09,7.21446040182242e-09,5.5670867229136e-08,766,0,0
2991,2.97041665708875e-08,3.20172546424473e-09,7.31990308644344e-09,5.52250113521295e-08,771,8,8
2992,2.9723208450072e-08,3.11001714751076e-09,7.20684686900389e-09,5.5670867229136e-08,766,0,0
2993,2.97041665708875e-08,3.21911395626873e-09,7.35887594581255e-09,5.52250113521295e-08,771,8,8
2994,2.9723208450072e-08,3.07955465575285e-09,7.14918935929014e-09,5.5670867229136e-08,766,0,0
2995,2.97041665708875e-08,3.17637224010253e-09,7.25665741183606e-09,5.52250113521295e-08,771,8,8
2996,2.9723208450072e-08,3.07981047807413e-09,7.13154709013323e-09,5.5670867229136e-08,766,0,0
2997,2.97041665708875e-08,3.16283360499755e-09,7.23441106407146e-09,5.52250113521295e-08,771,8,8
2998,2.9723208450072e-08,3.09783887807277e-09,7.17474833489609e-09,5.5670867229136e-08,766,0,0
2999,2.97041665708875e-08,3.20001965744433e-09,7.31103719703195e-09,5.52250113521295e-08,771,8,8
3000,2.9723208450072e-08,3.10824725216243e-09,7.21118889536222e-09,5.5670867229136e-08,766,0,0
3001,2.97041665708875e-08,3.1808126278475e-09,7.27501161384414e-09,5.52250113521295e-08,771,8,8
3002,2.9723208450072e-08,3.05829156103178e-09,7.09547058515144e-09,5.5670867229136e-08,766,0,0
3003,2.97041665708875e-08,3.17165097435071e-09,7.26526849915879e-09,5.52250113521295e-08,771,8,8
3004,2.9723208450072e-08,3.07149142741579e-09,7.13835790861778e-09,5.60316536523434e-08,766,0,0
3005,2.97041665708875e-08,3.16831635111208e-09,7.26498247932523e-09,5.72872966983305e-08,770,8,8
3006,2.9723208450072e-08,3.06825997782866e-09,7.13912405758843e-09,5.60316536523434e-08,766,0,0
3007,2.97041665708875e-08,3.18447175088583e-09,7.28545056459989e-09,5.72872966983305e-08,771,8,8
3008,2.9723208450072e-08,3.08591399112545e-09,7.16895357798076e-09,5.60316536523434e-08,766,0,0
3009,2.97041665708875e-08,3.1755196143699e-09,7.25601582829399e-09,5.52250113521295e-08,771,8,8
3010,2.9723208450072e-08,3.07774456081114e-09,7.13358845170415e-09,5.5670867229136e-08,766,0,0
3011,2.97041665708875e-08,3.17714788229219e-09,7.25636180557942e-09,5.52250113521295e-08,771,8,8
3012,2.9723208450072e-08,3.06720367316026e-09,7.1213444118778e-09,5.5670867229136e-08,766,0,0
3013,2.97041665708875e-08,3.17451459781976e-09,7.26970543680696e-09,5.52250113521295e-08,771,8,8
3014,2.9723208450072e-08,3.06383723367383e-09,7.12814734765394e-09,5.5670867229136e-08,766,0,0
3015,2.97041665708875e-08,3.16939630182668e-09,7.27177935818654e-09,5.52250113521295e-08,771,8,8
3016,2.9723208450072e-08,3.08694555150733e-09,7.1903533369627e-09,5.5670867229136e-08,766,0,0
3017,2.97041665708875e-08,3.18717286734928e-09,7.32537895523284e-09,5.52250113521295e-08,771,8,8
3018,2.9723208450072e-08,3.13755468220527e-09,7.30251367614479e-09,5.78700602818481e-08,766,0,0
3019,2.97041665708875e-08,3.1746005303942e-09,7.29613886449783e-09,5.52250113521295e-08,771,8,8
3020,2.9723208450072e-08,3.0860011760942e-09,7.16681725877658e-09,5.5670867229136e-08,766,0,0
3021,2.97041665708875e-08,3.18058318912851e-09,7.29828303339975e-09,5.52250113521295e-08,771,8,8
3022,2.98019326994137e-08,3.08561073157552e-09,7.17637343350009e-09,5.63872776362773e-08,766,0,0
3023,2.97041665708875e-08,3.1756179507352e-09,7.29512198849963e-09,5.52250113521295e-08,771,8,8
3024,2.98019326994137e-08,3.09026258354802e-09,7.18011807125578e-09,5.63872776362773e-08,766,0,0
3025,2.97041665708875e-08,3.16444398577687e-09,7.25501864317741e-09,5.52250113521295e-08,771,8,8
3026,2.9723208450072e-08,3.07645959566199e-09,7.14337356421173e-09,5.5670867229136e-08,766,0,0
3027,2.97041665708875e-08,3.16984101496891e-09,7.26579933514743e-09,5.52250113521295e-08,771,8,8
3028,2.9723208450072e-08,3.08793721319731e-09,7.15078939791785e-09,5.5670867229136e-08,766,0,0
3029,2.97041665708875e-08,3.21166561813919e-09,7.32438708782949e-09,5.52250113521295e-08,771,8,8
3030,2.9723208450072e-08,3.10320680336859e-09,7.17912182527605e-09,5.5670867229136e-08,766,0,0
3031,2.97041665708875e-08,3.20160619196333e-09,7.29556505759755e-09,5.52250113521295e-08,771,8,8
3032,2.9723208450072e-08,3.10485161011814e-09,7.1797818064797e-09,5.5670867229136e-08,766,0,0
3033,2.97041665708875e-08,3.20505652934867e-09,7.29758783500419e-09,5.52250113521295e-08,771,8,8
3034,2.9723208450072e-08,3.11156536258072e-09,7.19105627681243e-09,5.5670867229136e-08,766,0,0
3035,2.97041665708875e-08,3.19350941906684e-09,7.27700830560011e-09,5.52250113521295e-08,771,8,8
3036,2.9723208450072e-08,3.09324798003825e-09,7.14905234177156e-09,5.5670867229136e-08,766,0,0
