mesh,k,representation,evaluator,batch_schedule,final_requested,escalation,mode,lambda,omega,residual,eigenpair_valid,diagnostic_finite,voidKE,voidSE,densityParticipation,IPR,pass_KE,pass_SE,pass_P,valid_structural,selected
96x12,1544,single,E1,3,3,0,3,78882.539949084545,280.86035667050726,7.0168390027649559e-12,1,1,0.0079998470583129352,0.0046539018308170664,0.93497562636489617,0.0078433031042370455,1,1,1,1,0
96x12,1544,double,E2,3,3,0,1,26585.647035536222,163.05105652996002,1.6816630585707573e-11,1,1,0.0030132608711525813,7.3589596436103295e-05,0.91551290095721827,0.002531394283062077,1,1,1,1,1
96x12,1544,double,E2,3,3,0,2,26807.409721990443,163.72968491385564,1.7340228247673955e-11,1,1,0.0019323967937541239,0.00033948866965923685,0.9032457717250002,0.0024107751454127278,1,1,1,1,0
96x12,1544,double,E2,3,3,0,3,78853.545930368753,280.80873549512086,6.5432402146884945e-12,1,1,0.0051160926058581658,0.0014019680109822778,0.93757407098600543,0.0078892596431511842,1,1,1,1,0
96x12,1544,single,E2,3,3,0,1,26585.647041407214,163.05105654796358,1.824141587968856e-11,1,1,0.0030132608995437969,7.3589601374885399e-05,0.91551290491884973,0.0025313943432572301,1,1,1,1,1
96x12,1544,single,E2,3,3,0,2,26807.409762094823,163.72968503632694,1.8150696008155743e-11,1,1,0.0019323968938014296,0.00033948867591583544,0.90324576876611651,0.002410775141526805,1,1,1,1,0
96x12,1544,single,E2,3,3,0,3,78853.54612724988,280.80873584568178,7.2108087792711456e-12,1,1,0.0051160929181798265,0.0014019679955376231,0.93757407093176837,0.0078892596411886586,1,1,1,1,0
96x12,1544,double,E3,3,3,0,1,26585.646933162101,163.05105621602732,1.647037201175994e-11,1,1,0.0030132597412626748,7.3585220482166373e-05,0.91551292128659845,0.0025313946514883066,1,1,1,1,1
96x12,1544,double,E3,3,3,0,2,26807.399246648973,163.72965292410831,1.8328189795358995e-11,1,1,0.0019323967102532914,0.00033909843967723307,0.90324575344038616,0.0024107751425694332,1,1,1,1,0
96x12,1544,double,E3,3,3,0,3,78853.277840565017,280.80825814168111,7.3661229432918631e-12,1,1,0.0051160944142171639,0.0013985819331077275,0.93757406180386205,0.0078892591644492711,1,1,1,1,0
96x12,1544,single,E3,3,3,0,1,26585.646939026337,163.05105623401013,1.7521703039083947e-11,1,1,0.0030132597697917294,7.3585225409990838e-05,0.91551292524203287,0.0025313947115783819,1,1,1,1,1
96x12,1544,single,E3,3,3,0,2,26807.399286761323,163.729653046604,1.7985971419335969e-11,1,1,0.0019323968101600056,0.00033909844594589634,0.9032457504876984,0.0024107751386943182,1,1,1,1,0
96x12,1544,single,E3,3,3,0,3,78853.27803741215,280.80825849218206,8.0244402239329049e-12,1,1,0.005116094726541039,0.0013985819176743043,0.93757406174962099,0.0078892591624868426,1,1,1,1,0
96x12,1545,double,E1,3,3,0,1,26477.792020182656,162.71998039633195,1.8782386781873665e-11,1,1,0.0099414125861778391,0.00012354388734422327,0.91230832726403699,0.0025233393126010192,1,1,1,1,1
96x12,1545,double,E1,3,3,0,2,26662.788681803318,163.28744189864486,1.7746851524498746e-11,1,1,0.007560880759233491,0.00084217697255104429,0.89858516146477185,0.0023919285858385172,1,1,1,1,0
96x12,1545,double,E1,3,3,0,3,79021.663464633719,281.10792138364531,8.3021388067378935e-12,1,1,0.014175230909765781,0.0046601168906650614,0.9356514816058582,0.0078597866864238124,1,1,1,1,0
96x12,1545,single,E1,3,3,0,1,26477.79202196082,162.71998040179582,1.8254603609079441e-11,1,1,0.0062049449443109788,0.00011565865307527348,0.91230833112277032,0.0025233394304495071,1,1,1,1,1
96x12,1545,single,E1,3,3,0,2,26662.788760944441,163.28744214098168,1.8399449182867792e-11,1,1,0.0067548880009050518,0.00075319655309215186,0.89858515875910161,0.0023919286440075415,1,1,1,1,0
96x12,1545,single,E1,3,3,0,3,79021.663724853832,281.10792184649267,6.6179612433681535e-12,1,1,0.0045550479809669175,0.004250186773436547,0.93565148177727941,0.0078597866871348877,1,1,1,1,0
96x12,1545,double,E2,3,3,0,1,26590.737893587779,163.06666702176682,1.6507510862232608e-11,1,1,0.0056804792598164171,7.1547488178832887e-05,0.91574952327166037,0.002535371571644639,1,1,1,1,1
96x12,1545,double,E2,3,3,0,2,26781.874329962382,163.65168599792176,1.7251507776653305e-11,1,1,0.0027179425867174226,0.00044528170270076705,0.90308442393395283,0.0024110491267042402,1,1,1,1,0
96x12,1545,double,E2,3,3,0,3,78963.173654532628,281.0038676860741,5.8966942507026972e-12,1,1,0.011703505182433143,0.0014323101647790149,0.93790963217426093,0.0079003054979554371,1,1,1,1,0
96x12,1545,single,E2,3,3,0,1,26590.73789881292,163.06666703778833,1.6696518266497871e-11,1,1,0.0019227298065498202,6.4278899703692905e-05,0.91574952767102547,0.00253537165743958,1,1,1,1,1
96x12,1545,single,E2,3,3,0,2,26781.874410376891,163.65168624360976,1.6572805823305699e-11,1,1,0.001912164221542903,0.00035648360483588146,0.90308442083080664,0.0024110491437989651,1,1,1,1,0
96x12,1545,single,E2,3,3,0,3,78963.173922310554,281.0038681625407,6.4319686585402429e-12,1,1,0.0020546677436461889,0.0010190304021612511,0.93790963242783398,0.0079003055001925278,1,1,1,1,0
96x12,1545,double,E3,3,3,0,1,26590.737797248741,163.06666672636914,1.7518748196377733e-11,1,1,0.0056804774546970237,7.1543380271425218e-05,0.91574954876152603,0.0025353721654331925,1,1,1,1,1
96x12,1545,double,E3,3,3,0,2,26781.864210226984,163.65165507940023,1.7605282666096554e-11,1,1,0.0027179432528232524,0.00044490500679988227,0.90308440054802641,0.0024110492522176384,1,1,1,1,0
96x12,1545,double,E3,3,3,0,3,78962.915246522112,281.00340789129609,7.5943195210434817e-12,1,1,0.011703508565420634,0.0014290537606824738,0.93790962412334378,0.0079003051424813668,1,1,1,1,0
96x12,1545,single,E3,3,3,0,1,26590.737802409916,163.06666674219449,1.6148466009068717e-11,1,1,0.0019227282654273562,6.427476938788511e-05,0.9157495531592762,0.0025353722511952956,1,1,1,1,1
96x12,1545,single,E3,3,3,0,2,26781.864290620757,163.65165532502493,1.5069381288381128e-11,1,1,0.0019121644427505617,0.00035610741807106647,0.90308439744651681,0.002411049269308802,1,1,1,1,0
96x12,1545,single,E3,3,3,0,3,78962.915514161083,281.00340836751622,6.0798641116671707e-12,1,1,0.0020546684004504206,0.0010157696321266159,0.93790962437691316,0.0079003051447184246,1,1,1,1,0
96x12,1546,double,E1,3,3,0,1,26473.354791678248,162.70634527171413,1.7693786254601236e-11,1,1,0.0080294564091629578,0.00012238971550745221,0.91182086343185798,0.0025097387608638568,1,1,1,1,1
96x12,1546,double,E1,3,3,0,2,26703.151595791929,163.41098982562931,1.6188047807498145e-11,1,1,0.0066680126652380201,0.0007274667752608481,0.89907930679686809,0.0023879941064824826,1,1,1,1,0
96x12,1546,double,E1,3,3,0,3,79037.225947125116,281.13560063984266,7.6274065715464872e-12,1,1,0.0099251232907792732,0.0045946328228936746,0.9356467458914306,0.0078557108759533065,1,1,1,1,0
96x12,1546,single,E1,3,3,0,1,26473.354795888383,162.70634528465195,1.7530247841783553e-11,1,1,0.0080294564009806956,0.00012238973630816817,0.91182086905108184,0.0025097388437118279,1,1,1,1,1
96x12,1546,single,E1,3,3,0,2,26703.151626367919,163.4109899191848,1.7847321823912351e-11,1,1,0.0066680127382010672,0.00072746676728994346,0.89907930210649456,0.0023879940949590034,1,1,1,1,0
96x12,1546,single,E1,3,3,0,3,79037.226331322818,281.13560132313876,6.7446029990306609e-12,1,1,0.009925123308208935,0.0045946327934930529,0.93564674592548269,0.0078557108823011992,1,1,1,1,0
96x12,1546,double,E2,3,3,0,1,26589.05632476899,163.06151086252387,1.7246488900958125e-11,1,1,0.0036424357360290574,7.1275037819686914e-05,0.91565821772861422,0.0025315559022436531,1,1,1,1,1
96x12,1546,double,E2,3,3,0,2,26821.4943112369,163.77269098124052,1.6749030183593518e-11,1,1,0.0018660312959748785,0.00032826981483655333,0.90322468230414699,0.0024105447769653399,1,1,1,1,0
96x12,1546,double,E2,3,3,0,3,79009.328859721689,281.08598125790922,6.9800735372979165e-12,1,1,0.0070651384062697369,0.0013746269989311252,0.93821439019647956,0.0079005530541650919,1,1,1,1,0
96x12,1546,single,E2,3,3,0,1,26589.05633008002,163.06151087880923,1.7778333503488544e-11,1,1,0.0036424356752540162,7.1275046231694604e-05,0.91565822320938295,0.0025315559801650763,1,1,1,1,1
96x12,1546,single,E2,3,3,0,2,26821.494340838821,163.77269107161555,1.8101059501220125e-11,1,1,0.0018660314142739443,0.0003282698151307903,0.90322467776786364,0.0024105447633005683,1,1,1,1,0
96x12,1546,single,E2,3,3,0,3,79009.329254907832,281.08598196087229,7.411723494316416e-12,1,1,0.0070651382913045953,0.0013746269776786428,0.9382143903446436,0.0079005530621416332,1,1,1,1,0
96x12,1546,double,E3,3,3,0,1,26589.056221416846,163.06151054561235,1.7439291773886475e-11,1,1,0.0036424349071485411,7.1270630603107561e-05,0.91565823838072313,0.0025315562483450367,1,1,1,1,1
96x12,1546,double,E3,3,3,0,2,26821.483811544967,163.77265892555133,1.7412466674944489e-11,1,1,0.0018660310140212976,0.00032787838689070196,0.90322466368607279,0.0024105447515413189,1,1,1,1,0
96x12,1546,double,E3,3,3,0,3,79009.060124990021,281.08550322809253,7.9701065597931765e-12,1,1,0.0070651407356470009,0.001371239955707236,0.93821438046745664,0.0079005525343130989,1,1,1,1,0
96x12,1546,single,E3,3,3,0,1,26589.056226722729,163.06151056188193,1.7137553970721614e-11,1,1,0.0036424348463382043,7.1270639013782088e-05,0.9156582438630142,0.0025315563262933412,1,1,1,1,1
96x12,1546,single,E3,3,3,0,2,26821.483841139314,163.77265901590323,1.7694883799021087e-11,1,1,0.0018660311323370536,0.00032787838718653048,0.90322465914826378,0.0024105447378757225,1,1,1,1,0
96x12,1546,single,E3,3,3,0,3,79009.06052018037,281.0855039310643,6.9490502846632721e-12,1,1,0.0070651406206891356,0.0013712399344736139,0.93821438061561968,0.0079005525422890348,1,1,1,1,0
96x12,1547,double,E1,3,3,0,1,26477.277300433634,162.71839877663999,1.7727774542548579e-11,1,1,0.010115354450050599,0.00012380660488441801,0.91206141730482648,0.0025132232839167354,1,1,1,1,1
96x12,1547,double,E1,3,3,0,2,26686.332471660633,163.3595190726902,1.7946954184982384e-11,1,1,0.0073921505923733328,0.00084898966501448432,0.89897673389152388,0.002388414845404736,1,1,1,1,0
96x12,1547,double,E1,3,3,0,3,79060.683835674048,281.17731742740921,6.6301071135966911e-12,1,1,0.014989947193842097,0.0046759679957658028,0.93600214947783256,0.0078631004825501869,1,1,1,1,0
96x12,1547,single,E1,3,3,0,1,26477.277305143649,162.71839879111289,1.902047810087889e-11,1,1,0.0063756435664291625,0.0001163572217130648,0.91206141872624169,0.0025132232993671285,1,1,1,1,1
96x12,1547,single,E1,3,3,0,2,26686.332543112869,163.35951929138648,1.8440578607201316e-11,1,1,0.0065908399741106787,0.00076229194427687784,0.89897673376169807,0.0023884148482108433,1,1,1,1,0
96x12,1547,single,E1,3,3,0,3,79060.684071909229,281.17731784749145,8.4041682155601917e-12,1,1,0.0053688922398067562,0.00427415577556833,0.93600214960632422,0.0078631004839912685,1,1,1,1,0
96x12,1547,double,E2,3,3,0,1,26583.933972092233,163.0458032949399,1.6432778153072583e-11,1,1,0.0060679983970297422,7.474588614888187e-05,0.91592067767110841,0.0025417505388387516,1,1,1,1,1
96x12,1547,double,E2,3,3,0,2,26799.04369440653,163.7041346283182,1.7882679234630985e-11,1,1,0.0028145586033315687,0.0004517321507197953,0.90262496766978606,0.0024123139551074004,1,1,1,1,0
96x12,1547,double,E2,3,3,0,3,78988.970302354079,281.04976481462154,6.6455188021842591e-12,1,1,0.012714653049347114,0.0014778783328643591,0.93807808690059191,0.0079002034349334657,1,1,1,1,0
96x12,1547,single,E2,3,3,0,1,26583.933978464513,163.04580331448128,1.7223463521579558e-11,1,1,0.0023156008428865706,6.7257887854022504e-05,0.91592067929302368,0.0025417505688970629,1,1,1,1,1
96x12,1547,single,E2,3,3,0,2,26799.043768779582,163.7041348554751,1.7891902030813371e-11,1,1,0.0020059666592185453,0.00036586515901728279,0.90262496747630971,0.0024123139700731196,1,1,1,1,0
96x12,1547,single,E2,3,3,0,3,78988.970542130803,281.04976524119496,7.4167284064549172e-12,1,1,0.0030671686856763121,0.0010729001816473635,0.93807808706893359,0.0079002034372458781,1,1,1,1,0
96x12,1547,double,E3,3,3,0,1,26583.933868242992,163.04580297647342,1.7641532898497998e-11,1,1,0.0060679964263345033,7.4741534280792996e-05,0.91592071239212081,0.0025417516460755898,1,1,1,1,1
96x12,1547,double,E3,3,3,0,2,26799.033640001824,163.7041039192415,1.7132586488406069e-11,1,1,0.0028145594367060722,0.00045135802291265307,0.90262493504961905,0.0024123144248560536,1,1,1,1,0
96x12,1547,double,E3,3,3,0,3,78988.713600984585,281.04930813112594,6.9574209116413992e-12,1,1,0.012714656777509867,0.0014746450575289039,0.93807807871345295,0.0079002030844213967,1,1,1,1,0
96x12,1547,single,E3,3,3,0,1,26583.933874606544,163.04580299598805,1.7722304628839355e-11,1,1,0.0023155993603591945,6.7253501704119114e-05,0.91592071401406239,0.0025417516761362174,1,1,1,1,1
96x12,1547,single,E3,3,3,0,2,26799.033714384339,163.70410414642737,1.7864898921998297e-11,1,1,0.002005966823919346,0.00036549155975292773,0.90262493485611883,0.0024123144398232395,1,1,1,1,0
96x12,1547,single,E3,3,3,0,3,78988.713840726865,281.04930855763882,6.6926913112069436e-12,1,1,0.0030671696496642194,0.0010696626274564144,0.9380780788817944,0.0079002030867342497,1,1,1,1,0
96x12,1548,double,E1,3,3,0,1,26466.990900636218,162.68678772609721,1.8455460111777265e-11,1,1,0.0078214448345489598,0.00012509785377861843,0.91169958705038634,0.0025077558251399199,1,1,1,1,1
96x12,1548,double,E1,3,3,0,2,26736.265256944025,163.51227861217035,1.8972949908070291e-11,1,1,0.0066066390856476453,0.00077310352486032797,0.89918981799898723,0.0023885452777865192,1,1,1,1,0
96x12,1548,double,E1,3,3,0,3,79008.780972094348,281.08500666541136,7.3238360461167568e-12,1,1,0.0094234919846565325,0.0045927223134565789,0.93566215210009418,0.0078509807616983542,1,1,1,1,0
96x12,1548,single,E1,3,3,0,1,26466.990907402724,162.68678774689334,1.6755335105057037e-11,1,1,0.0078214449120324863,0.00012509786331816943,0.91169959011459767,0.0025077558568658543,1,1,1,1,1
96x12,1548,single,E1,3,3,0,2,26736.265282349766,163.51227868985794,1.7550770040326647e-11,1,1,0.0066066391622388934,0.00077310353560144452,0.89918981593347802,0.0023885452628288188,1,1,1,1,0
96x12,1548,single,E1,3,3,0,3,79008.780909943205,281.08500655485557,7.8011650726521831e-12,1,1,0.0094234921262321171,0.0045927223186272622,0.93566215209305814,0.007850980752510275,1,1,1,1,0
96x12,1548,double,E2,3,3,0,1,26574.485401771431,163.01682551740305,1.7617004000255094e-11,1,1,0.0037410778723699807,7.4937871487678156e-05,0.915793604663932,0.0025390325400937597,1,1,1,1,1
96x12,1548,double,E2,3,3,0,2,26848.156761420094,163.85407154361496,1.7590983459227204e-11,1,1,0.0020512617639497667,0.00037507986960666381,0.90258880599208469,0.0024111997037101068,1,1,1,1,0
96x12,1548,double,E2,3,3,0,3,78951.158417911269,280.98248774240585,6.620077044222728e-12,1,1,0.0069580591872032286,0.0013949543069342457,0.9378814320140787,0.0078899590176837453,1,1,1,1,0
96x12,1548,single,E2,3,3,0,1,26574.485402573235,163.01682551986232,1.7667158624496291e-11,1,1,0.0037410781610967203,7.4937875990858957e-05,0.91579360738194748,0.0025390326085626435,1,1,1,1,1
96x12,1548,single,E2,3,3,0,2,26848.156786732587,163.85407162085593,1.8512428055082347e-11,1,1,0.0020512618647087087,0.00037507988165138293,0.90258880409367626,0.0024111997300739606,1,1,1,1,0
96x12,1548,single,E2,3,3,0,3,78951.158323793017,280.98248757492524,6.7962691717580272e-12,1,1,0.006958059721156002,0.0013949543027160732,0.93788143167760762,0.007889959003071172,1,1,1,1,0
96x12,1548,double,E3,3,3,0,1,26574.485283730668,163.01682515535219,1.5534212629792272e-11,1,1,0.0037410775930055628,7.4932926984769618e-05,0.91579363803667768,0.0025390335199390176,1,1,1,1,1
96x12,1548,double,E3,3,3,0,2,26848.146226851015,163.85403939741923,1.8119953521323243e-11,1,1,0.0020512609272308755,0.00037468745812745905,0.90258877462760845,0.0024112000804599899,1,1,1,1,0
96x12,1548,double,E3,3,3,0,3,78950.888724835444,280.9820078311696,6.2283770761782405e-12,1,1,0.0069580614386965658,0.0013915529208457964,0.93788142188505574,0.0078899584785136808,1,1,1,1,0
96x12,1548,single,E3,3,3,0,1,26574.485284506682,163.01682515773237,1.6144550588329091e-11,1,1,0.0037410778817129112,7.4932931480656734e-05,0.91579364075240366,0.0025390335883436425,1,1,1,1,1
96x12,1548,single,E3,3,3,0,2,26848.146252148039,163.85403947461302,1.7799445245046879e-11,1,1,0.0020512610280150959,0.00037468747018039317,0.90258877273149674,0.0024112001068012628,1,1,1,1,0
96x12,1548,single,E3,3,3,0,3,78950.888630671761,280.98200766360782,6.8495017525729623e-12,1,1,0.0069580619726467606,0.0013915529166242495,0.93788142154858134,0.0078899584639011092,1,1,1,1,0
96x12,1549,double,E1,3,3,0,1,26469.660199884598,162.69499131775569,1.7465817767802927e-11,1,1,0.0099849334992851285,0.00012935593122763041,0.91204881876112498,0.0025132832204371805,1,1,1,1,1
96x12,1549,double,E1,3,3,0,2,26715.778482537189,163.44962062524706,1.7206119676944822e-11,1,1,0.0073259736063740867,0.0008537985367002731,0.89888992841181525,0.0023884879614413227,1,1,1,1,0
96x12,1549,double,E1,3,3,0,3,79051.748145459744,281.161427200567,7.5709347855370615e-12,1,1,0.014825713516032648,0.0048617347004177363,0.93599459879178226,0.0078592014743230111,1,1,1,1,0
96x12,1549,single,E1,3,3,0,1,26469.660202200503,162.694991324873,1.6541558761891373e-11,1,1,0.0062477767350172884,0.00012184962608361592,0.91204882277320298,0.0025132832953688429,1,1,1,1,1
96x12,1549,single,E1,3,3,0,2,26715.77856081109,163.44962086469056,1.6408874600848785e-11,1,1,0.0065245171414080594,0.00076685056457343804,0.89888992573838822,0.0023884879768548747,1,1,1,1,0
96x12,1549,single,E1,3,3,0,3,79051.748113273105,281.1614271433283,7.2780598879432829e-12,1,1,0.0052073712494757167,0.004460086655455147,0.93599459891494508,0.0078592014640957789,1,1,1,1,0
96x12,1549,double,E2,3,3,0,1,26571.750570698267,163.00843711507164,1.5571991930134956e-11,1,1,0.0060653604565514968,8.2854003816896008e-05,0.91614031967335974,0.0025575347601560017,1,1,1,1,1
96x12,1549,double,E2,3,3,0,2,26825.152825502697,163.78386008854076,1.5755211324113618e-11,1,1,0.0029222666676569113,0.00045773798594281263,0.90202860422659092,0.0024211753733660137,1,1,1,1,0
96x12,1549,double,E2,3,3,0,3,78968.083705261786,281.01260417508286,6.6417307340855376e-12,1,1,0.012721618437502486,0.0016862948703268731,0.9379111190231294,0.0078934362487488984,1,1,1,1,0
96x12,1549,single,E2,3,3,0,1,26571.750571958335,163.00843711893668,1.6603806156552561e-11,1,1,0.0023232974430688466,7.4841442154522004e-05,0.91614032343248519,0.0025575349128032533,1,1,1,1,1
96x12,1549,single,E2,3,3,0,2,26825.15290957523,163.78386034519772,1.7339097205929202e-11,1,1,0.002106380745706825,0.00037208846872695912,0.90202860195304746,0.002421175473038017,1,1,1,1,0
96x12,1549,single,E2,3,3,0,3,78968.083676082475,281.01260412316469,7.3705672801552608e-12,1,1,0.0030787455490908569,0.0012814897817443954,0.93791111918997272,0.0078934362394154425,1,1,1,1,0
96x12,1549,double,E3,3,3,0,1,26571.750446636659,163.00843673453426,1.8520717360645336e-11,1,1,0.0060653566012934378,8.2848995741251555e-05,0.91614036450198144,0.002557536962598023,1,1,1,1,1
96x12,1549,double,E3,3,3,0,2,26825.142895531772,163.78382977428441,1.8389177227925069e-11,1,1,0.002922269388989685,0.00045736874099787221,0.9020285614865815,0.0024211767493358188,1,1,1,1,0
96x12,1549,double,E3,3,3,0,3,78967.831191936231,281.01215488290933,8.1096058983293572e-12,1,1,0.012721622225389822,0.0016831136313373947,0.93791111074494382,0.0078934359296948219,1,1,1,1,0
96x12,1549,single,E3,3,3,0,1,26571.750447862851,163.00843673829539,1.7057484964048513e-11,1,1,0.0023232945556152761,7.4836378870899795e-05,0.91614036826006562,0.0025575371151995941,1,1,1,1,1
96x12,1549,single,E3,3,3,0,2,26825.142979582783,163.78383003087569,1.6359181552757978e-11,1,1,0.0021063823185379269,0.00037171977558067792,0.90202855921409852,0.0024211768489808649,1,1,1,1,0
96x12,1549,single,E3,3,3,0,3,78967.831162695715,281.0121548308822,7.6061104674350549e-12,1,1,0.0030787465459353519,0.0012783042789036652,0.93791111091178103,0.0078934359203610346,1,1,1,1,0
96x12,1550,double,E1,3,3,0,1,26466.067148695911,162.6839486510452,1.6907751735499814e-11,1,1,0.008553825936323093,0.00012592786769171458,0.91131580326864114,0.0025051067196046411,1,1,1,1,1
96x12,1550,double,E1,3,3,0,2,26721.800788768105,163.46804210232685,1.7468463102540311e-11,1,1,0.0066122142036564805,0.00078031162463070198,0.89949949327256018,0.00239267650675439,1,1,1,1,0
96x12,1550,double,E1,3,3,0,3,79084.315998352438,281.21933788122118,6.4052334009849711e-12,1,1,0.011505041777157058,0.004645801266653973,0.93586646924418049,0.0078573261535068994,1,1,1,1,0
96x12,1550,single,E1,3,3,0,1,26466.067159245787,162.68394868346965,1.7609463834989822e-11,1,1,0.008553825955367465,0.0001259278774915531,0.91131580813680446,0.0025051067236004382,1,1,1,1,1
96x12,1550,single,E1,3,3,0,2,26721.800840614236,163.4680422609087,1.7424652603691171e-11,1,1,0.0066122142727414292,0.00078031164013818075,0.89949948985614048,0.0023926764363234997,1,1,1,1,0
96x12,1550,single,E1,3,3,0,3,79084.316003478321,281.21933789033483,7.3027020328306312e-12,1,1,0.011505041815502015,0.004645801284079723,0.93586646933262641,0.0078573261445393488,1,1,1,1,0
96x12,1550,double,E2,3,3,0,1,26573.051900712642,163.01242866945037,1.6793333292073758e-11,1,1,0.0045003682707270443,7.6479022905105585e-05,0.91579479006095865,0.0025396584210851348,1,1,1,1,1
96x12,1550,double,E2,3,3,0,2,26830.752209485436,163.8009530176349,1.8568519344364787e-11,1,1,0.0021599007738056833,0.00038337224642143273,0.9023841366312072,0.0024107669751036662,1,1,1,1,0
96x12,1550,double,E2,3,3,0,3,79038.205756681782,281.13734322690357,6.890865911455448e-12,1,1,0.0089230056754941479,0.0014701650201263076,0.93817985451498653,0.0078974577917024641,1,1,1,1,0
96x12,1550,single,E2,3,3,0,1,26573.051905991906,163.01242868564319,1.5850610571627872e-11,1,1,0.0045003684413080025,7.6479030812452861e-05,0.9157947943900584,0.0025396585295005868,1,1,1,1,1
96x12,1550,single,E2,3,3,0,2,26830.752264072456,163.80095318426098,1.5972941586973956e-11,1,1,0.0021599007929480481,0.00038337225999267224,0.90238413368297221,0.0024107670193782697,1,1,1,1,0
96x12,1550,single,E2,3,3,0,3,79038.205756596115,281.13734322675123,6.2224083566381121e-12,1,1,0.0089230057710346349,0.0014701650303354631,0.93817985455758923,0.007897457781719441,1,1,1,1,0
96x12,1550,double,E3,3,3,0,1,26573.051783635769,163.01242831034622,1.7148632800478585e-11,1,1,0.0045003684795759443,7.6474115096285787e-05,0.91579482766324327,0.0025396595480993668,1,1,1,1,1
96x12,1550,double,E3,3,3,0,2,26830.741770244196,163.80092115200145,1.7004878625686867e-11,1,1,0.0021598995597017496,0.0003829829779208731,0.9023841010295236,0.00241076742353171,1,1,1,1,0
96x12,1550,double,E3,3,3,0,3,79037.939366290884,281.13686945381403,7.1933309025333393e-12,1,1,0.0089230083929716739,0.0014668099614613475,0.93817984409014954,0.0078974572807040712,1,1,1,1,0
96x12,1550,single,E3,3,3,0,1,26573.051788940254,163.01242832661643,1.8591519065183692e-11,1,1,0.0045003686501341646,7.6474122996384548e-05,0.91579483199146938,0.0025396596564933194,1,1,1,1,1
96x12,1550,single,E3,3,3,0,2,26830.74182487182,163.80092131875151,1.6723872952642483e-11,1,1,0.0021598995788658639,0.00038298299150125179,0.90238409808216535,0.0024107674678005165,1,1,1,1,0
96x12,1550,single,E3,3,3,0,3,79037.939366203937,281.13686945365941,8.1280045625575924e-12,1,1,0.0089230084885171274,0.0014668099716691385,0.93817984413275202,0.0078974572707212615,1,1,1,1,0
96x12,1551,double,E1,3,3,0,1,26465.994746019878,162.68372612532539,1.8792037235130629e-11,1,1,0.0098639755761264578,0.00012917459641617263,0.91195165841590498,0.0025131122448068571,1,1,1,1,1
96x12,1551,double,E1,3,3,0,2,26704.910265317652,163.41637086080956,1.8623424757252914e-11,1,1,0.007198412161344407,0.00085408875429719678,0.8987660546192926,0.0023880422140885775,1,1,1,1,0
96x12,1551,double,E1,3,3,0,3,79059.589060619706,281.17537065080882,7.2526370712070283e-12,1,1,0.014749138941357041,0.0047540883920528902,0.93604575617525931,0.0078611199911653978,1,1,1,1,0
96x12,1551,single,E1,3,3,0,1,26465.994744631491,162.68372612105824,1.7242179478196005e-11,1,1,0.0062023375286930455,0.00012308498944781505,0.91195166315007559,0.002513112334621888,1,1,1,1,1
96x12,1551,single,E1,3,3,0,2,26704.910345071206,163.41637110482904,1.8061107268710962e-11,1,1,0.0064916540912483764,0.00076700745769037659,0.89876605110387409,0.0023880422297956443,1,1,1,1,0
96x12,1551,single,E1,3,3,0,3,79059.588876472189,281.17537032334855,7.8150115704295318e-12,1,1,0.0051304134013892564,0.0044536058750322041,0.93604575627298059,0.0078611199776332553,1,1,1,1,0
96x12,1551,double,E2,3,3,0,1,26566.346416839133,162.99185997110141,1.6615268739231886e-11,1,1,0.0059887890138879511,8.284125857943132e-05,0.91609900370358643,0.0025620683351394394,1,1,1,1,1
96x12,1551,double,E2,3,3,0,2,26812.922744432763,163.74651979334632,1.6213243152364923e-11,1,1,0.0028635660830346119,0.00045842545473952912,0.90174560694615824,0.0024234853441301007,1,1,1,1,0
96x12,1551,double,E2,3,3,0,3,78970.953514323279,281.01771032147292,6.1878215789437083e-12,1,1,0.012722522443927707,0.0015942662255847471,0.93789030092250181,0.0078940694109342294,1,1,1,1,0
96x12,1551,single,E2,3,3,0,1,26566.34641331738,162.99185996029794,1.5819850762575804e-11,1,1,0.0023318881389005845,7.6135450689808148e-05,0.9160990080107243,0.0025620685308248188,1,1,1,1,1
96x12,1551,single,E2,3,3,0,2,26812.922831084932,163.74652005793874,1.6391008349323967e-11,1,1,0.0021335900259646643,0.00037274455434230133,0.90174560400640125,0.0024234854758635165,1,1,1,1,0
96x12,1551,single,E2,3,3,0,3,78970.953333062673,281.01770999896547,6.3603747252466188e-12,1,1,0.0030801091773079927,0.0012908608640025893,0.93789030106726423,0.0078940693983371481,1,1,1,1,0
96x12,1551,double,E3,3,3,0,1,26566.346286491651,162.99185957124254,1.8990844491366209e-11,1,1,0.0059887842114087209,8.2836047705820242e-05,0.91609905320945129,0.0025620709431291699,1,1,1,1,1
96x12,1551,double,E3,3,3,0,2,26812.912857313931,163.74648960302608,1.8563078659085435e-11,1,1,0.00286356975327326,0.00045805759138085146,0.90174555952872826,0.002423487043698679,1,1,1,1,0
96x12,1551,double,E3,3,3,0,3,78970.70156428653,281.01726203969486,7.1645102810265119e-12,1,1,0.012722526257535597,0.0015910920368196464,0.93789029259865564,0.007894069083335311,1,1,1,1,0
96x12,1551,single,E3,3,3,0,1,26566.346283027608,162.99185956061612,1.5936058877166385e-11,1,1,0.0023318849263478337,7.6130176354414217e-05,0.91609905751099341,0.0025620711385232896,1,1,1,1,1
