iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
34,28320.48006,168.2868981,0.4999011372,1,1,0.04638889701,0.09999221943,0.5,30,0.727224,0,150.6202659,181.6777707,384.7150123,540.2317214,152.7435675,180.8751863,379.6168036,541.948208
35,26641.20108,163.2213255,0.4998974008,1,1,0.04484243116,0.09998489113,0.5,30,0.701221,0,152.7435675,180.8751863,379.6168036,541.948208,151.8155664,181.9661625,386.513061,543.033614
36,28530.13999,168.9086735,0.4999027995,1,1,0.04592443772,0.09999180807,0.5,30,0.752724,0,151.8155664,181.9661625,386.513061,543.033614,153.0891091,181.1013498,379.4051973,541.9684372
37,27397.59518,165.5221894,0.4998929256,1,1,0.0473560449,0.09998717572,0.5,30,0.703876,0,153.0891091,181.1013498,379.4051973,541.9684372,151.2745562,183.0368147,385.372388,543.0041091
38,28458.06079,168.6951712,0.4999047197,1,1,0.04559461417,0.09999210194,0.5,30,0.721938,0,151.2745562,183.0368147,385.372388,543.0041091,153.3077078,181.8459862,379.3882004,543.4594139
39,26764.62456,163.5989748,0.4998949679,1,1,0.04421789509,0.09998582067,0.5,30,0.737875,0,153.3077078,181.8459862,379.3882004,543.4594139,152.2038206,182.8474827,387.1166051,544.8688144
40,28596.32321,169.1044743,0.499902076,1,1,0.04559326272,0.09999171205,0.5,30,0.76417,0,152.2038206,182.8474827,387.1166051,544.8688144,153.4790473,181.6829238,379.147191,542.7774492
41,27623.33609,166.2026958,0.4998896967,1,1,0.04733405637,0.09998775355,0.5,30,0.743036,0,153.4790473,181.6829238,379.147191,542.7774492,151.4620882,183.6184257,385.6191831,544.1709067
42,28505.80355,168.8366179,0.4999002914,1,1,0.04544589732,0.09999207015,0.5,30,0.720804,0,151.4620882,183.6184257,385.6191831,544.1709067,153.5224085,182.4028291,379.1765148,544.3427817
43,26821.48172,163.7726525,0.4998953837,1,1,0.04401782221,0.09998587256,0.5,30,0.801614,0,153.5224085,182.4028291,379.1765148,544.3427817,152.4135243,183.3753544,387.4891904,546.0676376
44,28633.50341,169.2143712,0.4999005901,1,1,0.04531638749,0.09999162654,0.5,30,0.794569,0,152.4135243,183.3753544,387.4891904,546.0676376,153.6606549,182.1619236,378.941275,543.6079756
45,27586.3477,166.0913836,0.4998842977,1,1,0.04696750307,0.09998752534,0.5,30,0.755135,0,153.6606549,182.1619236,378.941275,543.6079756,151.6691154,183.9932885,386.6255531,545.373511
46,28555.16792,168.9827444,0.4998990378,1,1,0.04537239213,0.09999199712,0.5,30,0.774309,0,151.6691154,183.9932885,386.6255531,545.373511,153.6678718,182.6240128,379.2639093,544.7732569
47,26914.51753,164.0564462,0.4998928046,1,1,0.04426516999,0.09998624235,0.5,30,0.734434,0,153.6678718,182.6240128,379.2639093,544.7732569,152.4595329,183.6745357,387.7885799,546.7924559
48,28651.30968,169.2669775,0.4999001623,1,1,0.04543469798,0.09999158888,0.5,30,0.758482,0,152.4595329,183.6745357,387.7885799,546.7924559,153.7548299,182.2321276,378.8620425,543.8335667
49,27659.46521,166.3113502,0.4998824679,1,1,0.04703482067,0.0999875904,0.5,30,0.734421,0,153.7548299,182.2321276,378.8620425,543.8335667,151.7109557,184.0949669,386.0853802,545.666309
50,28560.30615,168.9979472,0.4998987869,1,1,0.04528232759,0.09999199541,0.5,30,0.740967,0,151.7109557,184.0949669,386.0853802,545.666309,153.7329828,182.8097728,379.1386544,545.3488882
51,26912.72341,164.0509781,0.4998912996,1,1,0.04403588392,0.09998552255,0.5,30,0.756419,0,153.7329828,182.8097728,379.1386544,545.3488882,152.5824159,183.7878628,388.1107397,547.4239287
52,28675.24187,169.3376564,0.4998999033,1,1,0.04538806935,0.09999152317,0.5,30,0.779096,0,152.5824159,183.7878628,388.1107397,547.4239287,153.803638,182.3826993,379.02811,544.260706
53,27766.74946,166.6335784,0.4998824445,1,1,0.04725486892,0.09998729869,0.5,30,0.786912,0,153.803638,182.3826993,379.02811,544.260706,151.7340174,184.2289293,387.0538165,546.2237564
54,28568.53234,169.0222836,0.4998992088,1,1,0.04540115958,0.09999194762,0.5,30,0.776734,0,151.7340174,184.2289293,387.0538165,546.2237564,153.7853443,182.8363567,379.3190951,545.3346701
55,26987.28807,164.2780815,0.4998936082,1,1,0.04436727949,0.0999855007,0.5,30,0.75735,0,153.7853443,182.8363567,379.3190951,545.3346701,152.5591396,183.9278742,388.2232566,547.7630427
56,28690.71893,169.383349,0.4998998926,1,1,0.04543324361,0.09999153044,0.5,30,0.773759,0,152.5591396,183.9278742,388.2232566,547.7630427,153.8318379,182.4863131,379.002527,544.5480912
57,27628.82538,166.2192088,0.4998816261,1,1,0.04683456468,0.09998701257,0.5,30,0.758146,0,153.8318379,182.4863131,379.002527,544.5480912,151.8462132,184.3038101,386.813124,546.6971222
58,28587.1846,169.0774515,0.49989604,1,1,0.04534784459,0.09999190322,0.5,30,0.762696,0,151.8462132,184.3038101,386.813124,546.6971222,153.792608,182.935812,379.3058063,545.8554409
59,26999.43448,164.3150464,0.4998878837,1,1,0.04437878769,0.09998531693,0.5,30,0.72982,0,153.792608,182.935812,379.3058063,545.8554409,152.5725588,184.017199,388.5907748,548.1884071
60,28686.75342,169.3716429,0.4998980661,1,1,0.04550322782,0.0999914917,0.5,30,0.752805,0,152.5725588,184.017199,388.5907748,548.1884071,153.8650977,182.5140443,379.1629226,544.8533115
61,27726.29349,166.5121422,0.4998805412,1,1,0.04703160064,0.09998738566,0.5,30,0.733329,0,153.8650977,182.5140443,379.1629226,544.8533115,151.8192707,184.3484796,387.6942552,547.0465296
62,28569.98822,169.0265903,0.4998970377,1,1,0.04542121004,0.09999187783,0.5,30,0.805418,0,151.8192707,184.3484796,387.6942552,547.0465296,153.8437799,182.8682503,379.516477,545.7607595
63,27048.60674,164.4646063,0.4998889631,1,1,0.04456649078,0.09998541609,0.5,30,0.744813,0,153.8437799,182.8682503,379.516477,545.7607595,152.563865,184.025964,388.6915497,548.3081029
64,28685.49766,169.3679358,0.4998972319,1,1,0.04551130212,0.09999149289,0.5,30,0.760424,0,152.563865,184.025964,388.6915497,548.3081029,153.8832561,182.5061825,379.1741311,544.9774666
65,27659.33916,166.3109713,0.4998802095,1,1,0.04685519398,0.09998754558,0.5,30,0.740003,0,153.8832561,182.5061825,379.1741311,544.9774666,151.8878709,184.3734913,387.3264592,547.3030464
66,28572.9651,169.035396,0.4998940457,1,1,0.04535947077,0.09999186702,0.5,30,0.718859,0,151.8878709,184.3734913,387.3264592,547.3030464,153.8324391,182.9129836,379.4545526,546.1334563
67,27033.86166,164.4197727,0.499888263,1,1,0.04450464583,0.09998555935,0.5,30,0.764468,0,153.8324391,182.9129836,379.4545526,546.1334563,152.5814636,184.0924743,389.0457649,548.7018916
68,28682.83354,169.3600707,0.4998969827,1,1,0.04551054178,0.09999147909,0.5,30,0.767301,0,152.5814636,184.0924743,389.0457649,548.7018916,153.9081939,182.5641806,379.3771641,545.3242558
69,27679.89582,166.3727617,0.4998790461,1,1,0.04685251021,0.09998751408,0.5,30,0.728994,0,153.9081939,182.5641806,379.3771641,545.3242558,151.8890302,184.4105148,388.0663743,547.6177638
70,28559.95357,168.996904,0.499895565,1,1,0.04543975605,0.09999181922,0.5,30,0.774591,0,151.8890302,184.4105148,388.0663743,547.6177638,153.8859121,182.8291046,379.6636297,546.0358805
71,27091.83536,164.5959761,0.4998882475,1,1,0.04471375705,0.09998559367,0.5,30,0.724944,0,153.8859121,182.8291046,379.6636297,546.0358805,152.5543092,184.0890541,388.9937077,548.7194353
72,28688.7044,169.3774023,0.4998968554,1,1,0.04557437912,0.09999149225,0.5,30,0.807018,0,152.5543092,184.0890541,388.9937077,548.7194353,153.9097836,182.523734,379.2709938,545.3122963
73,27618.59972,166.1884464,0.4998796214,1,1,0.04674523156,0.09998651423,0.5,30,0.764567,0,153.9097836,182.523734,379.2709938,545.3122963,151.9305529,184.4345543,387.5629247,547.7968074
74,28547.70625,168.9606648,0.4998953324,1,1,0.04524191625,0.09999184268,0.5,30,0.709655,0,151.9305529,184.4345543,387.5629247,547.7968074,153.8921236,182.9243198,379.5741411,546.436196
75,27034.50136,164.421718,0.4998857067,1,1,0.04445685388,0.0999855801,0.5,30,0.743724,0,153.8921236,182.9243198,379.5741411,546.436196,152.6383487,184.0987987,389.3047009,549.1349894
76,28679.22335,169.349412,0.499897141,1,1,0.04547170849,0.09999144295,0.5,30,0.772464,0,152.6383487,184.0987987,389.3047009,549.1349894,153.9356916,182.5571814,379.4495376,545.5701436
77,27722.27768,166.5000831,0.4998806728,1,1,0.04693907073,0.09998749018,0.5,30,0.726024,0,153.9356916,182.5571814,379.4495376,545.5701436,151.9113276,184.4866166,388.2601022,548.0215905
78,28554.26915,168.9800851,0.4998976879,1,1,0.04529144043,0.09999182534,0.5,30,0.71422,0,151.9113276,184.4866166,388.2601022,548.0215905,153.9030732,182.9260386,379.7886854,546.4715016
79,27051.71277,164.4740489,0.4998865625,1,1,0.04453587765,0.0999856086,0.5,30,0.746689,0,153.9030732,182.9260386,379.7886854,546.4715016,152.6215781,184.1324445,389.2130247,549.1841929
80,28688.76449,169.3775797,0.4998977882,1,1,0.04549059925,0.0999914358,0.5,30,0.76233,0,152.6215781,184.1324445,389.2130247,549.1841929,153.9347677,182.5830235,379.3494746,545.6197676
