iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
92,1.195902873,1.093573442,0.4973652462,1,1,0.9907560346,0.9989907357,1,30,0.230215,0,0.02086169549,0.07228323445,0.0877337298,1299.242688,0.02782505643,0.1432875038,0.1828439284,1594.4989
93,1.857490996,1.362898014,0.4992853042,1,1,0.9902153971,0.9989899018,1,30,0.63512,0,0.02782505643,0.1432875038,0.1828439284,1594.4989,0.02045090627,0.07294941853,0.0888333773,1303.852864
94,1.135484762,1.065591273,0.4992636194,1,1,0.9900046735,0.9989997874,1,30,0.234229,0,0.02045090627,0.07294941853,0.0888333773,1303.852864,0.02415603302,0.1076655818,0.1379194086,1581.414347
95,1.563273545,1.25030938,0.4990599275,1,1,0.9859581956,0.9989902,1,30,0.23554,0,0.02415603302,0.1076655818,0.1379194086,1581.414347,0.02079578869,0.07693599675,0.09721067713,1312.470994
96,1.17429737,1.083650022,0.4987048834,1,1,0.9822518182,0.9989894634,1,30,0.238193,0,0.02079578869,0.07693599675,0.09721067713,1312.470994,0.02424587443,0.109379368,0.1387958171,1543.320425
97,1.558257667,1.248301913,0.4991418804,1,1,0.9823509998,0.9989890142,1,30,0.236988,0,0.02424587443,0.109379368,0.1387958171,1543.320425,0.02116500572,0.07881311471,0.09883301186,1312.603934
98,1.213558967,1.101616524,0.4983313788,1,1,0.9845283716,0.9989975607,1,30,0.748832,0,0.02116500572,0.07881311471,0.09883301186,1312.603934,0.02399471274,0.1106496777,0.1409816953,1526.9753
99,1.512725592,1.2299291,0.4987449921,1,1,0.988158559,0.9989905176,1,30,0.249201,0,0.02399471274,0.1106496777,0.1409816953,1526.9753,0.02088010141,0.07563672399,0.09390810816,1311.728446
100,1.19464919,1.093000087,0.4977847183,1,1,0.9901780149,0.9989905177,1,30,0.400357,0,0.02088010141,0.07563672399,0.09390810816,1311.728446,0.02343944074,0.1073282417,0.1377165129,1526.38997
101,1.459636648,1.208154232,0.4995567502,1,1,0.9917588079,0.9989890708,1,30,0.248469,0,0.02343944074,0.1073282417,0.1377165129,1526.38997,0.02114487604,0.07866486626,0.09767187592,1308.899131
102,1.216185978,1.102808224,0.4977694115,1,1,0.9914917772,0.9989890709,1,30,0.293067,0,0.02114487604,0.07866486626,0.09767187592,1308.899131,0.02419835029,0.1131923131,0.14509928,1521.562847
103,1.521023002,1.233297613,0.4991929378,1,1,0.9920649547,0.9989904804,1,30,0.259764,0,0.02419835029,0.1131923131,0.14509928,1521.562847,0.02088552739,0.07655545964,0.09481156328,1308.461352
104,1.196106889,1.093666718,0.4977410655,1,1,0.9923210467,0.9989904805,1,30,0.250507,0,0.02088552739,0.07655545964,0.09481156328,1308.461352,0.02447547397,0.1156324262,0.1481518122,1521.161885
105,1.544279456,1.24269041,0.4989214874,1,1,0.993177148,0.9989910712,1,30,0.255549,0,0.02447547397,0.1156324262,0.1481518122,1521.161885,0.02082113697,0.07601861242,0.09401824963,1308.745564
106,1.192244334,1.091899416,0.4976536332,1,1,0.993826004,0.9989910712,1,30,0.253921,0,0.02082113697,0.07601861242,0.09401824963,1308.745564,0.02586609876,0.1292946536,0.1653979225,1524.930359
107,1.66174113,1.289085385,0.499639974,1,1,0.9939008496,0.9989874637,1,30,0.31863,0,0.02586609876,0.1292946536,0.1653979225,1524.930359,0.02197402443,0.08788936308,0.1103343841,1306.624373
108,1.282800427,1.132607799,0.4924009434,1,1,0.9840762132,0.9989874636,1,30,0.398707,0,0.02197402443,0.08788936308,0.1103343841,1306.624373,0.02572278903,0.1300274157,0.1642403221,1515.730948
109,1.651595826,1.285144282,0.4991061649,1,1,0.9818709735,0.9989910186,1,30,0.309974,0,0.02572278903,0.1300274157,0.1642403221,1515.730948,0.02082058403,0.07651145375,0.09384811659,1301.79307
110,1.191022549,1.091339796,0.4988046151,1,1,0.9869290503,0.9989910187,1,30,0.259163,0,0.02082058403,0.07651145375,0.09384811659,1301.79307,0.02387939424,0.110915607,0.1402859007,1508.357707
111,1.491682388,1.2213445,0.498930917,1,1,0.9881248058,0.9989909044,1,30,0.248986,0,0.02387939424,0.110915607,0.1402859007,1508.357707,0.02082377067,0.07656957465,0.09391983483,1300.786297
112,1.190817516,1.091245855,0.498569923,1,1,0.9889972137,0.9989909044,1,30,0.254706,0,0.02082377067,0.07656957465,0.09391983483,1300.786297,0.02394172905,0.1114004589,0.1410089845,1509.140104
113,1.497329037,1.22365397,0.4985511295,1,1,0.9901009864,0.9989902096,1,30,0.248231,0,0.02394172905,0.1114004589,0.1410089845,1509.140104,0.02092690022,0.07724236514,0.09484366849,1302.154706
114,1.199106463,1.095037197,0.4981706913,1,1,0.9904667763,0.9989902096,1,30,0.255172,0,0.02092690022,0.07724236514,0.09484366849,1302.154706,0.02418283541,0.1139464567,0.1444925371,1511.372898
115,1.513664337,1.230310667,0.4991693646,1,1,0.9906898684,0.9989900169,1,30,0.267501,0,0.02418283541,0.1139464567,0.1444925371,1511.372898,0.02096147667,0.07748363547,0.0950057957,1299.030188
