outer,omega1,omega2,gap12,volume,volErr,Mnd,gray,mid,move,stage,moveChanged,descent,beta,betaStallRel,betaStallFires,prodStageShadow,prodMoveShadow,prodTol,prodStopRaw,prodSettled,prodStopAdmit,exA,exB,exE,exNA,exNB,exDecl,exAmp,exCos,exNet,exMedcos,exMednet,exTol,exStageStart,cosT,net_ratio,cosT_unsat,net_ratio_unsat,boundFrac,revFrac,maxAbs,ratio,l2,rms,stepNorm,path_W,net_W,nInner,cumInner,innerConv,multN,multJ,degen,tOuter
438,167.04494991219133,197.1984684787781,0.18051140475924135,0.49999952643246948,-4.7356753052341105e-07,12.901145598102298,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27905.905361507102,-4.5884308352450585e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0038340165483034001,0.72580898216644762,0.20681064902377133,-0.13125926132662497,0.1452878422554601,0.075000000000000011,285,0.72580898216644762,0.20681064902377133,0.72580898216644762,0.20681064902377136,0,0.2088888888888889,9.7942557736377202e-05,0.01958851154727544,0.0038340165483034001,4.5184318341446241e-05,4.5184318341446492e-05,0.00046076362399200194,9.5290824124330862e-05,49,10957,1,2,0,1,16.676671416666668
439,167.04909709097433,197.20353811252943,0.18051244542275557,0.49999937408418887,-6.2591581112547701e-07,12.926930760417951,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27899.128154905557,1.3809006104969886e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0069897811517410958,-0.92040835746351879,0.12403172131796522,-0.82492631262287741,0.1452878422554601,0.075000000000000011,285,-0.92040835746351879,0.12403172131796522,-0.92040835746351879,0.12403172131796522,0,0.93916666666666671,0.00012914542087284902,0.025829084174569805,0.0069897811517410958,8.237536085676741e-05,8.2375360856767465e-05,0.00051947222742929826,6.4431034544933368e-05,14,10971,1,2,0,1,6.326102708333333
440,167.03773074554343,197.19089409947421,0.18051707970018185,0.49999926646394022,-7.335360597826579e-07,12.919612747725187,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27904.694113828493,-1.7593015400936808e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0022126321576834379,-0.85782239843361241,0.13160597917594183,-0.84015706253304079,0.13640629579848784,0.075000000000000011,285,-0.85782239843361241,0.13160597917594183,-0.85782239843361241,0.13160597917594183,0,0.95805555555555555,0.00010469539165652687,0.020939078331305375,0.0022126321576834379,2.6076120049489686e-05,2.6076120049489588e-05,0.00051303802611298054,6.7518871781091218e-05,22,10993,1,2,0,1,7.0995703333333333
441,167.04201480038026,197.19520939240178,0.18051263706352805,0.4999993406711396,-6.5932886039732352e-07,12.909078627308954,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27904.801203142895,-9.5809227588942769e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0030218865386315076,0.81493777493308661,0.14150037900085347,-0.82492631262287741,0.13913302649373252,0.075000000000000011,285,0.81493777493308661,0.14150037900085347,0.81493777493308661,0.14150037900085347,0,0.035833333333333335,0.00010785095309726613,0.021570190619453224,0.0030218865386315076,3.5613274390711378e-05,3.5613274390711378e-05,0.00050857719170618626,7.1963865377615069e-05,31,11024,1,2,0,1,10.165035749999999
442,167.04611338571158,197.1994605525675,0.180509121437812,0.49999935192506806,-6.4807493194152244e-07,12.894455280540701,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.419411877188,-4.3800380728235608e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0040266287764859302,0.90088011875502239,0.23979857976222438,-0.13125926132662497,0.14765519476258104,0.075000000000000011,285,0.90088011875502239,0.23979857976222438,0.90088011875502239,0.23979857976222438,0,0.098888888888888887,0.00010413183841677238,0.020826367683354476,0.0040266287764859302,4.7454275219568201e-05,4.7454275219568405e-05,0.00046721224821520441,0.00011203683356952188,68,11092,1,2,0,1,23.136082333333334
443,167.05192272738182,197.20464525091165,0.18049910489648879,0.49999950008287009,-4.9991712991470649e-07,12.92326151952251,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27898.021110404788,9.2426515837367076e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.007350927039119169,-0.92928699975643292,0.12151748371980424,-0.82492631262287741,0.14765519476258104,0.075000000000000011,285,-0.92928699975643292,0.12151748371980424,-0.92928699975643292,0.12151748371980423,0,0.88611111111111107,0.00014006583302031712,0.028013166604063423,0.007350927039119169,8.663150595614523e-05,8.6631505956145827e-05,0.00052959276436746847,6.4354780122149972e-05,8,11100,1,2,0,1,3.2754693750000001
444,167.0366550381477,197.18918944036591,0.1805144768693554,0.49999929295544449,-7.0704455551462431e-07,12.912176442859149,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.699173952267,-1.267665661305922e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0030772847576672267,-0.89098277578829899,0.11075391336071111,-0.84248974737288185,0.13913302649373252,0.075000000000000011,285,-0.89098277578829899,0.11075391336071111,-0.89098277578829899,0.11075391336071111,0,0.84999999999999998,0.00011348517932046093,0.022697035864092188,0.0030772847576672267,3.6266148663141626e-05,3.626614866314141e-05,0.00053184914674829671,5.8904374319928979e-05,27,11127,1,2,0,1,8.8378874583333324
445,167.04465447640146,197.19738117437646,0.18050698355172268,0.49999931001413872,-6.8998586127966277e-07,12.896189204295272,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.047111561809,5.2613446646955643e-07,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0044171830612896147,0.77390478999688839,0.10703943067592818,-0.82492631262287741,0.13913302649373252,0.075000000000000011,285,0.77390478999688839,0.10703943067592818,0.77390478999688839,0.10703943067592817,0,0.17083333333333334,9.8190712237745473e-05,0.019638142447549096,0.0044171830612896147,5.205700160633733e-05,5.2057001606337208e-05,0.00053811047782392264,5.7599039187024355e-05,60,11187,1,2,0,1,20.292632208333334
446,167.05087240662567,197.20315319016899,0.18049759542798652,0.49999942804662889,-5.7195337110904632e-07,12.924967617029463,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27898.749226260752,-3.0970989835425854e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0075142428296339561,-0.96027196200518605,0.10630086339058188,-0.82492631262287741,0.13913302649373252,0.075000000000000011,285,-0.96027196200518605,0.10630086339058188,-0.96027196200518605,0.10630086339058188,0,0.93500000000000005,0.00015117092730821885,0.030234185461643769,0.0075142428296339561,8.855620100527602e-05,8.8556201005276101e-05,0.00053433911427752938,5.6800709191060171e-05,11,11198,1,2,0,1,4.5119248750000001
447,167.03697992995862,197.18860473450187,0.18050868027658501,0.49999930023056899,-6.9976943101179856e-07,12.913293880446904,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.038959898517,1.6487788686984867e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0031354374243417193,-0.89594000603137613,0.1100017188124385,-0.84248974737288185,0.1341858265812767,0.075000000000000011,285,-0.89594000603137613,0.1100017188124385,-0.89594000603137613,0.11000171881243848,0,0.87722222222222224,0.00013135131393886509,0.02627026278777302,0.0031354374243417193,3.6951484412301869e-05,3.695148441230155e-05,0.00053716569050118535,5.9089149242200761e-05,26,11224,1,2,0,1,8.720720833333333
448,167.04466529375719,197.19603251632907,0.18049883346797724,0.49999952892459115,-4.7107540884772092e-07,12.905014406013493,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27905.428669271918,1.5920203960749373e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0025838906571060321,0.77535350910674017,0.11711086658435242,-0.82492631262287741,0.1341858265812767,0.075000000000000011,285,0.77535350910674017,0.11711086658435242,0.77535350910674017,0.11711086658435241,0,0.12805555555555556,9.4768237862659187e-05,0.018953647572531838,0.0025838906571060321,3.0451443424737325e-05,3.0451443424737162e-05,0.00052243281558447612,6.1182559765201176e-05,36,11260,1,2,0,1,12.167602083333334
449,167.04769035553753,197.19945120112271,0.18049792117096264,0.49999937632759989,-6.2367240011296232e-07,12.894125445200352,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.249953689454,-2.2569711897099932e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0030806401726217354,0.89239674093375132,0.25249516875882583,-0.048443273383577845,0.13913302649373252,0.075000000000000011,285,0.89239674093375132,0.25249516875882583,0.89239674093375132,0.25249516875882577,0,0.11972222222222222,8.8906761269478288e-05,0.017781352253895658,0.0030806401726217354,3.6305692607608756e-05,3.6305692607608587e-05,0.00047636314733531717,0.00012027939327691631,66,11326,1,2,0,1,22.557454958333334
450,167.05179346624294,197.20331258866733,0.18049204080240699,0.49999943903358257,-5.6096641742886533e-07,12.924169923160141,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27898.786324726461,2.3117078419425883e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.007904933297032974,-0.92197097132233075,0.11686816763036417,-0.84025896368360786,0.1341858265812767,0.075000000000000011,285,-0.92197097132233075,0.11686816763036417,-0.92197097132233075,0.11686816763036416,0,0.87666666666666671,0.00014493955467633312,0.028987910935266623,0.007904933297032974,9.3160532319322474e-05,9.3160532319322664e-05,0.00054344755960515027,6.3511720494247023e-05,12,11338,1,2,0,1,4.8685004166666666
451,167.03779722363771,197.18794096333804,0.18049893042671031,0.49999937466482769,-6.2533517231067037e-07,12.911824023898827,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.558957927249,2.649975014050087e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0034247713825464403,-0.89001973790076749,0.1150562834558673,-0.87392106816718995,0.12855427695647226,0.075000000000000011,285,-0.89001973790076749,0.1150562834558673,-0.89001973790076749,0.11505628345586727,0,0.91555555555555557,0.00013992721462470652,0.027985442924941303,0.0034247713825464403,4.0361317810203591e-05,4.0361317810203578e-05,0.00054819560302464239,6.3073348690863358e-05,28,11366,1,2,0,1,9.3220634166666674
452,167.04517956235011,197.19513025916876,0.18048979788468,0.49999935775288312,-6.422471168776589e-07,12.897077704405149,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27906.282816524719,1.3492432440461882e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0040836108243653664,0.86250461169089809,0.11288012902606887,-0.84025896368360786,0.12476714802748397,0.075000000000000011,285,0.86250461169089809,0.11288012902606887,0.86250461169089809,0.11288012902606882,0,0.12277777777777778,9.6334998002552062e-05,0.019266999600510412,0.0040836108243653664,4.8125815093925634e-05,4.8125815093925817e-05,0.00054886714289899979,6.195619390860887e-05,57,11423,1,2,0,1,19.516387333333334
453,167.05133906167396,197.20161259982004,0.18048507547140855,0.4999994322087753,-5.6779122470373977e-07,12.924962492160535,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27898.70096560719,-1.2355344410196446e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0071798496830255461,-0.95879987734991556,0.1131140007157161,-0.87392106816718995,0.12277460251888472,0.075000000000000011,285,-0.95879987734991556,0.1131140007157161,-0.95879987734991556,0.11311400071571612,0,0.91305555555555551,0.00015050002564768802,0.030100005129537602,0.0071798496830255461,8.4615339979457458e-05,8.461533997945739e-05,0.00054685097692231148,6.185650179498039e-05,10,11433,1,2,0,1,4.0995279166666663
454,167.03726919244011,197.18702210170807,0.18049716123252152,0.49999901708818006,-9.8291181993559462e-07,12.913752947162694,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27906.394872587858,1.4415959739769401e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0029980958537844473,-0.91075064800599292,0.11242402828539338,-0.89050125684453318,0.11931417515207833,0.075000000000000011,285,-0.91075064800599292,0.11242402828539338,-0.91075064800599292,0.11242402828539341,0,0.83555555555555561,0.00012053786085861789,0.024107572171723577,0.0029980958537844473,3.5332898480970911e-05,3.5332898480971115e-05,0.0005459177267401413,6.1374269952531302e-05,26,11459,1,2,0,1,8.8640325833333335
455,167.04485502183141,197.1941626383317,0.18048629880016373,0.49999936727676636,-6.3272323364005345e-07,12.91014605530628,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27903.660559273165,7.3655940046651497e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0017087747867631563,0.48874209569577215,0.14708104009353917,-0.89050125684453318,0.11931417515207833,0.075000000000000011,285,0.48874209569577215,0.14708104009353917,0.48874209569577215,0.1470810400935392,0,0.2877777777777778,0.00011296301654373719,0.022592603308747437,0.0017087747867631563,2.0138103987347077e-05,2.0138103987346755e-05,0.00051399882912115085,7.5599482394000185e-05,30,11489,1,2,0,1,10.265552208333334
456,167.04544173669819,197.19579450385811,0.18049192156158181,0.49999948414412371,-5.1585587629299212e-07,12.902511203013345,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27905.470148756332,7.2994618569559831e-07,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0022529471236647659,0.78882242914994127,0.21266644419403297,-0.87392106816718995,0.11931417515207833,0.075000000000000011,285,0.78882242914994127,0.21266644419403297,0.78882242914994127,0.21266644419403294,0,0.15833333333333333,9.8513963612828579e-05,0.019702792722565716,0.0022529471236647659,2.6551236479968054e-05,2.655123647996819e-05,0.00045199386459584276,9.6123927981117094e-05,47,11536,1,2,0,1,15.774285916666667
457,167.0483916491211,197.19863491146035,0.18048807872193529,0.49999950274984073,-4.972501592703793e-07,12.926977886353347,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27899.736333143068,2.4379333615453373e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0065542617988528524,-0.91212756929527161,0.14949626435125613,-0.87392106816718995,0.11931417515207833,0.075000000000000011,285,-0.91212756929527161,0.14949626435125613,-0.91212756929527161,0.1494962643512561,0,0.95027777777777778,0.00013504850622520956,0.027009701245041911,0.0065542617988528524,7.7242716060679857e-05,7.7242716060679762e-05,0.000492285096244221,7.3594782884309627e-05,13,11549,1,2,0,1,5.3597215833333332
458,167.03744126458551,197.18631778892026,0.18049172865728502,0.49999916596975325,-8.3403024675465787e-07,12.919533285123762,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27904.723511629625,2.7443512141361129e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0021340422532262994,-0.84781515988496725,0.15355099931133914,-0.87392106816718995,0.11931417515207833,0.075000000000000011,285,-0.84781515988496725,0.15355099931133914,-0.84781515988496725,0.15355099931133914,0,0.91361111111111115,0.00012873579505692437,0.025747159011384874,0.0021340422532262994,2.5149929143248928e-05,2.5149929143248918e-05,0.00048698358196273275,7.4776815658593039e-05,20,11569,1,2,0,1,6.6445101666666666
459,167.04218853176775,197.19085155451958,0.18048532103025111,0.49999944524025763,-5.5475974236607328e-07,12.908671956725948,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27904.884042639278,1.9255892025610351e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0030746738157881055,0.84021611368655902,0.15955772627716036,-0.85281877915928983,0.11931417515207833,0.075000000000000011,285,0.84021611368655902,0.15955772627716036,0.84021611368655902,0.15955772627716036,0,0.13805555555555554,0.00011057173256978177,0.022114346513956353,0.0030746738157881055,3.6235378418008119e-05,3.6235378418007868e-05,0.00048691326777313207,7.7690773900063089e-05,32,11601,1,2,0,1,10.514533249999999
460,167.04690115218963,197.19548503763721,0.18047975555069071,0.49999945940347607,-5.4059652393467772e-07,12.89209449320327,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27906.86019790711,-2.8491654797887328e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0045141099937466038,0.91009817573236007,0.26157549544824443,-0.17953653209459755,0.11931417515207833,0.075000000000000011,285,0.91009817573236007,0.26157549544824443,0.91009817573236007,0.26157549544824443,0,0.11333333333333333,8.8250814664132842e-05,0.017650162932826566,0.0045141099937466038,5.3199296460003116e-05,5.319929646000317e-05,0.0004469520319138126,0.00011691169918945508,72,11673,1,2,0,1,24.710863916666668
461,167.05343253419395,197.20135609206227,0.18046874643954045,0.49999932230969391,-6.7769030609454717e-07,12.923231089280945,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27898.34918383733,2.161453856420422e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0080116695019749988,-0.93218844203441731,0.13131460003423653,-0.86891744889286737,0.11931417515207833,0.075000000000000011,285,-0.93218844203441731,0.13131460003423653,-0.93218844203441731,0.13131460003423653,0,0.88305555555555559,0.00014687167024939472,0.029374334049878943,0.0080116695019749988,9.4418430557866191e-05,9.4418430557866164e-05,0.00050100914466147514,6.5789815444716556e-05,9,11682,1,2,0,1,3.6420661666666665
462,167.03711884084552,197.1845907196554,0.18048366786986231,0.49999943565828642,-5.6434171358255014e-07,12.906524127889011,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27907.52126092152,-1.4106514430890063e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0043701115283575958,-0.95149635677030564,0.1242375271018655,-0.89050125684453318,0.11931417515207833,0.075000000000000011,285,-0.95149635677030564,0.1242375271018655,-0.95149635677030564,0.12423752710186547,0,0.89416666666666667,0.00010527440899917899,0.021054881799835796,0.0043701115283575958,5.1502258270719389e-05,5.1502258270719782e-05,0.00050438558783826905,6.2663618138847311e-05,39,11721,1,2,0,1,13.002708500000001
463,167.0477014069599,197.19500118325902,0.18047120386801718,0.49999932798456703,-6.7201543296757649e-07,12.894561651703315,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27906.443699616884,-9.1787498498121316e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0033778355603460986,0.8118313560897118,0.23746256185839251,-0.86891744889286737,0.12067419684310896,0.075000000000000011,285,0.8118313560897118,0.23746256185839251,0.8118313560897118,0.23746256185839254,0,0.14527777777777778,0.00014638132768538025,0.02927626553707605,0.0033778355603460986,3.980817384089646e-05,3.9808173840896331e-05,0.00045957842169970807,0.00010913266939164933,66,11787,1,2,0,1,22.869749916666667
464,167.05198104899705,197.19822273485093,0.18046024654452833,0.49999940659856101,-5.9340143898634068e-07,12.924043105534238,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27899.535480587565,1.6132662980427316e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0078438216938492063,-0.91774610366917286,0.13183670249727072,-0.86891744889286737,0.12777606356805102,0.075000000000000011,285,-0.91774610366917286,0.13183670249727072,-0.91774610366917286,0.1318367024972707,0,0.89388888888888884,0.0001421533831371742,0.028430676627434839,0.0078438216938492063,9.2440325168982089e-05,9.2440325168981858e-05,0.00051668584838771882,6.8118158478441606e-05,13,11800,1,2,0,1,5.3411602916666663
465,167.03848146260171,197.18377551533354,0.18046915769813834,0.49999930724541558,-6.9275458441930837e-07,12.91691601373342,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27905.096918213407,-7.3589641364138346e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0021275154337609442,-0.83859409552397102,0.12084941066105752,-0.86891744889286737,0.12777606356805102,0.075000000000000011,285,-0.83859409552397102,0.12084941066105752,-0.83859409552397102,0.1208494106610575,0,0.90833333333333333,0.00011609536319048544,0.023219072638097086,0.0021275154337609442,2.5073009838190045e-05,2.5073009838189977e-05,0.000521620754238562,6.3037560738306536e-05,21,11821,1,2,0,1,6.9858398749999999
466,167.04353674998927,197.18907473152294,0.18046515637807578,0.49999957294659897,-4.2705340103088574e-07,12.908620820310798,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27905.085163845433,6.3413541136103379e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0027444850499388036,0.76638384482648336,0.11456686467494331,-0.84320462770446913,0.12777606356805102,0.075000000000000011,285,0.76638384482648336,0.11456686467494331,0.76638384482648336,0.1145668646749433,0,0.10027777777777777,9.6275740080136357e-05,0.019255148016027269,0.0027444850499388036,3.2344066494613805e-05,3.2344066494613886e-05,0.00052741358425320768,6.0424120734864058e-05,29,11850,1,2,0,1,9.5536061666666665
467,167.04629584476777,197.19318011107279,0.18047023499593082,0.49999942971847899,-5.7028152100624396e-07,12.895269119196348,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27906.247010680541,-1.9124023818426417e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0036768341610421171,0.82963264814293025,0.23009220678843476,-0.17492599991409943,0.13157565126575363,0.075000000000000011,285,0.82963264814293025,0.23009220678843476,0.82963264814293025,0.23009220678843467,0,0.12361111111111112,0.00010582473779359359,0.021164947558718717,0.0036768341610421171,4.3331906142853856e-05,4.3331906142853537e-05,0.00049350277433538145,0.00011355114240304285,62,11912,1,2,0,1,20.677499874999999
468,167.051724141644,197.19807003002637,0.1804611478467659,0.4999994348573259,-5.6514267410268104e-07,12.92360371775243,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27898.677384932485,2.6795231984277694e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0073256394670312055,-0.94800136155988934,0.10954013246326839,-0.84320462770446913,0.13157565126575363,0.075000000000000011,285,-0.94800136155988934,0.10954013246326839,-0.94800136155988934,0.10954013246326841,0,0.88500000000000001,0.00013088312627693039,0.026176625255386075,0.0073256394670312055,8.6333489061092854e-05,8.6333489061092908e-05,0.00055468633425322545,6.0760414529663085e-05,10,11922,1,2,0,1,4.0553029166666663
469,167.03798158569339,197.18390109240886,0.18047344215094033,0.49999925385134758,-7.4614865241962036e-07,12.907083109959174,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27907.638233926686,7.654549935685301e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0042540425303639528,-0.95327674061634948,0.094243220653216581,-0.86891744889286737,0.12777606356805102,0.075000000000000011,285,-0.95327674061634948,0.094243220653216581,-0.95327674061634948,0.094243220653216581,0,0.90111111111111108,0.0001050598545868405,0.021011970917368099,0.0042540425303639528,5.0134372011272175e-05,5.0134372011272432e-05,0.00056858532784649001,5.3585312512418249e-05,37,11959,1,2,0,1,12.498482166666667
470,167.04792221076784,197.19378288991365,0.18046235044522227,0.49999943678163744,-5.6321836255923685e-07,12.894604050032951,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27906.617733107072,2.2420116483267522e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0035458534771572164,0.86375215716349041,0.099771012249746938,-0.84320462770446913,0.12777606356805102,0.075000000000000011,285,0.86375215716349041,0.099771012249746938,0.86375215716349041,0.099771012249746951,0,0.15611111111111112,8.7635875860707634e-05,0.017527175172141526,0.0035458534771572164,4.1788283979862771e-05,4.1788283979862792e-05,0.0005571743153663497,5.5589845443660439e-05,64,12023,1,2,0,1,21.808638708333334
471,167.05256917567402,197.19803028719147,0.18045493858772207,0.49999942509979484,-5.7490020516359763e-07,12.924023339408821,0.14999999999999999,0.030833333333333334,0.0050000000000000001,4,0,0,27898.985307686344,-7.3835728375899461e-06,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0076432964688033147,-0.9381624700907828,0.10112326939578566,-0.84320462770446913,0.12777606356805102,0.075000000000000011,285,-0.9381624700907828,0.10112326939578566,-0.9381624700907828,0.10112326939578567,0,0.88361111111111112,0.00014068959552642301,0.028137919105284601,0.0076432964688033147,9.007711272850028e-05,9.0077112728500334e-05,0.00055283299753698385,5.5904280140812124e-05,11,12034,1,2,0,1,4.4506354166666666
472,167.03829961451484,197.183034251088,0.18046600513858277,0.49999949066085481,-5.0933914519379897e-07,12.906640213301444,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27907.738420263016,2.4317953264604935e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0045316341997379307,-0.94648825040800122,0.10738667828274451,-0.87928290394548014,0.12777606356805102,0.075000000000000011,285,-0.94648825040800122,0.10738667828274451,-0.94648825040800122,0.10738667828274452,0,0.90722222222222226,0.00010281352829027422,0.020562705658054844,0.0045316341997379307,5.3405821208192737e-05,5.340582120819296e-05,0.000554736560474457,5.9571316551346756e-05,39,12073,1,2,0,1,13.058492875000001
473,167.04845454023373,197.19293178287339,0.18045349372196279,0.49999920579760376,-7.9420239623706479e-07,12.908397464212303,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27904.94651888471,2.0657801636249869e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.00076539633539005362,-0.47375082275052949,0.13541676071095893,-0.84320462770446913,0.13157565126575363,0.075000000000000011,285,-0.47375082275052949,0.13541676071095893,-0.47375082275052949,0.13541676071095893,0,0.69750000000000001,0.00010659101315913667,0.021318202631827335,0.00076539633539005362,9.0202823174939998e-06,9.0202823174943809e-06,0.00052394866895105502,7.0951431528170448e-05,37,12110,1,2,0,1,13.049733958333332
474,167.04776072170898,197.19232123599932,0.18045474171012246,0.49999950642809898,-4.9357190101684267e-07,12.898615936751472,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27906.190507530875,-1.2455518266855403e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.0030340072596545479,-0.3535714759527514,0.21341034182200866,-0.6561724591372502,0.13362673160411481,0.075000000000000011,285,-0.3535714759527514,0.21341034182200866,-0.3535714759527514,0.21341034182200869,0,0.66916666666666669,0.00010291832464405856,0.020583664928811713,0.0030340072596545479,3.5756118457849081e-05,3.575611845784923e-05,0.00046726446223992245,9.9719068607898902e-05,56,12166,1,2,0,1,18.877391791666668
475,167.05093824149981,197.1959523466349,0.18045402451769219,0.49999945397134821,-5.4602865179331772e-07,12.925651732224738,0.14999999999999999,0.03111111111111111,0.0050000000000000001,4,0,0,27899.935722046266,3.5976498184593265e-05,1,4,0.0050000000000000001,0.075000000000000011,1,1,1,0,0,0,0,0,0,0.007403092807898911,-0.90123097392047324,0.12098274413970225,-0.84320462770446913,0.13157565126575363,0.075000000000000011,285,-0.90123097392047324,0.12098274413970225,-0.90123097392047324,0.12098274413970228,0,0.93083333333333329,0.00013426222113902128,0.026852444227804254,0.007403092807898911,8.7246285436977979e-05,8.7246285436977803e-05,0.00052943773783871028,6.4052830374843446e-05,15,12181,1,2,0,1,6.1029813333333331
