outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
39,142.7139815106577,144.65261023779212,456.43128668277569,467.80588061999839,618.36076233591791,2.1553615654253013,7.6817034166666662,1.0918410416666666,0.042862541666666663,6.5432710416666664,0.0037287916666661758,2,1,1,20,0.025737254717609109,1.4131603950877829,0.040000000000000001,1,0.49995352914511015
40,143.34866484971749,143.78430580045691,453.24293684214825,468.04786806172598,622.38024255221615,2.1522420636863968,7.358523541666667,1.1140399999999999,0.044756166666666666,6.1959923750000003,0.0037349999999998218,2,1,1,19,0.025133355595267626,1.2013828973268212,0.040000000000000001,1,0.49996652031471611
41,143.8074170450621,144.1359742930529,455.27316320624385,470.8892721216688,625.20408353059065,2.158636596028388,7.6216141249999998,1.0935894583333334,0.043576499999999997,6.480653291666667,0.0037948749999987541,2,1,1,19,0.026220805695099565,1.1527657786705225,0.040000000000000001,1,0.49997425309169213
42,144.22069973778687,144.58529352168546,457.59510422139425,473.69187069964823,627.76279601698366,2.1648800031848494,8.1288074166666675,1.088867375,0.043615791666666667,6.9925618333333333,0.0037624166666683223,2,1,1,19,0.025650710011291968,1.105750264254564,0.040000000000000001,1,0.49997359522328505
43,144.60093480729395,144.98955284137091,459.37421150638733,475.97363434982105,630.19672578653569,2.168326286301304,8.4104088333333333,1.1047639583333333,0.044014333333333336,7.2563380833333335,0.0052924583333338049,2,1,1,19,0.025688329041231507,1.0484430190659999,0.040000000000000001,1,0.49997424604575752
44,144.94396678605366,145.35580115722564,460.81954763702919,477.8948719613926,632.52678139668683,2.1702865930928952,8.5878065416666658,1.1342493333333334,0.044219916666666664,7.4047888333333329,0.0045484583333328388,2,1,1,19,0.02883167632850436,1.000138044427654,0.040000000000000001,1,0.4999764386041331
45,145.25665797757023,145.69241933052612,462.05071138792101,479.57564327655371,634.76104378943126,2.171412167572607,8.7632054166666666,1.1085541666666667,0.044395583333333336,7.6065273333333332,0.0037283333333331115,2,1,1,19,0.030297496419156272,0.92665803696582161,0.040000000000000001,1,0.49998124604049538
46,145.53256459875993,145.97755823168134,462.98102672490512,480.93553554751537,636.88689939795665,2.1715904302913929,8.9978615000000008,1.07591225,0.044484333333333334,7.8738486249999999,0.0036162916666677702,2,1,1,19,0.033980581971738109,0.90063376451652355,0.040000000000000001,1,0.49998007251725474
47,145.78667574047742,146.26937455423024,463.83934989065665,482.17509772828964,638.86763248005605,2.1711310129290631,9.3529820000000008,1.0731463750000001,0.043921833333333334,8.2324469166666674,0.0034668749999990922,2,1,1,19,0.030699313943539613,0.78496237445255712,0.040000000000000001,1,0.49996714299250133
48,145.99417418650174,146.51713957931983,464.46203895834935,483.10403229294354,640.62734600305407,2.170018472186348,9.6921901249999998,1.0889687083333333,0.045169708333333336,8.5545871249999994,0.0034645833333346587,2,1,1,20,0.033578952630501618,0.78535477187821989,0.040000000000000001,1,0.49996732395837473
