metric,subset,mesh,observed,predicted,residual,relative_residual_pct,log_residual
eigen_per_outer_s,all9,480x60,0.270224725355691,0.2952669938481293,-0.025042268492438347,-8.481228520014954,-0.08862608196084913
eigen_per_outer_s,all9,560x70,0.36781013947368424,0.41992011556006925,-0.05210997608638501,-12.409497462840815,-0.13249761244903885
eigen_per_outer_s,all9,640x80,0.5104413318676717,0.5697174671955524,-0.059276135327880675,-10.404479192057924,-0.10986485823958675
eigen_per_outer_s,all9,720x90,0.9177843107249625,0.7456353955659352,0.1721489151590273,23.08754602889617,0.20772567253840407
eigen_per_outer_s,all9,800x100,1.1142149950980391,0.9485660850195956,0.1656489100784435,17.46308588241604,0.16095393553383985
eigen_per_outer_s,fine5,480x60,0.270224725355691,0.250080795168525,0.02014393018716598,8.054968864598877,0.07746988262284628
eigen_per_outer_s,fine5,560x70,0.36781013947368424,0.39248890318158475,-0.02467876370790051,-6.287760878804487,-0.06494138498356186
eigen_per_outer_s,fine5,640x80,0.5104413318676717,0.5799508402679305,-0.06950950840025882,-11.985413861655282,-0.1276676336730599
eigen_per_outer_s,fine5,720x90,0.9177843107249625,0.8183838549141844,0.09940045581077805,12.145945354848328,0.11463092055593427
eigen_per_outer_s,fine5,800x100,1.1142149950980391,1.1136488776589213,0.0005661174391178303,0.05083446411834088,0.0005082154778173622
eigen_per_outer_s,fine4,560x70,0.36781013947368424,0.3593201218331621,0.008490017640522152,2.3628005014604216,0.02335318426355138
eigen_per_outer_s,fine4,640x80,0.5104413318676717,0.5579658280726314,-0.04752449620495969,-8.517456412899419,-0.08902201237637042
eigen_per_outer_s,fine4,720x90,0.9177843107249625,0.8226076382817428,0.0951766724432197,11.570117758938403,0.10948306608778885
eigen_per_outer_s,fine4,800x100,1.1142149950980391,1.1641187402883078,-0.049903745190268634,-4.286826030986271,-0.04381423797496072
gradient_per_outer_s,all9,160x20,0.002034651556776557,0.0018826709350074804,0.00015198062176907646,8.072606791928436,0.07763310036417444
gradient_per_outer_s,all9,240x30,0.0038730376602564105,0.0038899940089457243,-1.6956348689313797e-05,-0.43589652452727934,-0.004368493232468645
gradient_per_outer_s,all9,320x40,0.006405876590330789,0.006509817436747313,-0.00010394084641652396,-1.5966783619735256,-0.016095626015612017
gradient_per_outer_s,all9,400x50,0.008841992206235012,0.00970558821268976,-0.0008635960064547477,-8.89792547890732,-0.0931896100704484
