outer,rho_sha256,omega1,omega2,omega3,lambda1,lambda2,gap12,dOff,volume,Mnd,gray,mid,broad_core,void_lt_0p1,at_rhomin,beta,box_max,box_mean,box_at_floor,N,multJ,max_abs_drho,l2_drho,rms_drho,sign_reversal,on_bound,at_move_box,step_over_box_rms,pred_gain,real_gain,gain_ratio,stop_metric,stop_eps,stop_raw,nInner,innerConv,spike,stage,exA,exB,exE,exDecl
44,8113e20f6b5f093660e13a59325af8b2af95efac4165ad05fbb38fa740bca481,150.8707436075317,151.49148674702457,411.6841214082588,22761.981276689567,22949.67055682392,0.004114403658721576,187.68928013435288,0.4999944248484617,0.5503959188392715,0.5993055555555555,0.2841666666666667,0.49243055555555554,0.18465277777777778,0.0,22817.818376862208,0.04,0.04,nan,2,0,0.014942957992838384,0.47250670205866996,0.0027842724431814763,0.3979861111111111,0.0,0.0,0.06960681107953688,55.83710017264093,41.19816616400567,0.7378278248087095,0.47250670205866996,0.15000000000000002,False,21,1,False,1.0,0.0,0.0,0.0,0.0
45,fae9cc0f63d4393e48ac5515612f7adc594752f0d05a0db975d9bfebcb7c5fcc,151.00721652574612,151.6996784269046,412.20804305728376,22803.179442853572,23012.792434826264,0.004585621251024245,209.61299197269182,0.4999850052324653,0.5473221720831063,0.5960416666666667,0.28256944444444443,0.48854166666666665,0.18652777777777776,0.0,22852.641723281904,0.04,0.04,nan,2,0,0.032591163086043706,0.6438343508881416,0.003793830295615366,0.20472222222222222,0.0,0.0,0.09484575739038416,49.462280428331724,44.95180785134653,0.9088098539346435,0.6438343508881416,0.15000000000000002,False,30,1,False,1.0,0.0,0.0,0.0,0.0
46,56547922b99df9468ea798214ce03cbd6e3de745e8a07881fcdb7bf544904afb,151.15598317865198,152.07529382418653,413.23338704844605,22848.13125070492,23126.894991712667,0.006081867394213657,278.76374100774774,0.49997805779331267,0.5445071277722306,0.5934027777777777,0.28208333333333335,0.48541666666666666,0.18763888888888888,0.0,22901.008645430305,0.04,0.04,nan,2,0,0.023058234129591782,0.5822353126355602,0.0034308544817572843,0.38513888888888886,0.0,0.0,0.08577136204393211,52.877394725386694,47.23653712461601,0.8933219454160723,0.5822353126355602,0.15000000000000002,False,28,1,False,1.0,0.0,0.0,0.0,0.0
47,3d4beff36c35a8991620d5d766aa9f52257b848c47c9b3cc432cc6285860bc3b,151.31215347033276,152.18254564988368,413.2080498316514,22895.367787829535,23159.52720047893,0.005752295235964463,264.15941264939465,0.4999771849169633,0.5427202457550211,0.591875,0.28173611111111113,0.4836111111111111,0.18868055555555555,0.0,22911.490657481623,0.04,0.04,nan,2,0,0.016966370375601395,0.37977121880237746,0.00223782336762201,0.19166666666666668,0.0,0.0,0.05594558419055025,16.12286965208841,23.79487552914361,1.4758461764318387,0.37977121880237746,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
48,87751274ca0e966def4191e14dab6f5419fc6d18dcbdc5a15b5ca5c4ef4ffe83,151.39076148615766,152.20668516790928,412.88825180901006,22919.16266335868,23166.875009803058,0.005389520957170368,247.71234644437936,0.4999886198245909,0.5406101419821142,0.589375,0.28173611111111113,0.48125,0.18993055555555555,0.0,22962.07382483336,0.04,0.04,nan,2,0,0.0150531209743288,0.4407147601218532,0.0025969366287597086,0.31958333333333333,0.0,0.0,0.0649234157189927,42.91116147467983,35.64883977616046,0.8307591440328508,0.4407147601218532,0.15000000000000002,False,22,1,False,1.0,0.0,0.0,0.0,0.0
49,b197e622243b973c34e9aaba9f3f8fa42d1384d8df9c0b41c4d2dc8ec4fdad92,151.50845356987458,152.35456502404546,413.06866158166207,22954.81150313484,23211.913483666096,0.005584582472031243,257.10198053125714,0.4999908410535889,0.5385864747947714,0.5877777777777777,0.28180555555555553,0.47930555555555554,0.1904861111111111,0.0,22982.573165296457,0.04,0.04,nan,2,0,0.020665989099787417,0.4128386958837135,0.0024326753449632056,0.20729166666666668,0.0,0.0,0.06081688362408015,27.761662161618005,32.28804703230344,1.1630444475670987,0.4128386958837135,0.15000000000000002,False,21,1,False,1.0,0.0,0.0,0.0,0.0
50,3b527cfebd7eaa16c59745094a961f269dfe8e38b09ddb8079c2584f7ffcf168,151.6149713919016,152.22019482110227,412.24283982479295,22987.099550167142,23170.98771137433,0.003991844760741027,183.8881612071891,0.4999914890434522,0.5363837968507197,0.5858333333333333,0.2809027777777778,0.4765277777777778,0.19152777777777777,0.0,23023.023473548707,0.04,0.04,nan,2,0,0.02100583791528951,0.5092995706610123,0.0030010765005816582,0.3977777777777778,0.0,0.0,0.07502691251454144,35.92392338156424,27.258720355104742,0.7587901818400387,0.5092995706610123,0.15000000000000002,False,25,1,False,1.0,0.0,0.0,0.0,0.0
51,0c617fc5375aae29a5ed658a3453534e866e98ee86e17de18c3a1676f0ee938a,151.70483931148092,152.66862513106457,413.3819614205943,23014.358270522247,23307.70909940952,0.006353032796829903,293.35082888727266,0.49998916813457067,0.5342476733374729,0.5838194444444444,0.28118055555555554,0.47430555555555554,0.19270833333333334,0.0,23048.387463003288,0.04,0.04,nan,2,0,0.017704520667995924,0.4616362841029676,0.0027202178910914,0.26611111111111113,0.0,0.0,0.06800544727728504,34.02919248104081,35.32923461858081,1.0382037316420105,0.4616362841029676,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
52,17973d03eb88fb49a4737c7463ecf3bb373f6d4867d58c443c851fb0ae9eb550,151.82123535639153,152.7129391523032,413.16337669477565,23049.687505140828,23321.241784535057,0.005873379924873119,271.5542793942295,0.49998808167987874,0.53238798017093,0.581875,0.28152777777777777,0.4725,0.19381944444444443,0.0,23072.451019646804,0.04,0.04,nan,2,0,0.018357620663036662,0.4131824105323241,0.002434700702953419,0.26666666666666666,0.0,0.0,0.06086751757383547,22.763514505975763,26.32255883252583,1.1563486308590778,0.4131824105323241,0.15000000000000002,False,21,1,False,1.0,0.0,0.0,0.0,0.0
53,6171dae16bfd0662de9a7f4f8291d616d210e962f9778235bc28fd72a282b65d,151.90789993931637,152.77412986020676,412.9467737370133,23076.010063973354,23339.93475454332,0.005702336226334699,263.9246905699656,0.49999046158254806,0.5303448554785541,0.5797222222222222,0.28180555555555553,0.4689583333333333,0.19493055555555555,0.0,23105.95667652169,0.04,0.04,nan,2,0,0.01566661243133304,0.4448806909928344,0.0026214846118332515,0.46326388888888886,0.0,0.0,0.06553711529583127,29.946612548337725,29.71125440299511,0.9921407422972225,0.4448806909928344,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
54,4056354f55ec451175f679513058c9ced8990e1448bfbee524772246833863fa,152.0056621260417,152.88450806212256,412.90522856241006,23105.72131837635,23373.67280539722,0.005781665786581907,267.95148702086954,0.49998769192603537,0.528375101980042,0.5779861111111111,0.2815972222222222,0.46708333333333335,0.19576388888888888,0.0,23130.7401636206,0.04,0.04,nan,2,0,0.018472328486309905,0.44272966543312064,0.002608809572168425,0.39958333333333335,0.0,0.0,0.06522023930421063,25.01884524425259,31.54641234691735,1.2609060106067165,0.44272966543312064,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
55,30881253a26204d3e5fb339aaf2feb9eed66e2fa144016af6cd5bd60fd159bb6,152.10939395948978,152.95468208780488,412.65595488116963,23137.267730723266,23395.13477258146,0.005557106673768117,257.86704185819326,0.49998623421702715,0.5264459006293748,0.5765277777777778,0.281875,0.4651388888888889,0.19652777777777777,0.0,23164.788061042655,0.04,0.04,nan,2,0,0.015630274521067515,0.43721513541730384,0.002576314892424752,0.40965277777777775,0.0,0.0,0.0644078723106188,27.52033031938845,27.48875162835975,0.9988525322675197,0.43721513541730384,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
56,20256c2c34f8841641b2682f045c647551ba3cf917d2a309f73cde8de2bebc5f,152.19972563165686,153.16545200158626,412.9150500257064,23164.756482351626,23459.655686850223,0.006345125563935527,294.8992044985971,0.4999773991619647,0.5237639507747985,0.5736111111111111,0.2815972222222222,0.46166666666666667,0.19805555555555557,0.0,23211.102306401408,0.04,0.04,nan,2,0,0.02597758809246613,0.5927985653107315,0.003493099045073956,0.22722222222222221,0.0,0.0,0.08732747612684888,46.345824049782095,40.63473042282203,0.8767722066862912,0.5927985653107315,0.15000000000000002,False,33,1,False,1.0,0.0,0.0,0.0,0.0
57,708afc172b33a1f10019e29b68bb7bfcc7ca6b2c549902e9b4949363ff37f341,152.33315861221564,153.3103114458493,412.89580802343806,23205.391212774448,23504.05159562331,0.006414577381153933,298.66038284886235,0.4999757674676738,0.5212622564461495,0.5710416666666667,0.28208333333333335,0.4579166666666667,0.19944444444444445,0.0,23250.45991019957,0.04,0.04,nan,2,0,0.02857446829642678,0.5690674572202172,0.0033532621496083427,0.1696527777777778,0.0,0.0,0.08383155374020858,45.06869742512208,34.529557324083726,0.7661538783420961,0.5690674572202172,0.15000000000000002,False,32,1,False,1.0,0.0,0.0,0.0,0.0
58,4b6aaa0b5aa3bd0ec83345b7f5c038edb75c6cb75f7109f0a8dbe857ba858c1b,152.44645214008273,153.591132145819,413.29007230809606,23239.92077009853,23590.23587383443,0.007508734966717482,350.31510373589845,0.4999751548314771,0.5188707233036501,0.5688194444444444,0.2823611111111111,0.4545138888888889,0.20055555555555554,0.0,23283.10212521639,0.04,0.04,nan,2,0,0.0255165563269277,0.5615065598867061,0.0033087091348051674,0.35479166666666667,0.0,0.0,0.08271772837012918,43.18135511785658,34.2503449987089,0.7931743898547897,0.5615065598867061,0.15000000000000002,False,32,1,False,1.0,0.0,0.0,0.0,0.0
59,a78d3c13ab422b12fb0ee4547280e4c7efed10b23e8139f063f21795a3208e5e,152.55874643919057,153.5764321283515,412.73636096208446,23274.17111509724,23585.72050527416,0.0066707790468545055,311.5493901769187,0.4999818658476237,0.517168420126992,0.5670833333333334,0.28284722222222225,0.4521527777777778,0.20104166666666667,0.0,23303.10537536814,0.04,0.04,nan,2,0,0.0164014637443365,0.4125230067510384,0.00243081512890936,0.21083333333333334,0.0,0.0,0.06077037822273399,28.934260270900268,24.993614362632798,0.863806923993469,0.4125230067510384,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
60,62eed27df0f33689db30fa23346ef908378b4f9b6d6debbb14c72a0483751622,152.64063918059264,153.6467280470991,412.4406590147647,23299.164729459873,23607.317039579226,0.0065912254554707315,308.1523101193525,0.4999919119653498,0.5155130619325924,0.5651388888888889,0.2834027777777778,0.44895833333333335,0.20166666666666666,0.0,23323.969602797428,0.04,0.04,nan,2,0,0.014153218825349458,0.3766061088507605,0.0022191727783720983,0.4322916666666667,0.0,0.0,0.055479319459302484,24.804873337554454,22.46209980887943,0.9055518850351041,0.3766061088507605,0.15000000000000002,False,21,1,False,1.0,0.0,0.0,0.0,0.0
61,b9bceb2c99c3a1515058f74df7f450bee3ddcbdcc6965c80cb1ebb774de2b992,152.71419982853183,153.75770306734904,412.31473048034286,23321.626829268753,23641.431252547078,0.006833046566651031,319.804423278325,0.49997521533073785,0.5129903507069754,0.5624305555555555,0.28430555555555553,0.445,0.2026388888888889,0.0,23362.433928113605,0.04,0.04,nan,2,0,0.02145675413960879,0.5764998654586524,0.0033970580351578785,0.2284027777777778,0.0,0.0,0.08492645087894694,40.80709884485259,37.75998837097359,0.9253289118772196,0.5764998654586524,0.15000000000000002,False,33,1,False,1.0,0.0,0.0,0.0,0.0
62,bab35738e33ebf64b206083c32e399480e8559902e242061a00ff08cdcb7bdd0,152.83777941870173,153.8193001915933,411.85508316414627,23359.386817639726,23660.377111431495,0.006421977449716001,300.99029379176864,0.4999835392895962,0.5106495261194297,0.559375,0.2849305555555556,0.4396527777777778,0.20375,0.0,23390.089129777643,0.04,0.04,nan,2,0,0.022821982763307273,0.5841737656920339,0.0034422769259343207,0.3682638888888889,0.0,0.0,0.08605692314835803,30.702312137917033,31.570008126742323,1.0282615844998102,0.5841737656920339,0.15000000000000002,False,34,1,False,1.0,0.0,0.0,0.0,0.0
63,67548006d1459fe3f25ccdacceb29d8b15cb90137363eb9da91b80f7d83f460c,152.94102401176235,154.2975191510148,412.8526075365395,23390.95682576647,23807.724416157776,0.008869400136539689,416.76759039130775,0.4999910511279285,0.5091054781193892,0.5572222222222222,0.285,0.4359722222222222,0.20465277777777777,0.0,23411.115748111843,0.04,0.04,nan,2,0,0.015460717048363028,0.360927411658293,0.002126785169164063,0.45013888888888887,0.0,0.0,0.05316962922910156,20.158922345373867,24.408619959936914,1.2108097616407696,0.360927411658293,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
64,1249337e6ac8a7e8e1e58b7ab99d1a9ccd8d3af7c408ba7419f176859a6419b4,153.02080069626615,154.09672917954657,411.7163996904191,23415.365445726406,23745.801943834518,0.007031256393802643,330.4364981081126,0.4999817930269492,0.5068296704696286,0.5545833333333333,0.28618055555555555,0.4313888888888889,0.2053472222222222,0.0,23450.618487691416,0.04,0.04,nan,2,0,0.020772915592392742,0.510371850568203,0.003007394970529197,0.2432638888888889,0.0,0.0,0.07518487426322992,35.2530419650102,31.146273701029713,0.8835059888432724,0.510371850568203,0.15000000000000002,False,29,1,False,1.0,0.0,0.0,0.0,0.0
65,270b3b91a3ecab33c1e900fd503fedc32140c43f6d352633b72e8da52c02ef6a,153.12253824772966,154.32917261256912,411.5508574655339,23446.511719427435,23817.493519280157,0.007880187845941418,370.98179985272145,0.49995079474393234,0.5048083810741786,0.5519444444444445,0.2856944444444444,0.42243055555555553,0.20604166666666668,0.0,23453.826421698017,0.04,0.04,nan,2,0,0.029020975883848794,0.4678351783973646,0.002756745226019956,0.38319444444444445,0.0,0.0,0.06891863065049891,7.31470227058162,27.977020768121292,3.824765483708024,0.4678351783973646,0.15000000000000002,False,25,1,False,1.0,0.0,0.0,0.0,0.0
66,6f1a6fbf28685559de055e0aca81f71e83e5c8dcca731fc87cc29f609f226270,153.21386601804537,154.1862029427915,410.2256113360328,23474.488740195557,23773.38517791569,0.00634627237088074,298.8964377201337,0.4999619776424762,0.5033156909030245,0.5486805555555555,0.2848611111111111,0.41479166666666667,0.20694444444444443,0.0,23496.607294068588,0.04,0.04,nan,2,0,0.023524500100332083,0.3805259701116476,0.0022422707823627963,0.24520833333333333,0.0,0.0,0.056056769559069915,22.118553873031487,23.01878821081118,1.040700415720999,0.3805259701116476,0.15000000000000002,False,21,1,False,1.0,0.0,0.0,0.0,0.0
67,83748ce941446a493cc726a8c267ca7a35dfe2517cd36ef9d80a1444800babfa,153.28896740602818,154.46190200799288,410.3668582422246,23497.507528406368,23858.479171926792,0.0076517874822514586,360.97164352042455,0.49998940082454935,0.5012976438974666,0.5452083333333333,0.285,0.40458333333333335,0.2076388888888889,0.0,23544.476029004807,0.04,0.04,nan,2,0,0.031137870250421452,0.5087559532211647,0.002997873204097596,0.3815277777777778,0.0,0.0,0.0749468301024399,46.96850059843928,27.577648583828704,0.5871519897900485,0.5087559532211647,0.15000000000000002,False,28,1,False,1.0,0.0,0.0,0.0,0.0
68,749c3c65cb6077db7d1670bbe781f17d90fb06f28bc6536bfdeeab37a5d8c834,153.3788941705807,155.06653017615972,411.3637118123629,23525.085176990196,24045.628780873853,0.011003052373699475,520.543603883656,0.49999080832604453,0.499784880432423,0.5410416666666666,0.2849305555555556,0.4,0.20854166666666665,0.0,23552.81288832711,0.04,0.04,nan,2,0,0.03582737391650961,0.3629989837738244,0.0021389920249191394,0.4063888888888889,0.0,0.0,0.05347480062297851,27.727711336912762,26.107157503065537,0.9415547206851563,0.3629989837738244,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
69,9fb9c9f76c8c187a64e42ba12e3c4a58242385f5fe3822e472ea55ba447f57b9,153.46397731876124,155.04866355577008,410.42961997062105,23551.192334493262,24040.088070430385,0.010326112125435629,488.8957359371234,0.4999934362688935,0.49776508888777826,0.5381944444444444,0.2840972222222222,0.39645833333333336,0.209375,0.0,23582.970336110022,0.04,0.04,nan,2,0,0.03962406014076921,0.4629273906457332,0.002727825809354932,0.3904166666666667,0.0,6.944444444444444e-05,0.0681956452338733,31.778001616759866,36.26864662137086,1.1413130082491596,0.4629273906457332,0.15000000000000002,False,21,1,False,1.0,0.0,0.0,0.0,0.0
70,bf395f2d3fcd337ff4ad76db06b3dfacf0883504eb3dfa028d89d164f1e435ac,153.58209850472363,154.85053768524207,408.689638120205,23587.460981114633,23978.689021408576,0.008259030140022662,391.2280402939432,0.4999624824287528,0.4952838032716413,0.5339583333333333,0.2820138888888889,0.3918055555555556,0.21159722222222221,0.0,23637.819327665995,0.04,0.04,nan,2,0,0.039673725572598205,0.590927496872779,0.0034820736685694533,0.32611111111111113,0.0,6.944444444444444e-05,0.08705184171423636,50.35834655136205,43.51483078495221,0.8641036444786779,0.590927496872779,0.15000000000000002,False,30,1,False,1.0,0.0,0.0,0.0,0.0
71,13dc22cd8f9af1b28937b17ffc1930b554413887673a900ac7ac0f5362cc0901,153.72369957784514,154.89385035456615,407.644027369051,23630.975811899585,23992.104877662732,0.007612038871914189,361.1290657631471,0.4999757937727238,0.49335074330191714,0.530625,0.27944444444444444,0.38895833333333335,0.213125,0.0,23661.651562109077,0.04,0.04,nan,2,0,0.03970410931993635,0.4563285123983002,0.002688941546380063,0.24097222222222223,0.0,6.944444444444444e-05,0.06722353865950158,30.675750209491525,33.65990208911535,1.0972804857010632,0.4563285123983002,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
72,3181fc81ff5eb4737014b0bb9389e4d24e37d7c04863bfaa9ac98ae8f6a26302,153.83314244332624,154.99500038367452,407.0319717640455,23664.6357139887,24023.450143935264,0.0075527153765081855,358.8144299465639,0.4999468364139636,0.491251410947186,0.5274305555555555,0.27805555555555556,0.38590277777777776,0.21465277777777778,0.0,23700.642943181694,0.04,0.04,nan,2,0,0.0393130630040181,0.536809965421609,0.003163183056317798,0.4070138888888889,0.0,0.0,0.07907957640794495,36.00722919299369,31.84889431020565,0.88451388857221,0.536809965421609,0.15000000000000002,False,26,1,False,1.0,0.0,0.0,0.0,0.0
73,5db50c42fd47576612c62b599f1f4aff84cfb4176ffd33332aa70b42d01e2930,153.93662529852637,155.44808137609752,407.47078589315777,23696.484608298906,24164.106003509838,0.009818690481488833,467.62139521093195,0.49995453489920416,0.489073687862702,0.5242361111111111,0.27666666666666667,0.38263888888888886,0.21631944444444445,0.0,23746.091247736626,0.04,0.04,nan,2,0,0.03921071589681638,0.54049628713618,0.003184904915334535,0.35965277777777777,0.0,0.0,0.07962262288336344,49.60663943771942,35.48684518673326,0.715364829969718,0.54049628713618,0.15000000000000002,False,29,1,False,1.0,0.0,0.0,0.0,0.0
74,7928605c2f0079fd6a8d87421a763e9a84a4f40197ed8231f1097c2f57b16417,154.0518466409463,155.66384000210033,407.17817568038623,23731.97145348564,24231.23108419949,0.010463966491171938,499.25963071385195,0.499972989549887,0.48688838271942614,0.5220138888888889,0.2752777777777778,0.38125,0.21736111111111112,0.0,23779.373221852948,0.04,0.04,nan,2,0,0.03914460688240477,0.5006059554196063,0.0029498488814964506,0.40375,0.0,0.0,0.07374622203741124,47.40176836730825,33.99390962602047,0.7171443344182318,0.5006059554196063,0.15000000000000002,False,25,1,False,1.0,0.0,0.0,0.0,0.0
75,af7317b4b7102a818eb4dd9ca6c7a121527efbb8d799548dd612fd8e0e3cdbfe,154.1621398499374,155.62177520422287,406.0205021345346,23765.96536311166,24218.136917713677,0.009468183016311835,452.17155460201684,0.4999513741149534,0.48439037692288406,0.5198611111111111,0.27361111111111114,0.37895833333333334,0.21833333333333332,0.0,23805.968117551725,0.04,0.04,nan,2,0,0.03917687859190031,0.5886505998440276,0.0034686569241603395,0.1973611111111111,0.0,0.0,0.08671642310400851,40.00275444006547,39.95323313046174,0.9987620525062111,0.5886505998440276,0.15000000000000002,False,33,1,False,1.0,0.0,0.0,0.0,0.0
76,94dad58a9dd69383d8585d8f55d74f0b26d173e664d617fec1b5c7a262eedb9f,154.29166729361026,155.75829977161976,405.2704327438314,23805.91859624212,24260.647947745765,0.009505584479935419,454.72935150364356,0.49997686213092485,0.4828894298854411,0.5184027777777778,0.2734027777777778,0.3773611111111111,0.21895833333333334,0.0,23826.159130343967,0.04,0.04,nan,2,0,0.030902888933560402,0.4168760054482165,0.0024564654197199503,0.41291666666666665,0.0,0.0,0.061411635492998745,20.240534101845697,21.802125704725768,1.0771516994078567,0.4168760054482165,0.15000000000000002,False,23,1,False,1.0,0.0,0.0,0.0,0.0
