k,ratio_E1_double,ratio_E1_single,ratio_E2_double,ratio_E2_single,ratio_E3_double,ratio_E3_single,binding_evaluator_double,binding_evaluator_single,Q_double,Q_single,delta_Q_single_minus_double,H0_double,H0_single,pass_q0_980_double,pass_q0_980_single,pass_q0_990_double,pass_q0_990_single,pass_q0_995_double,pass_q0_995_single
2498,0.999104801234658,0.999104801651104,0.999350371488606,0.999350371806227,0.999350364843557,0.999350365159855,1,1,0.999104801234658,0.999104801651104,4.16445766759921e-10,1,1,1,1,1,1,1,1
2499,0.999263789673161,0.999263790036868,0.999548556970215,0.999548557326622,0.999548553188681,0.999548553543035,1,1,0.999263789673161,0.999263790036868,3.63707064465757e-10,1,1,1,1,1,1,1,1
2500,0.9991136882618,0.999113688547582,0.999364936676244,0.999364936907431,0.999364930285113,0.999364930512609,1,1,0.9991136882618,0.999113688547582,2.85781842634947e-10,1,1,1,1,1,1,1,1
2501,0.999243040864244,0.999243041153616,0.999545788399748,0.999545788706278,0.999545784554473,0.999545784859222,1,1,0.999243040864244,0.999243041153616,2.89371304695862e-10,1,1,1,1,1,1,1,1
2502,0.99908663631498,0.999086636432731,0.999356512797724,0.999356512880303,0.999356506332871,0.999356506413712,1,1,0.99908663631498,0.999086636432731,1.17751031147861e-10,1,1,1,1,1,1,1,1
2503,0.999232581093227,0.999232581347957,0.999544968647591,0.999544968931904,0.999544964764937,0.999544965049113,1,1,0.999232581093227,0.999232581347957,2.54729681792298e-10,1,1,1,1,1,1,1,1
2504,0.99907405173967,0.999074051928155,0.999354087059596,0.999354087198487,0.999354080530351,0.999354080666952,1,1,0.99907405173967,0.999074051928155,1.88485005381267e-10,1,1,1,1,1,1,1,1
2505,0.999198898897697,0.999198899241241,0.999536088447071,0.999536088784624,0.99953608445897,0.999536084795081,1,1,0.999198898897697,0.999198899241241,3.43543971048632e-10,1,1,1,1,1,1,1,1
2506,0.999070036204289,0.999070036453452,0.999350861097744,0.999350861288949,0.99935085448214,0.999350854671593,1,1,0.999070036204289,0.999070036453452,2.4916313456913e-10,1,1,1,1,1,1,1,1
2507,0.99921775743908,0.999217757761538,0.999540861139898,0.999540861458822,0.999540857137532,0.999540857454245,1,1,0.99921775743908,0.999217757761538,3.22457727186531e-10,1,1,1,1,1,1,1,1
2508,0.999071640060277,0.999071640339824,0.9993496944051,0.999349694617688,0.999349687740354,0.999349687950776,1,1,0.999071640060277,0.999071640339824,2.79546497061745e-10,1,1,1,1,1,1,1,1
2509,0.999219462703779,0.99921946304628,0.99953993252774,0.999539932857252,0.999539928481477,0.99953992880817,1,1,0.999219462703779,0.99921946304628,3.42500694472392e-10,1,1,1,1,1,1,1,1
2510,0.999074884822796,0.999074885071217,0.999349577646736,0.999349577833151,0.999349570960515,0.999349571143857,1,1,0.999074884822796,0.999074885071217,2.48420617410261e-10,1,1,1,1,1,1,1,1
2511,0.999232626816381,0.999232627144946,0.999547007194804,0.999547007504073,0.999547003391343,0.999547003699126,1,1,0.999232626816381,0.999232627144946,3.28564730978087e-10,1,1,1,1,1,1,1,1
2512,0.999076151772291,0.999076152010674,0.999358632783125,0.999358632950189,0.99935862629943,0.999358626463926,1,1,0.999076151772291,0.999076152010674,2.38382980022322e-10,1,1,1,1,1,1,1,1
2513,0.99920620599418,0.999206206418377,0.999540503629792,0.999540503976208,0.999540499735131,0.999540500080441,1,1,0.99920620599418,0.999206206418377,4.24197676984761e-10,1,1,1,1,1,1,1,1
2514,0.999050565908731,0.999050566189817,0.999352706916463,0.999352707095235,0.9993527003865,0.999352700562808,1,1,0.999050565908731,0.999050566189817,2.81086154352295e-10,1,1,1,1,1,1,1,1
2515,0.999190527272123,0.999190527592968,0.999536643948794,0.999536644222775,0.999536640000975,0.99953664027368,1,1,0.999190527272123,0.999190527592968,3.20845461310171e-10,1,1,1,1,1,1,1,1
2516,0.999046941255547,0.999046941493943,0.999348963000002,0.999348963151039,0.99934895641543,0.999348956564227,1,1,0.999046941255547,0.999046941493943,2.38396080654013e-10,1,1,1,1,1,1,1,1
2517,0.999188458051691,0.999188458431706,0.999533995080041,0.999533995399763,0.999533991065692,0.999533991383164,1,1,0.999188458051691,0.999188458431706,3.80015574563686e-10,1,1,1,1,1,1,1,1
2518,0.99905883533512,0.999058835749636,0.999348330508471,0.999348330802729,0.999348323856973,0.999348324149738,1,1,0.99905883533512,0.999058835749636,4.1451564403161e-10,1,1,1,1,1,1,1,1
2519,0.999191533579578,0.999191533950895,0.999531944773735,0.999531945100044,0.999531940680002,0.999531941004529,1,1,0.999191533579578,0.999191533950895,3.71316866143445e-10,1,1,1,1,1,1,1,1
2520,0.999058008717292,0.999058009016812,0.999341989213492,0.999341989426823,0.999341982453571,0.999341982663922,1,1,0.999058008717292,0.999058009016812,2.99519409274751e-10,1,1,1,1,1,1,1,1
2521,0.999209995208344,0.999209995477998,0.99953720087147,0.999537201140966,0.999537196759602,0.999537197027587,1,1,0.999209995208344,0.999209995477998,2.69653854800822e-10,1,1,1,1,1,1,1,1
2522,0.999077272279527,0.999077272425592,0.999346036154723,0.999346036244434,0.999346029476226,0.999346029563913,1,1,0.999077272279527,0.999077272425592,1.46064271788759e-10,1,1,1,1,1,1,1,1
2523,0.999217938890706,0.999217939086242,0.999537522370929,0.99953752258472,0.999537518293031,0.999537518506111,1,1,0.999217938890706,0.999217939086242,1.95535476699149e-10,1,1,1,1,1,1,1,1
2524,0.999083855908869,0.99908385598732,0.999345684358235,0.999345684402082,0.99934567765217,0.999345677693676,1,1,0.999083855908869,0.99908385598732,7.84505793660628e-11,1,1,1,1,1,1,1,1
2525,0.999243275721317,0.999243276022011,0.999545047429739,0.999545047713001,0.999545043600287,0.999545043882127,1,1,0.999243275721317,0.999243276022011,3.00694247279409e-10,1,1,1,1,1,1,1,1
2526,0.999087496835023,0.999087497084359,0.999356585446682,0.999356585633063,0.999356578951318,0.999356579136079,1,1,0.999087496835023,0.999087497084359,2.49335663227157e-10,1,1,1,1,1,1,1,1
2527,0.999225696646693,0.99922569699542,0.999545964525535,0.999545964848021,0.999545960669086,0.999545960990278,1,1,0.999225696646693,0.99922569699542,3.48726714172187e-10,1,1,1,1,1,1,1,1
2528,0.999066960820208,0.999066961168727,0.999355430485462,0.99935543074402,0.999355423937616,0.999355424195047,1,1,0.999066960820208,0.999066961168727,3.48518658377373e-10,1,1,1,1,1,1,1,1
2529,0.99919677103152,0.999196771404768,0.999537337258603,0.999537337587257,0.999537333297034,0.999537333625957,1,1,0.99919677103152,0.999196771404768,3.73247877050176e-10,1,1,1,1,1,1,1,1
2530,0.999053279384936,0.999053279627929,0.999349453447331,0.99934945361478,0.999349446831229,0.999349446997039,1,1,0.999053279384936,0.999053279627929,2.42992959087474e-10,1,1,1,1,1,1,1,1
2531,0.99919500699723,0.999195007265946,0.999534566156963,0.999534566418975,0.999534562137163,0.999534562398435,1,1,0.99919500699723,0.999195007265946,2.68716604523433e-10,1,1,1,1,1,1,1,1
2532,0.999065503666806,0.999065503937559,0.999348762790738,0.999348762983322,0.999348756115887,0.999348756307641,1,1,0.999065503666806,0.999065503937559,2.70752864572898e-10,1,1,1,1,1,1,1,1
2533,0.999208391898142,0.999208392311837,0.999535408938349,0.999535409300909,0.999535404857852,0.999535405218878,1,1,0.999208391898142,0.999208392311837,4.13695300238714e-10,1,1,1,1,1,1,1,1
2534,0.999065164070458,0.999065164334183,0.999346571708711,0.999346571897204,0.999346564981011,0.999346565168187,1,1,0.999065164070458,0.999065164334183,2.63725485893929e-10,1,1,1,1,1,1,1,1
2535,0.99920913269233,0.999209132940391,0.999533980383743,0.999533980635276,0.999533976246637,0.999533976495687,1,1,0.99920913269233,0.999209132940391,2.48061016172585e-10,1,1,1,1,1,1,1,1
2536,0.99907635092282,0.999076351266683,0.999342429302913,0.999342429544872,0.999342422606883,0.99934242284747,1,1,0.99907635092282,0.999076351266683,3.438626050567e-10,1,1,1,1,1,1,1,1
2537,0.999226439736964,0.999226440123647,0.999535023717087,0.999535024044581,0.999535019621605,0.999535019948164,1,1,0.999226439736964,0.999226440123647,3.86683352004979e-10,1,1,1,1,1,1,1,1
2538,0.999081993478032,0.999081993897863,0.9993441560194,0.999344156327424,0.999344149292857,0.999344149598158,1,1,0.999081993478032,0.999081993897863,4.19830614717398e-10,1,1,1,1,1,1,1,1
2539,0.999244555185897,0.999244555647741,0.999546695506372,0.99954669588705,0.999546691656715,0.99954669203513,1,1,0.999244555185897,0.999244555647741,4.61844562593683e-10,1,1,1,1,1,1,1,1
2540,0.999090824488489,0.99909082497195,0.999359534615152,0.999359534971656,0.999359528161044,0.999359528514961,1,1,0.999090824488489,0.99909082497195,4.8346082692774e-10,1,1,1,1,1,1,1,1
2541,0.999221619483756,0.999221619997983,0.999541296296469,0.999541296715462,0.999541292390535,0.999541292809047,1,1,0.999221619483756,0.999221619997983,5.14226439207732e-10,1,1,1,1,1,1,1,1
2542,0.999062957489464,0.999062957968501,0.999350373974007,0.999350374324603,0.999350367408406,0.999350367758315,1,1,0.999062957489464,0.999062957968501,4.79036810219213e-10,1,1,1,1,1,1,1,1
2543,0.999198963079099,0.999198963531071,0.999536944474696,0.99953694485724,0.999536940510175,0.999536940890517,1,1,0.999198963079099,0.999198963531071,4.51971904347204e-10,1,1,1,1,1,1,1,1
2544,0.999060863108688,0.999060863495434,0.999348606613847,0.999348606903326,0.999348599962783,0.999348600250937,1,1,0.999060863108688,0.999060863495434,3.86746634717383e-10,1,1,1,1,1,1,1,1
2545,0.999207764611022,0.999207765126635,0.999538510031658,0.999538510455487,0.999538506017167,0.999538506439269,1,1,0.999207764611022,0.999207765126635,5.15612108564767e-10,1,1,1,1,1,1,1,1
2546,0.999062584218332,0.999062584619098,0.999348284150637,0.999348284448148,0.999348277480192,0.999348277776086,1,1,0.999062584218332,0.999062584619098,4.00765420849325e-10,1,1,1,1,1,1,1,1
2547,0.99920891044493,0.99920891079455,0.999537506447627,0.999537506782867,0.999537502390902,0.999537502724276,1,1,0.99920891044493,0.99920891079455,3.49620221662406e-10,1,1,1,1,1,1,1,1
2548,0.999082178274632,0.999082178532762,0.999350261916621,0.999350262103498,0.999350255523361,0.999350255707806,1,1,0.999082178274632,0.999082178532762,2.58129961849818e-10,1,1,1,1,1,1,1,1
2549,0.999231004023882,0.999231004350104,0.999536404552198,0.999536404862613,0.999536400731714,0.999536401040038,1,1,0.999231004023882,0.999231004350104,3.26221605284616e-10,1,1,1,1,1,1,1,1
2550,0.999087063127832,0.999087063431669,0.999348930332544,0.999348930558312,0.999348923921471,0.99934892414613,1,1,0.999087063127832,0.999087063431669,3.03837066617518e-10,1,1,1,1,1,1,1,1
2551,0.999235827237336,0.999235827627843,0.99953538485277,0.999535385209086,0.999535380996714,0.999535381351956,1,1,0.999235827237336,0.999235827627843,3.90507515213301e-10,1,1,1,1,1,1,1,1
2552,0.999100084681505,0.999100084993509,0.999345476165906,0.999345476405018,0.999345469672159,0.999345469907693,1,1,0.999100084681505,0.999100084993509,3.12003312075149e-10,1,1,1,1,1,1,1,1
2553,0.999256190000833,0.999256190430876,0.999539935955632,0.999539936333235,0.9995399320833,0.999539932460554,1,1,0.999256190000833,0.999256190430876,4.30042224053295e-10,1,1,1,1,1,1,1,1
2554,0.999094441254849,0.99909444165367,0.999346021715936,0.999346022015481,0.999346015224611,0.999346015523501,1,1,0.999094441254849,0.99909444165367,3.98821087266299e-10,1,1,1,1,1,1,1,1
2555,0.999245804421771,0.999245804866064,0.999535859007245,0.999535859374673,0.999535855112069,0.999535855479092,1,1,0.999245804421771,0.999245804866064,4.44292380663569e-10,1,1,1,1,1,1,1,1
2556,0.999099674489142,0.999099674880218,0.999345597030083,0.999345597318316,0.999345590493156,0.999345590780518,1,1,0.999099674489142,0.999099674880218,3.91076393491119e-10,1,1,1,1,1,1,1,1
2557,0.99925297238168,0.999252972822465,0.999537591344976,0.999537591731015,0.999537587426042,0.999537587811039,1,1,0.99925297238168,0.999252972822465,4.40784075905754e-10,1,1,1,1,1,1,1,1
2558,0.999100522425206,0.999100522773139,0.999346624167032,0.999346624424232,0.999346617598221,0.999346617855589,1,1,0.999100522425206,0.999100522773139,3.47933015731883e-10,1,1,1,1,1,1,1,1
2559,0.999252140959584,0.999252141421092,0.999537131761193,0.99953713215623,0.999537127812999,0.999537128207768,1,1,0.999252140959584,0.999252141421092,4.61507720928012e-10,1,1,1,1,1,1,1,1
2560,0.999099421142867,0.999099421556888,0.999345863619785,0.999345863928508,0.999345857015634,0.999345857322059,1,1,0.999099421142867,0.999099421556888,4.14021150696442e-10,1,1,1,1,1,1,1,1
2561,0.999263250717173,0.999263251182247,0.99954580384079,0.999545804233298,0.999545800121047,0.999545800511476,1,1,0.999263250717173,0.999263251182247,4.65073646260805e-10,1,1,1,1,1,1,1,1
2562,0.99910397444177,0.99910397483171,0.99935574011719,0.999355740399694,0.999355733697632,0.999355733977901,1,1,0.99910397444177,0.99910397483171,3.89940080225415e-10,1,1,1,1,1,1,1,1
2563,0.999244610979097,0.999244611358563,0.999544418075259,0.999544418413776,0.99954441432054,0.99954441465715,1,1,0.999244610979097,0.999244611358563,3.79466014166496e-10,1,1,1,1,1,1,1,1
2564,0.999084303572744,0.999084303932204,0.999353945620909,0.99935394588162,0.999353939157284,0.999353939418123,1,1,0.999084303572744,0.999084303932204,3.59459462195844e-10,1,1,1,1,1,1,1,1
2565,0.999234843252094,0.999234843629272,0.999543294317722,0.99954329464951,0.999543290532974,0.99954329086276,1,1,0.999234843252094,0.999234843629272,3.77178177579651e-10,1,1,1,1,1,1,1,1
2566,0.999072108861715,0.999072109221781,0.999350584682408,0.999350584941822,0.999350578179012,0.999350578436273,1,1,0.999072108861715,0.999072109221781,3.60065421922684e-10,1,1,1,1,1,1,1,1
2567,0.999204667274547,0.99920466769667,0.999533390586358,0.99953339094327,0.9995333866254,0.999533386980563,1,1,0.999204667274547,0.99920466769667,4.22123447307854e-10,1,1,1,1,1,1,1,1
2568,0.999062325807061,0.999062326217323,0.999345923252599,0.999345923556498,0.999345916691393,0.999345916993754,1,1,0.999062325807061,0.999062326217323,4.10261713490456e-10,1,1,1,1,1,1,1,1
2569,0.999211465618143,0.999211465994796,0.999535923452532,0.999535923795331,0.999535919493101,0.999535919834114,1,1,0.999211465618143,0.999211465994796,3.76653153111306e-10,1,1,1,1,1,1,1,1
2570,0.999066748471766,0.999066748757852,0.999346268372795,0.999346268585272,0.999346261793335,0.999346262004535,1,1,0.999066748471766,0.999066748757852,2.86086376810601e-10,1,1,1,1,1,1,1,1
2571,0.999215183167806,0.999215183477074,0.999535229922541,0.999535230220581,0.999535225935137,0.999535226230445,1,1,0.999215183167806,0.999215183477074,3.09268388676287e-10,1,1,1,1,1,1,1,1
2572,0.999084812384875,0.999084812727661,0.99934800304633,0.999348003301951,0.999347996443759,0.999347996697438,1,1,0.999084812384875,0.999084812727661,3.42785466678208e-10,1,1,1,1,1,1,1,1
2573,0.999248999197494,0.999248999531648,0.999548280945678,0.999548281252911,0.999548277263347,0.999548277569866,1,1,0.999248999197494,0.999248999531648,3.34154814929377e-10,1,1,1,1,1,1,1,1
2574,0.999090084998694,0.999090085235302,0.999359548403642,0.999359548568795,0.999359542000792,0.99935954216441,1,1,0.999090084998694,0.999090085235302,2.36607511361342e-10,1,1,1,1,1,1,1,1
2575,0.999232640471025,0.999232640834465,0.999544124003058,0.999544124331898,0.999544120171084,0.999544120499255,1,1,0.999232640471025,0.999232640834465,3.63439944806032e-10,1,1,1,1,1,1,1,1
2576,0.999073762227229,0.999073762513021,0.99935313488467,0.999353135092439,0.999353128386854,0.999353128593304,1,1,0.999073762227229,0.999073762513021,2.85791834642168e-10,1,1,1,1,1,1,1,1
2577,0.999204794664114,0.999204795107146,0.999535252836335,0.999535253212569,0.999535248900482,0.99953524927644,1,1,0.999204794664114,0.999204795107146,4.43031944463712e-10,1,1,1,1,1,1,1,1
2578,0.999062166237205,0.99906216671421,0.999347851257484,0.999347851614702,0.999347844696443,0.999347845052825,1,1,0.999062166237205,0.99906216671421,4.77004546972637e-10,1,1,1,1,1,1,1,1
2579,0.999209013937104,0.999209014350326,0.999536660776219,0.999536661133838,0.999536656823182,0.999536657179405,1,1,0.999209013937104,0.999209014350326,4.13221790118712e-10,1,1,1,1,1,1,1,1
2580,0.999063919730394,0.999063920074183,0.999347057116013,0.999347057371923,0.99934705049271,0.999347050747133,1,1,0.999063919730394,0.999063920074183,3.43789441359377e-10,1,1,1,1,1,1,1,1
2581,0.999211858616614,0.999211859041973,0.999537057255988,0.999537057621071,0.999537053255966,0.999537053620726,1,1,0.999211858616614,0.999211859041973,4.25358415157007e-10,1,1,1,1,1,1,1,1
2582,0.999067139740461,0.999067140119307,0.999347057766178,0.999347058049899,0.999347051122469,0.999347051404069,1,1,0.999067139740461,0.999067140119307,3.78846176651848e-10,1,1,1,1,1,1,1,1
2583,0.99922786905426,0.999227869488979,0.999547057214785,0.999547057579523,0.999547053461894,0.999547053824301,1,1,0.99922786905426,0.999227869488979,4.34718372410714e-10,1,1,1,1,1,1,1,1
2584,0.99907589749889,0.999075897910506,0.999363184510691,0.999363184815654,0.999363178118115,0.999363178421209,1,1,0.99907589749889,0.999075897910506,4.11615408424382e-10,1,1,1,1,1,1,1,1
2585,0.9992141823684,0.999214182784562,0.999544542859729,0.999544543222154,0.999544539045808,0.999544539406178,1,1,0.9992141823684,0.999214182784562,4.16162659888641e-10,1,1,1,1,1,1,1,1
2586,0.999057124395897,0.999057124676501,0.99935597955851,0.999355979759787,0.999355973088337,0.99935597328879,1,1,0.999057124395897,0.999057124676501,2.8060354040349e-10,1,1,1,1,1,1,1,1
2587,0.999187992140387,0.999187992440798,0.999537784925887,0.999537785220232,0.999537781025898,0.999537781319052,1,1,0.999187992140387,0.999187992440798,3.00410474274315e-10,1,1,1,1,1,1,1,1
2588,0.999042227538556,0.99904222774998,0.999348434879651,0.99934843503884,0.9993484283304,0.999348428488564,1,1,0.999042227538556,0.99904222774998,2.1142387840456e-10,1,1,1,1,1,1,1,1
2589,0.999187045160543,0.999187045522613,0.999536307910523,0.999536308246639,0.999536303963968,0.999536304299102,1,1,0.999187045160543,0.999187045522613,3.6207015163825e-10,1,1,1,1,1,1,1,1
2590,0.999057827153946,0.999057827419308,0.999351221779138,0.999351221982454,0.999351215237034,0.999351215438833,1,1,0.999057827153946,0.999057827419308,2.65361177476109e-10,1,1,1,1,1,1,1,1
2591,0.999195325741422,0.999195326033696,0.999531914256717,0.999531914560275,0.99953191023111,0.999531910532728,1,1,0.999195325741422,0.999195326033696,2.92273427682233e-10,1,1,1,1,1,1,1,1
2592,0.999067782785407,0.999067783016106,0.999347061051106,0.999347061230099,0.999347054467109,0.999347054644823,1,1,0.999067782785407,0.999067783016106,2.30699126468892e-10,1,1,1,1,1,1,1,1
2593,0.999201631796924,0.999201632231271,0.999530397538428,0.99953039791919,0.999530393469617,0.999530393851072,1,1,0.999201631796924,0.999201632231271,4.34346669742069e-10,1,1,1,1,1,1,1,1
2594,0.999069192826904,0.999069193244036,0.99934088379534,0.999340884114269,0.999340877105407,0.999340877423752,1,1,0.999069192826904,0.999069193244036,4.17131551522232e-10,1,1,1,1,1,1,1,1
2595,0.99921976258775,0.999219763153422,0.999533423340332,0.999533423805384,0.999533419243706,0.999533419706244,1,1,0.99921976258775,0.999219763153422,5.6567273087893e-10,1,1,1,1,1,1,1,1
2596,0.999087115157856,0.999087115486624,0.99934255378352,0.999342554042741,0.999342547070941,0.999342547328056,1,1,0.999087115157856,0.999087115486624,3.28768456903106e-10,1,1,1,1,1,1,1,1
2597,0.99924027905883,0.999240279518512,0.999538087121866,0.999538087528199,0.999538083024021,0.999538083427931,1,1,0.99924027905883,0.999240279518512,4.59681182007898e-10,1,1,1,1,1,1,1,1
2598,0.999094526731241,0.999094527051338,0.999344141110012,0.999344141346437,0.999344134504914,0.999344134740072,1,1,0.999094526731241,0.999094527051338,3.20097393036178e-10,1,1,1,1,1,1,1,1
2599,0.999252031495042,0.999252031961143,0.999540458949195,0.999540459338284,0.999540455007975,0.999540455394637,1,1,0.999252031495042,0.999252031961143,4.66101046647793e-10,1,1,1,1,1,1,1,1
2600,0.999099070068934,0.999099070459491,0.999345322585998,0.999345322874899,0.999345316008612,0.999345316297143,1,1,0.999099070068934,0.999099070459491,3.90556698093292e-10,1,1,1,1,1,1,1,1
2601,0.999264994651525,0.999264994981926,0.999546935732897,0.999546936049679,0.999546932066687,0.999546932381721,1,1,0.999264994651525,0.999264994981926,3.30401261905422e-10,1,1,1,1,1,1,1,1
2602,0.9991078074441,0.999107807850032,0.999358796264412,0.999358796581418,0.999358789937831,0.999358790253087,1,1,0.9991078074441,0.999107807850032,4.05931399605208e-10,1,1,1,1,1,1,1,1
2603,0.999245683897933,0.999245684280734,0.99954456995084,0.999544570311293,0.999544566240861,0.999544566599403,1,1,0.999245683897933,0.999245684280734,3.82800902087865e-10,1,1,1,1,1,1,1,1
2604,0.999087647819192,0.99908764825842,0.999356068559302,0.999356068899058,0.999356062197652,0.999356062536023,1,1,0.999087647819192,0.99908764825842,4.39227987314439e-10,1,1,1,1,1,1,1,1
2605,0.999230369860415,0.999230370237417,0.999538865575932,0.999538865932534,0.999538861749966,0.999538862105009,1,1,0.999230369860415,0.999230370237417,3.77001541096433e-10,1,1,1,1,1,1,1,1
2606,0.999073251829337,0.999073252169966,0.999349895883069,0.999349896139551,0.999349889432558,0.999349889686278,1,1,0.999073251829337,0.999073252169966,3.40628303341362e-10,1,1,1,1,1,1,1,1
2607,0.999206565444537,0.999206565838774,0.999532195765814,0.999532196128101,0.999532191822585,0.999532192183067,1,1,0.999206565444537,0.999206565838774,3.94236421286109e-10,1,1,1,1,1,1,1,1
2608,0.999078700338267,0.99907870066357,0.99934744981108,0.999347450054747,0.999347443289782,0.999347443531771,1,1,0.999078700338267,0.99907870066357,3.25303228798646e-10,1,1,1,1,1,1,1,1
2609,0.999230545451559,0.999230545867396,0.999537638187415,0.999537638560714,0.999537634317167,0.999537634688243,1,1,0.999230545451559,0.999230545867396,4.15837253520124e-10,1,1,1,1,1,1,1,1
2610,0.999083161630204,0.999083161917157,0.999347237659954,0.999347237872158,0.99934723109536,0.999347231305349,1,1,0.999083161630204,0.999083161917157,2.86952572814414e-10,1,1,1,1,1,1,1,1
2611,0.999236609049812,0.99923660946359,0.999539080025949,0.999539080390574,0.999539076127963,0.999539076489796,1,1,0.999236609049812,0.99923660946359,4.13778011854049e-10,1,1,1,1,1,1,1,1
2612,0.999089197122546,0.999089197565741,0.999348174146794,0.999348174482168,0.999348167558572,0.999348167891306,1,1,0.999089197122546,0.999089197565741,4.4319503622603e-10,1,1,1,1,1,1,1,1
2613,0.999249786893932,0.99924978738194,0.999546643448431,0.999546643861136,0.999546639703736,0.999546640114462,1,1,0.999249786893932,0.99924978738194,4.88007967369697e-10,1,1,1,1,1,1,1,1
2614,0.999098702704197,0.99909870319805,0.999362680149712,0.999362680517859,0.999362673800923,0.99936267416892,1,1,0.999098702704197,0.99909870319805,4.93853180572046e-10,1,1,1,1,1,1,1,1
2615,0.999239778388671,0.999239778988322,0.999544026326324,0.999544026811553,0.999544022545911,0.999544023028904,1,1,0.999239778388671,0.999239778988322,5.99651217569885e-10,1,1,1,1,1,1,1,1
2616,0.999081577280418,0.999081577743559,0.999354319667286,0.99935432000681,0.999354313216401,0.999354313555112,1,1,0.999081577280418,0.999081577743559,4.63141303086445e-10,1,1,1,1,1,1,1,1
2617,0.99921274952684,0.999212749934904,0.999536111131839,0.999536111501404,0.999536107224463,0.999536107592315,1,1,0.99921274952684,0.999212749934904,4.08063471901698e-10,1,1,1,1,1,1,1,1
2618,0.999058747775139,0.999058748132439,0.999349352649711,0.999349352926388,0.999349346144262,0.999349346420223,1,1,0.999058747775139,0.999058748132439,3.57299967390645e-10,1,1,1,1,1,1,1,1
2619,0.999201461202197,0.999201461647092,0.999533987963211,0.999533988362747,0.99953398400768,0.99953398440467,1,1,0.999201461202197,0.999201461647092,4.44894787676731e-10,1,1,1,1,1,1,1,1
2620,0.999058937122122,0.999058937506409,0.999346531447186,0.999346531750672,0.999346524899108,0.999346525200358,1,1,0.999058937122122,0.999058937506409,3.84286935606326e-10,1,1,1,1,1,1,1,1
2621,0.999203942633619,0.999203943105466,0.999533009065529,0.999533009483771,0.999533005060537,0.999533005476823,1,1,0.999203942633619,0.999203943105466,4.71846894889438e-10,1,1,1,1,1,1,1,1
2622,0.999076332326402,0.999076332645522,0.999348202476164,0.999348202718482,0.999348195891662,0.999348196131947,1,1,0.999076332326402,0.999076332645522,3.19120174729903e-10,1,1,1,1,1,1,1,1
2623,0.999217544824144,0.999217545104023,0.999531490060956,0.999531490349522,0.999531485985726,0.999531486274058,1,1,0.999217544824144,0.999217545104023,2.79878675790712e-10,1,1,1,1,1,1,1,1
2624,0.999088307664897,0.999088308055746,0.99934434009329,0.999344340401011,0.999344333401233,0.999344333707401,1,1,0.999088307664897,0.999088308055746,3.90849019815676e-10,1,1,1,1,1,1,1,1
2625,0.99924060510437,0.999240605424961,0.999538961297544,0.999538961615088,0.999538957195695,0.99953895751256,1,1,0.99924060510437,0.999240605424961,3.20590998192927e-10,1,1,1,1,1,1,1,1
2626,0.999094139913723,0.999094140393471,0.99934515286947,0.9993451532346,0.999345146184777,0.999345146548866,1,1,0.999094139913723,0.999094140393471,4.79747574999578e-10,1,1,1,1,1,1,1,1
2627,0.999259940583982,0.999259940972505,0.999547571338076,0.999547571695348,0.999547567596824,0.999547567952259,1,1,0.999259940583982,0.999259940972505,3.88523324623691e-10,1,1,1,1,1,1,1,1
2628,0.999099999346783,0.999099999691515,0.999357131120694,0.999357131385862,0.999357124641366,0.999357124905056,1,1,0.999099999346783,0.999099999691515,3.44732242751888e-10,1,1,1,1,1,1,1,1
2629,0.999232138749932,0.999232139179341,0.999540755485646,0.999540755870192,0.99954075156847,0.999540751951059,1,1,0.999232138749932,0.999232139179341,4.29408952840049e-10,1,1,1,1,1,1,1,1
2630,0.999077879677429,0.999077880041282,0.99935283099934,0.999352831277032,0.999352824502559,0.999352824777557,1,1,0.999077879677429,0.999077880041282,3.63852614704285e-10,1,1,1,1,1,1,1,1
2631,0.999209756755808,0.999209757266034,0.99953501000884,0.999535010450215,0.99953500603784,0.999535006477087,1,1,0.999209756755808,0.999209757266034,5.102259725831e-10,1,1,1,1,1,1,1,1
2632,0.999078616428396,0.999078616776471,0.999347154798334,0.999347155064695,0.999347148199123,0.999347148463533,1,1,0.999078616428396,0.999078616776471,3.4807490223443e-10,1,1,1,1,1,1,1,1
2633,0.999226254988843,0.999226255465557,0.999536734054122,0.999536734481053,0.999536730026636,0.99953673045184,1,1,0.999226254988843,0.999226255465557,4.76713224450975e-10,1,1,1,1,1,1,1,1
2634,0.999079776785643,0.999079777136391,0.999344298755052,0.999344299024658,0.999344292095401,0.999344292363767,1,1,0.999079776785643,0.999079777136391,3.50748208255425e-10,1,1,1,1,1,1,1,1
2635,0.999242671449264,0.99924267182606,0.999545995403711,0.999545995755185,0.999545991631853,0.999545991982124,1,1,0.999242671449264,0.99924267182606,3.76795150636156e-10,1,1,1,1,1,1,1,1
2636,0.999091670529934,0.99909167077119,0.999362196133064,0.999362196314643,0.9993621897468,0.999362189925402,1,1,0.999091670529934,0.99909167077119,2.41256348232355e-10,1,1,1,1,1,1,1,1
2637,0.999223312253111,0.999223312602044,0.999544587816798,0.999544588152062,0.999544583984488,0.99954458431734,1,1,0.999223312253111,0.999223312602044,3.4893243849865e-10,1,1,1,1,1,1,1,1
2638,0.999068052442633,0.999068052828649,0.999357078490089,0.999357078802034,0.999357072039728,0.999357072350746,1,1,0.999068052442633,0.999068052828649,3.86016441034087e-10,1,1,1,1,1,1,1,1
